Zip Code,naics,Establishments,Employees,Payroll,IND Level
10308,00,451,001,88506,2
10308,00,318,210,0,2
10308,00,67,220,0,2
10308,00,36,230,0,2
10308,00,23,241,0,2
10308,00,6,242,0,2
10308,23,61,001,0,2
10308,23,48,210,0,2
10308,23,6,220,0,2
10308,23,4,230,0,2
10308,31-33,4,001,0,2
10308,31-33,3,210,0,2
10308,42,14,001,0,2
10308,42,11,210,0,2
10308,42,3,220,0,2
10308,44-45,53,001,0,2
10308,44-45,39,210,0,2
10308,44-45,6,220,0,2
10308,44-45,3,230,0,2
10308,44-45,4,241,0,2
10308,48-49,18,001,0,2
10308,48-49,17,210,0,2
10308,51,7,001,0,2
10308,51,5,210,0,2
10308,52,15,001,0,2
10308,52,8,210,0,2
10308,52,4,220,0,2
10308,53,12,001,0,2
10308,53,12,210,0,2
10308,54,53,001,0,2
10308,54,48,210,0,2
10308,54,5,220,0,2
10308,55,3,001,0,2
10308,56,27,001,0,2
10308,56,21,210,0,2
10308,56,5,220,0,2
10308,61,9,001,0,2
10308,62,61,001,0,2
10308,62,37,210,0,2
10308,62,11,220,0,2
10308,62,8,230,0,2
10308,62,4,241,0,2
10308,71,8,001,0,2
10308,71,6,210,0,2
10308,72,51,001,0,2
10308,72,20,210,0,2
10308,72,11,220,0,2
10308,72,12,230,0,2
10308,72,6,241,0,2
10308,81,55,001,0,2
10308,81,39,210,0,2
10308,81,11,220,0,2
10308,81,3,230,0,2
