Naics,Establishments,Employees,Payroll
2381,5167,40990,2804451
3169,50,651,20661
3221,31,4108,306930
3115,124,9989,569638
3151,29,284,8411
3222,187,10335,551962
2131,53,473,33953
2361,14987,54652,2873975
2382,12699,128631,9240815
3119,226,6559,294990
3122,10,319,13356
3152,881,9418,299313
3211,98,1540,61859
3131,7,40,828
3132,60,2471,97415
1131,6,2,158
2372,190,823,76507
3111,45,1267,84097
3116,130,3234,144497
3212,23,730,27782
1133,195,606,24548
2373,458,11161,1349895
3133,66,679,39107
3219,440,5962,254690
1141,44,92,5181
1142,6,15,511
2211,487,36497,4005898
3112,30,1509,77959
1151,65,813,36010
3113,136,2948,130318
3117,16,232,14970
3141,82,1004,37828
3231,1569,19911,927904
2362,2538,37673,3377775
2379,196,6986,637042
3118,1270,19312,588251
3121,498,7889,369134
3159,82,1131,44338
1152,275,1261,45573
2389,3594,24893,1842938
3149,193,2752,100647
2383,8720,46929,2689041
3114,98,5194,240287
3161,28,465,19201
1153,15,89,4224
2212,86,3869,365061
3162,17,161,6322
2111,29,142,15859
2213,101,1340,99178
2123,207,3064,173652
2371,574,12218,1209209
5112,789,19535,2935128
5321,828,7343,329113
5416,11254,84806,9384586
5417,957,42007,3551094
5174,19,223,31865
5241,1561,98822,11441032
5259,83,559,139642
5179,464,4820,506511
5312,5884,20304,1646069
5331,135,2966,336640
5412,9079,102434,7641691
5223,1605,15401,1774490
5121,2715,32061,1811896
5151,385,21815,3429037
5232,19,2867,752483
5322,971,6894,295171
5239,5210,87682,32546135
5313,8585,62729,4186145
5415,8279,86759,8699972
5182,1000,32143,4419423
5221,6628,151908,20663644
5311,16730,72583,4216782
5411,13877,123044,14811820
5152,104,17958,3034294
5242,7503,66651,6136610
5323,107,795,41987
5418,3760,84855,8131189
5413,6195,67886,5805695
5414,3735,13847,1044693
5231,2658,95450,36143750
5324,671,7421,534410
5191,1510,51700,7150673
5222,1222,20122,2950700
5173,2900,56287,4647549
4922,436,4893,181179
4931,567,20682,929617
5111,1322,50588,4839114
5122,533,5225,810298
5612,419,8853,427326
6241,5268,230380,6048292
6244,6242,81582,1964059
5616,2084,93482,2802068
5629,762,9054,556855
6214,2105,59617,3250395
5511,3114,186487,25038163
6114,549,5695,375114
6212,8929,54933,2661106
6219,637,20353,845529
7112,260,9375,1672386
5419,4672,39313,2683797
5613,2898,280954,20753730
5619,1272,15627,862519
6232,4116,77620,2445484
6117,730,9355,612351
6213,10056,52062,2010507
7113,825,23329,1137170
6115,428,5425,205557
6233,661,30347,816344
7111,1394,20813,1012098
5617,12486,101165,3707078
6111,1718,101988,4489850
6215,1163,17264,1322448
6221,264,421102,32385616
6242,1297,24915,922094
5615,2386,14592,858560
5621,689,11387,640416
6116,4557,42980,905860
6222,43,25088,1651086
7114,830,5427,613115
5611,2298,37341,3326289
6223,18,21197,2070391
6239,287,12931,481170
5614,2142,52397,2548598
6112,57,8208,247563
6211,15670,146091,11714245
6216,1253,207486,5516430
6243,407,17765,414369
5622,105,1980,123440
6113,286,239946,11291280
6231,707,127922,5077481
4248,433,16242,1501181
4251,3071,13546,850920
4441,3745,58736,2008198
4531,1019,4083,107392
4812,104,891,74291
4541,3637,28810,1642630
4854,361,40667,1183329
4869,10,57,5236
4452,2828,16809,400860
4532,2055,15242,325192
4871,60,1134,38859
4884,590,3812,124896
4831,93,2019,207309
4872,107,1202,56780
4421,1569,10773,451406
4249,1925,14891,846412
4512,758,6255,110413
4542,219,2321,87195
4832,35,591,41372
4851,153,9159,569626
4855,126,2919,95277
4879,14,145,8525
4245,114,1096,123295
4411,2161,58530,3186082
4422,1821,17451,468836
4471,4928,33685,745414
4533,990,5853,161697
4859,567,11998,389524
4885,1610,16988,1016078
4442,768,5440,204929
4543,2153,15246,738960
4841,2965,26512,1263892
4852,96,2443,86447
4881,213,12349,471121
4482,1861,20136,431196
4246,589,6404,564709
4539,3103,17386,959538
4853,1970,10864,443502
4889,92,581,18087
4453,3287,13482,356335
4483,2308,10429,446477
4522,187,35184,874333
4412,557,4735,221903
4431,2378,22858,878557
4523,2911,85535,1966791
4861,6,29,3489
4882,27,338,16216
4451,12569,189651,4452045
4481,7709,113842,2584732
4862,57,500,54379
4883,93,2030,177890
4921,566,30360,1407776
4247,246,3256,315539
4461,8597,91522,3138512
4842,2005,17575,858979
4244,3920,58884,3319755
4511,2227,23329,473723
4811,184,27767,2693620
4413,2152,18058,521659
3259,78,4635,312014
3261,388,20256,985169
3333,86,2178,149659
4233,850,10578,638132
4239,4066,28850,1692186
3251,73,4746,404754
3274,7,0,0
3279,180,3961,221569
3322,47,1247,64410
3341,49,1606,90902
3346,34,519,49013
3323,630,12066,674632
3328,194,3452,166000
3334,69,2668,139575
3379,37,1143,49620
3342,70,4662,344646
3351,89,2650,135799
3364,53,5272,387626
4235,490,4925,379055
3252,38,1371,84854
3391,617,12232,635998
4231,1190,13419,606267
3253,27,507,34686
3329,228,8451,493162
3335,213,5235,305447
3365,17,2436,167552
3366,38,517,28329
4238,2172,23895,1643033
4242,1007,25262,2878942
3262,48,2465,148408
3311,24,1276,85693
3343,22,296,14699
3344,221,19214,1473131
3352,7,876,27625
3353,109,4003,245136
3254,133,20075,1491179
3312,20,669,41504
3369,18,180,6799
4234,2271,38142,3020881
4236,1897,22138,1961907
3313,17,2480,175683
3314,74,4405,265643
3371,628,6007,258475
3271,45,1465,73770
3324,64,4297,274186
3336,46,5805,330897
3359,97,5292,432530
3399,1379,17808,929930
3255,64,1380,77223
4243,3278,41002,3688602
3272,111,4071,215919
3331,46,2033,110682
3339,226,14495,936940
3315,50,1244,65555
3325,26,1415,78958
3345,233,15486,1264671
4232,1286,14632,1040522
3256,126,5958,351425
3326,35,694,37276
3332,159,4997,320865
4241,729,8357,549352
3273,277,5182,297598
3321,101,2505,127279
3327,844,14310,750164
3361,6,49,2278
3362,45,1269,65099
3372,257,5083,263323
4237,1026,11433,779798
3241,127,1242,94641
3363,115,10468,612661
7131,200,2344,62037
7211,2614,100798,4494420
7225,44599,605037,13530122
8132,1970,32485,2206270
7224,3391,29456,709202
8129,3632,24889,752781
7132,101,4304,180852
8113,810,5094,301219
8133,1391,20056,1060624
7139,5113,89768,2120983
8111,9589,45042,1584753
8122,1537,8196,392275
8114,1488,4692,171832
8134,1415,16681,521695
8123,5059,23133,602803
8139,7456,59591,3907940
8131,8432,80127,2131841
7115,3619,6411,1352447
7121,635,18566,912653
7213,131,726,23310
7223,3770,77492,1860382
8112,746,4840,254146
8121,14649,68368,1379687
7212,418,2605,110146
