Naics,Establishments,Employees,Payroll,fips
1152,5,7,265,15001
1153,3,23,1498,15001
2211,7,442,51343,15001
2213,11,61,5431,15001
2361,120,635,36822,15001
2362,21,161,12572,15001
2371,7,26,1291,15001
2372,6,74,6403,15001
2373,3,34,1510,15001
2381,45,206,10323,15001
2382,101,701,41825,15001
2383,64,412,21414,15001
2389,50,516,34307,15001
3113,3,136,6142,15001
3114,4,18,474,15001
3116,4,59,1627,15001
3118,10,97,2359,15001
3119,12,330,11044,15001
3121,11,412,13728,15001
3149,4,12,255,15001
3231,9,31,686,15001
3254,3,106,7598,15001
3273,6,202,12662,15001
3371,8,32,1751,15001
3399,6,13,311,15001
4233,11,33,2231,15001
4234,4,7,2357,15001
4236,8,26,1158,15001
4237,9,80,5118,15001
4238,24,188,11144,15001
4239,9,80,2735,15001
4241,6,45,3141,15001
4242,3,10,380,15001
4244,47,861,37600,15001
4246,3,25,1482,15001
4247,5,47,2822,15001
4248,7,165,10014,15001
4249,23,201,8263,15001
4411,26,441,33893,15001
4412,8,42,1857,15001
4413,32,412,15038,15001
4421,13,78,2796,15001
4422,16,137,4030,15001
4431,9,37,1026,15001
4441,43,1099,36745,15001
4442,17,112,3849,15001
4451,59,2311,62356,15001
4452,11,60,1478,15001
4453,5,19,600,15001
4461,51,496,18872,15001
4471,53,817,20532,15001
4481,69,790,12838,15001
4482,10,50,991,15001
4483,29,136,5456,15001
4511,23,176,4537,15001
4522,3,212,7585,15001
4523,12,1803,59912,15001
4531,6,33,834,15001
4532,45,383,11162,15001
4533,14,108,2729,15001
4539,40,210,5335,15001
4541,10,14,609,15001
4542,3,10,106,15001
4543,17,79,4303,15001
4811,12,708,27410,15001
4831,3,27,3349,15001
4832,3,7,112,15001
4841,23,344,14834,15001
4842,23,231,8989,15001
4853,12,69,1842,15001
4859,6,56,911,15001
4871,16,266,8554,15001
4872,42,376,12078,15001
4879,8,237,10816,15001
4883,3,56,4319,15001
4881,9,250,4918,15001
4884,8,60,1456,15001
4885,5,32,1491,15001
4921,8,195,8884,15001
4922,5,17,454,15001
4931,4,19,981,15001
5111,7,57,2656,15001
5112,3,10,1920,15001
5121,8,92,2371,15001
5122,3,8,182,15001
5151,7,62,2575,15001
5173,31,483,32053,15001
5182,4,11,400,15001
5191,3,5,235,15001
5221,64,716,35016,15001
5222,21,49,2653,15001
5223,15,47,2638,15001
5231,5,21,1874,15001
5239,15,25,2097,15001
5241,16,121,9424,15001
5242,44,160,8108,15001
5311,77,229,9331,15001
5312,72,701,43973,15001
5313,61,398,18931,15001
5321,32,342,14448,15001
5322,15,53,1787,15001
5324,9,29,1622,15001
5411,60,179,10248,15001
5412,76,236,9392,15001
5413,58,217,16927,15001
5414,15,36,1559,15001
5415,29,49,2873,15001
5416,57,205,8622,15001
5417,9,276,22835,15001
5418,6,55,1261,15001
5419,31,160,7189,15001
5511,17,451,20749,15001
5611,3,14,486,15001
5612,5,10,367,15001
5613,16,2431,75043,15001
5614,5,33,1102,15001
5615,39,421,15396,15001
5616,21,755,19864,15001
5617,156,1114,36178,15001
5619,6,4,392,15001
5629,10,84,2964,15001
5621,9,86,3322,15001
6111,27,1118,37606,15001
6113,3,34,447,15001
6114,4,10,428,15001
6116,19,139,4639,15001
6117,4,3,135,15001
6211,128,692,38903,15001
6212,65,435,23234,15001
6213,79,260,10927,15001
6214,33,939,57086,15001
6215,14,212,16023,15001
6216,13,599,16136,15001
6219,10,125,4921,15001
6221,6,1961,196168,15001
6231,6,811,33472,15001
6232,8,182,6511,15001
6233,4,94,3053,15001
6241,54,999,26349,15001
6242,10,166,6169,15001
6243,8,143,3145,15001
6244,42,370,7918,15001
7111,4,83,1275,15001
7115,8,16,384,15001
7121,10,149,4270,15001
7131,4,17,475,15001
7139,45,977,36107,15001
7211,65,6190,269160,15001
7223,28,225,5460,15001
7224,17,154,2092,15001
7225,366,6585,146906,15001
8111,71,368,13576,15001
8112,3,4,154,15001
8113,9,47,1728,15001
8114,9,16,376,15001
8121,51,251,5760,15001
8122,3,19,1266,15001
8123,13,234,6855,15001
8129,23,122,2619,15001
8131,91,385,6954,15001
8132,10,42,2322,15001
8133,24,103,3984,15001
8134,8,33,917,15001
8139,90,363,14778,15001
1141,15,22,806,15003
1152,3,5,105,15003
2211,13,2186,231159,15003
2212,4,207,21714,15003
2213,6,52,4288,15003
2361,394,2198,146150,15003
2362,164,4010,356768,15003
2371,38,579,49381,15003
2372,13,83,8322,15003
2373,30,1112,101998,15003
2379,12,579,58794,15003
2381,196,2878,177805,15003
2382,502,6508,515419,15003
2383,298,3566,239347,15003
2389,85,1405,107854,15003
3112,4,32,813,15003
3113,12,470,17152,15003
3114,8,116,4308,15003
3115,3,210,16036,15003
3116,9,222,8862,15003
3118,77,1905,50124,15003
3119,39,1006,32611,15003
3121,19,737,35414,15003
3141,4,48,1511,15003
3149,6,36,1549,15003
3152,30,284,8570,15003
3219,14,101,4549,15003
3222,3,18,632,15003
3231,65,830,33398,15003
3241,3,311,29133,15003
3253,3,74,4413,15003
3256,5,84,3062,15003
3261,10,146,6415,15003
3273,13,540,40089,15003
3279,4,69,6004,15003
3323,13,168,12124,15003
3327,6,47,2712,15003
3334,3,17,1236,15003
3345,5,83,7854,15003
3363,3,10,293,15003
3366,15,717,50042,15003
3371,17,125,6398,15003
3379,4,92,3987,15003
3399,46,448,18892,15003
3391,22,198,7585,15003
4231,40,623,35354,15003
4232,40,402,25211,15003
4233,50,543,36123,15003
4234,90,719,51379,15003
4236,60,593,53228,15003
4235,15,172,12651,15003
4237,57,688,54315,15003
4238,71,602,39140,15003
4239,122,990,43013,15003
4241,41,510,24895,15003
4242,44,685,27150,15003
4243,73,508,22682,15003
4244,171,4639,220083,15003
4246,24,161,10812,15003
4247,7,380,27089,15003
4248,14,916,55021,15003
4249,107,745,34572,15003
4251,82,408,36317,15003
4411,74,3520,198279,15003
4412,19,388,12536,15003
4413,109,1131,38819,15003
4421,36,354,14722,15003
4422,53,521,13640,15003
4431,65,976,31351,15003
4441,95,2671,81759,15003
4442,18,64,2157,15003
4451,272,7129,201733,15003
4452,104,847,21564,15003
4453,54,169,4797,15003
4461,262,3042,106608,15003
4471,140,1548,38730,15003
4481,516,8609,196598,15003
4483,170,1284,63408,15003
4482,89,1225,23621,15003
4511,117,840,20851,15003
4512,13,120,2842,15003
4522,10,1790,51327,15003
4523,35,6897,229362,15003
4531,42,283,7217,15003
4532,197,2051,58729,15003
4533,36,458,12879,15003
4539,92,693,20388,15003
4541,74,420,24351,15003
4542,9,37,1779,15003
4543,72,224,8095,15003
4811,25,7968,563399,15003
4812,8,117,6435,15003
4831,8,1834,100438,15003
4841,55,1025,60016,15003
4842,68,1535,70244,15003
4851,6,1509,99805,15003
4853,45,323,11127,15003
4854,3,900,22568,15003
4859,34,946,38952,15003
4872,42,963,31043,15003
4871,23,1379,49459,15003
4879,7,179,8639,15003
4881,26,1213,32695,15003
4883,23,966,106247,15003
4884,34,243,6779,15003
4885,45,533,28180,15003
4921,17,1455,50671,15003
4922,10,805,11634,15003
4931,44,856,38345,15003
5111,40,620,37327,15003
5112,18,110,13224,15003
5121,57,1259,24938,15003
5122,8,21,861,15003
5151,28,653,39967,15003
5173,141,3393,250152,15003
5174,4,24,2104,15003
5179,9,29,1609,15003
5182,44,606,42152,15003
5191,15,37,2939,15003
5221,286,7877,603252,15003
5222,102,462,51231,15003
5223,65,291,24727,15003
5231,25,247,38251,15003
5239,152,574,71324,15003
5241,116,6282,434151,15003
5242,315,2730,178213,15003
5259,4,5,493,15003
5311,443,2677,152074,15003
5312,323,2297,150997,15003
5313,316,2372,163661,15003
5321,83,967,41491,15003
5322,57,541,15191,15003
5324,58,460,27200,15003
5331,4,70,8272,15003
5411,484,2876,245178,15003
5412,476,2623,143311,15003
5413,424,4870,439849,15003
5414,69,171,7807,15003
5415,298,2461,211541,15003
5416,348,3047,196466,15003
5417,53,505,37623,15003
5418,69,580,20662,15003
5419,181,1640,70658,15003
5511,199,7333,625720,15003
5611,55,589,40561,15003
5612,28,1170,54135,15003
5613,83,3477,141174,15003
5614,65,569,22713,15003
5615,231,2448,99724,15003
5616,84,5607,167223,15003
5617,433,7679,223073,15003
5619,41,387,11096,15003
5621,23,543,35979,15003
5622,6,105,9771,15003
5629,45,662,36565,15003
6111,60,7944,395532,15003
6112,3,144,5011,15003
6113,23,5133,138160,15003
6114,19,113,6823,15003
6115,37,211,8951,15003
6116,219,1950,29707,15003
6117,18,108,4515,15003
6211,813,4694,442565,15003
6212,456,2875,146715,15003
6213,415,2350,89701,15003
6214,142,5539,460288,15003
6215,30,1223,68000,15003
6216,62,2600,104855,15003
6219,26,663,34981,15003
6221,10,14763,1107717,15003
6223,4,2484,190163,15003
6232,40,952,31222,15003
6231,39,3372,136208,15003
6233,52,2029,72322,15003
6239,9,141,4610,15003
6241,216,5771,136796,15003
6242,57,896,30314,15003
6243,33,787,24183,15003
6244,170,2337,59577,15003
7111,28,1146,26489,15003
7112,3,3,1141,15003
7113,7,21,1343,15003
7114,8,15,1056,15003
7115,44,113,8987,15003
7121,22,1586,49423,15003
7131,14,405,10182,15003
7139,133,4017,99105,15003
7211,121,17541,908030,15003
7212,4,18,552,15003
7223,153,3243,90566,15003
7224,146,1403,28832,15003
7225,2165,43676,936457,15003
8111,321,2054,93216,15003
8112,19,99,7316,15003
8113,50,215,10545,15003
8114,46,181,6604,15003
8121,435,2501,60603,15003
8122,22,378,12589,15003
8123,46,1253,41214,15003
8129,277,2690,63356,15003
8132,58,578,30565,15003
8131,382,3569,96749,15003
8133,68,611,32186,15003
8134,52,1563,29506,15003
8139,729,4782,193819,15003
2211,6,168,17881,15007
2213,8,47,3927,15007
2213,10,93,6527,15009
2361,75,388,25434,15007
2211,4,372,41973,15009
2361,136,525,30422,15009
2362,25,435,34118,15009
2371,4,45,2501,15009
2372,5,80,6035,15009
2373,6,180,13845,15009
2381,56,432,28236,15009
2382,120,1370,113480,15009
2362,16,171,15628,15007
2371,4,37,3593,15007
2381,29,110,4627,15007
2382,45,229,15265,15007
2383,49,221,9738,15007
2389,24,265,17370,15007
3113,5,30,688,15007
3118,8,92,1860,15007
3119,4,22,634,15007
3121,3,79,3330,15007
3152,3,10,188,15007
3231,6,25,629,15007
