Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
70126,238210,3,1,0,6
70126,238220,5,1,0,6
70126,238220,3,210,0,6
70126,445110,4,1,0,6
70126,445110,3,210,0,6
70126,447110,13,1,0,6
70126,447110,8,210,0,6
70126,447110,5,220,0,6
70126,447190,3,1,0,6
70126,448110,3,1,0,6
70126,448110,3,210,0,6
70126,448120,3,1,0,6
70126,452319,6,1,0,6
70126,452319,3,220,0,6
70126,484110,3,1,0,6
70126,484230,3,1,0,6
70126,485410,3,1,0,6
70126,488510,6,1,0,6
70126,488510,3,210,0,6
70126,493110,3,1,0,6
70126,524210,3,1,0,6
70126,532120,4,1,0,6
70126,532120,4,210,0,6
70126,561720,3,1,0,6
70126,611110,4,1,0,6
70126,621111,5,1,0,6
70126,621111,4,210,0,6
70126,621210,3,1,0,6
70126,621910,3,1,0,6
70126,624120,3,1,0,6
70126,624410,7,1,0,6
70126,624410,3,220,0,6
70126,624410,3,241,0,6
70126,721110,15,1,0,6
70126,721110,7,210,0,6
70126,721110,6,220,0,6
70126,722410,3,1,0,6
70126,722511,6,1,0,6
70126,722511,3,210,0,6
70126,722513,15,1,0,6
70126,722513,4,230,0,6
70126,722513,5,241,0,6
70126,722514,3,1,0,6
70126,811111,11,1,0,6
70126,811111,7,210,0,6
70126,811111,3,220,0,6
70126,813110,8,1,0,6
70126,813110,3,210,0,6
