Zip Code,naics,Establishments,Employees,Payroll,IND Level
02886,48-49,48,001,0,2
02886,48-49,18,210,0,2
02886,48-49,8,220,0,2
02886,48-49,7,230,0,2
02886,48-49,8,241,0,2
02886,48-49,3,242,0,2
02886,48-49,3,251,0,2
02886,51,30,001,0,2
02886,51,9,210,0,2
02886,51,8,220,0,2
02886,51,5,230,0,2
02886,51,5,241,0,2
02886,52,124,001,0,2
02886,52,66,210,0,2
02886,52,23,220,0,2
02886,52,11,230,0,2
02886,52,11,241,0,2
02886,52,5,242,0,2
02886,52,5,251,0,2
02886,53,76,001,0,2
02886,53,52,210,0,2
02886,53,5,220,0,2
02886,53,11,230,0,2
02886,53,4,241,0,2
02886,53,3,242,0,2
02886,00,1666,001,1677244,2
02886,00,745,210,0,2
02886,00,304,220,0,2
02886,00,268,230,0,2
02886,00,206,241,0,2
02886,00,79,242,0,2
02886,00,54,251,0,2
02886,00,4,252,0,2
02886,00,5,254,0,2
02886,23,112,001,0,2
02886,23,75,210,0,2
02886,23,19,220,0,2
02886,23,8,230,0,2
02886,23,6,241,0,2
02886,54,216,001,0,2
02886,54,132,210,0,2
02886,54,42,220,0,2
02886,54,26,230,0,2
02886,54,13,241,0,2
02886,54,3,242,0,2
02886,31-33,60,001,0,2
02886,31-33,24,210,0,2
02886,31-33,7,220,0,2
02886,31-33,9,230,0,2
02886,31-33,12,241,0,2
02886,31-33,4,242,0,2
02886,31-33,4,251,0,2
02886,42,79,001,0,2
02886,42,29,210,0,2
02886,42,21,220,0,2
02886,42,16,230,0,2
02886,42,8,241,0,2
02886,42,3,242,0,2
02886,55,15,001,0,2
02886,55,5,210,0,2
02886,55,3,220,0,2
02886,55,3,241,0,2
02886,44-45,262,001,0,2
02886,44-45,78,210,0,2
02886,44-45,54,220,0,2
02886,44-45,52,230,0,2
02886,44-45,45,241,0,2
02886,44-45,17,242,0,2
02886,44-45,15,251,0,2
02886,81,134,001,0,2
02886,81,79,210,0,2
02886,81,32,220,0,2
02886,81,13,230,0,2
02886,81,6,241,0,2
02886,81,3,242,0,2
02886,56,82,001,0,2
02886,56,46,210,0,2
02886,56,13,220,0,2
02886,56,8,230,0,2
02886,56,6,241,0,2
02886,56,3,242,0,2
02886,56,4,251,0,2
02886,61,16,001,0,2
02886,61,6,210,0,2
02886,61,3,220,0,2
02886,61,5,230,0,2
02886,62,241,001,0,2
02886,62,90,210,0,2
02886,62,46,220,0,2
02886,62,55,230,0,2
02886,62,26,241,0,2
02886,62,13,242,0,2
02886,62,10,251,0,2
02886,71,26,001,0,2
02886,71,12,210,0,2
02886,71,5,230,0,2
02886,71,3,241,0,2
02886,71,3,242,0,2
02886,72,144,001,0,2
02886,72,23,210,0,2
02886,72,18,220,0,2
02886,72,35,230,0,2
02886,72,49,241,0,2
02886,72,15,242,0,2
02886,72,4,251,0,2
