Naics,Establishments,Employees,Payroll,fips
11,8,25,549,33005
21,5,34,3348,33005
22,5,51,5524,33005
23,234,1494,85428,33005
42,68,993,55528,33005
51,38,552,50179,33005
52,94,1272,87755,33005
53,72,203,8826,33005
54,154,650,39299,33005
55,12,1108,123797,33005
56,111,1109,36383,33005
61,33,1060,34188,33005
62,161,4027,176734,33005
71,44,498,9312,33005
72,188,2682,55979,33005
81,188,1234,36643,33005
11,18,79,4089,33013
21,8,101,5883,33013
22,18,359,38979,33013
23,495,3562,245743,33013
42,173,3622,221024,33013
51,67,761,42775,33013
52,205,3767,292938,33013
53,139,1078,69301,33013
54,381,2765,211833,33013
55,20,667,52508,33013
56,251,2466,107424,33013
61,78,3902,133320,33013
62,424,12891,649707,33013
71,79,1789,29513,33013
72,333,5972,121446,33013
81,519,2790,110720,33013
99,6,11,111,33013
11,10,31,1583,33015
21,5,17,1672,33015
22,29,1310,166216,33015
23,1153,9073,651366,33015
11,27,145,13931,33009
21,5,18,1580,33009
22,18,279,25066,33009
23,240,1215,67559,33009
42,91,817,49396,33009
42,562,8418,753027,33015
51,69,1032,83248,33009
52,151,961,132794,33009
53,147,525,22500,33009
54,231,1653,158431,33009
55,11,182,16185,33009
56,164,1051,46221,33009
61,68,8780,421952,33009
62,285,12259,890988,33009
71,78,1813,33209,33009
72,419,5453,122219,33009
81,260,1450,41195,33009
99,8,20,545,33009
51,170,4592,331259,33015
11,5,12,338,33001
21,6,29,2015,33001
11,22,61,2940,33011
11,19,145,5917,33007
11,11,45,2181,33003
22,7,60,4989,33003
52,524,7567,700622,33015
23,224,1105,59112,33003
42,41,235,12883,33003
53,339,1693,86209,33015
54,1008,9507,711612,33015
55,67,2192,267502,33015
51,38,253,11344,33003
56,652,9240,463054,33015
52,60,383,23978,33003
53,89,338,13008,33003
61,153,3466,134074,33015
54,121,499,32879,33003
55,4,57,2628,33003
56,116,646,26598,33003
61,25,386,13384,33003
62,889,16304,854920,33015
62,148,2491,111964,33003
71,59,712,20139,33003
22,8,135,13671,33001
23,229,1326,90121,33001
42,58,460,30985,33001
71,242,3335,89299,33015
72,929,16097,357170,33015
81,899,5262,173352,33015
51,26,230,10231,33001
52,75,629,40264,33001
99,14,9,450,33015
53,80,260,11620,33001
54,123,626,36264,33001
55,4,49,2908,33001
56,102,828,23843,33001
72,300,4258,103825,33003
81,166,678,20701,33003
99,4,4,81,33003
22,6,50,4457,33019
11,7,86,2966,33019
23,111,491,22517,33019
61,19,470,18531,33001
62,152,3931,186219,33001
21,7,41,1655,33011
22,28,947,87116,33011
23,1192,9045,609309,33011
42,41,680,79633,33019
51,16,85,3193,33019
52,37,388,19782,33019
53,36,322,12117,33019
54,58,268,17872,33019
55,3,145,7195,33019
56,54,507,14524,33019
61,15,261,10188,33019
62,82,1182,47177,33019
71,20,41,1397,33019
72,68,799,16759,33019
81,100,486,16989,33019
42,564,7326,588687,33011
71,51,420,14755,33001
72,247,3131,74661,33001
81,202,822,23757,33001
11,9,23,737,33017
21,3,16,2020,33017
23,296,1499,82733,33017
42,87,1289,87805,33017
51,45,509,31637,33017
52,127,3739,326545,33017
53,107,335,13593,33017
51,250,8145,759326,33011
54,215,1363,84787,33017
55,16,472,30928,33017
52,633,9426,989885,33011
56,174,2069,67726,33017
61,39,1078,46736,33017
62,320,7764,401961,33017
53,442,2894,145470,33011
71,42,624,12781,33017
22,11,114,9851,33007
23,68,214,11491,33007
42,25,226,11345,33007
51,15,73,3808,33007
52,37,258,14566,33007
54,1244,14912,1505428,33011
53,28,76,7683,33007
54,32,108,4878,33007
55,4,33,3275,33007
56,38,182,6492,33007
61,12,109,4547,33007
62,97,2112,96075,33007
72,297,4369,80409,33017
81,274,1702,51890,33017
99,4,4,219,33017
71,32,117,6212,33007
72,116,1980,40344,33007
81,79,356,11394,33007
55,68,3846,332018,33011
56,710,10111,424040,33011
61,211,6796,273976,33011
62,1150,31696,1640777,33011
71,199,3124,93412,33011
72,944,17221,331324,33011
81,1074,7655,268843,33011
99,6,1,91,33011
