Naics,Establishments,Employees,Payroll
1133,162,538,24051
1141,12,8,493
1142,6,2,54
1151,69,230,11045
1152,55,143,3658
1153,46,96,9701
2111,77,846,94133
2121,8,1234,115612
2122,13,1599,166707
2123,42,544,42868
2131,194,1117,98540
2211,144,2662,236126
2372,35,134,2802
2212,23,260,20764
2213,44,150,7154
2361,1654,4126,171167
2381,778,3663,196765
2362,197,2738,192017
2371,191,1562,130395
2373,87,1581,142477
2383,837,2635,101576
2379,41,849,80979
2389,696,3249,193153
2382,1140,6322,340305
3111,14,166,5293
3112,10,248,13409
3113,11,599,21681
3114,11,110,3476
3115,11,305,17626
3116,49,505,15210
3118,29,389,10530
3132,3,15,382
3141,3,20,781
3149,29,345,11414
3119,18,131,3896
3121,114,1124,27763
3133,4,33,737
3152,3,6,150
3159,3,3,133
3162,4,15,284
3169,13,53,826
3211,38,1135,47712
3219,75,666,20949
3241,7,1383,154732
3251,6,28,1320
3252,3,40,2874
3254,11,480,31720
3256,10,84,1334
3259,4,73,2414
3261,19,311,12927
3271,4,13,265
3273,58,665,43398
3279,23,293,14711
3161,6,33,671
3314,4,591,52696
3212,24,962,50162
3231,93,936,39211
3253,9,119,7230
3315,11,287,12603
3321,3,19,1247
3322,10,38,1670
3323,66,923,42210
3329,50,486,20980
3331,21,205,7189
3332,5,428,29615
3333,9,171,7326
3335,8,342,32173
3339,11,287,12602
3345,12,255,14197
3324,3,27,1061
3327,77,589,27226
3328,7,23,729
3342,5,111,4891
3344,5,65,4172
3351,3,12,288
3359,3,204,10113
3362,14,561,28437
3363,17,132,4393
3364,11,269,16896
3366,5,20,610
3369,4,22,757
3371,77,411,14033
3372,19,168,7271
3391,52,470,20494
3399,96,1074,46294
4232,25,118,6018
4231,81,928,47562
4234,119,599,35880
4233,114,1163,61991
4235,22,219,11209
4236,68,462,27492
4237,64,961,42971
4239,96,688,33681
4238,269,2733,160781
4241,25,250,12147
4242,41,304,16134
4243,14,175,9588
4244,116,2340,115774
4245,82,664,32189
4246,31,288,16282
4249,141,987,50725
4251,173,949,35010
4247,63,797,47421
4413,328,2579,93080
4248,30,1075,46432
4411,215,4818,227674
4412,123,1553,65098
4431,128,891,26557
4854,49,1211,17575
4421,105,799,27996
4422,154,984,33734
4441,416,5764,193898
4442,136,1502,49225
4451,278,9820,241718
4481,271,2339,37040
4452,74,427,8728
4453,77,484,10019
4461,253,2330,75571
4471,505,5542,120264
4532,172,1140,29092
4482,48,282,4719
4483,81,376,10729
4841,415,2690,127019
4511,305,3273,68232
4539,243,1183,33696
4512,33,313,5934
4522,24,1613,28436
4542,11,30,702
4543,207,875,33374
4523,101,7560,222350
4811,30,763,22496
4531,57,285,4128
4533,126,848,14586
4541,177,668,27204
4812,34,513,39584
4842,443,2336,116268
4852,3,126,3292
4853,20,143,2259
4859,15,46,1140
4855,4,48,728
4861,14,90,9821
4862,6,37,4848
4869,6,31,3572
4871,8,43,1421
4872,6,15,1066
4881,42,565,20862
4884,79,345,11227
4921,65,1771,82537
4882,13,149,6429
4885,80,399,22209
4889,3,12,218
4922,15,128,3485
4931,35,339,12848
5112,49,1083,98306
5111,107,1162,42051
5121,94,825,17807
5122,7,19,747
5151,65,1013,43344
5173,278,3432,174379
5179,8,37,1506
5182,51,881,60498
5191,28,85,3643
5221,515,7897,443284
5223,49,198,13666
5239,284,801,75229
5222,157,1103,70931
5231,96,478,87141
5323,24,139,5054
5312,817,982,49176
5241,122,1478,124416
5242,771,4607,257726
5311,612,1776,44314
5313,429,1438,52375
5321,67,592,20730
5322,94,508,13689
5324,64,398,26037
5331,16,179,13937
5411,777,2950,178201
5413,692,4546,322638
5412,655,3260,124985
5418,106,669,20038
5414,102,228,8526
5415,382,1567,96716
5416,738,1880,121093
5417,93,665,41647
5419,376,2100,69751
5511,135,3348,252155
5611,116,863,40582
5612,11,714,21382
5613,125,6965,218820
5614,138,2740,57654
5615,81,430,19801
5616,95,840,29579
5617,1073,4439,119293
5619,113,999,39535
5629,86,435,22700
6111,79,2152,56417
6112,3,285,9899
6113,15,2110,53980
6116,198,1268,15984
5621,46,520,25410
5622,14,90,3739
6114,24,110,6899
6115,41,256,9557
6117,41,110,3475
6215,36,175,11296
6211,471,7585,823550
6216,81,2549,68161
6212,482,3523,164061
6213,914,3328,124142
6214,203,3743,164121
6219,74,1194,42200
6222,3,1266,65747
6221,64,23537,1346578
6232,190,3595,80961
6233,136,3989,92037
6241,441,6401,128826
6242,98,803,19371
7112,19,80,2772
7113,35,99,2681
7115,119,191,5408
6231,66,4570,126937
6243,54,1504,23796
6244,452,3259,54301
6239,44,1137,30353
7111,36,474,9070
7121,79,368,10147
7131,13,50,1350
7132,315,2560,55088
7139,632,6428,109521
7211,599,10537,245991
7212,136,579,31071
8111,845,3993,149697
7213,12,30,302
7223,122,870,20686
7224,531,4052,59161
7225,2171,35912,607052
8112,60,478,18798
8113,146,631,29957
8114,72,171,4803
8122,82,415,12717
8129,170,551,10603
8121,310,1352,31983
8123,68,744,20213
8132,103,640,29381
8139,298,1329,61156
8131,795,4546,79493
8133,223,1324,62448
8134,193,991,17136
