Naics,Establishments,Employees,Payroll,fips
11,22,170,5903,27071
22,4,19,1943,27071
23,31,159,13245,27071
42,10,78,2519,27071
51,7,64,1800,27071
52,18,215,10566,27071
53,10,26,1266,27071
54,20,60,2080,27071
56,11,100,2037,27071
62,53,740,25589,27071
71,12,34,641,27071
72,46,471,8754,27071
81,36,135,1933,27071
23,86,404,25997,27093
42,21,172,9224,27093
51,6,30,950,27093
52,30,187,10761,27093
53,15,30,1371,27093
54,28,86,4198,27093
55,3,75,7380,27093
56,26,165,5870,27093
62,60,1464,49301,27093
71,11,28,855,27093
72,40,442,5542,27093
81,72,301,5775,27093
23,30,59,2702,27073
11,4,4,293,27095
22,6,25,2415,27095
23,129,394,23464,27095
23,47,194,19962,27065
11,8,33,1198,27097
21,3,11,1459,27097
22,3,56,5779,27097
23,123,423,24659,27097
42,10,35,1126,27065
51,4,28,1108,27065
52,16,98,4143,27065
53,4,52,1721,27065
54,17,59,2079,27065
56,13,36,2073,27065
62,35,994,46789,27065
71,7,55,891,27065
72,25,244,3835,27065
81,40,152,3120,27065
42,24,229,11152,27097
11,4,30,1270,27113
23,38,146,7781,27113
42,23,3510,216014,27113
51,13,199,13122,27097
52,48,248,12675,27097
51,5,69,2686,27113
52,23,153,9099,27113
53,14,29,1154,27113
54,18,349,20607,27113
55,3,46,4192,27113
56,11,78,1424,27113
62,42,1207,58954,27113
71,11,55,589,27113
72,27,843,14624,27113
81,50,329,5729,27113
53,13,52,1567,27097
54,33,168,7439,27097
56,57,207,9401,27097
61,6,177,9101,27097
62,91,1607,59089,27097
11,3,7,138,27131
22,4,39,3726,27131
23,233,1167,74659,27131
71,21,77,1681,27097
72,98,1028,16924,27097
81,124,632,13838,27097
42,58,1189,79244,27131
11,6,43,2710,27147
23,99,677,36101,27147
51,18,207,11004,27131
42,43,536,28997,27147
52,70,438,29574,27131
53,63,246,8115,27131
54,123,498,27681,27131
51,22,1009,43984,27147
52,71,2228,257968,27147
55,4,444,24331,27131
56,72,507,16538,27131
61,25,5450,132670,27131
62,176,3287,119944,27131
53,28,306,5706,27147
54,52,208,7879,27147
55,7,259,15592,27147
56,37,800,13319,27147
61,9,96,1956,27147
71,29,339,5596,27131
72,127,2087,35238,27131
81,181,956,22791,27131
62,130,2628,108305,27147
71,19,145,2835,27147
72,82,1385,20739,27147
81,128,788,19647,27147
11,3,40,1662,27167
23,16,66,3337,27167
42,12,143,10220,27167
52,15,64,4002,27167
56,3,5,269,27167
53,7,10,201,27167
54,5,446,12763,27167
62,22,386,17144,27167
72,7,82,967,27167
81,19,81,1840,27167
42,5,26,1238,27125
23,14,57,2022,27125
52,7,56,2539,27125
54,5,20,543,27125
62,5,106,2356,27125
72,11,44,512,27125
