,fips,relevant_naics,estab,emp,payann
0,27,1132,3,19,533
1,27,1142,3,9,573
3,27,1133,146,883,32423
5,27,1152,82,359,11160
7,27,1151,156,735,43080
9,27,1153,7,7,159
11,27,2122,7,3067,334360
13,27,2123,52,703,56644
15,27,2131,6,105,6748
17,27,2211,186,9670,1104841
19,27,2212,21,798,72223
21,27,2213,21,287,24481
23,27,2382,3470,37683,2703287
25,27,2383,2806,17431,977586
27,27,2381,2476,15553,1040848
29,27,2373,245,4578,631096
31,27,2372,35,144,19945
33,27,2362,722,11399,928796
35,27,2379,71,1258,107994
37,27,2389,2216,9657,796131
39,27,2361,4113,12843,727816
41,27,2371,378,13285,1330243
43,27,3111,32,710,42519
45,27,3116,48,6714,303592
47,27,3159,6,65,1957
49,27,3118,143,6107,218449
51,27,3121,140,2890,121185
53,27,3152,17,373,11588
55,27,3115,25,2017,138190
57,27,3114,11,103,6817
59,27,3112,11,609,56354
61,27,3119,70,5008,247263
63,27,3169,8,90,3262
65,27,3149,57,510,19897
67,27,3113,19,620,36012
69,27,3141,14,847,24180
71,27,3251,5,48,2354
73,27,3273,155,3031,218160
75,27,3271,11,171,5876
77,27,3222,67,6086,373398
79,27,3272,12,695,47669
81,27,3259,28,579,38439
83,27,3279,39,1334,72562
85,27,3219,245,7631,400005
87,27,3255,20,604,38644
89,27,3253,7,69,4981
91,27,3241,8,623,61676
93,27,3254,24,2020,203942
95,27,3261,208,11381,629769
97,27,3231,604,19997,1093697
98,27,3221,3,606,37318
100,27,3252,8,333,23015
102,27,3262,33,1147,68678
104,27,3211,11,146,6180
106,27,3256,32,513,30040
108,27,3212,6,449,22923
110,27,3364,23,1457,95535
112,27,3331,61,3513,214693
114,27,3323,259,6782,386669
116,27,3343,8,237,12878
118,27,3324,14,703,51132
120,27,3328,114,2962,140373
122,27,3333,34,885,72332
124,27,3342,8,513,38949
126,27,3341,18,1726,170842
128,27,3322,8,531,31874
130,27,3351,10,301,17330
132,27,3353,41,3084,258711
134,27,3336,9,454,28943
136,27,3321,49,2133,118398
138,27,3315,37,2766,165798
140,27,3325,7,744,31854
142,27,3371,292,5239,241662
144,27,3332,81,2907,232704
146,27,3327,646,13431,780832
148,27,3346,7,161,8819
150,27,3391,238,13764,1013505
152,27,3335,152,4272,282761
154,27,3362,17,970,48829
156,27,3363,21,698,42467
158,27,3345,109,22055,2030518
160,27,3372,68,1740,96591
162,27,3359,26,1954,123921
164,27,3329,151,6355,409936
167,27,3339,165,10377,766312
169,27,3399,401,7255,419779
171,27,3369,6,349,19303
173,27,3344,85,7217,478979
175,27,3366,3,81,2467
177,27,3326,15,271,13516
179,27,3312,3,330,21423
181,27,3334,17,1014,57169
183,27,4243,100,1325,72353
185,27,4248,43,2379,163634
187,27,4246,163,2496,210729
189,27,4242,98,2724,195412
191,27,4245,292,3527,226629
193,27,4232,199,2867,206413
195,27,4244,491,15155,937923
197,27,4237,278,4398,320649
199,27,4236,418,7932,744650
201,27,4233,267,6384,459635
203,27,4238,1187,18298,1394918
205,27,4235,98,1677,114665
207,27,4239,480,5296,316225
209,27,4249,635,8598,573511
211,27,4231,358,8106,574433
213,27,4241,207,3176,197315
215,27,4247,56,1370,110214
217,27,4234,644,15033,1528411
219,27,4251,1050,7452,514035
221,27,4411,761,24034,1165523
223,27,4413,1014,9223,298842
225,27,4453,833,7124,139362
227,27,4441,1320,24536,739156
229,27,4481,1452,19317,327616
231,27,4431,448,5270,170874
233,27,4421,317,4066,141116
235,27,4471,2132,27569,527834
237,27,4451,1117,47229,1072851
239,27,4461,1299,15686,562408
241,27,4422,447,4143,112640
243,27,4483,271,1839,67274
245,27,4442,321,2752,111402
247,27,4412,339,3733,177957
249,27,4482,331,3593,61437
251,27,4452,382,3432,62130
253,27,4512,61,874,13616
255,27,4522,68,7663,134308
257,27,4543,728,3501,144993
259,27,4541,700,9389,552167
261,27,4531,196,1009,17363
263,27,4523,699,46526,1181978
265,27,4532,401,3167,59462
267,27,4539,752,4405,107453
269,27,4511,833,10965,229114
271,27,4533,336,4649,83509
273,27,4542,46,349,13309
275,27,4855,7,178,4729
277,27,4831,4,211,33442
279,27,4885,292,4261,260802
281,27,4841,1926,20281,1049304
283,27,4832,3,39,1941
285,27,4852,3,120,4504
287,27,4812,11,127,10830
289,27,4869,6,50,5828
291,27,4889,21,212,8357
293,27,4859,93,2037,55490
295,27,4861,3,30,2913
297,27,4862,7,104,10970
300,27,4872,8,88,3562
302,27,4811,16,8127,826894
304,27,4854,195,10609,247510
306,27,4842,1175,8602,430192
308,27,4881,52,1855,66557
310,27,4882,13,240,14675
312,27,4884,146,1253,45583
314,27,4883,15,41,4300
316,27,4853,70,916,29231
318,27,4851,4,19,507
320,27,4921,132,8902,410997
322,27,4922,69,1653,54919
324,27,4931,191,10118,426651
326,27,5152,3,82,10931
328,27,5182,258,10739,1025830
330,27,5121,282,2824,80344
332,27,5111,355,11336,871857
334,27,5191,157,2805,200766
336,27,5179,38,339,37748
338,27,5151,107,3361,247744
340,27,5112,212,11830,1553845
342,27,5122,45,142,10010
344,27,5173,949,15634,973583
346,27,5223,257,3279,293338
348,27,5242,3515,31886,3066801
350,27,5221,2122,54315,4248026
352,27,5241,490,39315,4385344
354,27,5222,476,9531,881884
356,27,5239,1695,12347,1807309
358,27,5259,22,12,2365
360,27,5231,606,7813,1406489
362,27,5313,1709,13675,628869
364,27,5321,171,1884,115403
366,27,5324,165,1854,135152
368,27,5322,153,1001,39609
370,27,5323,67,360,15172
372,27,5331,46,1690,209741
374,27,5311,1858,10810,411399
376,27,5312,2802,5559,361408
378,27,5412,2136,19141,1011018
380,27,5418,814,16525,849373
382,27,5413,1695,23842,2049583
384,27,5415,3072,30505,2867087
386,27,5411,2558,18828,1804322
388,27,5416,3133,17736,1589739
390,27,5419,1856,11859,559580
392,27,5417,251,38611,4159326
394,27,5414,709,2136,129310
396,27,5511,1196,131920,13388070
398,27,5614,486,12520,572868
400,27,5613,936,42440,1619350
402,27,5612,63,543,24431
404,27,5616,229,12776,303079
406,27,5611,453,7805,421318
408,27,5619,421,5929,228839
410,27,5629,204,2091,119766
412,27,5617,3821,28795,944205
414,27,5615,261,4223,327526
416,27,5621,263,3983,227612
418,27,5622,34,595,40473
420,27,6114,134,729,49556
422,27,6113,54,27503,880186
424,27,6117,163,3442,149499
426,27,6111,425,18374,650057
428,27,6116,945,11913,186305
430,27,6115,89,1009,31572
432,27,6244,1413,20330,445939
434,27,6242,401,5201,188272
436,27,6233,770,34838,884716
438,27,6221,44,83239,5405919
440,27,6216,735,35914,918460
442,27,6241,1907,52218,1189100
444,27,6215,114,2489,189912
446,27,6231,292,28574,895125
448,27,6212,1917,17021,1020862
450,27,6213,3166,16524,656795
452,27,6211,1538,36986,3630370
454,27,6219,191,5335,260061
456,27,6239,183,2852,85951
458,27,6214,826,26011,1691926
460,27,6232,2976,39232,1013793
462,27,6223,3,655,40521
464,27,6243,259,14305,223467
466,27,7114,34,65,4878
468,27,7131,22,535,9643
470,27,7132,25,1725,64155
472,27,7115,280,710,30998
474,27,7121,138,2660,89515
476,27,7139,1840,32920,563511
478,27,7111,211,3554,99436
480,27,7113,151,3799,71410
482,27,7112,39,2828,754858
484,27,7224,876,8936,144529
486,27,7212,205,1032,30380
488,27,7225,8640,181136,3211482
490,27,7213,33,152,2822
492,27,7223,955,17289,365215
494,27,7211,1132,36536,953308
496,27,8111,3071,17524,725767
498,27,8139,1011,9190,386372
500,27,8134,1009,9751,142507
502,27,8113,472,3182,197204
504,27,8122,380,1769,72558
506,27,8123,292,4062,141460
508,27,8112,151,1761,106947
510,27,8132,371,3814,258687
512,27,8129,885,7212,192378
514,27,8114,494,1218,42754
516,27,8121,2724,17612,423133
518,27,8131,4088,35686,772890
520,27,8133,418,3559,155997
