Naics,Establishments,Employees,Payroll,fips
115210,5,12,300,09009
212319,5,104,5166,09009
221112,5,77,8918,09009
221122,10,1141,161780,09009
221210,13,505,55577,09009
221310,6,66,5401,09009
236118,266,941,44408,09009
236115,42,128,6712,09009
236116,6,88,7819,09009
236117,20,61,4178,09009
236220,73,904,76501,09009
237110,15,144,14458,09009
237130,9,160,14312,09009
237210,6,11,308,09009
237990,10,112,10073,09009
237310,23,372,42820,09009
238110,40,417,20539,09009
238140,50,229,12792,09009
238120,9,72,5731,09009
238130,16,130,8110,09009
238150,20,283,22348,09009
238160,40,294,19672,09009
238170,13,80,3422,09009
238290,24,319,23830,09009
238190,15,250,21002,09009
238210,273,2461,195922,09009
238220,304,2775,186282,09009
238310,50,521,28723,09009
238320,101,357,18466,09009
238350,71,452,24840,09009
238330,27,139,7053,09009
238340,16,101,6398,09009
238390,20,370,18731,09009
238990,93,491,44039,09009
238910,91,982,66976,09009
311511,3,226,17601,09009
311513,3,168,7865,09009
311520,5,49,1045,09009
311612,5,158,6427,09009
311811,37,318,7407,09009
311812,14,322,12292,09009
311999,4,55,2922,09009
311991,3,59,1757,09009
312120,19,203,7276,09009
312130,3,48,1038,09009
314910,5,12,656,09009
314999,10,143,5575,09009
321918,7,69,3203,09009
321920,4,118,3023,09009
321999,4,19,1001,09009
322220,4,85,4104,09009
322299,4,71,3085,09009
323111,50,803,39590,09009
323113,20,123,3390,09009
323120,3,25,1623,09009
324121,8,43,9956,09009
325199,3,31,4052,09009
325211,5,318,26510,09009
325412,3,194,22257,09009
325620,3,99,7703,09009
325998,7,172,16572,09009
326130,3,93,3506,09009
326199,22,472,25283,09009
327320,5,65,6038,09009
327390,3,372,28019,09009
331221,4,436,31403,09009
331420,5,171,9621,09009
331491,5,287,20282,09009
326113,6,191,17252,09009
327991,7,48,2070,09009
332119,30,1017,63203,09009
332216,4,110,6359,09009
332312,4,44,3722,09009
332313,8,134,6411,09009
332321,3,72,5294,09009
332322,21,162,6511,09009
332323,14,259,12350,09009
332510,3,709,57096,09009
332618,3,138,8837,09009
332710,67,700,37205,09009
332811,6,93,4804,09009
332812,18,431,24784,09009
332994,4,139,17088,09009
332996,3,24,1181,09009
332999,10,129,6692,09009
333244,3,76,6517,09009
333249,4,106,6606,09009
332721,40,1268,74488,09009
332722,7,331,17676,09009
332813,15,430,21552,09009
333318,4,158,16511,09009
333511,6,115,6125,09009
333514,17,161,10767,09009
333515,13,294,14827,09009
333517,7,32,1406,09009
333519,5,39,2708,09009
333999,7,261,17004,09009
334220,4,413,26192,09009
334290,3,710,47626,09009
334412,3,47,1843,09009
334413,5,42,1878,09009
334416,3,67,2365,09009
334418,7,204,14467,09009
334419,6,393,37131,09009
334514,4,153,10552,09009
334510,7,301,31232,09009
334513,6,337,24193,09009
334516,5,68,6265,09009
334519,6,432,37720,09009
335122,3,80,5039,09009
335312,3,268,21336,09009
335314,3,47,2859,09009
335931,4,143,5264,09009
335929,5,277,20881,09009
335999,3,35,1744,09009
336370,3,165,13017,09009
336390,3,236,18537,09009
336412,5,156,14134,09009
336413,5,353,26272,09009
336612,3,39,2188,09009
337122,5,30,1225,09009
337127,3,32,1503,09009
337212,13,106,5505,09009
339116,10,106,3325,09009
337110,13,55,1545,09009
339112,12,877,39451,09009
339113,6,92,5799,09009
339940,3,94,7764,09009
339950,13,109,4637,09009
339991,6,431,24226,09009
339993,3,72,3445,09009
339999,10,269,24492,09009
423120,38,545,20917,09009
423130,7,214,13840,09009
423140,6,138,6490,09009
423210,8,65,3396,09009
423220,17,199,11015,09009
423310,16,74,4122,09009
423320,12,137,7901,09009
423330,11,111,8837,09009
423110,11,137,8157,09009
423390,8,118,5899,09009
423410,6,117,9612,09009
423420,30,99,4808,09009
423430,18,155,18553,09009
423440,8,287,19356,09009
423450,28,304,32950,09009
423490,6,9,517,09009
423510,25,461,35682,09009
423690,41,512,38453,09009
423710,17,821,91053,09009
423730,15,133,11541,09009
423810,8,74,6578,09009
423820,4,99,7357,09009
423830,92,1111,83162,09009
423840,32,244,19631,09009
423850,6,72,4852,09009
423940,7,33,1584,09009
423610,44,559,36798,09009
423720,23,270,18955,09009
423910,13,104,5438,09009
423930,22,589,31832,09009
423990,13,273,13897,09009
424130,12,321,26560,09009
424120,14,199,16181,09009
424210,22,1147,369177,09009
424330,3,63,4210,09009
424410,7,1718,123445,09009
424420,6,218,10773,09009
424430,4,13,621,09009
424450,5,39,2727,09009
424460,3,42,1387,09009
424470,5,99,4576,09009
424480,14,189,12612,09009
424610,10,160,16997,09009
424690,32,464,37479,09009
424710,6,97,14860,09009
424720,5,33,3248,09009
424820,10,649,52512,09009
424490,36,849,47421,09009
424810,7,466,32826,09009
424910,4,23,1275,09009
424930,9,70,2178,09009
424940,3,73,4000,09009
424950,3,25,2519,09009
424990,16,81,5635,09009
425120,54,443,37721,09009
441110,60,3065,170070,09009
441222,7,26,932,09009
441228,11,109,6573,09009
441310,72,785,23125,09009
442110,41,586,22702,09009
441120,77,636,28960,09009
441320,38,345,14825,09009
442210,29,122,5188,09009
442291,3,11,439,09009
442299,31,411,9003,09009
443141,21,200,7845,09009
443142,42,454,12674,09009
444110,14,1840,51912,09009
444120,15,99,5469,09009
444130,20,220,7918,09009
444190,86,1104,64399,09009
444210,12,72,3534,09009
444220,28,282,12612,09009
445220,4,17,917,09009
445110,193,8251,222743,09009
445120,119,302,5292,09009
445210,15,103,2163,09009
445230,7,48,940,09009
445292,4,24,322,09009
445299,13,102,1655,09009
445310,203,719,17645,09009
446120,39,344,6030,09009
446130,38,214,5731,09009
446191,25,77,1240,09009
447110,222,1344,36389,09009
447190,32,350,9639,09009
448110,26,148,3015,09009
446110,130,2245,89705,09009
446199,25,258,11476,09009
448130,11,109,1276,09009
448120,67,564,6446,09009
448140,67,1671,27870,09009
448150,15,57,790,09009
448190,27,252,2375,09009
448210,56,490,7081,09009
448310,47,228,6273,09009
451110,44,453,10842,09009
451120,22,324,4294,09009
451130,6,104,1475,09009
451140,7,94,1300,09009
451211,16,293,4544,09009
452319,88,1296,20305,09009
452210,13,1482,22810,09009
452311,21,4036,119373,09009
453210,6,141,2685,09009
453110,28,122,2143,09009
453220,43,350,4898,09009
453920,5,15,563,09009
453310,56,969,16182,09009
453910,27,433,10425,09009
454110,84,1991,63867,09009
453991,38,71,1484,09009
453998,48,184,8898,09009
454310,72,870,53212,09009
454210,9,57,2085,09009
454390,36,284,14106,09009
481211,4,220,21248,09009
484110,51,377,22391,09009
484121,55,455,29166,09009
484122,13,540,34209,09009
484210,25,171,6484,09009
484220,40,406,26813,09009
484230,10,120,7097,09009
485310,5,60,2195,09009
485320,15,268,2439,09009
485410,34,2551,55202,09009
485510,4,52,361,09009
485991,4,181,2345,09009
486210,3,11,1374,09009
488119,3,39,1685,09009
488190,3,15,710,09009
488490,5,31,758,09009
488410,19,118,5057,09009
488510,12,247,21814,09009
488991,3,123,5035,09009
492110,23,963,43003,09009
492210,10,145,7151,09009
493190,4,72,8113,09009
493110,35,3182,111467,09009
511120,6,21,1072,09009
511110,14,349,13992,09009
511130,5,128,8849,09009
511210,31,1502,217375,09009
512110,13,51,2440,09009
512191,3,5,139,09009
512131,13,341,2015,09009
512240,3,6,143,09009
515112,7,113,5672,09009
515120,10,142,14821,09009
515210,3,16,404,09009
517311,99,2026,192756,09009
517312,67,717,53488,09009
517911,8,36,2576,09009
518210,35,607,91502,09009
519120,13,183,5426,09009
519130,21,126,12764,09009
522110,199,2211,177788,09009
522120,58,633,47559,09009
522220,13,44,4391,09009
522130,42,409,23282,09009
522291,3,13,354,09009
522292,20,505,86186,09009
522320,18,253,31025,09009
522298,14,42,1471,09009
522310,15,45,6826,09009
522390,13,29,1034,09009
523120,68,390,66001,09009
523110,3,18,1956,09009
523910,5,11,3417,09009
523920,100,522,79375,09009
523930,54,141,20932,09009
523991,4,5,80,09009
524113,5,2643,173513,09009
524114,9,1346,148526,09009
524298,3,380,16327,09009
524126,22,642,76538,09009
524210,269,1663,137165,09009
524291,11,39,2756,09009
524292,14,136,9185,09009
531120,77,209,10374,09009
531130,44,119,3161,09009
531190,12,56,2255,09009
531320,15,25,1272,09009
531110,137,629,22608,09009
531210,159,366,22146,09009
531311,138,1266,52183,09009
531312,45,1673,38664,09009
531390,13,34,2134,09009
532111,33,141,4501,09009
532120,19,294,15680,09009
532210,14,73,2504,09009
532283,4,96,5401,09009
532289,11,40,1733,09009
532310,3,25,667,09009
532490,12,211,17541,09009
532412,6,61,6124,09009
533110,6,171,15990,09009
541191,5,9,146,09009
541199,6,7,330,09009
541211,145,896,70301,09009
541213,71,416,6296,09009
541214,11,226,22570,09009
541219,63,206,17117,09009
541310,54,510,39942,09009
541320,6,17,1183,09009
541330,106,1480,155698,09009
541350,13,108,5040,09009
541110,518,2791,232391,09009
541370,13,55,2831,09009
541380,26,410,32680,09009
541410,12,27,1059,09009
541420,3,23,1465,09009
541430,14,27,1367,09009
541511,88,937,76557,09009
541512,108,1118,96756,09009
541513,5,5,323,09009
541519,9,104,13713,09009
541611,88,244,20832,09009
541612,16,293,14834,09009
541613,56,355,31536,09009
541614,18,50,4631,09009
541620,23,132,9286,09009
541690,35,209,15465,09009
541713,5,56,4350,09009
541714,29,1562,289420,09009
541618,4,3,194,09009
541715,48,803,126389,09009
541720,6,129,8976,09009
541810,16,115,7754,09009
