Naics,Establishments,Employees,Payroll
1141,11,16,675
1133,496,3660,153195
1152,25,129,3109
1151,12,167,9010
1153,72,353,15120
1131,24,88,3198
2121,18,1084,95562
2123,54,764,45581
2111,13,156,17692
2131,43,952,58413
2211,197,327,32658
2212,11,0,0
2213,50,265,12309
2382,2322,26066,1269967
2383,898,5998,249347
2381,855,8319,387552
2373,133,3645,177564
2372,60,303,16141
2362,636,11996,851287
2379,55,607,31663
2389,761,8509,385117
2361,1346,6036,304121
2371,217,6193,278056
3111,9,220,11603
3116,32,12045,351985
3151,15,1110,28767
3118,56,870,36956
3121,33,870,64891
3152,3,0,0
3112,3,390,23728
3119,16,1734,62585
3169,7,31,901
3149,32,234,7458
3117,15,399,11169
3113,5,25,338
3141,7,38,1247
3251,36,3563,354308
3273,142,2295,113688
3271,9,520,29430
3222,18,1541,75491
3272,3,0,0
3274,6,413,31534
3259,9,152,5282
3279,41,579,31149
3219,153,6106,211363
3255,8,195,12437
3253,4,202,14799
3241,19,1684,160965
3254,9,90,10553
3261,106,8401,387622
3231,303,2853,108589
3252,14,2498,157376
3262,20,704,21323
3211,73,2815,128812
3212,15,323,15275
3364,25,3689,236115
3313,3,139,5827
3323,313,7971,387512
3324,4,196,11965
3328,42,748,39678
3333,8,0,0
3342,5,0,0
3353,14,689,44706
3336,3,24,2344
3321,13,569,24911
3315,22,4473,294395
3371,179,4180,145161
3332,7,175,9532
3311,6,885,71635
3327,306,5057,261309
3391,94,1562,72480
3335,27,563,24345
3362,25,975,49704
3363,108,21111,965932
3345,16,256,10379
3314,4,469,22373
3372,12,120,4651
3359,4,0,0
3329,61,2747,138450
3339,62,2384,153159
3399,144,2624,113253
3369,3,0,0
3344,17,1164,48582
3366,30,5600,335945
3326,4,102,4229
3312,9,612,44196
3334,6,0,0
4243,43,508,19790
4248,33,1988,97668
4246,132,1063,66989
4242,57,2096,206602
4245,15,37,2091
4232,83,817,46133
4244,313,9410,442372
4237,283,3273,196848
4236,321,3944,291472
4233,324,4530,212044
4238,888,11026,666130
4235,181,3593,258328
4239,373,3964,185652
4249,267,4334,183589
4231,377,5699,266135
4241,93,1074,52491
4247,90,1084,64597
4234,323,3663,248458
4251,506,2875,161676
4411,902,18750,930504
4413,1210,10196,278111
4453,329,1076,26299
4441,936,18436,534704
4481,1506,17081,237098
4431,402,3986,153285
4421,477,3409,109830
4471,3231,17548,324844
4451,982,30930,627723
4461,1720,15901,587042
4422,380,3094,75656
4483,214,1335,39523
4442,346,2672,75250
4412,202,2230,90181
4482,353,3275,47263
4452,172,1185,18800
4512,98,1077,14740
4522,57,5401,103192
4543,372,1622,55631
4541,234,1718,67517
4531,171,710,12453
4523,1407,38647,918773
4532,331,2643,40444
4539,550,2641,63478
4511,417,6309,124738
4533,309,2569,42064
4542,28,252,8658
4855,7,184,3238
4831,7,45,3632
4885,180,1809,100863
4841,978,18143,810410
4832,5,21,462
4812,7,22,1843
4859,20,265,5729
4862,16,95,8204
4872,28,55,2011
4811,19,399,32590
4854,9,242,3332
4842,831,7475,318287
4881,75,1729,102917
4882,26,363,19329
4884,150,1001,32273
4883,42,999,70173
4853,16,63,951
4921,122,2915,131327
4922,27,252,8223
4931,211,9098,361952
5182,95,3233,247008
5121,85,1483,42581
5111,169,3122,148090
5191,42,101,6000
5179,56,787,39394
5151,123,2678,146913
5112,66,2160,213183
5122,9,29,2228
5173,846,14000,864379
5223,483,1579,62114
5242,1807,12391,974666
5221,2090,30998,1832063
5241,585,12756,1062565
5222,1415,6005,298232
5239,534,1827,188062
5259,5,0,0
5231,203,1428,259597
5313,742,5937,264680
5321,226,2115,76198
5324,184,1913,119097
5322,324,1870,65921
5323,12,58,2777
5331,18,58,4339
5311,1622,5839,224671
5312,1049,4451,204502
5412,1607,11129,489459
5418,297,2806,139611
5413,1393,25866,2219396
5415,1150,20763,1764451
5411,2533,13309,1030925
5416,1130,7376,462331
5419,761,6467,204544
5417,191,7281,687917
5414,191,434,19818
5511,626,17816,1751104
5614,304,7535,211763
5613,538,35844,966544
5612,49,1990,98329
5616,287,8660,234360
5611,216,5739,316723
5619,121,2506,59943
5629,99,1526,69135
5617,2231,25931,655308
5615,88,981,50421
5621,115,1616,88361
5622,27,480,22690
6114,41,143,5374
6113,34,7058,223457
6117,24,114,3690
6111,173,8495,229037
6112,4,0,0
6116,381,2479,33083
6115,73,645,38626
6244,943,10447,165712
6242,143,1425,43697
6233,185,5725,132735
6221,36,29716,1878306
6216,367,12728,465823
6241,765,13331,286163
6215,210,3314,213539
6231,172,20696,587739
6212,1469,10989,522613
6213,1679,9050,347363
6211,2998,39399,3055808
6219,146,4869,175694
6239,80,1076,26748
6214,560,12792,801023
6222,3,1675,116134
6232,397,6584,166107
6243,45,664,11403
7131,49,928,14473
7132,3,13,452
7115,61,160,5014
7121,51,719,20343
7139,742,12252,205441
7111,44,647,15247
7113,46,1261,22778
7112,12,48,792
7224,235,1873,29826
7212,49,213,7088
7225,7419,156884,2237904
7213,35,151,3375
7223,417,7091,138712
7211,848,16343,339578
8111,2069,10919,380809
8139,594,2937,125526
8134,257,1463,32812
8113,336,3115,170909
8122,329,2237,69449
8123,350,4486,101959
8112,151,2647,154682
8132,158,1667,61299
8129,354,1762,35185
8114,222,673,18068
8121,1128,5195,112386
8131,4654,41011,772005
8133,164,927,32871
