Fips,Naics,Establishments,Employees,Payroll
39105,236115,3,7,124
39105,236220,3,21,1001
39105,238110,3,15,220
39105,238220,3,13,352
39105,238910,5,29,1106
39105,441120,5,20,609
39105,441310,5,21,500
39105,446110,4,77,2450
39105,447110,16,141,2121
39105,452319,5,33,541
39105,453220,3,9,104
39105,484220,4,15,991
39105,522110,7,108,4683
39105,524210,5,20,577
39105,541110,4,14,292
39105,541213,3,4,79
39105,561730,5,6,291
39105,562111,4,20,539
39105,621320,3,8,314
39105,621498,3,47,2692
39105,621610,3,77,1173
39105,623110,3,228,5948
39105,623210,13,56,1162
39105,624120,4,100,1855
39105,722410,5,21,185
39105,722511,6,142,1705
39105,722513,18,275,4373
39105,811111,7,28,767
39105,811121,4,26,928
39105,813110,32,85,872
39105,813410,4,14,122
39159,115210,3,3,65
39159,236115,8,22,1443
39159,236118,10,58,3065
39159,236220,8,62,3914
39159,237130,3,111,9066
39159,238160,4,71,4531
39159,238110,5,261,14237
39159,238170,3,2,234
39159,238210,8,133,9712
39159,238220,12,64,3691
39159,238290,4,59,4388
39159,238310,3,13,479
39159,238320,5,60,4921
39159,238390,3,21,1286
39159,238910,12,101,7037
39159,238990,10,118,5794
39159,323113,3,15,410
39159,332710,3,17,1176
39159,423120,4,10,355
39159,423610,4,31,1839
39159,423720,3,100,9451
39159,423820,3,75,4361
39159,423830,14,197,14102
39159,424510,4,23,894
39159,424910,6,50,4486
39159,424990,4,9,234
39159,425120,5,36,12084
39159,441110,4,288,20920
39159,441120,5,62,1860
39159,441310,7,55,1117
39159,441320,3,18,855
39159,444130,3,47,1000
39159,444190,5,14,1229
39159,444220,8,53,1380
39159,445110,6,329,7015
39159,445120,4,12,246
39159,446110,5,67,2780
39159,447110,14,123,2468
39159,452319,9,150,2385
39159,453310,3,36,369
39159,453998,3,3,113
39159,454110,5,35,1422
39159,454390,3,6,316
39159,484110,3,8,318
39159,484121,7,215,13673
39159,484220,8,34,6255
39159,484230,3,106,6486
39159,488210,3,147,5215
39159,488410,3,6,198
39159,488510,3,111,3142
39159,493110,5,308,19583
39159,517311,8,101,3836
39159,517312,5,21,887
39159,518210,3,8,453
39159,522110,14,167,8971
39159,522130,5,104,1810
39159,523120,4,7,721
39159,523920,4,7,809
