Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,948,5758,2400,71799,66315,30835,73873,18101,69508,35185,89714,21235,259480,18049,178436,65508,86
2018,1055,8705,7287,72646,67416,29959,72468,18197,72355,37758,97589,27424,258960,18583,181828,64783,80
2019,1097,9265,7162,75181,66188,29068,72773,17960,71485,39013,99036,28023,259394,19876,178701,65672,103
2020,1141,6692,7105,75692,64526,27751,72638,17790,73325,39834,93989,27964,265543,19098,177483,64115,102
2021,1126,5837,6952,75588,64621,25131,71437,17288,72085,40083,92049,26379,256620,16628,157365,59545,92
