Zip Code,naics,Establishments,Employees,Payroll,IND Level
45505,31-33,26,001,0,2
45505,31-33,7,210,0,2
45505,31-33,4,220,0,2
45505,31-33,4,230,0,2
45505,31-33,3,241,0,2
45505,31-33,7,242,0,2
45505,42,16,001,0,2
45505,42,9,210,0,2
45505,42,3,220,0,2
45505,44-45,51,001,0,2
45505,44-45,16,210,0,2
45505,44-45,21,220,0,2
45505,44-45,8,230,0,2
45505,44-45,4,241,0,2
45505,48-49,10,001,0,2
45505,48-49,5,210,0,2
45505,52,17,001,0,2
45505,52,10,210,0,2
45505,52,4,220,0,2
45505,53,15,001,0,2
45505,53,9,210,0,2
45505,53,4,220,0,2
45505,54,14,001,0,2
45505,54,10,210,0,2
45505,56,9,210,0,2
45505,56,16,001,0,2
45505,56,3,220,0,2
45505,56,3,230,0,2
45505,62,24,210,0,2
45505,61,3,001,0,2
45505,62,65,001,0,2
45505,62,17,220,0,2
45505,62,12,230,0,2
45505,62,9,241,0,2
45505,71,6,001,0,2
45505,72,34,001,0,2
45505,72,8,210,0,2
45505,72,4,220,0,2
45505,72,8,230,0,2
45505,72,12,241,0,2
45505,81,46,001,0,2
45505,81,32,210,0,2
45505,81,9,220,0,2
45505,81,4,230,0,2
45505,00,345,001,235138,2
45505,00,155,210,0,2
45505,00,79,220,0,2
45505,00,49,230,0,2
45505,00,38,241,0,2
45505,00,18,242,0,2
45505,00,3,251,0,2
45505,23,19,001,0,2
45505,23,10,210,0,2
45505,23,3,220,0,2
45505,23,3,230,0,2
45505,23,3,241,0,2
