Naics,Establishments,Employees,Payroll
212311,6,102,6257
212312,28,361,18286
212319,13,174,8363
113110,16,342,22030
212321,27,529,22220
212322,4,145,11472
113210,9,121,4109
113310,331,2033,83416
213111,37,492,36002
114210,7,51,1152
213112,101,932,50323
213115,3,11,628
115111,16,149,9817
115112,124,514,29263
115113,4,3,120
115114,25,233,11517
221111,3,0,0
221112,26,836,86525
221113,4,0,0
115115,5,52,2061
115116,15,33,2950
221121,4,61,7796
221122,144,3898,345911
115210,46,471,15186
115310,60,1025,30194
211120,79,934,75864
211130,17,269,26572
238130,40,166,4908
238390,40,212,12001
312111,3,0,0
312112,3,0,0
312113,9,54,1565
312120,17,198,4575
312130,7,86,3684
312140,3,0,0
236210,38,695,37391
238140,123,1093,38146
314120,8,28,698
236220,355,4901,264513
238150,42,480,18937
238910,408,3592,158165
314910,11,155,5188
314994,5,1107,56384
314999,19,80,2117
238160,131,1501,66133
238170,72,231,8266
315210,6,80,871
315990,4,95,2220
316210,4,652,15531
238190,38,330,13214
238990,201,1278,46838
316998,7,0,0
237110,125,1310,64449
237120,33,899,46933
321113,110,3775,181047
237130,77,1158,60456
238210,636,6720,327613
311111,6,864,38925
311119,31,632,34209
237210,44,103,3352
221210,44,943,75040
238220,977,8598,401850
311211,4,31,1198
311212,27,1929,84982
311352,6,43,505
311411,3,0,0
311412,6,2755,119416
221310,98,456,18003
237310,117,2525,143163
238290,96,1219,62267
311421,6,290,10422
311511,5,0,0
221320,7,64,4143
311611,11,44,869
237990,30,195,8318
238310,125,1372,53312
311612,6,103,4090
311613,6,287,12780
311615,44,31484,961300
238320,152,883,34519
311811,35,251,4081
238110,164,1614,70860
238330,94,404,15173
311812,17,2647,118835
311824,4,0,0
311911,3,0,0
311919,3,0,0
311920,3,0,0
311941,4,0,0
311999,7,271,6040
236115,427,935,34809
236116,21,142,7723
236117,139,538,26187
238120,34,1509,94931
238340,43,237,9269
238350,173,693,23030
236118,444,1289,44752
423820,174,2391,113291
424310,6,227,7633
423430,36,580,37383
424320,15,520,29340
424330,16,101,6259
424340,4,0,0
423440,27,349,18378
423830,237,2380,139192
423450,64,551,40006
423460,9,101,3339
423490,10,36,1297
423840,93,822,49033
424410,13,650,41663
424420,35,905,64759
423110,87,1442,77045
423850,34,311,14174
424430,13,269,16409
424440,10,168,11275
423120,81,2269,100030
423510,99,1207,63606
423860,15,141,7718
424450,17,212,17321
424470,12,116,9718
424480,14,209,11919
423130,32,557,25246
423910,46,843,45798
424490,134,3576,220842
423140,20,115,4239
423610,154,1853,116540
423920,10,69,5155
423210,32,329,15990
423620,16,314,12739
423930,63,713,34495
424510,56,649,31578
423220,46,588,36305
423690,48,810,67030
423940,23,122,4419
337121,9,742,22504
337122,15,70,2149
337127,12,840,37829
423990,69,636,31019
337211,3,0,0
337212,8,22,765
337215,6,324,13434
337910,3,0,0
423310,53,1402,62193
423710,41,813,36362
423320,40,268,12340
423720,50,605,39884
424110,5,38,3246
