,fips,relevant_naics,YEAR,estab,emp,payann
2,28,113310,2018,399,2876,115172
4,28,115114,2018,4,110,2682
6,28,115112,2018,65,263,16198
8,28,115210,2018,12,103,3253
10,28,115310,2018,56,149,10658
12,28,212321,2018,4,86,3708
14,28,211120,2018,35,437,60624
16,28,213111,2018,26,619,35214
18,28,213112,2018,119,900,49364
20,28,221122,2018,114,3536,381165
22,28,221112,2018,8,374,39771
24,28,221210,2018,7,266,21868
27,28,221320,2018,3,49,3185
29,28,221310,2018,291,1413,44873
31,28,238990,2018,103,1006,47258
33,28,236220,2018,277,4686,286094
35,28,238310,2018,53,718,31932
37,28,238210,2018,398,4258,238972
39,28,238350,2018,79,344,14229
41,28,238330,2018,43,173,6010
43,28,238130,2018,10,35,1259
45,28,238150,2018,12,84,3275
47,28,237310,2018,77,2378,127928
49,28,236210,2018,7,58,4182
51,28,237210,2018,16,200,8093
53,28,238140,2018,30,237,6076
55,28,236117,2018,76,331,18201
57,28,236116,2018,3,12,481
59,28,236115,2018,206,710,24795
61,28,237120,2018,10,1547,71921
63,28,238290,2018,39,414,26808
65,28,238390,2018,16,141,4560
67,28,238190,2018,20,142,6483
69,28,237990,2018,19,664,63608
71,28,238320,2018,86,427,14657
73,28,238220,2018,663,6231,304280
75,28,238110,2018,40,293,13148
77,28,237130,2018,28,1149,78815
79,28,236118,2018,235,680,21899
81,28,238160,2018,61,772,28022
83,28,238170,2018,11,31,1156
85,28,238910,2018,311,2505,112098
87,28,238120,2018,7,116,6132
89,28,238340,2018,13,50,2175
91,28,237110,2018,81,937,42145
93,28,314999,2018,4,92,2853
95,28,311812,2018,4,31,685
96,28,314120,2018,3,12,264
98,28,311119,2018,3,90,4925
100,28,311615,2018,6,6741,246183
102,28,311811,2018,29,184,2433
104,28,311710,2018,7,241,8004
106,28,325998,2018,3,6,174
109,28,326199,2018,15,747,30932
111,28,323111,2018,62,725,30272
113,28,323113,2018,15,47,1241
115,28,322211,2018,10,824,49829
117,28,321912,2018,3,42,770
119,28,327991,2018,4,18,520
121,28,325120,2018,6,282,14862
123,28,327390,2018,7,136,4674
125,28,325412,2018,3,163,6209
128,28,325211,2018,7,547,39251
130,28,327320,2018,22,693,34425
132,28,322291,2018,4,500,23925
134,28,321113,2018,36,1494,72581
137,28,326150,2018,15,1138,39131
139,28,321920,2018,10,142,4293
141,28,321114,2018,3,119,6708
143,28,332999,2018,4,21,1654
145,28,339116,2018,16,89,3499
147,28,332312,2018,11,556,30453
149,28,333111,2018,3,42,1052
151,28,332710,2018,72,1500,67119
152,28,335220,2018,3,407,20055
