,fips,relevant_naics,YEAR,estab,emp,payann
0,28,11,2017,664,4488,187379
2,28,21,2017,264,2465,167807
4,28,22,2017,577,5778,408605
6,28,23,2017,3842,42132,2066334
8,28,42,2017,2615,36427,1845198
10,28,51,2017,970,13611,615781
12,28,52,2017,4650,31889,1847797
14,28,53,2017,2365,9718,347256
16,28,54,2017,4686,29607,1532229
18,28,55,2017,312,7163,451401
20,28,56,2017,2219,42352,1146351
22,28,61,2017,543,13693,347992
24,28,62,2017,6373,164574,7638326
26,28,71,2017,673,8142,156009
28,28,72,2017,5660,130005,2177157
30,28,81,2017,6402,38349,976812
32,28,99,2017,39,59,790
