,relevant_naics,estab,emp,payann,fips
451091,113310,8,33,1304,28067
451092,115310,4,6,166,28067
451093,211120,4,62,6652,28067
451094,213111,7,45,5465,28067
451095,213112,26,301,14790,28067
451096,221122,3,122,8669,28067
451097,221310,12,43,1354,28067
451098,236117,3,9,241,28067
451099,236115,4,17,138,28067
451100,236118,4,12,398,28067
451101,236220,11,115,5926,28067
451102,237110,3,24,953,28067
451103,237120,6,202,14162,28067
451104,237310,5,373,18427,28067
451105,238210,18,145,6159,28067
451106,238220,18,111,4559,28067
451107,238320,3,7,168,28067
451108,238910,9,226,8381,28067
451109,238990,5,53,2217,28067
451110,311615,3,1889,51678,28067
451111,311811,3,19,265,28067
451112,321920,3,47,1447,28067
451113,323111,3,4,114,28067
451114,332710,8,179,8509,28067
451115,335311,3,2856,143571,28067
451116,423820,3,13,365,28067
451117,423830,17,85,4895,28067
451118,423840,4,33,1808,28067
451119,423930,6,54,1563,28067
451120,423990,3,28,917,28067
451121,424490,3,43,1420,28067
451122,424690,5,58,4873,28067
451123,424710,3,14,906,28067
451124,441110,4,192,6948,28067
451125,441120,8,40,1154,28067
451126,441228,4,44,1616,28067
451127,441310,11,122,3395,28067
451128,441320,6,40,1099,28067
451129,442299,4,15,251,28067
451130,442110,8,39,755,28067
451131,444130,3,3,340,28067
451132,444190,10,126,4875,28067
451133,444220,4,15,320,28067
451134,445120,3,6,86,28067
451135,445110,9,353,7312,28067
451136,445310,9,33,563,28067
451137,446110,11,192,7667,28067
451138,446120,5,24,495,28067
451139,446191,3,7,181,28067
451140,447110,45,350,5484,28067
451141,448120,13,66,856,28067
451142,448130,3,7,280,28067
451143,448190,5,25,330,28067
451144,448210,4,46,469,28067
451145,448310,3,14,390,28067
451146,451110,3,13,279,28067
451147,452319,30,283,4475,28067
451148,453220,5,11,142,28067
451149,453110,4,17,282,28067
451150,453991,3,15,178,28067
451151,454110,4,12,518,28067
451152,454390,3,12,431,28067
451153,484110,10,168,6932,28067
451154,484121,12,345,15598,28067
451155,484220,11,56,2499,28067
451156,488510,4,10,398,28067
451157,517311,6,45,2844,28067
451158,517312,3,31,1358,28067
451159,522110,19,250,12232,28067
451160,522130,3,59,2660,28067
451161,522291,18,80,3664,28067
451162,522390,11,44,1201,28067
451163,522298,7,18,618,28067
451164,523920,4,6,872,28067
451165,524210,30,117,5094,28067
451166,531110,10,30,951,28067
451167,531120,8,5,184,28067
451168,531210,7,7,229,28067
451169,531130,4,6,84,28067
451170,532111,3,12,334,28067
451171,532210,3,17,593,28067
451172,532412,6,23,2103,28067
451173,541110,21,83,4329,28067
451174,541213,5,32,467,28067
451175,541211,11,56,2165,28067
451176,541219,3,6,64,28067
451177,541330,3,48,4580,28067
451178,541370,3,12,539,28067
451179,541511,3,10,766,28067
451180,541611,5,15,750,28067
451181,541620,3,8,303,28067
451182,541690,7,9,334,28067
451183,541850,3,45,1874,28067
451184,541940,4,45,2047,28067
451185,551114,5,602,55785,28067
451186,561710,5,17,644,28067
451187,561720,7,84,1548,28067
451188,561730,6,24,893,28067
451189,611110,3,112,1986,28067
451190,621111,25,338,20092,28067
451191,621210,21,131,6707,28067
451192,621340,7,60,1715,28067
451193,621399,5,12,524,28067
451194,621493,3,76,3274,28067
451195,623110,3,164,4786,28067
451196,623312,4,18,362,28067
451197,624120,6,83,1072,28067
451198,624190,4,19,347,28067
451199,624410,12,130,2304,28067
451200,713940,5,34,514,28067
451201,721110,14,114,1795,28067
451202,722511,25,498,6182,28067
451203,722513,55,1349,13860,28067
451204,722514,6,83,1313,28067
451205,722515,11,61,630,28067
451206,811111,10,64,2666,28067
451207,811118,3,10,314,28067
451208,811121,11,52,2278,28067
451209,811122,3,27,1252,28067
451210,811191,3,18,606,28067
451211,811192,4,12,343,28067
451212,811310,11,72,3689,28067
451213,812210,3,27,1271,28067
