Naics,Establishments,Employees,Payroll
1152,15,53,1266
1151,47,194,9627
2123,41,562,26576
2111,284,1351,110379
2131,448,3325,199077
2211,86,4556,561179
2212,10,721,52377
2382,1713,19531,1162129
2383,1014,6511,287730
2381,1112,9425,437804
2373,105,4539,311016
2372,15,163,6167
2362,396,5888,365892
2379,7,57,3746
2389,732,5664,295610
2361,1423,5149,215235
2371,189,8127,585039
3111,30,2081,103486
3116,25,7771,324547
3118,52,1745,65562
3121,19,620,28047
3152,3,125,3548
3114,4,64,5433
3112,8,1027,47189
3119,19,2535,123410
3149,17,545,14486
3113,7,422,21484
3251,19,881,70219
3273,63,1920,91871
3222,7,287,14967
3272,6,349,17646
3259,13,864,66025
3279,14,738,51419
3219,46,992,36450
3255,3,37,1560
3241,13,1156,95326
3254,21,2608,234178
3261,75,6567,306111
3231,228,6500,275466
3256,6,547,36276
3364,77,26280,2299143
3331,54,5657,338071
3323,80,3297,162191
3324,3,461,22901
3328,19,929,40405
3333,11,569,32211
3341,3,95,3715
3322,3,386,24784
3351,4,55,4812
3353,11,376,23652
3321,7,250,10500
3315,4,176,13904
3371,55,1960,72303
3332,14,1277,89592
3327,190,4163,218454
3391,53,904,41029
3335,12,180,8743
3362,7,1114,57609
3363,14,1076,47346
3345,21,6106,481993
3372,16,396,21823
3359,3,28,1242
3329,34,847,41328
3339,54,2231,118895
3399,91,1426,56665
3344,16,629,34625
3334,13,1318,51909
4243,42,897,49859
4248,28,1069,58219
4246,108,1071,91966
4242,52,1416,132207
4245,343,3452,209801
4232,76,931,57794
4244,177,6818,400224
4237,167,2257,148775
4236,208,3490,281091
4233,117,2517,152789
4238,703,10331,679418
4235,53,1249,72340
4239,181,1734,85453
4249,413,3786,229018
4231,188,3115,149120
4241,64,801,47867
4247,52,1025,78743
4234,254,4308,329398
4251,373,3592,160869
4411,487,12381,589641
4413,645,5225,155542
4453,544,3104,45680
4441,624,11539,333825
4481,682,9240,144459
4431,219,2476,67658
4421,150,2614,98544
4471,1048,12595,218560
4451,502,22221,466451
4461,727,7391,240443
4422,208,2294,49116
4483,127,836,25331
4442,201,1921,51045
4412,92,813,33912
4482,169,1484,23690
4452,122,1372,25496
4512,35,589,7611
4522,25,2515,45760
4543,258,1321,47858
4541,274,3587,139949
4531,61,276,5131
4523,413,21756,573304
4532,164,1218,21267
4539,386,2382,52375
4511,295,4724,90585
4533,160,1670,26595
4542,26,448,16766
4855,5,173,5804
4885,94,2104,152496
4841,844,11131,624834
4869,7,75,8958
4889,6,19,886
4859,25,259,6697
4861,3,15,1110
4862,21,191,22463
4811,5,65,2604
4854,26,3444,60964
4842,727,6964,335220
4881,82,2005,121092
4882,18,501,28447
4884,72,657,26832
4853,23,148,2673
4921,72,6734,266692
4922,24,492,17445
4931,144,12528,536051
5182,89,3185,286950
5121,77,1533,23963
5111,104,1994,95848
5191,50,985,48724
5179,12,202,9776
5151,58,1437,73837
5112,54,2319,242251
5122,4,3,136
5173,628,16454,1422926
5223,236,1771,154980
5242,2158,14734,937239
5221,1630,22330,1278206
5241,267,10476,858316
5222,267,5243,367509
5239,936,4897,593903
5231,217,1129,182223
5313,784,4795,197733
5321,106,879,38296
5324,116,1117,68342
5322,164,1088,34016
5323,17,139,5478
5331,19,157,12378
5311,930,3562,128060
5312,1034,1967,92487
5412,1208,9348,432090
5418,267,2487,115479
5413,817,13264,1059239
5415,855,14989,1108470
5411,1362,6756,415985
5416,1204,8042,544643
5419,693,5893,244266
5417,94,2855,201637
5414,183,512,26567
5511,596,26394,2425551
5614,256,7580,304480
5613,393,18749,716679
5612,42,1249,44900
5616,135,4236,98700
5611,304,7834,399172
5619,102,1467,53551
5629,42,397,19388
5617,1830,17993,516801
5615,69,843,42397
5621,94,1742,105285
5622,6,24,1028
6114,38,530,25794
6113,25,4457,127946
6117,42,1409,104136
6111,117,5399,131971
6116,321,2395,36616
6115,56,838,47343
6244,535,7556,137061
6242,248,1423,32672
6233,252,15921,404541
6221,33,24121,1472012
6216,217,7100,295781
6241,846,14985,340621
6215,135,4586,286889
6231,195,13556,371742
6212,987,7676,408238
6213,1622,8988,335692
6211,1393,20095,1678649
6219,69,2240,90722
6239,49,831,20747
6214,368,7912,351318
6232,376,6389,153758
6223,9,1214,58353
6243,46,736,18812
7114,6,12,617
7131,14,494,5074
7132,7,757,23615
7115,71,138,5031
7121,56,771,15163
7139,625,11747,190234
7111,37,461,10933
7113,35,710,14179
7112,21,229,21110
7224,251,2369,25409
7212,7,34,863
7225,4829,98791,1481542
7213,53,216,2458
7223,335,5244,104774
7211,574,11209,238666
8111,1548,8166,274022
8139,515,3162,171917
8134,241,1097,23074
8113,217,1297,62803
8122,207,1288,42617
8123,162,1988,61055
8112,78,698,30760
8132,187,1408,77747
8129,258,1412,27647
8114,116,354,11486
8121,993,5616,127362
8131,2643,20867,396298
8133,105,793,27450
