Naics,Establishments,Employees,Payroll
1133,37,90,5068
1142,6,5,228
1151,115,1074,44600
1152,154,546,16798
1153,34,232,17475
2111,279,5285,953792
2121,9,914,110185
2122,30,1588,175387
2123,108,1452,110202
2131,574,9374,909548
2211,237,7912,908665
2212,60,768,137233
2213,141,779,40449
2361,4890,20174,1613711
2362,808,17368,1622724
2371,502,20482,1617039
2372,115,415,58074
2373,232,10663,898485
2379,71,1048,75551
2381,3206,25116,1458413
2382,4816,47061,3152970
2383,3726,18282,1011530
2389,1933,18143,1195171
3111,44,1131,88028
3112,17,430,26433
3113,57,1602,77912
3114,35,852,40017
3115,31,2226,148534
3116,78,8254,449748
3118,232,4645,218172
3121,427,6848,389063
3119,125,3107,171917
3122,3,25,952
3131,3,21,2320
3132,8,159,6257
3133,8,74,2333
3141,23,96,4347
3149,81,1121,47857
3152,41,264,9713
3159,14,59,2247
3162,5,19,607
3169,16,106,4252
3211,28,308,15966
3212,32,1172,70647
3219,152,2801,145927
3222,22,1036,70851
3231,421,4532,248669
3241,19,864,101561
3251,29,730,58816
3252,7,58,4515
3253,17,125,6837
3254,147,3419,301154
3255,19,344,28139
3256,53,919,43870
3259,35,1411,74181
3261,143,4415,285539
3262,15,157,9197
3271,29,1254,104804
3272,27,637,53193
3273,166,3957,260448
3274,4,149,12003
3279,60,1089,56555
3311,7,1007,75944
3312,3,247,15630
3313,4,301,19305
3314,5,90,4579
3315,11,131,6423
3321,16,216,14472
3322,9,51,3520
3323,258,4422,242756
3324,18,978,92378
3325,8,761,61922
3326,18,344,20197
3327,323,3558,202908
3328,73,808,39523
3329,81,1368,96180
3331,47,1279,81818
3332,47,1028,76941
3333,46,2035,154605
3334,24,1197,74423
3335,52,974,54854
3336,13,5230,394701
3339,89,3451,241997
3341,21,587,54005
3342,21,1341,152471
3343,16,144,11901
3344,79,5681,500436
3345,119,7424,767961
3346,6,40,1757
3351,15,623,33690
3352,4,15,1758
3353,31,935,96817
3359,30,691,52025
3362,39,599,36993
3363,48,1187,88408
3364,26,6479,936290
3365,3,78,4648
3366,5,181,11717
3369,34,262,14216
3371,168,1671,84830
3372,67,1010,54003
3379,16,1369,80837
3391,197,3831,299292
3399,336,3649,200379
4231,337,5135,356571
4232,240,3245,234692
4233,409,5614,428862
4234,701,16701,2130964
4235,164,2399,206064
