Zip,Naics,Establishments,Employees,Payroll
19713,562,7,1,0
19713,562,4,210,0
19713,611,5,1,0
19713,611,4,210,0
19713,621,153,1,0
19713,621,44,210,0
19713,621,33,220,0
19713,621,32,230,0
19713,621,27,241,0
19713,621,10,242,0
19713,621,6,251,0
19720,532,21,1,0
19720,532,6,210,0
19720,532,4,220,0
19720,532,3,230,0
19720,532,7,241,0
19734,237,3,1,0
19734,238,26,1,0
19734,238,16,210,0
19734,238,6,220,0
19734,423,3,1,0
19734,423,3,210,0
19801,511,38,1,0
19801,511,27,210,0
19801,511,3,220,0
19801,511,5,230,0
19801,511,3,241,0
19801,512,7,1,0
19801,512,5,210,0
19801,515,3,1,0
19801,517,23,1,0
19801,517,15,210,0
19801,517,3,220,0
19801,517,3,230,0
19802,448,4,1,0
19802,452,8,1,0
19802,452,5,230,0
19802,453,4,1,0
19802,454,10,1,0
19802,454,10,210,0
19802,484,8,1,0
19802,484,6,210,0
19803,512,5,1,0
19803,512,4,210,0
19803,517,15,1,0
19803,517,8,210,0
19803,517,3,220,0
19803,517,4,230,0
19803,522,37,1,0
19803,522,14,210,0
19803,522,12,220,0
19803,522,7,230,0
19803,811,11,1,0
19803,811,4,210,0
19803,811,3,220,0
19803,811,3,230,0
19803,812,38,1,0
19803,812,20,210,0
19803,812,4,220,0
19803,812,10,230,0
19803,812,3,241,0
19804,811,6,220,0
19804,811,3,230,0
19804,812,12,1,0
19804,812,8,210,0
19804,812,3,230,0
19804,813,28,1,0
19804,813,20,210,0
19804,813,5,220,0
19806,624,16,1,0
19806,624,11,210,0
19806,713,5,1,0
19806,713,4,210,0
19806,722,40,1,0
19808,311,3,1,0
19808,325,4,1,0
19808,332,5,1,0
19808,332,3,241,0
19808,339,7,1,0
19808,339,4,210,0
19808,423,38,1,0
19808,423,25,210,0
19808,423,6,220,0
19808,423,5,241,0
19808,533,6,1,0
19808,533,5,210,0
19808,541,268,1,0
19808,541,203,210,0
19808,541,27,220,0
19808,541,14,230,0
19808,541,14,241,0
19808,541,6,242,0
19809,221,8,1,0
19809,221,3,220,0
19809,221,3,241,0
19809,236,10,1,0
19809,236,6,210,0
19810,425,6,1,0
19810,425,5,210,0
19810,444,6,1,0
19810,444,3,220,0
19810,445,12,1,0
19810,445,4,210,0
19810,445,4,220,0
19810,446,10,1,0
19810,446,4,210,0
19810,446,3,220,0
19810,446,3,241,0
19890,551,3,1,0
19890,551,3,210,0
19898,551,3,1,0
19898,551,3,210,0
19899,221,4,1,0
19901,485,8,1,0
19901,485,5,210,0
19901,488,8,1,0
19901,488,5,210,0
19901,492,4,1,0
19901,492,4,210,0
19901,511,24,1,0
19901,511,17,210,0
19901,624,52,1,0
19901,624,31,210,0
19901,624,6,220,0
19901,624,9,230,0
