Zip Code,naics,Establishments,Employees,Payroll,IND Level
92234,61,5,001,0,2
92234,61,3,210,0,2
92234,62,65,001,0,2
92234,62,32,210,0,2
92234,62,18,220,0,2
92234,62,8,230,0,2
92234,62,4,241,0,2
92234,71,10,001,0,2
92234,71,4,210,0,2
92234,72,104,001,0,2
92234,72,26,210,0,2
92234,72,19,220,0,2
92234,72,28,230,0,2
92234,72,26,241,0,2
92234,72,4,242,0,2
92234,81,109,001,0,2
92234,81,66,210,0,2
92234,81,29,220,0,2
92234,81,7,230,0,2
92234,81,7,241,0,2
92234,00,788,001,269888,2
92234,00,447,210,0,2
92234,00,155,220,0,2
92234,00,94,230,0,2
92234,00,69,241,0,2
92234,00,15,242,0,2
92234,00,7,251,0,2
92234,23,109,001,0,2
92234,23,81,210,0,2
92234,23,11,220,0,2
92234,23,12,230,0,2
92234,23,5,241,0,2
92234,31-33,10,001,0,2
92234,31-33,9,210,0,2
92234,42,21,001,0,2
92234,42,13,210,0,2
92234,42,6,220,0,2
92234,44-45,123,001,0,2
92234,44-45,44,210,0,2
92234,44-45,36,220,0,2
92234,44-45,19,230,0,2
92234,44-45,13,241,0,2
92234,44-45,7,242,0,2
92234,44-45,4,251,0,2
92234,48-49,11,001,0,2
92234,48-49,6,210,0,2
92234,51,9,001,0,2
92234,51,5,210,0,2
92234,52,30,001,0,2
92234,52,20,210,0,2
92234,52,8,220,0,2
92234,53,44,001,0,2
92234,53,34,210,0,2
92234,53,5,220,0,2
92234,53,5,230,0,2
92234,54,47,001,0,2
92234,54,40,210,0,2
92234,54,5,220,0,2
92234,56,84,001,0,2
92234,56,59,210,0,2
92234,56,13,220,0,2
92234,56,6,230,0,2
92234,56,6,241,0,2
