Naics,Establishments,Employees,Payroll
114111,12,37,465
113310,246,1918,95284
114112,31,68,1363
115112,29,139,6819
115210,18,49,1197
115310,37,157,7250
113110,12,40,2112
212321,30,266,13824
211120,181,2376,298230
213111,147,2371,237543
211130,61,972,128845
212393,3,372,27719
213112,653,14382,1182116
221121,3,55,6918
221122,128,4207,512667
221112,71,1893,197556
221210,16,216,14008
221320,6,16,794
221310,141,994,52463
238990,569,9927,525509
236220,627,7051,443123
238310,167,1955,91267
238210,991,15697,1019762
238350,203,1189,57855
238330,103,531,24802
238130,45,219,7466
238150,45,446,20537
237310,148,5334,401649
236210,31,3068,216439
237210,38,120,5307
238140,72,606,31504
236117,209,1067,83177
236116,7,48,3271
236115,381,1391,79174
237120,114,30276,2084809
238290,89,4336,279302
238390,46,448,23927
238190,95,615,31049
237990,91,2405,197192
238320,225,2036,95034
238220,1515,12825,728286
238110,151,1566,103857
237130,83,3898,319278
236118,895,3160,140228
238160,214,1423,84086
238170,46,183,8624
238910,454,6197,351539
238120,34,502,26423
238340,48,329,14100
237110,120,2748,216244
311999,4,36,1013
314999,10,56,1985
312120,17,220,8476
311920,13,877,62541
311812,19,827,51523
314120,7,29,1363
312140,4,20,756
311421,3,36,439
311941,3,342,14654
311612,9,257,12005
311340,4,21,1100
311811,58,662,14214
311212,9,373,16757
311710,15,254,13820
311942,3,135,7683
314910,7,96,3840
325199,19,3344,468972
325998,10,518,37879
324199,3,138,11583
326199,19,334,16517
323111,138,1269,55836
323113,50,262,8425
322211,4,248,15711
321912,4,30,1076
327991,11,103,4758
325920,4,104,4588
322212,3,404,22830
325120,10,660,43986
325180,18,2654,312189
327390,11,284,14687
321918,4,20,720
325510,3,38,2480
324110,6,2937,399823
325412,3,214,15914
325211,12,3420,460818
327110,3,11,518
327320,63,974,50032
321113,25,1204,72848
325611,3,51,3640
325620,3,4,455
321920,4,70,2991
321911,13,208,10058
333415,4,51,4109
332999,17,209,10983
339999,11,164,13000
331313,3,196,19755
336612,7,225,10846
337212,10,85,3386
339116,39,195,7622
332813,3,17,634
332996,7,150,8536
332312,38,1566,81387
333241,3,157,11136
339991,5,252,18437
332911,13,380,26318
332710,222,2661,173852
333517,6,33,2751
332812,9,369,25738
332321,5,124,4611
337122,3,23,756
333132,56,2732,213063
332323,19,142,9092
333318,5,46,3097
332618,3,13,562
333249,7,337,28656
332313,3,25,833
332410,7,215,15229
332721,18,547,41782
332311,3,87,6041
333243,3,208,13126
332322,27,299,15141
336611,57,3189,206358
339950,46,480,20900
339920,3,47,1069
339113,3,43,2526
337110,51,382,15036
423110,60,975,64173
424810,12,929,42020
423320,67,724,42082
423430,20,266,22888
424450,3,41,2153
423810,63,1197,94561
424430,6,49,5509
424210,52,833,58418
423610,189,2552,195006
423820,65,790,47073
424910,91,1092,65797
424460,93,736,25974
424930,14,103,3323
424480,15,451,20337
423210,25,131,7782
424410,28,2280,132082
424510,20,323,39675
423710,49,525,30341
423220,34,297,16057
423620,18,112,7079
424130,25,342,22387
423830,650,7902,591995
423840,216,2490,170701
423940,23,65,3722
423310,66,925,60590
424470,6,79,3304
423450,122,1103,95762
424320,17,145,6313
423510,127,1700,125353
423120,103,1304,61523
423420,110,910,50053
424690,167,2394,196888
423440,24,214,11408
423390,28,215,15255
423690,71,711,53804
424490,131,2926,163280
423990,114,1200,77474
424990,83,487,23026
423490,4,21,711
424420,28,1021,68352
424950,29,149,10834
424720,29,271,14828
424710,87,1867,134593
424310,6,164,8741
424610,15,131,10621
423720,60,611,40866
423930,33,609,35421
423740,10,65,4440
423330,37,533,39935
423850,55,728,35971
423910,32,727,55429
424120,30,275,11237
423130,34,664,42231
424940,13,167,6533
423920,9,145,5722
423860,41,626,46133
423730,146,1322,93466
425120,254,1522,97721
424820,22,883,64080
424330,13,138,7906
446199,136,823,38884
442299,122,1398,30283
445299,25,266,6527
441310,701,6124,183913
445291,13,46,1140
445310,138,1093,25176
441222,56,463,20684
448130,82,532,8286
448150,96,447,10335
445292,13,95,1756
445120,510,1583,33491
446120,295,1886,43760
443142,247,1898,64464
448140,329,6076,101151
445220,66,511,11064
442210,111,781,44845
446191,91,399,7337
442110,293,2242,105963
447110,2118,15383,324630
444130,208,1708,53272
444110,69,8437,228511
443141,62,543,20583
448310,226,1164,56135
448320,3,23,1270
445210,43,502,9714
448110,132,579,22961
441228,89,1096,47826
441110,299,16369,1158460
444220,174,1899,55618
446130,124,750,21562
444190,448,4672,224751
448190,165,1260,31759
447190,149,2673,67107
444210,74,469,20631
444120,87,499,24192
446110,798,12002,438097
441210,26,725,67807
448210,292,2593,45144
445110,877,35410,851903
441320,398,2638,107016
441120,197,1146,61367
448120,514,3601,68193
452319,1142,11214,194204
453998,291,1240,43129
453920,66,171,10705
451211,52,424,8052
452210,48,3958,77722
454110,309,2259,106405
453110,128,558,14537
454310,26,230,9800
453220,224,1166,28255
451120,90,1334,28952
453930,49,323,26196
451140,27,216,5754
453210,68,590,14065
454390,294,1137,49502
453910,60,681,18806
451130,30,281,4389
451110,193,3315,81677
453991,178,661,16255
453310,187,1665,47594
454210,18,93,3448
452311,89,23080,701951
485999,19,234,10984
485113,3,625,38136
485510,3,144,7301
483113,69,4103,355368
483111,9,75,8525
488510,179,2099,148309
484110,346,2303,109492
484122,107,2597,161091
484121,393,3188,173892
483211,110,3685,314559
483212,14,419,23072
485320,19,117,4368
488320,27,3238,198702
488410,125,624,26981
488330,162,2406,202072
481211,14,334,23814
488119,28,920,21130
488190,24,363,16255
488490,42,454,14865
488390,78,2023,163872
488991,3,16,654
486110,35,222,29394
486210,174,1408,145837
486910,9,101,13423
488310,19,801,62456
487110,6,58,3061
487210,30,285,12277
481111,18,1028,68843
485410,17,928,20756
485991,39,364,8854
484220,522,3459,176473
484230,180,2712,178219
488210,28,356,19052
485310,9,41,817
484210,60,709,22287
492110,96,5886,248725
493130,3,14,536
493110,111,4105,194455
492210,33,911,32926
493190,43,1800,168750
493120,3,29,738
519190,3,5,174
517919,7,30,1571
511130,6,53,2592
518210,97,2734,164523
519130,29,257,10187
519120,4,28,1102
512110,74,159,10612
512131,19,340,6529
512230,3,0,148
511110,34,231,7975
511120,37,229,13505
515111,3,60,3340
515112,30,392,20479
512250,5,17,563
517410,3,114,7750
511210,51,758,80614
512240,4,8,124
517911,28,149,3453
512191,10,17,2024
515120,32,1361,88325
517311,378,5117,434883
517312,340,3326,195314
524298,29,130,7648
522298,114,581,22612
524291,84,397,25917
522110,1389,19765,1213958
522291,700,2683,149459
522130,341,3883,206808
524114,68,4439,371824
524113,66,1572,142265
524126,127,2292,217903
524127,14,71,6588
