Zip,Naics,Establishments,Employees,Payroll
39817,624,6,1,0
39817,722,17,1,0
39817,722,5,210,0
39817,722,4,220,0
39817,722,4,230,0
39817,722,3,241,0
39817,811,11,1,0
39817,811,10,210,0
39825,813,3,1,0
39827,113,4,1,0
39827,236,3,1,0
39827,423,4,1,0
39827,561,3,1,0
39840,423,3,1,0
39840,423,3,220,0
39840,445,4,1,0
39840,445,3,210,0
39840,447,5,1,0
39840,452,3,1,0
39840,484,4,1,0
39897,113,3,1,0
39897,236,3,1,0
39897,236,3,210,0
39897,238,9,1,0
39897,238,6,210,0
31794,541,54,1,0
31794,541,39,210,0
31794,541,8,220,0
31794,541,4,230,0
31806,541,5,1,0
31806,541,5,210,0
31806,561,6,1,0
31806,561,5,210,0
31806,621,4,1,0
31806,624,3,1,0
31806,722,5,1,0
31806,722,4,220,0
31820,812,3,1,0
31820,812,3,210,0
31820,813,8,1,0
31820,813,3,210,0
31822,236,4,1,0
31901,423,31,1,0
31901,423,9,210,0
31901,423,5,220,0
31901,423,9,230,0
31901,423,7,241,0
31901,424,8,1,0
31901,424,6,210,0
31902,531,3,1,0
31902,541,4,1,0
31902,813,9,1,0
31902,813,4,210,0
31902,813,3,220,0
31904,484,8,1,0
31904,484,5,210,0
31904,488,3,1,0
31904,512,5,1,0
31904,522,39,1,0
31904,522,20,210,0
31904,522,8,220,0
31904,522,4,230,0
31904,522,4,241,0
31904,812,46,1,0
31904,812,29,210,0
31904,812,8,220,0
31904,812,6,230,0
31904,812,3,241,0
31907,236,10,1,0
31907,236,7,210,0
31907,236,3,220,0
31907,237,3,1,0
31907,238,34,1,0
31907,238,18,210,0
31907,238,9,220,0
31907,238,5,230,0
31908,722,4,1,0
31908,813,5,1,0
31908,813,3,210,0
31909,236,16,1,0
31909,236,11,210,0
31909,236,3,230,0
39817,812,5,1,0
39817,812,4,210,0
39817,813,7,1,0
39817,813,5,210,0
39818,522,3,1,0
39818,813,3,1,0
39827,561,3,210,0
39827,811,4,1,0
39827,811,4,210,0
39827,813,3,1,0
39828,113,6,1,0
39828,113,3,220,0
39840,522,3,1,0
39840,541,6,1,0
39840,541,4,210,0
39840,561,5,1,0
39840,561,3,210,0
39840,624,3,1,0
39840,722,7,1,0
39840,722,5,220,0
39840,813,8,1,0
39840,813,6,210,0
39897,813,4,1,0
39897,813,4,210,0
31794,551,3,1,0
31794,561,24,1,0
31794,561,15,210,0
31794,561,3,241,0
31806,811,3,1,0
31806,813,11,1,0
31806,813,9,210,0
31807,238,5,1,0
31807,541,3,1,0
31807,541,3,210,0
31807,561,4,1,0
31822,238,10,1,0
31822,238,4,210,0
31822,238,6,220,0
31822,445,4,1,0
31822,445,3,220,0
31822,447,3,1,0
31822,452,3,1,0
31822,453,3,1,0
31822,522,5,1,0
31901,441,6,1,0
31901,442,6,1,0
31901,442,4,210,0
31901,444,5,1,0
31901,445,20,1,0
31901,445,11,210,0
31901,445,6,220,0
31901,446,6,1,0
31903,238,3,1,0
31903,441,10,1,0
31903,441,5,210,0
31903,441,4,230,0
31903,442,3,1,0
31903,445,19,1,0
31903,445,17,210,0
31904,523,23,1,0
31904,523,13,210,0
31904,523,6,220,0
31904,813,48,1,0
31904,813,30,210,0
31904,813,5,220,0
31904,813,6,230,0
31904,813,5,241,0
31907,325,6,1,0
31907,336,4,1,0
31907,423,19,1,0
31907,423,8,210,0
31907,423,4,220,0
31907,423,5,230,0
31909,237,3,1,0
31909,238,45,1,0
31909,238,21,210,0
31909,238,9,220,0
31909,238,12,230,0
31909,238,3,241,0
31909,551,3,1,0
31909,561,42,1,0
31909,561,24,210,0
31909,561,3,220,0
31909,561,8,230,0
31909,561,5,241,0
39819,115,3,1,0
39819,236,5,1,0
39819,236,3,210,0
39819,238,15,1,0
39819,238,11,210,0
39819,424,7,1,0
39819,424,3,230,0
39828,236,6,1,0
39828,236,6,210,0
39828,238,22,1,0
39828,238,13,210,0
39828,238,4,220,0
39828,238,3,241,0
39842,115,7,1,0
39842,236,3,1,0
39842,236,3,210,0
39842,238,5,1,0
39842,238,4,210,0
39842,424,3,1,0
39842,441,3,1,0
39842,444,4,1,0
39842,444,3,210,0
31794,611,7,1,0
31794,611,3,210,0
31794,621,80,1,0
31794,621,19,210,0
31794,621,19,220,0
31794,621,25,230,0
31794,621,12,241,0
31794,621,3,251,0
31807,722,4,1,0
31807,813,3,1,0
31808,236,17,1,0
31808,236,11,210,0
31808,236,3,220,0
31808,236,3,241,0
31822,531,5,1,0
31822,531,4,210,0
