Zip Code,naics,Establishments,Employees,Payroll,IND Level
44230,00,106,001,25105,2
44230,00,62,210,0,2
44230,00,23,220,0,2
44230,00,9,230,0,2
44230,00,10,241,0,2
44230,23,22,001,0,2
44230,23,17,210,0,2
44230,31-33,6,001,0,2
44230,42,6,001,0,2
44230,42,5,210,0,2
44230,44-45,9,001,0,2
44230,44-45,6,210,0,2
44230,52,9,001,0,2
44230,52,7,210,0,2
44230,53,4,001,0,2
44230,53,3,210,0,2
44230,54,9,001,0,2
44230,54,8,210,0,2
44230,56,3,001,0,2
44230,62,12,001,0,2
44230,62,5,220,0,2
44230,62,3,230,0,2
44230,72,8,001,0,2
44230,72,3,220,0,2
44230,81,14,001,0,2
44230,81,8,210,0,2
44230,81,3,220,0,2
