	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
631	40	40	0	Oklahoma	11	Agriculture, forestry, fishing and hunting	11	0400000US40	162.11111111111111	859.8888888888889	33250.22222222222
632	40	40	0	Oklahoma	21	Mining, quarrying, and oil and gas extraction	21	0400000US40	2967.1111111111113	48169.444444444445	4115875.888888889
633	40	40	0	Oklahoma	22	Utilities	22	0400000US40	365.44444444444446	8955.333333333334	770162.3333333334
634	40	40	0	Oklahoma	23	Construction	23	0400000US40	8230.555555555555	70671.44444444444	3561631.5555555555
635	40	40	0	Oklahoma	42	Wholesale trade	42	0400000US40	4644.333333333333	59175.666666666664	3264443.888888889
636	40	40	0	Oklahoma	51	Information	51	0400000US40	1511.5555555555557	28698.777777777777	1493324.111111111
637	40	40	0	Oklahoma	52	Finance and insurance	52	0400000US40	6833.555555555556	59506.11111111111	3497075.777777778
638	40	40	0	Oklahoma	53	Real estate and rental and leasing	53	0400000US40	4240.111111111111	22740.333333333332	978435.4444444445
639	40	40	0	Oklahoma	54	Professional, scientific, and technical services	54	0400000US40	9692.111111111111	72029.88888888889	4514570.555555556
640	40	40	0	Oklahoma	55	Management of companies and enterprises	55	0400000US40	600.5555555555555	37100.666666666664	3303118.888888889
641	40	40	0	Oklahoma	56	Administrative and support and waste management and remediation services	56	0400000US40	4524.666666666667	102018.11111111111	3705941.4444444445
642	40	40	0	Oklahoma	61	Educational services	61	0400000US40	752.7777777777778	21612.0	614076.1111111111
643	40	40	0	Oklahoma	62	Health care and social assistance	62	0400000US40	10917.333333333334	218649.77777777778	9377423.444444444
644	40	40	0	Oklahoma	71	Arts, entertainment, and recreation	71	0400000US40	1126.3333333333333	27018.11111111111	805049.2222222222
645	40	40	0	Oklahoma	72	Accommodation and food services	72	0400000US40	7956.0	153070.11111111112	2318123.3333333335
646	40	40	0	Oklahoma	81	Other services (except public administration)	81	0400000US40	9012.666666666666	62751.11111111111	1619405.3333333333
647	40	40	0	Oklahoma	99	Industries not classified	99	0400000US40	90.11111111111111	102.11111111111111	2059.6666666666665
