Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,310,1088,379,18545,7083,3513,10297,11979,26306,1082,9221,2663,16724,3025,14111,14677,104
2018,319,1103,380,19157,7037,3654,10325,12622,26718,1051,9174,2722,17073,3101,14307,14856,199
2019,316,1090,388,19461,7025,3746,10417,12960,27053,1010,9263,2721,17123,3218,14503,14947,146
2020,343,1016,393,19660,6929,3839,10552,13490,27427,1003,9445,2752,17448,3200,14356,15143,221
2021,331,941,403,20291,6918,3789,10681,14267,27916,958,9673,2872,18015,3352,14665,15431,120
