Naics,Establishments,Employees,Payroll
1141,140,239,11746
1133,637,5241,282873
1152,88,178,4149
1151,177,3786,150239
1153,221,3075,150085
1131,10,45,4328
2123,88,967,56455
2131,8,98,5737
2211,143,6321,702317
2212,5,658,74790
2213,59,212,10067
2382,2260,27392,1996509
2383,2649,15580,795267
2381,1663,14948,860262
2373,177,3346,279609
2372,87,288,21618
2362,513,9300,775019
2379,48,509,42167
2389,1310,9253,588598
2361,4745,17192,820948
2371,230,5189,345018
3111,10,120,5749
3116,27,1463,63026
3159,10,525,17297
3118,212,5111,242966
3121,487,7152,307307
3152,27,437,14699
3115,22,1292,76614
3162,3,262,11591
3114,85,7934,360666
3112,11,626,31534
3119,133,4084,168936
3169,19,191,5965
3149,49,508,20969
3117,18,946,42479
3113,58,968,39117
3141,9,138,4237
3251,14,584,48843
3273,95,1559,84579
3271,7,236,12085
3222,31,1407,90267
3272,46,1260,74658
3274,3,68,3191
3259,34,1112,73315
3279,13,232,14645
3219,206,6623,266441
3255,14,538,29158
3253,12,171,8260
3241,13,490,39454
3254,29,743,39812
3261,119,5563,278822
3231,335,4689,216625
3252,11,216,15016
3262,22,783,36365
3211,90,5589,311746
3256,36,604,33727
3212,67,7585,373868
3364,25,2623,196146
3331,43,1485,79483
3313,3,667,30989
3323,223,4090,244147
3343,11,446,35905
3324,9,401,22639
3328,84,1595,73290
3333,24,1453,87564
3342,4,40,1906
3341,10,834,79928
3322,19,1737,117768
3351,8,354,17277
3353,10,354,22993
3336,10,257,11991
3321,26,505,22278
3315,25,6535,510193
3325,4,27,1185
3371,215,3106,122855
3332,50,3930,554445
3327,351,4216,225345
3346,3,10,339
3391,180,4205,273523
3335,63,918,45831
3362,42,3054,149067
3363,50,1032,57104
3345,78,5706,586660
3372,56,2565,107419
3359,17,1335,120337
3329,107,2231,102250
3379,4,119,3906
3339,60,2887,197860
3399,284,3828,186933
3369,26,259,11094
3344,79,16179,2285178
3366,14,877,76902
3326,9,201,12921
3312,3,129,9505
3334,18,827,51484
4243,75,2186,221228
4248,79,3015,174333
4246,112,1288,95386
4242,84,1178,61154
4245,63,561,37259
4232,115,1276,83315
4244,448,12531,676415
4237,202,2799,195890
4236,318,8150,1066813
4233,359,5429,422403
4238,676,9803,712775
4235,104,1957,131374
4239,321,3606,191800
4249,385,4821,237817
4231,292,5561,302975
4241,106,1219,77937
4247,62,934,66675
4234,357,5267,485700
4251,615,2910,166806
4411,561,15643,872103
4413,754,7890,305770
4453,241,1553,38421
4441,842,15106,528025
4481,1014,14377,274505
4431,371,4156,151305
4421,314,2425,100623
4471,969,12549,304961
4451,1618,37071,1036229
4461,839,8237,278990
4422,413,4252,123869
4483,235,1336,48781
4442,305,3201,113027
4412,231,3192,163252
4482,230,2533,53002
4452,352,3238,66412
4512,98,1190,26206
4522,32,3376,71962
4543,415,1754,67509
4541,828,6351,299034
4531,123,589,11051
4523,448,35549,1026487
4532,406,2729,58578
4539,1082,7242,204826
4511,745,7686,170838
4533,414,4354,97776
4542,18,246,11055
4855,5,279,9872
4831,3,15,1539
4885,277,2822,178154
4841,1087,12814,666340
4852,4,50,553
4812,36,1648,156032
4889,12,160,8639
4859,110,1333,32611
4862,4,43,4360
4871,6,41,800
4872,20,172,4444
4811,20,3801,322663
4854,24,1688,50531
4842,727,7267,364899
4881,56,2134,97685
4882,10,198,7827
4884,157,1239,42458
4883,31,1481,119938
4853,56,480,45964
4851,4,208,8826
4921,139,9642,390166
4922,59,356,15282
4931,210,8872,446808
5152,3,124,5977
5182,212,6385,513760
5121,316,2913,119434
5111,226,2767,130311
5191,168,1541,189077
5179,29,1774,78395
5151,96,2162,131036
5112,336,9508,1196830
5122,31,137,5695
5173,779,8888,544830
5223,300,3399,299143
5242,1925,10543,673603
5221,1400,22857,1588539
5241,351,15641,1480966
5222,480,4469,395672
5239,1115,4143,462681
5259,10,21,1493
5231,314,1568,269319
5313,1709,12847,604337
5321,180,1861,75023
5324,166,1505,133283
5322,181,1200,46245
5323,25,145,6509
5331,26,160,12414
5311,1971,7676,292904
5312,2619,5684,326716
5412,2147,11615,562092
5418,491,5387,357386
5413,1643,17554,1458411
5415,1417,11395,1128935
5411,2362,11995,972846
5416,2582,12579,936585
5419,1151,11314,660904
5417,256,9568,1457842
5414,587,3203,263394
5511,676,57731,6887185
5614,462,10948,370334
5613,632,33960,1273252
5612,35,393,15167
5616,291,7576,243266
5611,327,3906,265036
5619,271,3380,152872
5629,155,2409,113363
5617,3319,23216,741801
5615,184,1822,87118
5621,169,3225,188134
5622,18,345,19379
6114,112,591,41153
6113,30,12014,355549
6117,131,1931,136723
6111,379,10973,343926
6112,8,167,6837
6116,815,5667,96460
6115,127,1756,63245
6244,1343,12548,290092
6242,262,3892,147271
6233,1244,25370,688737
6221,34,52501,4189856
6216,201,7295,295529
6241,1224,18628,534084
6215,188,2449,182660
6231,158,11692,444576
6212,1992,15808,856764
6213,3009,16610,676058
6211,2296,30776,2574862
6219,117,3417,175242
6239,54,838,28618
6214,719,18380,1356722
6232,1239,13729,430458
6243,186,4951,128325
7114,24,55,2830
7131,36,727,15792
7132,81,429,11732
7115,273,490,31865
7121,119,1659,57367
7139,1162,20709,404067
7111,131,2315,66510
7113,115,1206,39626
7112,38,924,225237
7224,854,7590,158261
7212,177,954,31378
7225,9092,146630,3075236
7213,26,109,1669
7223,664,8671,199331
7211,1068,25847,723564
8111,2183,13029,508156
8139,853,5392,256607
8134,338,2655,59824
8113,290,2730,213144
8122,163,1015,38823
8123,249,2812,93337
8112,151,1069,46264
8132,245,1765,118863
8129,688,4011,105619
8114,254,852,28222
8121,1686,8392,206566
8131,2486,22081,474724
8133,481,3920,193417
