"city","facebook","name","state","street","tags","twitter","type","website","x","y","zip"
"Wilcox","","Briggs & Eggers Orchards ","az","27197 S. Brookerson Rd.","fresh-fruits","","farm","http://www.briggs-eggers.com","-109.927245","32.455554","85643"
"PRESCOTT","https://www.facebook.com/BHDRanch","Broken Horn D Ranch","az","11325 STRICKLAND WASH RD","eggs pet-food red-meat non-poultry-meat","","farm","www.BHDRanch.com","-112.669748","34.756704","86305"
"Phoenix ","CitiFarms ","CitiFarms LLC ","az","2024 N.7th Street ","","CitiFarms ","farm","CitiFarms.com","-112.0658027","33.4704390","85006"
"Tucson","https://www.facebook.com/ElderberryEdibles?ref=hl","Elderberry Edibles CSA & Market Garden","az","1700 N Wentworth Rd","cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","www.elderberryedibles.com","-110.7187690","32.2419960","85749"
"Sonoita","https://www.facebook.com/HarrisHeritageGrowers","Harris Heritage Growers","az","27811 S. Sonoita Highway","baked-goods crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables nursery-stock poultry fowl","","farm","","-110.672343","31.752720","85637"
"Phoenix","Orchard Community Learning Center","Orchard Community Learning Center","az","911 West Baseline Road","coffee tea cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","www.orchardlearningcenter.org","-112.086188","33.377375","85041"
"Tucson","","Our Garden","az","16500 N. Stallion Pl.","cut-flowers eggs herbs fresh-fruits fresh-vegetables nursery-stock nuts","","farm","www.ourgardencatalina.com","-110.896898","32.505129","85739"
"Concho","","Stone Tree Acres","az","11 Mesquite Lane","bedding plants canned preserved cut-flowers eggs herbs fresh-fruits fresh-vegetables honey mushrooms nursery-stock soap body-care","","farm","","-109.631732","34.461412","85924"
"Palominas / Hereford","https://www.facebook.com/ThunderMountainAlpacaRanch","Thunder Mountain Alpaca Ranch","az","","eggs","","farm","","-110.218650","31.357113","85615"
"Gilbert","https://www.facebook.com/BackyardChickenFarmersUnite/info","Wholesale Organic Chicken Feed and Grain Buyer's Club Phoenix Arizona","az","507 E Barbarita Ave","grains flour pet-food","","farm","www.phoenixorganicfeed.com","-111.7794905","33.3628495","85234"
"Scottsdale","@FarmersMarketNorthScottsdale","Farmers Market North Scottsdale","az","8711 E Pinnacle Peak Road","baked goods crafts eggs seafood vegetables honey jams prepared-foods soap coffee beans fruits juices pet food","","market","http://farmersmarketnorthscottsdale.com","-111.893119","33.697831","85252"
"Gilbert","facebook.com/gilbertmarket/","Gilbert Farmers Market","az","222 N Ash St","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food tofu wild","twitter.com/gilbertmarket","market","http://gilbertmarket.com","-111.790943","33.354527","85234"
"Springerville","https://www.facebook.com/groups/1881445965496016/","Heritage Market","az","418 Main Street","baked goods crafts eggs herbs vegetables honey jams meat plants prepared-foods soap coffee beans fruits mushrooms wild","","market","https://www.whitemtncommunitycoop.com/","-109.2816730","34.1324115","85938"
"Payson","https://www.facebook.com/PaysonFarmersMarket","Payson Farmers Market, LLC","az","816 S. Beeline Hwy","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts prepared-foods soap coffee fruits juices mushrooms pet food","","market","https://www.paysonfarmersmarket.com/","-111.327601","34.229808","85541"
"Prescott ","https://www.facebook.com/prescottfarmersmarket","Prescott Farmers Market","az","900 Iron Springs Road","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits mushrooms wild","","market","https://www.prescottfarmersmarket.org/","-112.482809","34.557395","86301"
"Tucson","https://www.facebook.com/stphilipsplazamarket/","St. Phillips Plaza Market","az","4280 N. Campbell Rd","organic crafts eggs seafood herbs vegetables honey jams maple soap coffee fruits juices mushrooms","","market","","-110.942088","32.285766","85718"
"Superior","Superior Farm-to-Fantastic Farmer's Market","Superior Farm-to-Fantastic Farmer's Market","az","Superior Food Court, Main Street","baked goods flowers eggs vegetables honey jams soap trees beans fruits","","market","","-111.1103","33.285146","85173"
"Peoria ","","Westbrook Village Second Sundays Marketplace","az","19251 N Westbrook Parkway","baked goods cheese crafts flowers seafood herbs vegetables honey jams nuts plants prepared-foods soap trees coffee fruits pet food","","market","http://www.westbrookvillage.org","-112.2655960","33.6581970","85382"
"Pinetop-Lakeside ","https://www.facebook.com/AZWhiteMountainsMarket","White Mountains Market","az","1501 W White Mountain Blvd","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee mushrooms wild","","market","http://www.whitemountainsmarket.com","-109.970749","34.146798","85929"
"CORNV","https://www.facebook.com/WindmillParkFarmersMarket","Windmill Park Farmers Market in Cornville","az","9950 E CORNVILLE RD","baked goods crafts flowers herbs vegetables honey jams meat nuts prepared-foods soap coffee beans fruits juices mushrooms pet food tofu","","market","","-111.908597","34.739119","86325"
