Zip,Naics,Establishments,Employees,Payroll
37011,00,12,1,1980
37011,00,7,210,0
37011,00,3,220,0
37011,23,4,1,0
37011,81,6,1,0
37011,81,5,210,0
37010,00,38,1,5589
37010,00,29,210,0
37010,00,6,220,0
37010,23,15,1,0
37010,23,11,210,0
37010,23,3,220,0
37010,44,4,1,0
37010,44,3,220,0
37010,52,3,1,0
37010,52,3,210,0
37010,72,4,1,0
37010,72,4,210,0
37010,81,3,1,0
37010,81,3,210,0
37012,00,27,1,9564
37012,00,17,210,0
37012,00,4,220,0
37012,00,4,241,0
37012,44,7,1,0
37012,44,4,210,0
37012,51,4,1,0
37012,81,6,1,0
37012,81,5,210,0
37013,00,753,1,541675
37013,00,368,210,0
37013,00,159,220,0
37013,00,99,230,0
37013,00,75,241,0
37013,00,26,242,0
37013,00,18,251,0
37013,00,6,252,0
37013,23,72,1,0
37013,23,53,210,0
37013,23,12,220,0
37013,23,3,230,0
37013,23,3,241,0
37013,31,22,1,0
37013,31,7,210,0
37013,31,3,220,0
37013,31,5,230,0
37013,31,4,241,0
37013,42,41,1,0
37013,42,7,241,0
37013,42,11,210,0
37013,42,8,220,0
37013,42,8,230,0
37013,42,3,242,0
37013,42,3,251,0
37013,44,125,1,0
37013,44,54,210,0
37013,44,29,220,0
37013,44,21,230,0
37013,44,11,241,0
37013,44,4,242,0
37013,44,4,251,0
37025,00,39,210,0
37025,00,12,220,0
37025,00,8,230,0
37025,00,3,241,0
37025,23,22,1,0
37025,23,16,210,0
37025,23,3,230,0
37025,00,62,1,12462
37025,31,5,1,0
37025,31,3,210,0
37025,44,12,1,0
37025,44,5,210,0
37025,44,4,220,0
37025,48,3,1,0
37025,52,3,1,0
37025,56,5,1,0
37025,56,4,210,0
37025,72,4,1,0
37025,81,4,1,0
37025,81,4,210,0
37013,48,35,1,0
37013,48,22,210,0
37013,48,3,220,0
37013,48,3,241,0
37013,48,3,242,0
37013,51,13,1,0
37013,51,5,210,0
37013,51,3,220,0
37013,52,30,1,0
37013,52,18,210,0
37013,52,7,220,0
37013,52,4,230,0
37013,53,51,1,0
37013,53,24,210,0
37013,53,14,220,0
37013,53,9,230,0
37013,53,3,241,0
37013,54,31,1,0
37013,54,20,210,0
37013,54,8,220,0
37013,55,4,1,0
37013,55,4,210,0
37013,56,68,1,0
37013,56,35,210,0
37013,56,21,220,0
37013,56,4,230,0
37013,56,4,241,0
37013,61,14,1,0
37013,61,6,210,0
37013,62,58,1,0
37013,62,22,210,0
37013,62,13,220,0
37013,62,9,230,0
37013,62,7,241,0
37013,62,4,242,0
37013,71,11,1,0
37013,71,4,210,0
37013,71,3,220,0
37013,72,100,1,0
37013,72,36,210,0
37013,72,15,220,0
37013,72,21,230,0
37013,72,23,241,0
37013,72,5,242,0
37013,81,75,1,0
37013,81,44,210,0
37013,81,18,220,0
37013,81,7,230,0
37013,81,5,241,0
37014,00,51,1,17099
37014,00,36,210,0
37014,00,6,220,0
37014,00,5,230,0
37014,00,3,241,0
37014,23,17,1,0
37014,23,13,210,0
37014,44,8,1,0
37014,44,4,210,0
37014,54,4,1,0
37014,54,3,210,0
37014,56,5,1,0
37014,62,3,1,0
37014,62,3,210,0
37014,81,5,1,0
37014,81,4,210,0
37015,00,265,1,207858
37015,00,144,210,0
37015,00,57,220,0
37015,00,28,230,0
37015,00,19,241,0
37015,00,8,242,0
37015,00,8,251,0
37015,23,36,1,0
37015,23,21,210,0
37015,23,10,220,0
37015,23,4,230,0
37015,31,24,1,0
37015,31,8,210,0
37015,31,6,230,0
37015,31,3,241,0
37015,42,3,1,0
37015,44,43,1,0
37015,44,19,210,0
37015,44,13,220,0
37015,44,6,230,0
37015,44,4,241,0
37015,48,15,1,0
37015,48,7,210,0
37015,48,4,220,0
37015,52,14,1,0
37015,52,9,210,0
37015,52,3,220,0
37015,53,11,1,0
37015,53,10,210,0
37015,54,17,1,0
37015,54,13,210,0
37015,54,3,220,0
37015,56,22,1,0
37015,56,14,210,0
37015,56,6,220,0
37015,62,25,1,0
37015,62,12,210,0
37015,62,3,220,0
37015,62,4,230,0
37015,62,4,242,0
37015,72,22,1,0
37015,72,6,210,0
37015,72,5,220,0
37015,72,4,230,0
37015,72,6,241,0
37015,81,24,1,0
37015,81,19,210,0
37015,81,5,220,0
37016,00,10,1,758
37016,00,8,210,0
37016,44,3,1,0
37016,44,3,210,0
37016,81,3,1,0
37016,81,3,210,0
37018,00,18,1,1416
37018,00,14,210,0
37018,00,4,220,0
37018,23,7,1,0
37018,23,5,210,0
37018,44,3,1,0
37019,00,9,1,2118
37019,00,6,210,0
37019,23,3,1,0
37020,00,49,1,13783
37020,00,29,210,0
37020,00,9,220,0
37020,00,7,230,0
37020,23,10,1,0
37020,23,8,210,0
37020,31,5,1,0
