Naics,Establishments,Employees,Payroll,fips
5412,3,0,0,01099
5416,3,3,315,01099
5617,7,53,1432,01099
6211,5,36,2728,01099
6212,4,23,919,01099
6213,4,20,759,01099
6214,3,14,584,01099
6216,3,33,2059,01099
6241,3,9,125,01099
6244,4,48,566,01099
7211,4,33,324,01099
7225,22,373,4292,01099
8111,8,36,1179,01099
8122,3,0,0,01099
8123,3,66,735,01099
8131,27,87,1713,01099
1133,23,178,8419,01099
1153,4,15,450,01099
2211,3,0,0,01099
2213,4,14,450,01099
2382,4,24,872,01099
2389,3,0,0,01099
3211,4,242,15011,01099
3273,3,0,0,01099
4238,4,48,2449,01099
4239,5,32,1646,01099
4247,3,11,317,01099
4411,6,65,2420,01099
4413,7,41,996,01099
4431,3,18,1140,01099
4441,8,51,978,01099
4442,6,46,1110,01099
4451,4,125,1694,01099
4461,8,76,2072,01099
4471,16,72,1160,01099
4481,4,39,487,01099
4523,10,261,6036,01099
4543,4,23,726,01099
4841,6,458,16831,01099
4842,9,50,1870,01099
5173,6,36,1795,01099
5221,10,83,3766,01099
5222,9,31,1431,01099
5241,5,0,0,01099
5242,5,20,567,01099
5311,4,20,475,01099
5312,4,5,69,01099
5411,7,15,597,01099
4531,3,6,145,01079
4541,3,0,0,01079
4841,4,44,1591,01079
4842,6,12,354,01079
5173,4,14,623,01079
5221,10,75,2854,01079
5222,4,12,720,01079
5241,5,0,0,01079
5242,4,9,461,01079
5311,3,6,207,01079
5312,3,3,68,01079
5411,13,22,338,01079
5412,5,20,191,01079
5416,3,5,226,01079
5419,6,17,454,01079
5617,8,19,383,01079
6211,6,22,818,01079
6213,5,19,472,01079
6216,3,217,4622,01079
6232,4,0,0,01079
6244,8,52,910,01079
7139,3,6,107,01079
7211,3,15,207,01079
7225,35,458,6175,01079
8111,12,48,962,01079
8122,5,30,937,01079
8131,42,125,2061,01079
2211,3,0,0,01079
2361,3,4,114,01079
2362,3,30,1377,01079
2381,3,32,1073,01079
2382,13,100,4784,01079
2389,8,33,1605,01079
3327,6,39,2136,01079
4239,3,23,1148,01079
4238,3,7,173,01079
4249,3,39,1277,01079
4411,5,23,679,01079
4413,6,28,574,01079
4441,3,10,209,01079
4442,3,20,233,01079
4451,3,55,978,01079
4461,7,51,2467,01079
