,relevant_naics,estab,emp,payann,fips
58267,11,31,217,9965,01099
58268,22,6,49,3760,01099
58269,23,16,181,7515,01099
58270,42,19,161,8919,01099
58271,51,10,66,2786,01099
58272,52,34,158,6854,01099
58273,53,13,45,1640,01099
58274,54,18,40,1551,01099
58275,56,13,68,1902,01099
58276,61,3,71,1109,01099
58277,62,29,723,26113,01099
58278,72,22,303,4268,01099
58279,81,47,234,4729,01099
58281,22,4,124,10690,01079
58282,23,32,218,11416,01079
58283,42,15,100,3340,01079
58284,51,7,26,968,01079
58285,52,26,116,4778,01079
58286,53,9,27,714,01079
58287,54,31,127,7879,01079
58288,56,15,63,1933,01079
58289,62,34,750,21371,01079
58290,71,3,15,125,01079
58291,72,40,459,6791,01079
58292,81,62,231,5220,01079
58294,11,13,83,2200,01081
58295,22,10,244,21092,01081
58296,23,250,2618,135611,01081
58297,42,93,1264,69616,01081
58299,11,5,45,2760,01133
58300,23,31,131,5053,01133
58301,42,32,319,13273,01133
58302,51,6,60,1940,01133
58303,52,29,170,6650,01133
58304,53,11,30,1519,01133
58305,54,25,74,2649,01133
58306,55,6,142,13202,01133
58307,56,14,84,1571,01133
58308,62,43,678,23008,01133
58309,71,6,38,857,01133
58310,72,28,381,5041,01133
58311,81,40,186,3232,01133
58313,11,11,68,2349,01093
58314,23,14,68,2516,01093
58315,42,24,215,9862,01093
58316,51,40,796,35558,01081
58317,52,188,993,58607,01081
58318,53,161,694,28083,01081
58319,51,8,43,1534,01093
58320,52,46,451,18827,01093
58321,53,9,14,564,01093
58322,54,26,78,2402,01093
58323,55,3,60,1133,01093
58324,56,14,424,9588,01093
58325,54,272,1604,79149,01081
58326,61,3,10,46,01093
58327,62,87,1038,44695,01093
58328,71,7,9,231,01093
58329,72,58,718,8750,01093
58330,81,58,245,5654,01093
58331,55,9,523,13402,01081
58332,56,171,3506,93929,01081
58333,61,30,374,9211,01081
58335,11,22,95,3257,01107
58336,23,19,305,15578,01107
58337,42,6,41,1364,01107
58338,51,5,20,780,01107
58339,62,258,6654,279631,01081
58340,71,23,597,7982,01081
58341,52,21,148,5532,01107
58342,54,14,95,3315,01107
58343,55,3,4,112,01107
58344,62,24,550,17692,01107
58345,71,5,9,73,01107
58346,72,12,149,2248,01107
58347,81,28,103,1595,01107
58348,72,388,8348,118538,01081
58349,81,279,2028,45475,01081
58351,11,14,138,5012,01073
58352,21,25,796,67425,01073
58354,11,5,40,1413,01119
58355,23,10,346,30220,01119
58356,22,50,6538,767021,01073
58357,23,1073,18475,1232338,01073
58358,42,12,125,4901,01119
58359,51,5,17,1053,01119
58360,52,12,61,2532,01119
58361,53,7,22,713,01119
58362,54,6,15,392,01119
58363,56,9,166,9411,01119
58364,62,17,311,9399,01119
58365,71,5,9,194,01119
58366,72,22,316,3874,01119
58367,81,18,67,1224,01119
58369,11,13,183,12939,01117
58370,21,15,367,31014,01117
58371,22,35,1812,186408,01117
58372,23,487,5610,328129,01117
58373,42,1032,16558,1120608,01073
58374,42,432,5888,434308,01117
58376,11,20,254,13335,01023
58377,23,14,223,9897,01023
58378,42,5,36,1237,01023
58379,51,7,27,1333,01023
58380,52,15,71,2898,01023
58381,53,5,15,201,01023
58382,54,19,48,1309,01023
58383,56,4,6,111,01023
58384,62,23,390,15327,01023
58385,72,21,180,1962,01023
58386,81,44,122,2926,01023
58388,11,13,67,2203,01059
58389,21,3,38,1841,01059
58390,23,36,237,9547,01059
58391,42,18,144,4699,01059
58392,51,9,49,1787,01059
58393,52,52,390,13949,01059
58394,53,20,47,1015,01059
58395,54,29,149,5520,01059
58396,51,114,5467,371621,01117
58397,55,6,65,5654,01059
58398,56,8,96,3355,01059
58399,62,43,983,35154,01059
58400,71,6,14,274,01059
58401,72,44,736,8526,01059
58402,81,59,270,5902,01059
58403,52,411,10358,858584,01117
58404,53,263,1342,80211,01117
58405,54,619,5304,352580,01117
58406,55,55,1936,244965,01117
58407,56,324,8092,348886,01117
58408,51,310,8706,599742,01073
58409,61,59,808,22267,01117
58410,62,498,7367,334433,01117
58411,52,1279,21311,1974463,01073
58412,71,75,1153,23259,01117
58413,72,397,8332,141260,01117
58414,53,783,5907,327616,01073
58415,81,503,5022,143428,01117
58416,99,5,7,94,01117
58418,11,20,222,9790,01091
58419,22,5,166,16062,01091
58420,23,28,352,15329,01091
58421,42,17,109,4052,01091
58423,11,11,40,1315,01113
58424,22,4,63,5572,01113
58425,23,72,537,19348,01113
58426,42,18,125,6193,01113
58427,54,1913,16180,1260637,01073
58428,51,10,106,5691,01113
58429,52,68,376,17679,01113
58430,55,173,7440,856330,01073
58431,53,46,156,5923,01113
58432,54,42,193,6926,01113
58433,55,6,60,6081,01113
58434,56,24,251,9347,01113
58435,61,5,95,2783,01113
58436,62,65,1437,52470,01113
58437,71,6,23,387,01113
58438,72,96,1659,25361,01113
58439,81,112,660,14452,01113
58440,56,730,24971,791633,01073
58441,51,8,44,2182,01091
58442,52,33,213,11128,01091
58443,53,10,81,3071,01091
58444,61,176,6852,218492,01073
58445,54,18,78,2490,01091
58446,56,14,475,16631,01091
58447,61,3,42,683,01091
58448,62,52,1058,33138,01091
58449,71,7,31,901,01091
58450,72,41,458,6180,01091
58451,81,58,253,5322,01091
58452,62,1765,67738,3883232,01073
58454,11,7,73,2631,01019
58455,22,3,99,8403,01019
58456,23,29,77,2569,01019
58457,42,14,120,4680,01019
58458,51,4,22,1329,01019
58459,52,23,110,4180,01019
58460,53,9,26,1626,01019
58461,54,20,56,1833,01019
58462,56,8,565,7821,01019
58463,62,35,478,18373,01019
58464,71,3,8,163,01019
58465,72,40,578,6769,01019
58466,71,232,6072,120447,01073
58467,81,45,256,3994,01019
58468,72,1502,32219,575925,01073
58470,11,9,47,2434,01039
58471,22,3,446,41099,01039
58472,23,72,459,18971,01039
58473,42,33,480,18513,01039
58474,81,1792,20759,730659,01073
58476,11,17,126,5793,01041
58477,42,13,502,20779,01041
58478,23,19,121,4602,01041
58479,51,3,4,234,01041
58480,52,14,101,4746,01041
58481,51,15,119,3706,01039
58482,52,60,337,15824,01039
58483,53,22,75,2336,01039
58484,54,68,309,12147,01039
58485,56,26,343,7847,01039
58486,53,6,11,395,01041
58487,54,13,32,1141,01041
58488,56,6,18,974,01041
58489,62,14,456,14629,01041
58490,72,14,163,1993,01041
58491,81,27,82,1802,01041
58492,62,89,1617,59705,01039
58493,71,13,67,1518,01039
58494,72,60,870,12984,01039
58495,81,93,498,11919,01039
58496,99,14,20,690,01073
58498,11,10,56,3233,01047
58499,22,3,56,4910,01047
58500,23,42,498,24051,01047
58502,11,15,110,5200,01077
58503,23,139,1568,71700,01077
58504,42,22,207,9167,01047
58505,42,81,1609,62205,01077
58506,51,15,117,5739,01047
58507,52,45,280,13698,01047
58508,53,25,69,1854,01047
58509,54,52,276,11556,01047
58510,56,20,356,7416,01047
58511,61,6,173,4552,01047
58512,62,85,1686,67927,01047
58513,71,6,48,840,01047
58514,72,56,782,10697,01047
58515,81,86,666,14493,01047
58516,51,31,401,12905,01077
58517,52,178,960,57162,01077
58518,53,104,424,13361,01077
58520,11,5,59,754,01085
58521,23,12,210,10568,01085
58522,52,7,25,1237,01085
58523,53,6,6,154,01085
58524,54,5,11,437,01085
58525,62,7,168,4287,01085
58526,71,3,22,631,01085
58527,81,9,32,506,01085
58528,54,151,678,27982,01077
58529,55,6,116,7357,01077
58530,56,66,584,15655,01077
58531,61,21,388,7190,01077
58533,23,14,94,3926,01087
58534,42,4,13,583,01087
58535,51,3,14,645,01087
58536,52,10,38,1424,01087
58537,53,13,25,554,01087
58538,54,10,29,1757,01087
58539,56,9,280,7288,01087
58540,62,22,1600,114677,01087
58541,72,20,364,5129,01087
58542,62,237,4950,202946,01077
58543,71,22,331,4241,01077
58544,72,177,4809,63242,01077
58546,23,156,1259,53281,01083
58547,21,3,21,1510,01083
58548,81,30,107,2329,01087
58549,42,59,790,40436,01083
58550,81,232,1339,27355,01077
58551,99,4,2,77,01077
58554,22,6,133,10571,01043
58555,23,155,1031,47840,01043
58556,11,15,107,3685,01043
58557,42,86,1179,61732,01043
58558,51,23,208,9160,01083
58559,52,99,407,21113,01083
58560,53,61,176,6122,01083
58561,54,133,876,65372,01083
58562,55,7,93,4607,01083
58563,56,65,442,14300,01083
58564,61,11,191,4813,01083
58565,11,5,15,396,01115
58566,22,11,67,5097,01115
58567,23,163,1268,55591,01115
58568,42,76,1389,64319,01115
58569,51,22,230,10999,01043
58570,52,116,818,48413,01043
58571,53,58,157,6326,01043
58572,51,25,125,8133,01115
58573,52,76,492,22164,01115
58574,54,98,457,16167,01043
58575,55,8,277,16043,01043
58576,56,58,984,30248,01043
58577,53,44,138,6023,01115
58578,54,106,634,21350,01115
58579,55,3,96,3325,01115
58580,56,69,1406,44363,01115
58581,62,147,2481,92421,01083
58582,61,14,91,2091,01043
58583,71,13,95,2352,01083
58584,72,108,2104,29156,01083
58585,81,153,1043,27884,01083
58586,62,203,3958,156332,01043
58587,71,19,158,2057,01043
58588,72,151,3052,44379,01043
58589,61,7,25,298,01115
58590,62,102,2077,78801,01115
58591,71,9,27,653,01115
58592,72,116,2418,32584,01115
58593,81,152,987,22836,01115
58594,99,3,4,125,01115
58596,11,3,5,174,01121
58597,21,3,365,31258,01121
58598,22,3,64,5633,01121
58599,23,87,808,36281,01121
58600,81,205,1310,33120,01043
58601,42,50,623,28448,01121
58603,11,9,7,407,01003
58604,21,10,69,4192,01003
58605,22,9,270,19375,01003
58606,23,581,3789,183243,01003
58607,51,22,176,6498,01121
58608,52,94,544,22345,01121
58609,53,49,158,5234,01121
58610,54,68,413,17629,01121
58611,55,3,12,1053,01121
58612,56,39,1581,33857,01121
58613,42,237,2556,132916,01003
58614,61,7,202,7773,01121
58615,62,135,3280,98636,01121
58616,71,13,152,5794,01121
58617,72,127,2430,35831,01121
58618,81,145,645,13859,01121
58620,11,10,57,3168,01051
58621,22,12,111,9724,01051
58622,23,135,815,37133,01051
58623,42,41,327,16252,01051
58625,11,6,21,793,01069
58626,22,3,28,1589,01069
58627,23,198,1749,74820,01069
58628,51,23,72,3580,01051
58629,52,77,398,17721,01051
58630,53,63,123,3678,01051
58631,54,101,389,19707,01051
58632,56,43,185,6234,01051
58633,61,6,330,8855,01051
58634,42,181,3344,187397,01069
58635,62,104,2269,68629,01051
58636,71,16,92,1249,01051
58637,72,108,2957,55744,01051
58638,81,150,954,20868,01051
58639,51,97,622,27220,01003
58640,51,47,662,25202,01069
58641,52,367,1683,105437,01003
58642,53,383,1935,71531,01003
58643,52,193,1156,66439,01069
58644,53,97,596,23591,01069
58645,54,461,2058,108350,01003
58646,54,213,1167,65210,01069
58647,56,117,2669,77539,01069
58648,55,23,436,29719,01069
58649,55,24,437,50217,01003
58650,56,286,4382,125183,01003
58651,61,26,420,9245,01069
58652,62,316,9426,503135,01069
58653,61,49,1637,56434,01003
58654,62,511,8437,362257,01003
58655,71,35,503,9525,01069
58656,72,258,5459,80579,01069
58657,81,273,1878,46871,01069
58658,71,96,1628,30206,01003
58660,23,51,360,14555,01071
58661,72,575,12935,246629,01003
58662,81,501,3153,82703,01003
58663,42,25,671,21313,01071
58664,99,7,19,221,01003
58665,51,12,57,1977,01071
58666,52,61,322,15063,01071
58668,11,12,71,2659,01109
58669,23,40,580,30758,01109
58670,53,31,83,2640,01071
58671,54,56,245,8634,01071
58672,55,4,33,1802,01071
58673,56,31,279,10422,01071
58674,62,102,1587,60491,01071
58675,71,7,10,278,01071
58676,72,80,1427,18035,01071
58677,81,95,474,9390,01071
58679,11,28,172,9428,01125
58680,21,24,1537,148029,01125
58681,42,28,439,18553,01109
58682,22,14,313,28717,01125
58683,23,381,4296,241336,01125
58684,51,10,205,10026,01109
58685,52,57,356,19123,01109
58686,53,30,98,3134,01109
58687,54,33,1027,53191,01109
58688,56,18,213,6026,01109
58689,42,180,2057,114398,01125
58690,61,5,74,1598,01109
58691,62,55,1185,45952,01109
58692,71,8,90,762,01109
58693,72,86,1587,19401,01109
58694,81,64,330,6072,01109
58695,11,27,195,8597,01129
58697,22,7,214,20558,01129
58698,23,16,48,1964,01129
58699,42,9,226,10584,01129
58700,52,14,39,1469,01129
58701,54,10,29,2787,01129
58702,56,3,42,2647,01129
58703,62,14,286,9183,01129
58704,72,9,60,937,01129
58705,81,30,81,1252,01129
58707,11,14,54,1765,01027
58708,23,16,47,1721,01027
