,fips,relevant_naics,YEAR,estab,emp,payann
0,1,11,2017,780,6254,250173
2,1,21,2017,151,3627,270412
4,1,22,2017,313,3843,323090
6,1,23,2017,7530,82289,4182212
8,1,42,2017,5131,74480,4124447
10,1,51,2017,1675,33415,1981801
12,1,52,2017,7267,68341,4774997
14,1,53,2017,4326,23035,996277
16,1,54,2017,9412,97922,7155821
18,1,55,2017,626,17816,1751104
20,1,56,2017,4360,102439,3048730
22,1,61,2017,836,23475,711310
24,1,62,2017,10672,252257,11806798
26,1,71,2017,1147,17259,318975
28,1,72,2017,9108,186293,2843161
30,1,81,2017,11076,81879,2163866
32,1,99,2017,53,93,1575
