Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
29229,48-49,15,001,0,2
29229,48-49,13,210,0,2
29229,51,7,001,0,2
29229,52,52,001,0,2
29229,52,33,210,0,2
29229,52,12,220,0,2
29229,52,4,230,0,2
29229,53,33,001,0,2
29229,53,25,210,0,2
29229,53,5,220,0,2
29229,54,38,001,0,2
29229,54,28,210,0,2
29229,54,3,220,0,2
29229,54,6,230,0,2
29229,55,5,001,0,2
29229,55,3,210,0,2
29229,56,46,001,0,2
29229,56,26,210,0,2
29229,56,11,220,0,2
29229,56,6,230,0,2
29229,61,9,001,0,2
29229,61,5,210,0,2
29229,62,74,001,0,2
29229,62,31,210,0,2
29229,62,24,220,0,2
29229,62,10,230,0,2
29229,62,6,241,0,2
29229,71,11,001,0,2
29229,71,6,210,0,2
29229,72,76,001,0,2
29229,72,19,210,0,2
29229,72,7,220,0,2
29229,72,10,230,0,2
29229,72,27,241,0,2
29229,72,12,242,0,2
29229,81,62,001,0,2
29229,81,29,210,0,2
29229,81,18,220,0,2
29229,81,12,230,0,2
29229,99,4,001,0,2
29229,99,4,210,0,2
29229,00,628,001,247255,2
29229,00,289,210,0,2
29229,00,132,220,0,2
29229,00,93,230,0,2
29229,00,71,241,0,2
29229,00,28,242,0,2
29229,00,14,251,0,2
29229,23,33,001,0,2
29229,23,23,210,0,2
29229,23,4,220,0,2
29229,23,3,230,0,2
29229,31-33,8,001,0,2
29229,42,15,001,0,2
29229,42,8,210,0,2
29229,42,5,230,0,2
29229,44-45,140,001,0,2
29229,44-45,32,210,0,2
29229,44-45,40,220,0,2
29229,44-45,28,230,0,2
29229,44-45,24,241,0,2
29229,44-45,8,242,0,2
29229,44-45,8,251,0,2
