Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,3616,28364,6118,134279,71358,23809,64321,29474,91203,26925,75740,42942,297188,24750,216826,75937,71
2018,3686,29060,11005,136857,72092,22857,62497,29687,92430,26548,79770,44218,298207,26646,216773,74390,88
2019,3740,29898,11528,144221,71582,22227,62170,30872,92783,28405,82939,44279,304083,26567,214591,74050,106
2020,3645,28779,11617,142855,70170,20349,61833,31082,94484,27757,82505,46392,298484,27712,213569,73519,195
2021,3479,22514,11394,131562,67007,17972,61511,27436,89696,25434,79903,45314,291641,19951,182868,69014,200
