Naics,Establishments,Employees,Payroll
114210,8,25,1398
113310,266,2106,109531
115210,32,151,5227
115310,57,407,23820
113110,9,38,2384
212321,11,112,5458
212313,13,249,17022
221122,172,4213,399577
221112,9,149,13065
221111,11,73,9271
221113,7,1987,241329
221310,26,139,6055
238990,967,5128,260865
236220,495,6003,445632
238310,191,2059,102224
238210,994,9842,514142
238350,453,1749,77590
238330,209,937,46991
238130,127,394,20455
238150,80,602,28416
237310,106,3322,194260
236210,30,462,49584
237210,102,519,37503
238140,203,1074,54139
236117,269,2255,230330
236116,63,547,49438
236115,867,3547,203641
238290,105,1407,98466
238390,120,843,44137
238190,98,764,51391
237990,77,942,67550
238320,429,1780,72910
238220,1696,16074,863912
238110,247,1869,104671
237130,96,5368,416148
236118,1301,4145,200845
238160,263,2048,104695
238170,143,788,34927
238910,603,8687,457990
238120,34,398,19642
238340,96,378,21808
237110,170,2211,123705
314999,28,382,16200
312120,51,467,14859
313210,12,1789,81952
311920,4,35,1616
311812,6,81,2071
311352,3,28,557
314120,10,199,14447
315210,7,77,2173
312140,14,139,8167
313320,4,425,22629
313110,3,46,2455
313230,13,1117,70279
311615,4,2124,71229
311811,48,349,6999
312111,6,283,15378
313310,17,1769,79104
314910,9,226,13076
325520,10,762,52706
325199,9,381,33493
325998,7,166,18648
321999,14,361,14251
326199,66,7221,403602
326299,3,1018,101635
325220,3,308,32115
324121,4,23,1068
323111,162,3367,190594
323113,47,393,11859
327331,3,180,4956
322211,8,704,36110
325991,4,119,9806
327991,18,209,10150
325411,5,745,42092
325180,3,877,100538
327390,9,714,51736
321918,13,164,8036
322219,6,589,36412
327212,3,13,578
325510,4,199,12172
322220,4,586,49163
325412,13,2403,203943
325211,13,1085,69467
326112,3,1176,91422
325612,4,636,51057
326140,5,708,35813
327320,117,1650,102407
321113,10,368,20905
325611,5,112,4965
323120,8,137,6968
325613,3,279,28773
326121,3,115,8255
321920,25,407,13183
321114,3,168,5733
321911,8,215,10972
333415,3,525,22627
332999,36,706,37680
333999,6,97,7309
339999,42,343,13412
