Naics,Establishments,Employees,Payroll
1132,13,132,4023
1131,27,94,4190
2111,18,130,10357
1133,183,1633,89752
1141,186,273,9610
1142,26,75,3209
1151,241,4222,118915
1152,357,956,34155
1153,71,453,18670
2122,3,12,882
2123,124,3086,237432
2131,70,379,19649
2212,44,1319,98764
2361,12088,50399,2837098
2211,492,23068,2641816
2213,277,2923,153291
2371,1103,23135,1317280
2362,2914,41609,2637148
2372,456,2139,144550
2373,468,19894,1087361
2379,428,7287,406080
2382,14045,144451,7121946
2381,6839,67858,2903636
2383,13081,58179,2296726
3111,43,563,20895
2389,5152,42940,2011026
3116,57,3858,149207
3117,22,1591,69416
3112,14,278,15362
3119,167,3574,197381
3113,80,3053,172397
3114,76,5328,315481
3115,68,2274,97924
3118,561,9790,324595
3121,292,8753,425740
3122,10,789,73827
3131,5,23,576
3132,27,356,14169
3133,39,445,16006
3152,158,2883,66431
3161,7,34,1156
3162,6,39,1086
3169,42,605,25295
3141,135,1026,32006
3149,294,2324,78549
3159,35,510,16013
3211,59,3088,132103
3212,79,4713,182630
3219,413,5868,239725
3221,17,4065,333017
3222,99,4383,342839
3253,90,3583,294025
3231,1559,19623,913009
3254,145,6407,398759
3241,57,1609,94158
3256,146,3672,193082
3251,54,1407,105040
3252,52,2580,196108
3255,73,1068,72614
3259,78,1355,88087
3261,394,12375,530416
3262,66,1534,70002
3271,35,195,7867
3272,124,2316,108200
3273,533,12515,609674
3274,17,425,34801
3279,168,2981,150680
3311,7,478,35664
3312,20,1185,75087
3313,28,1481,65272
3314,20,889,64793
3315,23,383,20904
3322,33,399,24538
3321,56,1427,71270
3325,31,684,27719
3323,711,17127,848891
3324,49,1343,78325
3326,37,448,25147
3327,567,6179,293043
3328,163,1672,74630
3329,231,5661,330531
3331,97,1742,101742
3334,98,3873,205398
3332,103,2036,120873
3333,112,4806,491190
3335,132,1854,90589
3336,40,1684,116261
3339,268,6610,377770
3344,148,6554,509357
3341,50,1598,136723
3342,83,7293,648846
3343,32,716,44505
3345,247,18730,1691161
3346,37,144,7254
3351,64,1495,65208
3352,14,86,5757
3353,84,3382,182041
3359,94,3884,200738
3361,10,1224,76268
3362,66,2380,90920
3363,148,3542,179916
3365,6,50,4806
3369,42,233,10148
3371,688,5160,196153
3372,191,3994,179852
3364,146,12270,1118155
3366,284,10767,533913
3391,748,15936,1025927
3379,87,2255,78631
3399,932,11139,505109
4231,1791,18675,962762
4232,990,8451,463427
4233,1412,17590,997592
4234,3227,35368,2867247
4237,1443,14227,883991
4235,478,5633,349731
4236,2480,27129,2320668
4238,3985,38031,2656578
4239,2836,17905,901053
4243,979,8898,402553
4241,538,7185,425942
4242,900,13665,1043523
4244,2820,49532,2595406
4247,284,4381,377841
4249,2291,22405,1133984
4245,110,722,53237
4246,777,6287,396191
4248,278,13014,861927
4411,3188,95496,5279090
4251,3330,17157,844997
4422,2093,19317,510091
4412,1470,15625,739757
4413,3966,32372,984105
4421,1807,17578,753700
4852,32,487,15120
4853,523,2682,70190
4859,420,6323,175444
4861,5,16,2226
4872,475,2070,64349
4442,756,5717,180706
4431,1977,23203,726567
4441,3496,80482,2323831
4453,1434,8108,188630
4451,6446,201964,4629636
4452,1443,9846,200612
4461,7350,75360,2645045
4471,6336,48576,999044
4481,7586,115778,2075277
4511,2503,25186,505941
4482,1711,18553,303104
4483,1999,9796,365350
4512,373,3677,67967
4533,1370,11102,232304
4522,257,29803,669263
4539,4074,21621,572226
4523,3124,140040,3644679
4531,614,2757,61399
4532,1799,16331,333748
4811,210,33375,2822872
4541,3915,38125,1671161
4812,308,4939,362947
4542,345,1957,57068
4543,2240,10868,435855
4832,63,361,16136
4831,225,15559,1495672
4841,4749,36039,1719160
4842,2249,18387,811217
4855,83,2501,92850
4862,45,283,26505
4869,9,60,6202
4851,45,702,32665
4854,85,2473,59265
