	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp	payann
11732	47	47	0	Tennessee	1131	Timber tract operations	11	0400000US47	6.666666666666667	9.444444444444445	894.7777777777778
11733	47	47	0	Tennessee	1133	Logging	11	0400000US47	139.44444444444446	775.3333333333334	23738.555555555555
11734	47	47	0	Tennessee	1141	Fishing	11	0400000US47	1.25	0.0	0.0
11735	47	47	0	Tennessee	1142	Hunting and trapping	11	0400000US47	4.111111111111111	5.111111111111111	128.66666666666666
11736	47	47	0	Tennessee	1151	Support activities for crop production	11	0400000US47	28.555555555555557	320.0	14388.444444444445
11737	47	47	0	Tennessee	1152	Support activities for animal production	11	0400000US47	49.111111111111114	194.0	9931.444444444445
11738	47	47	0	Tennessee	1153	Support activities for forestry	11	0400000US47	12.555555555555555	308.1111111111111	5180.888888888889
11739	47	47	0	Tennessee	2111	Oil and gas extraction	21	0400000US47	10.0	119.22222222222223	10509.444444444445
11740	47	47	0	Tennessee	2121	Coal mining	21	0400000US47	8.11111111111111	121.22222222222223	6661.888888888889
11741	47	47	0	Tennessee	2122	Metal ore mining	21	0400000US47	4.666666666666667	253.33333333333334	17180.88888888889
11742	47	47	0	Tennessee	2123	Nonmetallic mineral mining and quarrying	21	0400000US47	140.55555555555554	1287.0	96139.33333333333
11743	47	47	0	Tennessee	2131	Support activities for mining	21	0400000US47	38.0	150.33333333333334	11556.0
11744	47	47	0	Tennessee	2211	Electric power generation, transmission and distribution	22	0400000US47	92.33333333333333	2352.8888888888887	169621.55555555556
11745	47	47	0	Tennessee	2212	Natural gas distribution	22	0400000US47	25.22222222222222	347.3333333333333	26043.666666666668
11746	47	47	0	Tennessee	2213	Water, sewage and other systems	22	0400000US47	28.77777777777778	364.0	18196.0
11747	47	47	0	Tennessee	2361	Residential building construction	23	0400000US47	1974.5555555555557	8320.777777777777	433934.1111111111
11748	47	47	0	Tennessee	2362	Nonresidential building construction	23	0400000US47	679.8888888888889	15683.0	918352.1111111111
11749	47	47	0	Tennessee	2371	Utility system construction	23	0400000US47	337.3333333333333	8506.444444444445	469228.8888888889
11750	47	47	0	Tennessee	2372	Land subdivision	23	0400000US47	97.0	472.3333333333333	31747.222222222223
11751	47	47	0	Tennessee	2373	Highway, street, and bridge construction	23	0400000US47	177.44444444444446	5310.444444444444	304855.0
11752	47	47	0	Tennessee	2379	Other heavy and civil engineering construction	23	0400000US47	73.44444444444444	802.6666666666666	42917.77777777778
11753	47	47	0	Tennessee	2381	Foundation, structure, and building exterior contractors	23	0400000US47	1311.3333333333333	13717.333333333334	639270.6666666666
11754	47	47	0	Tennessee	2382	Building equipment contractors	23	0400000US47	2717.5555555555557	36747.11111111111	1923849.7777777778
11755	47	47	0	Tennessee	2383	Building finishing contractors	23	0400000US47	1281.4444444444443	9749.0	408545.77777777775
11756	47	47	0	Tennessee	2389	Other specialty trade contractors	23	0400000US47	1051.111111111111	9264.0	435639.6666666667
11757	47	47	0	Tennessee	3111	Animal food manufacturing	31	0400000US47	21.77777777777778	615.2222222222222	37093.555555555555
11758	47	47	0	Tennessee	3112	Grain and oilseed milling	31	0400000US47	17.11111111111111	1927.888888888889	140109.88888888888
11759	47	47	0	Tennessee	3113	Sugar and confectionery product manufacturing	31	0400000US47	37.666666666666664	2848.8888888888887	126667.0
11760	47	47	0	Tennessee	3114	Fruit and vegetable preserving and specialty food manufacturing	31	0400000US47	24.22222222222222	2975.0	151040.66666666666
11761	47	47	0	Tennessee	3115	Dairy product manufacturing	31	0400000US47	18.77777777777778	2343.4444444444443	116177.22222222222
11762	47	47	0	Tennessee	3116	Animal slaughtering and processing	31	0400000US47	61.888888888888886	11115.777777777777	367540.8888888889
11763	47	47	0	Tennessee	3117	Seafood product preparation and packaging	31	0400000US47	1.6	2.0	120.6
11764	47	47	0	Tennessee	3118	Bakeries and tortilla manufacturing	31	0400000US47	117.77777777777777	8980.666666666666	410338.77777777775
11765	47	47	0	Tennessee	3119	Other food manufacturing	31	0400000US47	44.0	3949.8888888888887	194105.66666666666
11766	47	47	0	Tennessee	3121	Beverage manufacturing	31	0400000US47	120.33333333333333	3331.8888888888887	167062.66666666666
11767	47	47	0	Tennessee	3122	Tobacco manufacturing	31	0400000US47	7.444444444444445	857.8888888888889	63322.333333333336
11768	47	47	0	Tennessee	3131	Fiber, yarn, and thread mills	31	0400000US47	8.0	918.0	36643.555555555555
11769	47	47	0	Tennessee	3132	Fabric mills	31	0400000US47	17.555555555555557	1061.2222222222222	58998.333333333336
11770	47	47	0	Tennessee	3133	Textile and fabric finishing and fabric coating mills	31	0400000US47	22.11111111111111	717.4444444444445	30284.0
11771	47	47	0	Tennessee	3141	Textile furnishings mills	31	0400000US47	39.111111111111114	443.3333333333333	16117.777777777777
11772	47	47	0	Tennessee	3149	Other textile product mills	31	0400000US47	90.33333333333333	1804.0	63423.0
11773	47	47	0	Tennessee	3151	Apparel knitting mills	31	0400000US47	8.666666666666666	910.6666666666666	23855.333333333332
11774	47	47	0	Tennessee	3152	Cut and sew apparel manufacturing	31	0400000US47	69.55555555555556	2406.222222222222	59912.22222222222
11775	47	47	0	Tennessee	3159	Apparel accessories and other apparel manufacturing	31	0400000US47	10.11111111111111	66.11111111111111	2110.5555555555557
11776	47	47	0	Tennessee	3161	Leather and hide tanning and finishing	31	0400000US47	2.5555555555555554	0.0	0.0
11777	47	47	0	Tennessee	3162	Footwear manufacturing	31	0400000US47	4.888888888888889	131.55555555555554	3557.4444444444443
11778	47	47	0	Tennessee	3169	Other leather and allied product manufacturing	31	0400000US47	22.77777777777778	174.22222222222223	5157.444444444444
11779	47	47	0	Tennessee	3211	Sawmills and wood preservation	32	0400000US47	146.55555555555554	2273.222222222222	74771.44444444444
11780	47	47	0	Tennessee	3212	Veneer, plywood, and engineered wood product manufacturing	32	0400000US47	40.111111111111114	835.1111111111111	54952.444444444445
11781	47	47	0	Tennessee	3219	Other wood product manufacturing	32	0400000US47	279.6666666666667	9428.888888888889	334801.55555555556
11782	47	47	0	Tennessee	3221	Pulp, paper, and paperboard mills	32	0400000US47	11.666666666666666	2936.3333333333335	228311.44444444444
11783	47	47	0	Tennessee	3222	Converted paper product manufacturing	32	0400000US47	115.77777777777777	8465.888888888889	414362.44444444444
11784	47	47	0	Tennessee	3231	Printing and related support activities	32	0400000US47	539.4444444444445	11139.333333333334	492530.6666666667
11785	47	47	0	Tennessee	3241	Petroleum and coal products manufacturing	32	0400000US47	59.888888888888886	934.1111111111111	80750.33333333333
11786	47	47	0	Tennessee	3251	Basic chemical manufacturing	32	0400000US47	61.111111111111114	7924.777777777777	713088.5555555555
11787	47	47	0	Tennessee	3252	Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing	32	0400000US47	27.666666666666668	2085.0	139625.33333333334
11788	47	47	0	Tennessee	3253	Pesticide, fertilizer, and other agricultural chemical manufacturing	32	0400000US47	16.444444444444443	175.77777777777777	15345.111111111111
11789	47	47	0	Tennessee	3254	Pharmaceutical and medicine manufacturing	32	0400000US47	17.444444444444443	2277.8888888888887	191888.0
11790	47	47	0	Tennessee	3255	Paint, coating, and adhesive manufacturing	32	0400000US47	29.88888888888889	1247.6666666666667	87133.11111111111
11791	47	47	0	Tennessee	3256	Soap, cleaning compound, and toilet preparation manufacturing	32	0400000US47	44.666666666666664	3235.8888888888887	169670.88888888888
11792	47	47	0	Tennessee	3259	Other chemical product and preparation manufacturing	32	0400000US47	57.111111111111114	4014.222222222222	221543.55555555556
11793	47	47	0	Tennessee	3261	Plastics product manufacturing	32	0400000US47	250.66666666666666	17267.333333333332	751050.7777777778
11794	47	47	0	Tennessee	3262	Rubber product manufacturing	32	0400000US47	63.333333333333336	8578.555555555555	405738.3333333333
11795	47	47	0	Tennessee	3271	Clay product and refractory manufacturing	32	0400000US47	30.11111111111111	1809.7777777777778	86295.55555555556
11796	47	47	0	Tennessee	3272	Glass and glass product manufacturing	32	0400000US47	31.11111111111111	3895.777777777778	189636.77777777778
11797	47	47	0	Tennessee	3273	Cement and concrete product manufacturing	32	0400000US47	197.55555555555554	3811.3333333333335	173467.88888888888
