,fips,relevant_naics,YEAR,estab,emp,payann
0,33,1141,2017,3,3,57
1,33,1133,2017,93,406,17258
3,33,1152,2017,17,33,503
5,33,1153,2017,6,42,7348
7,33,2123,2017,32,167,11825
9,33,2131,2017,3,11,1293
11,33,2211,2017,86,1533,163049
13,33,2212,2017,8,0,0
15,33,2213,2017,18,58,3339
17,33,2382,2017,1218,8010,488745
19,33,2383,2017,662,4710,294194
21,33,2381,2017,473,3352,197188
23,33,2373,2017,65,1225,129536
25,33,2372,2017,12,17,754
27,33,2362,2017,148,2226,171451
29,33,2379,2017,9,58,3942
31,33,2389,2017,571,2909,187760
33,33,2361,2017,900,3206,171967
35,33,2371,2017,94,1806,152064
37,33,3118,2017,42,523,16320
39,33,3121,2017,47,534,26046
42,33,3132,2017,10,133,5744
44,33,3119,2017,17,251,10032
46,33,3169,2017,3,10,273
48,33,3149,2017,21,167,6086
50,33,3117,2017,3,0,0
52,33,3113,2017,17,114,2446
54,33,3141,2017,3,6,59
56,33,3273,2017,28,536,28534
58,33,3271,2017,3,3,56
60,33,3222,2017,13,428,23175
62,33,3272,2017,6,572,51106
64,33,3274,2017,3,0,0
65,33,3259,2017,3,53,2550
66,33,3279,2017,15,268,12559
68,33,3219,2017,61,942,44632
70,33,3255,2017,9,124,8465
72,33,3241,2017,3,25,1474
74,33,3254,2017,4,0,0
76,33,3261,2017,70,3137,172614
78,33,3231,2017,130,1900,90652
80,33,3252,2017,8,189,12914
82,33,3262,2017,6,722,39051
84,33,3211,2017,38,731,32072
86,33,3256,2017,6,12,806
89,33,3364,2017,3,7,236
91,33,3323,2017,85,1978,108865
93,33,3343,2017,3,0,0
95,33,3328,2017,20,347,16804
97,33,3333,2017,30,2051,143665
99,33,3342,2017,11,101,11657
101,33,3341,2017,6,0,0
103,33,3351,2017,3,0,0
105,33,3353,2017,11,17,2684
107,33,3321,2017,3,0,0
109,33,3315,2017,12,874,39794
112,33,3371,2017,34,197,9167
114,33,3332,2017,17,149,9222
116,33,3327,2017,195,3441,196714
118,33,3346,2017,4,22,1469
120,33,3391,2017,58,2238,124574
122,33,3335,2017,30,470,28589
124,33,3362,2017,3,0,0
126,33,3363,2017,8,64,2663
128,33,3345,2017,62,10105,1044640
130,33,3372,2017,11,320,17961
132,33,3359,2017,32,2912,173592
134,33,3329,2017,38,3399,216647
136,33,3339,2017,25,1667,104516
138,33,3399,2017,75,1594,93166
140,33,3344,2017,80,3922,247585
142,33,4243,2017,38,1017,92654
144,33,4248,2017,13,695,38583
146,33,4246,2017,51,417,35694
148,33,4242,2017,23,249,16641
150,33,4232,2017,40,450,31944
152,33,4244,2017,111,2228,132130
154,33,4237,2017,106,1272,84269
156,33,4236,2017,189,2478,304141
158,33,4233,2017,83,1102,80975
160,33,4238,2017,237,2666,192334
162,33,4235,2017,24,274,18736
164,33,4239,2017,117,1277,72869
166,33,4249,2017,81,1282,60594
168,33,4231,2017,103,1724,79906
170,33,4241,2017,34,331,21746
172,33,4247,2017,17,298,16403
174,33,4234,2017,192,3495,331099
176,33,4251,2017,226,757,63340
178,33,4411,2017,341,7940,473015
180,33,4413,2017,318,3157,96619
182,33,4453,2017,93,301,6630
184,33,4441,2017,420,9036,318212
186,33,4481,2017,479,7021,100593
188,33,4431,2017,160,1924,68738
190,33,4421,2017,126,935,41063
192,33,4471,2017,565,4440,92993
194,33,4451,2017,442,20894,423962
196,33,4461,2017,429,4449,156786
198,33,4422,2017,182,1995,47609
200,33,4483,2017,123,766,24687
202,33,4442,2017,137,1303,43998
204,33,4412,2017,123,1404,70011
206,33,4482,2017,135,1270,23472
208,33,4452,2017,100,817,14965
210,33,4512,2017,50,506,7485
212,33,4522,2017,26,2665,52333
214,33,4543,2017,249,2915,155630
216,33,4541,2017,219,2294,122496
218,33,4531,2017,75,315,5758
220,33,4523,2017,212,10604,266891
222,33,4532,2017,204,1497,27247
224,33,4539,2017,329,1965,56692
226,33,4511,2017,316,3278,63617
228,33,4533,2017,127,1020,18907
230,33,4542,2017,8,25,1355
232,33,4885,2017,28,382,23453
234,33,4841,2017,186,2100,119973
236,33,4852,2017,7,0,0
238,33,4812,2017,17,344,27173
240,33,4859,2017,23,294,5989
242,33,4872,2017,9,17,1613
244,33,4811,2017,3,0,0
246,33,4854,2017,37,2381,47360
248,33,4842,2017,196,1090,46276
250,33,4881,2017,16,388,22673
252,33,4884,2017,59,370,13219
254,33,4883,2017,3,0,0
256,33,4853,2017,34,434,9774
258,33,4851,2017,3,0,0
259,33,4921,2017,57,1205,41315
261,33,4922,2017,11,146,4401
263,33,4931,2017,43,1701,83122
265,33,5182,2017,86,2875,185725
267,33,5121,2017,59,730,33502
269,33,5111,2017,86,1828,100612
271,33,5191,2017,52,414,28009
273,33,5179,2017,31,182,9579
275,33,5151,2017,33,500,27687
277,33,5112,2017,101,4210,469327
279,33,5122,2017,6,23,756
281,33,5173,2017,247,5170,426262
283,33,5223,2017,48,735,67325
285,33,5242,2017,506,4044,299149
287,33,5221,2017,569,6896,454739
289,33,5241,2017,154,5703,526155
291,33,5222,2017,151,1134,105896
293,33,5239,2017,411,3376,445370
295,33,5231,2017,101,2204,252310
297,33,5313,2017,382,2367,113619
299,33,5321,2017,70,465,23889
301,33,5324,2017,37,419,29427
303,33,5322,2017,108,537,20789
305,33,5323,2017,14,104,4750
307,33,5331,2017,6,18,1265
308,33,5311,2017,537,1798,70857
310,33,5312,2017,327,941,49483
312,33,5412,2017,517,3444,207669
314,33,5418,2017,131,1706,60509
316,33,5413,2017,578,5470,460985
318,33,5415,2017,611,6152,618599
320,33,5411,2017,689,3766,312722
322,33,5416,2017,573,3857,304423
324,33,5419,2017,325,2867,131783
326,33,5417,2017,83,1513,163695
328,33,5414,2017,86,301,16694
330,33,5511,2017,218,9224,798442
332,33,5614,2017,115,1723,76818
334,33,5613,2017,231,9987,452682
336,33,5612,2017,16,118,7385
338,33,5616,2017,83,2327,88040
340,33,5611,2017,124,1374,111314
342,33,5619,2017,77,544,35312
344,33,5629,2017,80,753,43738
346,33,5617,2017,1379,8057,270415
348,33,5615,2017,108,705,30684
350,33,5621,2017,91,1222,77078
352,33,5622,2017,11,73,4523
354,33,6114,2017,43,367,40039
356,33,6113,2017,19,6711,234903
358,33,6117,2017,31,176,7079
360,33,6111,2017,157,7479,281952
362,33,6116,2017,335,2642,47926
364,33,6115,2017,34,257,9064
366,33,6244,2017,485,5381,114611
368,33,6242,2017,101,883,26479
370,33,6233,2017,120,4550,119530
372,33,6221,2017,20,18601,1085662
374,33,6216,2017,99,4776,182948
376,33,6241,2017,354,8816,209692
378,33,6215,2017,50,355,19629
380,33,6231,2017,98,6332,217451
382,33,6212,2017,622,4682,295727
384,33,6213,2017,635,3560,149880
386,33,6211,2017,741,9335,930741
388,33,6219,2017,52,969,39772
390,33,6239,2017,9,333,9167
392,33,6214,2017,199,5526,328310
394,33,6232,2017,79,2908,90744
396,33,6223,2017,6,0,0
397,33,6243,2017,37,832,22410
399,33,7131,2017,47,320,17905
401,33,7132,2017,7,192,3948
403,33,7115,2017,48,85,4012
405,33,7121,2017,67,481,13969
407,33,7139,2017,528,9819,177627
409,33,7111,2017,43,131,4153
411,33,7113,2017,32,511,15643
413,33,7112,2017,11,148,3829
415,33,7224,2017,24,424,9772
417,33,7212,2017,159,468,32666
419,33,7225,2017,2863,46588,893505
421,33,7213,2017,5,12,125
423,33,7223,2017,300,3496,64436
425,33,7211,2017,437,8441,199629
427,33,8111,2017,1038,4816,198990
429,33,8139,2017,289,1818,88073
431,33,8134,2017,183,1445,25162
433,33,8113,2017,80,487,28921
435,33,8122,2017,85,393,17904
437,33,8123,2017,133,1316,40911
439,33,8112,2017,68,355,22487
441,33,8132,2017,61,589,32969
443,33,8129,2017,203,1185,24718
445,33,8114,2017,106,307,11704
447,33,8121,2017,697,3995,87651
449,33,8131,2017,648,4098,82842
451,33,8133,2017,123,824,34617
