,fips,relevant_naics,estab,emp,payann
2,33,1133,81,432,21230
4,33,1152,21,29,607
6,33,1153,6,45,7147
8,33,2123,28,203,13120
10,33,2131,6,26,2636
12,33,2211,96,2646,297848
14,33,2212,9,386,37023
16,33,2213,17,187,13355
18,33,2382,1233,8366,522980
20,33,2383,682,5171,330288
22,33,2381,473,3491,208921
24,33,2373,72,1285,140594
26,33,2372,9,37,2519
28,33,2362,150,2120,167391
30,33,2379,11,65,4482
32,33,2389,566,3137,198863
34,33,2361,931,3328,175915
36,33,2371,99,1974,170884
38,33,3118,45,742,21791
40,33,3121,64,1009,56135
41,33,3152,3,11,705
43,33,3132,9,756,54712
45,33,3119,18,285,9590
47,33,3169,3,17,479
49,33,3149,28,143,5748
51,33,3117,3,209,13108
53,33,3113,14,988,57002
55,33,3251,3,25,1932
57,33,3273,29,459,28381
59,33,3271,3,3,46
61,33,3222,14,415,24460
63,33,3272,6,385,42449
67,33,3279,15,291,13843
69,33,3219,64,1152,56103
71,33,3255,9,146,10866
73,33,3241,3,23,1507
75,33,3254,4,710,46581
77,33,3261,70,3100,184225
79,33,3231,129,2006,90857
81,33,3252,11,220,13769
83,33,3262,6,761,41665
85,33,3211,37,691,30659
87,33,3256,3,16,861
88,33,3212,3,57,2779
90,33,3364,3,929,81150
92,33,3323,85,2007,113622
94,33,3343,3,105,7143
96,33,3328,21,386,22123
98,33,3333,25,2169,144182
100,33,3342,9,154,12804
102,33,3341,8,1167,141243
104,33,3351,3,522,34753
106,33,3353,12,241,18123
108,33,3321,3,103,4533
110,33,3315,11,1100,64755
111,33,3325,3,7,331
113,33,3371,28,524,22705
115,33,3332,17,386,26625
117,33,3327,195,3480,208837
119,33,3346,4,24,1605
121,33,3391,55,2971,165813
123,33,3335,29,724,48840
125,33,3362,3,59,4214
127,33,3363,9,318,13118
129,33,3345,63,4697,418671
131,33,3372,13,327,19614
133,33,3359,31,3057,184267
135,33,3329,36,3708,251671
137,33,3339,26,1687,103671
139,33,3399,69,1756,94010
141,33,3344,81,4392,302992
143,33,4243,34,1025,100711
145,33,4248,14,826,49730
147,33,4246,52,434,34681
149,33,4242,25,290,20286
151,33,4232,43,429,32411
153,33,4244,114,2899,166477
155,33,4237,107,1317,90900
157,33,4236,190,2443,297644
159,33,4233,89,1092,84615
161,33,4238,238,3050,231612
163,33,4235,23,250,20878
165,33,4239,110,1318,76654
167,33,4249,77,1297,61631
169,33,4231,106,1541,73304
171,33,4241,27,305,19640
173,33,4247,18,293,17109
175,33,4234,182,3730,398312
177,33,4251,202,869,66672
179,33,4411,331,8724,488926
181,33,4413,329,3216,102925
183,33,4453,93,835,18812
185,33,4441,414,9674,326810
187,33,4481,456,6552,102196
189,33,4431,151,1956,68448
191,33,4421,128,1049,44296
193,33,4471,563,4312,97531
195,33,4451,450,20797,422115
197,33,4461,410,4587,150130
199,33,4422,172,2032,48712
201,33,4483,125,752,23910
203,33,4442,135,1140,37298
205,33,4412,118,1388,72401
207,33,4482,125,1209,23512
209,33,4452,101,707,14661
211,33,4512,49,402,7041
213,33,4522,23,2478,46486
215,33,4543,247,2934,169771
217,33,4541,222,3331,166323
219,33,4531,69,330,5958
221,33,4523,219,10262,271160
223,33,4532,198,1414,26908
225,33,4539,315,2230,60515
227,33,4511,311,3444,66081
229,33,4533,120,993,19651
231,33,4542,8,27,1435
233,33,4885,24,408,25264
235,33,4841,186,2127,126304
237,33,4852,4,147,6503
239,33,4812,18,435,33151
241,33,4859,20,274,6060
243,33,4872,8,31,1777
245,33,4811,3,143,6283
247,33,4854,38,2308,50215
249,33,4842,203,1076,50727
251,33,4881,22,378,26336
253,33,4884,55,422,14349
255,33,4883,3,18,1959
257,33,4853,34,503,11467
260,33,4921,59,2724,128893
262,33,4922,11,128,4768
264,33,4931,44,1498,81367
266,33,5182,83,2439,196905
268,33,5121,66,1020,37704
270,33,5111,87,1818,104765
272,33,5191,54,426,30836
274,33,5179,13,97,7881
276,33,5151,30,492,27478
278,33,5112,99,4319,462438
280,33,5122,6,32,1328
282,33,5173,271,5327,429830
284,33,5223,41,768,64434
286,33,5242,510,4049,317363
288,33,5221,558,6997,458733
290,33,5241,164,8867,839205
292,33,5222,157,2032,202117
294,33,5239,401,3400,475432
296,33,5231,104,2262,271109
298,33,5313,376,2825,135525
