fips,Naics,Establishments,Employees,Payroll
13,1133,419,3117,132328
13,1152,50,88,1775
13,1151,101,897,40111
13,1153,65,311,10850
13,1131,4,29,826
13,2123,66,2307,150569
13,2131,4,0,0
13,2211,355,3026,312977
13,2212,12,0,0
13,2213,40,196,11987
13,2382,5142,56153,2997574
13,2383,2572,17553,813799
13,2381,2129,20765,1039049
13,2373,165,6185,363287
13,2372,138,447,36963
13,2362,1359,18389,1350040
13,2379,67,3485,217389
13,2389,1576,17086,835844
13,2361,3929,15582,1008531
13,2371,577,11681,706018
13,3111,14,388,17665
13,3116,50,13491,440629
13,3118,202,8035,351050
13,3121,61,1996,97375
13,3152,45,266,6765
13,3115,7,411,18876
13,3132,19,429,22360
13,3131,23,2800,112440
13,3114,6,27,808
13,3112,7,0,0
13,3119,47,2042,96526
13,3149,90,1738,64280
13,3113,19,796,44219
13,3133,13,361,15843
13,3141,152,18001,777964
13,3251,44,1888,160082
13,3273,203,4224,194660
13,3271,3,112,3808
13,3222,79,4239,256641
13,3272,12,834,46192
13,3274,3,0,0
13,3259,51,539,32429
13,3279,117,2780,127206
13,3219,229,5455,203207
13,3255,52,1263,64611
13,3253,9,20,4002
13,3241,59,413,23285
13,3254,35,2492,255682
13,3261,229,16099,755719
13,3231,673,11363,516198
13,3221,6,952,72957
13,3252,25,1403,64744
13,3262,25,1190,54804
13,3211,43,557,23373
13,3256,44,1305,66827
13,3212,13,481,24593
13,3364,17,184,13555
13,3331,18,325,19166
13,3323,321,9342,433309
13,3324,6,551,33711
13,3328,33,490,26905
13,3333,16,621,43422
13,3342,18,1227,151821
13,3341,11,249,17074
13,3322,3,70,3653
13,3351,3,22,1009
13,3353,18,191,11547
13,3336,3,120,6874
13,3321,6,188,10751
13,3371,223,2473,97322
13,3332,61,1190,73588
13,3327,343,3983,200126
13,3346,7,4,245
13,3391,255,4332,274571
13,3335,26,292,17461
13,3362,19,601,23186
13,3363,79,6937,297355
13,3345,46,2591,182781
13,3314,4,164,9217
13,3372,65,2071,107125
13,3359,20,449,16419
13,3329,68,791,37229
13,3379,9,121,3694
13,3339,62,2093,125367
13,3399,384,2827,126765
13,3344,25,744,39287
13,3326,3,0,0
13,3334,31,1685,90021
13,4243,293,2690,145446
13,4248,73,4692,267902
13,4246,392,4447,309063
13,4242,238,5651,672700
13,4245,36,387,23311
13,4232,580,9564,525914
13,4244,840,22833,1196144
13,4237,560,7204,515469
13,4236,838,13580,1328483
13,4233,565,8366,525664
13,4238,1859,25469,1768737
13,4235,221,3836,263081
13,4239,817,7046,347491
13,4249,741,17277,485432
13,4231,703,11701,708144
13,4241,274,4084,276620
13,4247,144,1346,85366
13,4234,1110,19821,1545355
13,4251,1624,8371,514631
13,4411,1447,40443,2143633
13,4413,2049,19782,537611
13,4453,886,3709,81597
13,4441,1512,35086,983289
13,4481,3064,42294,631535
13,4431,872,8523,266657
13,4421,799,6683,250481
13,4471,5067,29652,601495
13,4451,3020,87135,1858354
13,4461,3138,26834,914125
13,4422,717,7373,186573
13,4483,590,3195,105887
13,4442,396,3688,88561
13,4412,279,3360,140642
13,4482,789,8246,124341
13,4452,395,3162,48444
13,4512,176,1960,29410
13,4522,100,10290,216902
13,4543,812,3631,137776
13,4541,1049,8667,380461
13,4531,242,860,17222
13,4523,2057,67124,1593528
13,4532,671,6013,105188
13,4539,1068,6522,156018
13,4511,813,11515,221457
13,4533,566,5373,98210
13,4542,68,314,12578
13,4855,14,118,3749
13,4831,11,37,2211
13,4885,750,11077,702802
13,4841,2386,36995,1832839
13,4852,10,307,11663
13,4812,35,404,27383
13,4869,9,519,65077
13,4889,16,116,4153
13,4859,93,1057,28285
13,4862,3,0,0
13,4871,6,5,276
13,4872,11,82,2063
13,4811,50,24540,2842189
13,4854,12,179,3849
13,4842,1195,12684,540523
13,4881,154,10032,311869
13,4882,24,419,22045
13,4884,285,2487,98656
13,4883,32,4272,119091
13,4853,78,497,41448
13,4851,8,0,0
13,4921,300,13035,602555
13,4922,73,638,25438
13,4931,694,38211,1583462
13,5152,40,5307,670201
13,5182,485,15371,1555038
13,5121,545,7757,374145
13,5111,324,5045,258704
13,5191,263,5236,512066
13,5179,240,3680,269482
13,5151,153,4568,373465
13,5174,3,0,0
13,5112,363,22782,3003905
13,5122,107,341,18589
13,5173,1595,44476,3802413
13,5223,676,10916,980563
13,5242,4707,29330,2212741
13,5221,3249,43348,3059269
13,5241,764,39329,3360511
13,5222,2617,19128,1416635
13,5239,1834,8347,1403419
13,5259,8,6,1234
13,5231,687,6113,1354870
13,5313,2528,20311,1119168
13,5321,517,5812,242241
13,5324,401,4049,265219
13,5322,625,4262,159634
13,5323,23,192,8660
13,5331,70,249,20905
13,5311,3268,15274,687687
13,5312,4483,9478,643205
13,5412,4240,35558,2203055
13,5418,1164,11920,783727
13,5413,3183,37636,2910702
13,5415,5526,65234,5772584
13,5411,5981,31786,2648531
13,5416,5651,37848,3554993
13,5419,2029,17695,699656
13,5417,284,3886,312501
13,5414,1126,3411,198031
13,5511,1772,136318,14755706
13,5614,1019,25762,1242542
13,5613,1884,90298,3489931
13,5612,244,6764,284321
13,5616,726,25650,741115
13,5611,864,11924,701632
13,5619,545,9954,416346
13,5629,213,2422,139692
13,5617,5656,51186,1501783
13,5615,492,3268,204084
13,5621,309,4047,212737
13,5622,29,232,12174
13,6114,266,1295,86542
13,6113,106,10534,428284
13,6117,192,927,40742
13,6111,594,27677,989492
13,6112,15,1620,45815
13,6116,1532,9646,174906
13,6115,154,2363,96114
13,6244,2239,36345,676637
13,6242,329,4548,195132
13,6233,529,17697,433515
13,6221,60,66499,4083093
13,6216,931,27778,854007
13,6241,1654,22940,536680
13,6215,375,6370,385741
13,6231,333,23403,702112
13,6212,3543,25790,1328021
13,6213,4566,20032,836994
13,6211,7449,89295,7234725
13,6219,273,7726,291826
13,6239,91,1762,49760
13,6214,1190,20625,1242677
13,6222,6,0,0
13,6232,542,5779,166538
13,6223,7,0,0
13,6243,100,3347,74614
13,7114,91,220,17072
13,7131,140,3458,38770
13,7132,15,29,3627
13,7115,553,962,74644
13,7121,113,2652,87725
13,7139,1870,32546,619933
13,7111,179,1625,61250
13,7113,133,1519,51266
13,7112,66,164,4755
13,7224,392,5061,91204
13,7212,47,272,8943
13,7225,17416,358234,5531654
13,7213,19,105,1592
13,7223,1082,22756,500794
13,7211,2035,44837,1039428
13,8111,4507,28296,1001214
13,8139,997,7590,448707
13,8134,435,3984,115972
13,8113,571,5637,334978
13,8122,463,3378,109606
13,8123,1083,6987,177698
13,8112,343,2486,118078
13,8132,379,3646,233822
13,8129,1282,12414,263945
13,8114,576,1678,49684
13,8121,3491,15586,357277
13,8131,6568,59688,1304182
13,8133,330,2219,91848
