,fips,relevant_naics,estab,emp,payann
1,13,115111,8,128,5759
2,13,114210,3,27,1419
4,13,113310,389,3103,133790
6,13,115114,27,385,21645
8,13,115112,6,17,663
10,13,115210,47,131,3645
12,13,115310,55,382,20547
14,13,113110,4,28,760
16,13,212313,4,36,1765
18,13,212311,14,109,4426
20,13,212324,9,1158,93636
22,13,221122,249,10945,1115707
24,13,221112,23,1069,131201
26,13,221210,21,2025,207613
28,13,221113,4,11,1582
30,13,221320,5,52,5086
32,13,221310,27,120,6785
34,13,238990,644,4614,232478
36,13,236220,1225,17749,1433506
38,13,238310,452,4312,226166
40,13,238210,2157,27898,1582087
42,13,238350,602,3327,157659
44,13,238330,287,1563,96497
46,13,238130,146,522,23990
48,13,238150,134,1251,74647
50,13,237310,163,10787,706237
52,13,236210,75,1948,154428
54,13,237210,132,519,41963
56,13,238140,339,1914,94942
58,13,236117,473,4559,433327
60,13,236116,81,1302,138579
62,13,236115,1409,3283,178822
64,13,237120,4,201,16635
66,13,238290,179,2834,212501
68,13,238390,154,3525,154814
70,13,238190,91,2104,131434
72,13,237990,69,1426,91164
74,13,238320,755,3113,146224
76,13,238220,2806,28436,1546328
78,13,238110,406,6235,326078
80,13,237130,201,5731,353526
82,13,236118,2138,6731,299516
84,13,238160,493,4023,216068
86,13,238170,110,827,38908
88,13,238910,912,12686,650948
90,13,238120,67,1068,59752
92,13,238340,149,847,38801
94,13,237110,275,3531,212712
96,13,314999,64,2099,87400
98,13,312120,23,675,23274
100,13,313210,3,58,2779
102,13,314110,116,18155,849165
104,13,311812,41,2012,94901
106,13,311352,14,228,7295
108,13,314120,28,370,13409
110,13,315210,12,46,1127
112,13,311824,4,365,26625
114,13,313110,18,2607,104265
116,13,311813,3,844,43976
119,13,311612,8,676,30937
122,13,313230,3,172,8819
124,13,311119,19,435,21315
126,13,315280,4,27,645
129,13,311615,15,10190,340199
131,13,311811,113,1330,24790
133,13,311911,3,429,21718
135,13,312111,8,1020,97174
137,13,311224,3,173,11337
139,13,311942,7,477,37371
141,13,313310,4,174,8145
143,13,314910,14,301,15057
145,13,312130,8,141,2882
148,13,325520,26,696,43210
150,13,325199,9,417,33075
152,13,325998,21,1926,120176
154,13,321999,32,481,21474
156,13,326199,84,6920,304083
158,13,326299,9,482,27156
160,13,325220,3,280,11086
162,13,324121,32,251,10499
164,13,325414,3,96,5095
166,13,323117,6,49,2337
168,13,323111,453,8724,441937
170,13,323113,102,1356,46289
172,13,322211,17,1446,94213
174,13,327991,94,1682,74963
176,13,322212,4,249,18026
178,13,327215,8,884,54264
180,13,327420,3,185,15244
182,13,325413,3,521,50708
184,13,325180,21,794,66209
186,13,327390,20,663,28990
188,13,321918,21,756,29996
190,13,322219,3,140,8002
192,13,325510,17,319,15822
194,13,325320,3,53,3641
196,13,325412,10,420,39315
198,13,326160,14,1484,65625
200,13,325211,14,464,29062
202,13,326112,3,481,26036
204,13,326191,3,121,3306
206,13,325612,5,480,37681
208,13,326140,7,1233,53207
209,13,321992,4,30,1903
211,13,325910,3,41,2582
213,13,327320,117,1884,105251
215,13,321113,18,799,36977
217,13,325611,3,6,64
219,13,322230,4,289,10948
221,13,323120,32,1764,67103
224,13,325620,8,161,6575
226,13,321214,3,309,9865
228,13,326121,3,390,31575
230,13,326150,12,782,33182
232,13,321920,24,731,24801
234,13,321114,3,200,9008
236,13,321911,9,223,7646
238,13,333415,12,1225,68887
240,13,336412,3,1487,174038
241,13,336411,4,8731,999980
243,13,335999,3,160,9570
245,13,332999,22,345,18587
247,13,333999,4,26,1130
249,13,339999,36,292,10161
251,13,334516,3,45,2952
253,13,337920,6,107,3390
254,13,336612,3,95,2936
256,13,334118,8,217,16896
258,13,331420,4,163,10055
260,13,335931,3,254,8833
262,13,337212,50,1187,57017
264,13,333515,3,75,3336
266,13,339114,3,17,677
268,13,339116,161,1017,42266
270,13,339930,7,46,3733
272,13,334510,3,210,15570
274,13,332813,8,55,1919
276,13,332312,31,936,44888
278,13,333111,3,214,12072
280,13,333241,6,442,34122
281,13,339991,11,633,98531
283,13,333413,4,227,10556
286,13,334513,3,8,760
288,13,339910,26,76,2118
290,13,332710,313,3543,187300
292,13,337910,3,90,3219
293,13,333914,3,15,1715
295,13,332812,12,211,14842
296,13,332119,3,121,5365
299,13,332321,14,386,19073
301,13,336211,4,83,3729
303,13,336350,3,229,14127
305,13,339992,3,9,342
307,13,337122,16,74,2409
309,13,339940,3,10,376
311,13,339115,4,276,12906
313,13,332323,22,1127,57978
315,13,333318,10,223,9605
317,13,335929,3,1278,72207
319,13,334419,7,620,29691
321,13,332618,3,52,5072
323,13,333249,27,588,37225
325,13,334519,8,109,7618
327,13,336390,13,2128,100756
329,13,333993,3,136,12920
