,relevant_naics,estab,emp,payann,fips
23056,56,14,49,1396,13187
23057,61,4,0,0,13187
23058,62,57,718,25919,13187
23059,71,5,43,662,13187
23060,72,63,1204,19743,13187
23061,81,43,169,4368,13187
23063,22,4,26,1127,13187
23064,23,61,356,12247,13187
23065,42,19,253,16172,13187
23066,51,6,20,687,13187
23067,52,31,115,5567,13187
23068,53,30,93,2560,13187
23069,54,64,210,8064,13187
23070,81,46,193,4986,13189
23072,23,38,477,19475,13189
23073,42,8,50,2179,13189
23074,51,10,89,5486,13189
23075,52,30,142,6435,13189
23076,53,13,46,1238,13189
23077,54,27,89,3106,13189
23078,56,17,616,11564,13189
23079,62,51,921,29628,13189
23080,71,7,107,1108,13189
23081,72,40,671,8013,13189
23083,11,5,16,889,13201
23084,23,10,67,2051,13201
23085,42,9,88,3926,13201
23086,51,3,8,405,13201
23087,52,10,72,3664,13201
23088,53,3,0,0,13201
23089,54,8,40,1110,13201
23090,62,15,599,23525,13201
23092,11,5,27,1650,13019
23093,23,19,70,1562,13019
23094,42,21,188,5490,13019
23095,51,5,18,734,13019
23096,52,24,145,5861,13019
23097,53,7,10,234,13019
23098,54,14,40,1376,13019
23099,56,7,9,266,13019
23100,62,25,281,8598,13019
23101,72,24,256,3151,13019
23102,81,21,97,1832,13019
23103,71,3,0,0,13201
23104,72,8,60,826,13201
23105,81,12,34,1127,13201
23107,11,10,48,2116,13211
23108,23,55,230,10432,13211
23109,42,21,155,6705,13211
23110,22,8,67,8475,13149
23111,23,17,72,3730,13149
23112,52,5,19,846,13149
23113,53,3,4,56,13149
23114,54,9,35,2061,13149
23115,56,9,27,1055,13149
23116,62,5,0,0,13149
23117,72,8,61,786,13149
23118,81,16,37,885,13149
23120,11,5,10,596,13149
23121,51,8,57,3228,13211
23122,52,32,253,17108,13211
23123,53,18,43,1444,13211
23124,54,45,286,16339,13211
23125,55,3,88,1974,13211
23126,56,29,561,18260,13211
23127,61,7,46,540,13211
23128,62,39,559,14377,13211
23129,71,13,47,1307,13211
23130,72,57,902,14831,13211
23131,71,16,124,3587,13219
23132,72,79,1624,21061,13219
23133,81,50,267,5538,13211
23134,53,175,536,26199,13151
23135,54,313,1423,72759,13151
23136,81,90,794,21601,13219
23137,51,17,258,10758,13219
23138,52,93,503,35606,13219
23140,22,6,0,0,13151
23141,23,334,2043,99730,13151
23142,71,54,527,14985,13151
23143,72,379,7247,107219,13151
23144,53,88,505,31160,13219
23145,54,165,872,44383,13219
23147,55,6,138,8576,13219
23148,56,87,1316,39240,13219
23149,11,7,43,4536,13219
23150,23,134,669,35464,13219
23151,61,22,465,12153,13219
23152,62,163,1921,82183,13219
23153,42,41,308,18333,13219
23154,55,18,460,32147,13151
23155,56,290,4583,120028,13151
23156,81,375,2469,61523,13151
23157,42,148,2247,145668,13151
23158,52,178,1130,61457,13153
23159,42,51,353,15455,13153
23160,53,125,432,15431,13153
23161,54,305,3832,226189,13153
23162,51,51,718,32023,13151
23163,61,45,672,17093,13151
23164,62,484,8841,391166,13151
23165,52,232,1177,64556,13151
23166,55,9,82,4360,13153
23167,56,114,1493,43202,13153
23170,11,5,25,1048,13153
23171,61,26,694,18290,13153
23172,62,343,6880,278578,13153
23173,22,8,225,15562,13153
23174,23,159,1372,85282,13153
23175,11,14,215,10722,13095
23176,22,7,96,8017,13095
23177,23,107,1859,86270,13095
23178,51,27,350,15681,13153
23179,81,259,1878,44609,13153
23180,71,25,438,7336,13153
23181,55,20,348,29777,13095
23182,56,98,2569,60568,13095
23183,61,17,229,6729,13095
23184,62,304,8288,448776,13095
23185,99,5,7,43,13153
23186,72,328,7106,93278,13153
23187,51,34,839,34435,13095
23188,52,161,1039,60833,13095
23189,56,28,358,5544,13111
23191,61,6,68,1426,13111
23192,62,60,925,40886,13111
23193,23,54,221,7826,13111
23194,71,14,64,3628,13111
23195,71,27,312,5702,13095
23196,72,220,4516,64873,13095
23197,53,114,472,16268,13095
23198,42,124,2168,101242,13095
23199,72,69,1033,16765,13111
23200,42,23,148,5124,13111
23201,81,68,289,7881,13111
23202,51,10,53,2488,13111
23203,52,31,164,6661,13111
23204,81,222,1640,38433,13095
23205,54,214,2183,105409,13095
23206,53,36,82,2307,13111
23207,54,44,219,7557,13111
23208,51,16,183,7819,13175
23209,52,70,490,23600,13175
23210,23,14,34,1321,13183
23212,52,4,22,784,13183
23213,53,4,14,241,13183
23214,56,5,7,108,13183
23215,72,5,63,564,13183
23216,62,5,22,1023,13183
23217,81,14,43,1281,13183
23218,53,37,158,5273,13175
23219,54,59,284,12756,13175
23221,11,7,66,2611,13175
23222,22,4,0,0,13175
23223,23,86,867,41431,13175
23224,55,7,581,23822,13175
23225,56,31,742,20272,13175
23226,61,8,98,2171,13175
23227,62,151,2965,171297,13175
23228,61,11,83,2208,13255
23229,62,140,3793,142479,13255
23230,42,45,423,17259,13175
23231,71,8,64,1438,13175
23232,72,104,2129,27346,13175
23233,71,18,148,6765,13255
23234,72,109,1826,26614,13255
23235,51,14,106,5334,13255
23236,52,81,419,21074,13255
23237,81,122,633,15890,13255
23239,23,105,585,25958,13255
23240,81,114,598,12454,13175
23241,53,42,140,3896,13255
23242,54,82,441,20153,13255
23243,42,50,613,40312,13255
23244,55,6,0,0,13255
23245,56,55,1247,34177,13255
23246,51,11,83,3403,13257
23247,52,41,171,7700,13257
23249,11,9,77,3655,13271
23250,23,9,65,2876,13271
23251,42,8,83,3458,13271
23252,51,3,22,1270,13271
23253,52,14,76,3066,13271
23254,54,7,27,668,13271
23255,56,7,0,0,13271
23256,62,16,223,5561,13271
23257,72,20,159,2025,13271
23258,81,28,94,2195,13271
23259,53,11,44,1754,13257
23260,54,38,134,4739,13257
23261,56,29,388,10594,13257
23262,61,3,0,0,13257
23263,62,54,1286,48235,13257
23264,71,7,113,2927,13257
23266,22,3,28,1797,13257
23267,23,50,283,13852,13257
23268,72,38,779,8969,13257
23269,81,63,335,8263,13257
23270,51,5,34,2074,13291
23271,52,33,641,38291,13291
23272,53,33,56,1902,13291
23273,54,41,155,6065,13291
23274,55,3,0,0,13291
23275,56,20,95,2867,13291
23276,62,68,1432,54103,13291
23277,71,6,26,397,13291
23278,72,50,672,9980,13291
23279,81,65,287,7291,13291
23281,11,6,10,172,13291
23282,22,3,11,347,13291
23283,23,71,251,8282,13291
23284,42,10,70,2805,13291
23285,42,30,216,12975,13257
23286,51,4,19,722,13303
23287,52,25,150,7880,13303
23288,53,13,48,3163,13303
23289,54,20,251,14027,13303
23290,56,10,35,1384,13303
23291,62,38,897,23869,13303
23292,71,3,0,0,13303
23293,72,29,428,5360,13303
23294,81,49,152,3931,13303
23296,72,47,629,8579,13293
23297,81,73,325,7920,13293
23299,23,30,207,9768,13293
23300,22,6,81,4710,13293
23301,42,8,20,701,13293
23302,51,7,56,2626,13293
23303,52,34,197,9521,13293
23304,11,8,53,2353,13303
23305,21,8,757,55099,13303
23306,22,3,0,0,13303
23307,23,24,222,9595,13303
23308,42,13,107,4619,13303
23309,53,8,23,634,13293
23310,54,27,86,3671,13293
23311,56,17,142,4373,13293
23312,61,6,64,1174,13293
23313,62,63,1376,57950,13293
23314,11,6,24,533,13311
23315,23,76,592,28075,13311
23316,53,25,68,2195,13311
23317,54,52,127,4849,13311
23318,71,10,94,1677,13311
23319,72,93,1198,24094,13311
23320,42,24,212,9981,13225
23321,81,71,309,6696,13311
23322,56,25,160,4434,13311
23323,51,7,29,1167,13225
23324,52,26,123,4798,13225
23325,53,23,51,2259,13225
23326,54,28,131,5667,13225
23327,56,29,274,7555,13225
23328,62,39,532,16043,13225
23329,71,3,11,203,13225
23330,72,55,856,11461,13225
23331,81,43,205,5438,13225
23332,42,15,308,13472,13311
23333,51,13,81,3685,13311
23334,52,29,144,7938,13311
23335,61,9,396,8148,13311
23336,62,38,966,28360,13311
23339,23,46,450,18869,13225
23340,42,70,291,15440,13223
23341,55,4,7,1722,13223
23342,56,142,687,21747,13223
23344,11,20,136,6492,13229
23345,23,46,316,10474,13229
23346,81,36,136,2659,13229
23347,99,3,0,0,13229
23348,51,4,33,759,13229
23349,52,16,99,4991,13229
23350,53,9,55,1864,13229
23351,54,17,46,1022,13229
23352,42,14,329,13245,13229
23353,56,16,101,3374,13229
23354,62,22,188,5669,13229
23355,71,4,42,880,13229
23356,72,27,345,4373,13229
23357,61,25,123,3132,13223
23358,62,178,3421,160713,13223
23360,51,4,9,344,13231
23361,52,13,171,5750,13231
23362,53,9,12,426,13231
23363,54,25,65,2417,13231
23364,11,5,23,1076,13231
23365,23,55,383,14759,13231
23366,56,10,43,1230,13231
23367,61,4,0,0,13231
23368,62,19,309,7892,13231
23369,42,10,184,11075,13231
23370,72,14,100,1545,13231
23371,81,37,133,2491,13231
23372,71,31,309,4631,13223
23373,51,27,275,11976,13223
23374,72,160,3816,57126,13223
23376,21,3,0,0,13223
23377,22,3,0,0,13223
23378,23,358,2152,95846,13223
23379,52,106,430,23635,13223
23380,81,204,1001,23975,13223
23381,53,83,337,25977,13223
23382,54,202,771,36944,13223
23383,53,187,976,47471,13245
23385,11,6,27,1257,13251
23386,23,23,138,4612,13251
23387,42,4,13,406,13251
23388,52,14,94,4209,13251
23389,53,5,9,436,13251
23390,54,12,41,2016,13251
23391,56,9,75,1263,13251
23392,62,15,306,10629,13251
23393,72,16,181,2132,13251
23394,81,38,137,3047,13251
23396,11,15,118,4931,13267
23397,23,35,212,8903,13267
23398,42,18,521,24064,13267
23399,54,472,4311,241415,13245
23400,42,191,2450,130705,13245
23401,51,5,145,3775,13267
23402,52,19,136,5056,13267
