Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
54736,2361,4,1,0,4
54736,2361,4,210,0,4
54736,2362,3,1,0,4
54736,2381,4,1,0,4
54736,2381,4,210,0,4
54736,2382,5,1,0,4
54736,2383,3,1,0,4
54736,2389,3,1,0,4
54736,2389,3,210,0,4
54736,4238,3,1,0,4
54736,4471,4,1,0,4
54736,4841,5,1,0,4
54736,4841,3,210,0,4
54736,5242,5,1,0,4
54736,5242,3,210,0,4
54736,5411,3,1,0,4
54736,5416,3,1,0,4
54736,5416,3,210,0,4
54736,5511,3,1,0,4
54736,6213,4,1,0,4
54736,6244,5,1,0,4
54736,6244,3,220,0,4
54736,7225,9,1,0,4
54736,7225,5,220,0,4
54736,8111,3,1,0,4
54736,8121,3,1,0,4
54736,8121,3,210,0,4
54736,8131,3,1,0,4
