Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
07647,236,8,1,0,3
07647,236,4,210,0,3
07647,238,16,1,0,3
07647,238,11,210,0,3
07647,238,3,220,0,3
07647,332,3,1,0,3
07647,333,3,1,0,3
07647,334,4,1,0,3
07647,334,3,241,0,3
07647,335,4,1,0,3
07647,423,26,1,0,3
07647,423,9,210,0,3
07647,423,5,220,0,3
07647,423,3,230,0,3
07647,423,4,241,0,3
07647,423,3,242,0,3
07647,424,19,1,0,3
07647,424,12,210,0,3
07647,424,5,230,0,3
07647,443,3,1,0,3
07647,443,3,210,0,3
07647,445,10,1,0,3
07647,445,4,210,0,3
07647,447,6,1,0,3
07647,447,3,210,0,3
07647,453,4,1,0,3
07647,453,3,210,0,3
07647,454,8,1,0,3
07647,454,5,210,0,3
07647,454,3,220,0,3
07647,484,5,1,0,3
07647,484,4,210,0,3
07647,493,4,1,0,3
07647,518,3,1,0,3
07647,518,3,210,0,3
07647,522,7,1,0,3
07647,522,4,220,0,3
07647,531,6,1,0,3
07647,531,6,210,0,3
07647,541,25,1,0,3
07647,541,14,210,0,3
07647,541,7,220,0,3
07647,541,3,241,0,3
07647,551,5,1,0,3
07647,561,19,1,0,3
07647,561,10,210,0,3
07647,611,7,1,0,3
07647,611,5,210,0,3
07647,621,17,1,0,3
07647,621,7,210,0,3
07647,621,4,220,0,3
07647,621,4,230,0,3
07647,623,6,1,0,3
07647,713,6,1,0,3
07647,713,3,220,0,3
07647,722,30,1,0,3
07647,722,14,210,0,3
07647,722,4,220,0,3
07647,722,4,230,0,3
07647,722,6,241,0,3
07647,811,5,1,0,3
07647,811,3,210,0,3
07647,812,17,1,0,3
07647,812,9,210,0,3
07647,812,5,220,0,3
07647,813,5,1,0,3
07647,813,4,210,0,3
