Zip Code,naics,Establishments,Employees,Payroll,IND Level
19135,00,10,242,0,2
19135,00,471,001,220945,2
19135,00,293,210,0,2
19135,00,70,220,0,2
19135,00,55,230,0,2
19135,00,38,241,0,2
19135,00,4,251,0,2
19135,23,39,001,0,2
19135,23,23,210,0,2
19135,23,8,220,0,2
19135,23,5,230,0,2
19135,31-33,6,220,0,2
19135,31-33,24,001,0,2
19135,31-33,9,210,0,2
19135,31-33,3,230,0,2
19135,31-33,3,242,0,2
19135,42,25,001,0,2
19135,42,10,210,0,2
19135,42,6,220,0,2
19135,42,7,241,0,2
19135,44-45,74,001,0,2
19135,44-45,51,210,0,2
19135,44-45,7,220,0,2
19135,44-45,9,230,0,2
19135,44-45,5,241,0,2
19135,48-49,11,001,0,2
19135,48-49,8,210,0,2
19135,51,7,001,0,2
19135,51,6,210,0,2
19135,52,21,001,0,2
19135,52,9,210,0,2
19135,52,6,220,0,2
19135,52,4,230,0,2
19135,53,23,001,0,2
19135,53,17,210,0,2
19135,53,5,220,0,2
19135,54,26,001,0,2
19135,54,19,210,0,2
19135,54,5,220,0,2
19135,56,16,001,0,2
19135,56,10,210,0,2
19135,56,3,241,0,2
19135,61,5,001,0,2
19135,62,53,001,0,2
19135,62,26,210,0,2
19135,62,9,220,0,2
19135,62,11,230,0,2
19135,62,4,241,0,2
19135,71,6,001,0,2
19135,71,4,230,0,2
19135,72,55,001,0,2
19135,72,36,210,0,2
19135,72,5,220,0,2
19135,72,5,230,0,2
19135,72,8,241,0,2
19135,81,84,001,0,2
19135,81,64,210,0,2
19135,81,10,220,0,2
19135,81,6,230,0,2
19135,81,4,241,0,2
