,fips,relevant_naics,estab,emp,payann
1495,55,11,567,3484,164427
1496,55,21,166,8251,952633
1497,55,22,355,13175,1400430
1498,55,23,13960,116757,8332571
1499,55,42,6935,122285,7752908
1500,55,51,2616,57690,4330526
1501,55,52,8872,144468,11721799
1502,55,53,5052,28047,1177619
1503,55,54,11503,114003,8085849
1504,55,71,2848,47886,1418551
1505,55,55,1023,82079,7673368
1506,55,56,7267,153375,5006720
1507,55,61,1653,57001,2155993
1508,55,62,16064,411238,20057557
1509,55,72,14905,250817,4058294
1510,55,81,14718,103708,3006130
1511,55,99,147,161,3380
