Year,N11,N21,N22,N23,N42,N51,N52,N53,N54,N55,N56,N61,N62,N71,N72,N81,N99
2017,222,59,364,21618,13718,3818,11529,9525,28806,1567,14119,3866,28080,3844,21549,24008,180
2018,213,54,379,21747,13553,3795,11470,9730,28455,1556,14001,3912,28051,3926,21778,24165,385
2019,210,51,381,21873,13323,3773,11414,9808,28241,1473,14048,3928,28511,3999,21877,24101,358
2020,199,60,388,21648,13091,3769,11212,9960,28190,1480,13967,3949,28872,3888,21504,23803,429
2021,207,64,424,22001,12979,3723,11295,10071,28308,1426,14291,3906,28986,3860,21658,23694,317
