Naics,Establishments,Employees,Payroll,fips
113310,6,8,144,50021
212311,7,31,1104,50021
221122,4,234,23017,50021
236115,25,117,4883,50021
236118,40,100,3347,50021
236220,13,230,11791,50021
236210,4,31,1862,50021
237110,4,17,926,50021
237130,5,33,1918,50021
238110,9,31,1703,50021
238130,5,22,933,50021
238140,7,25,1056,50021
238160,14,24,1319,50021
238170,3,6,189,50021
238210,31,142,6709,50021
238220,33,106,4622,50021
238310,12,38,1564,50021
238320,15,59,2604,50021
238330,4,21,995,50021
238350,12,26,769,50021
238910,32,279,17405,50021
238990,8,16,1371,50021
311811,3,14,216,50021
311812,4,16,545,50021
321113,4,47,2346,50021
321999,4,241,10541,50021
323111,3,58,2081,50021
323113,3,51,2657,50021
327991,9,164,7086,50021
336412,3,1158,96636,50021
337122,4,148,7645,50021
423120,7,24,1157,50021
423330,3,28,834,50021
423610,3,19,919,50021
423720,4,49,2996,50021
423830,5,8,429,50021
424470,3,12,603,50021
424490,5,70,2579,50021
424710,3,18,1022,50021
424810,3,241,10642,50021
425120,5,30,1424,50021
441120,14,61,2339,50021
441110,12,339,16181,50021
441228,4,26,1080,50021
441310,13,102,2492,50021
441320,6,73,2911,50021
442110,7,30,1349,50021
442210,4,36,1562,50021
442299,3,31,799,50021
443141,3,24,787,50021
443142,5,16,239,50021
444120,4,12,493,50021
444130,6,40,1091,50021
444190,14,105,4911,50021
444210,3,12,312,50021
444220,5,57,2569,50021
445110,21,768,17233,50021
445120,9,59,959,50021
445310,11,37,1252,50021
446130,4,23,1011,50021
446110,10,176,7080,50021
447110,49,408,8014,50021
447190,7,48,765,50021
448120,5,44,593,50021
448140,5,87,1542,50021
448210,4,23,575,50021
448310,5,30,788,50021
451110,17,143,2564,50021
451120,3,47,706,50021
451130,3,15,183,50021
453110,3,8,256,50021
453220,5,15,321,50021
453310,4,35,679,50021
453910,4,23,627,50021
453998,9,56,2181,50021
454110,13,32,1574,50021
454310,18,152,8074,50021
452319,12,85,1506,50021
454390,8,22,969,50021
484110,5,17,1169,50021
484121,5,45,2057,50021
484220,14,32,1392,50021
488410,3,8,288,50021
517311,13,94,6041,50021
517312,4,36,2273,50021
519120,9,42,856,50021
522110,19,139,8524,50021
522130,9,161,8511,50021
523120,3,14,3203,50021
523920,6,15,2061,50021
524210,29,166,9539,50021
531110,7,18,522,50021
531210,17,25,939,50021
531120,7,7,379,50021
531311,7,63,1985,50021
531320,4,6,244,50021
532120,3,21,567,50021
532210,3,15,635,50021
541110,55,206,13974,50021
541213,3,5,73,50021
541211,13,52,3732,50021
541219,7,24,654,50021
541330,10,31,2484,50021
541430,7,19,780,50021
541511,10,15,847,50021
541611,13,14,746,50021
541613,4,48,2527,50021
541810,3,16,184,50021
541940,11,137,4369,50021
541990,3,3,222,50021
551114,10,319,32937,50021
561110,6,17,635,50021
561320,5,104,1782,50021
561621,4,42,1672,50021
561730,49,155,7331,50021
561720,22,131,2138,50021
561740,3,16,165,50021
561790,5,9,389,50021
561990,4,11,579,50021
562111,5,69,5063,50021
611110,7,200,5176,50021
611310,3,417,9145,50021
611610,6,17,195,50021
611620,4,11,348,50021
621111,28,356,26245,50021
621112,4,12,458,50021
621210,31,212,11473,50021
621310,7,26,768,50021
621320,3,18,692,50021
621330,7,18,539,50021
621340,12,88,4266,50021
621399,6,24,1040,50021
621420,5,165,5853,50021
621610,7,174,6439,50021
621910,4,86,2450,50021
623110,8,592,17982,50021
623210,3,37,1201,50021
623220,6,188,6678,50021
623312,4,147,2724,50021
623990,3,13,429,50021
624110,5,66,2001,50021
624120,14,387,9882,50021
624190,11,111,3945,50021
624221,3,26,698,50021
624229,3,49,1942,50021
624410,17,224,5431,50021
711320,3,4,133,50021
711510,7,18,236,50021
713910,8,40,1860,50021
713940,6,63,745,50021
713990,8,14,328,50021
721110,32,511,10761,50021
721191,17,93,1606,50021
