Naics,Establishments,Employees,Payroll,fips
441228,5,29,1002,50021
441310,13,102,2674,50021
441320,6,55,2009,50021
442110,7,34,1415,50021
541940,12,129,4238,50021
541990,3,0,0,50021
551114,11,292,6295,50021
812310,4,19,255,50021
812320,3,15,269,50021
812910,5,13,325,50021
812990,3,3,89,50021
813110,43,170,3000,50021
813219,3,0,0,50021
442210,4,31,1453,50021
442299,3,36,769,50021
443141,3,22,705,50021
443142,5,16,243,50021
444120,3,12,411,50021
444130,6,45,1079,50021
444190,15,104,5077,50021
561110,7,18,889,50021
561311,3,0,0,50021
561320,5,61,1465,50021
561492,3,4,115,50021
561621,4,37,1584,50021
813312,5,22,652,50021
813410,13,94,734,50021
813910,6,20,422,50021
813990,10,70,2322,50021
444210,3,12,382,50021
444220,5,47,1384,50021
445110,21,723,17234,50021
561720,24,177,2409,50021
561730,49,142,6531,50021
561740,3,12,150,50021
561790,5,10,398,50021
561990,4,9,657,50021
445120,8,44,543,50021
445310,14,72,1822,50021
446110,11,214,8149,50021
562111,6,0,0,50021
611110,7,200,4839,50021
611310,3,0,0,50021
611610,7,16,208,50021
611620,3,0,0,50021
446130,4,21,997,50021
447110,51,404,7725,50021
447190,6,29,666,50021
621111,24,184,11825,50021
621112,4,5,341,50021
621210,29,180,9250,50021
113310,6,10,153,50021
448120,5,35,558,50021
448140,5,88,1259,50021
448190,3,0,0,50021
448210,4,27,567,50021
448310,5,34,800,50021
621310,8,25,692,50021
621320,4,17,667,50021
621330,6,18,484,50021
621340,10,87,3806,50021
621399,6,25,1152,50021
212311,6,27,1009,50021
212312,3,0,0,50021
221122,6,0,0,50021
236115,29,111,5040,50021
451110,18,150,2595,50021
451120,3,50,711,50021
451130,3,20,208,50021
452319,14,106,1604,50021
453110,3,9,335,50021
621420,6,0,0,50021
621498,3,0,0,50021
621610,6,0,0,50021
621910,4,83,2393,50021
623110,6,577,17501,50021
623210,3,0,0,50021
236118,40,83,2900,50021
236220,13,219,13574,50021
237110,4,22,861,50021
237130,4,26,1704,50021
453220,6,17,337,50021
453310,3,6,83,50021
453910,5,24,645,50021
453998,9,48,1920,50021
454110,12,38,1580,50021
623220,6,184,6290,50021
623311,3,80,1721,50021
623312,4,131,2607,50021
623990,3,13,416,50021
624110,6,105,3539,50021
238110,9,32,1831,50021
238130,6,24,1006,50021
238140,7,21,1043,50021
238160,15,25,1382,50021
238170,3,11,288,50021
238210,30,142,7328,50021
454310,18,148,7417,50021
454390,11,46,1772,50021
484110,5,15,988,50021
624120,14,399,9492,50021
624190,11,108,3706,50021
624210,3,0,0,50021
624229,3,42,2148,50021
624410,17,238,5431,50021
238220,32,111,4079,50021
238310,14,39,1691,50021
238320,15,59,2600,50021
238330,5,20,797,50021
238350,14,32,786,50021
484121,4,43,2037,50021
484220,16,54,3429,50021
488410,5,9,383,50021
492110,3,112,4910,50021
711510,8,17,250,50021
712110,4,14,205,50021
713910,8,40,2546,50021
713940,7,62,655,50021
238910,31,249,16265,50021
238990,7,19,1613,50021
311811,4,12,205,50021
311812,3,0,0,50021
311999,3,7,212,50021
517311,11,91,5652,50021
517312,4,34,2088,50021
519120,9,45,870,50021
713990,6,11,244,50021
721110,32,471,10528,50021
721191,19,104,1695,50021
321113,3,48,2389,50021
321911,3,0,0,50021
321999,4,240,11149,50021
323111,3,0,0,50021
327991,10,167,7254,50021
522110,20,107,5371,50021
522130,9,100,4475,50021
523120,4,19,4090,50021
523920,6,0,0,50021
721214,4,5,465,50021
722310,27,311,4141,50021
722320,4,27,560,50021
722410,21,136,1291,50021
337122,4,0,0,50021
339999,3,8,148,50021
524210,30,155,8254,50021
531110,8,12,469,50021
531120,7,11,363,50021
722511,81,1156,20585,50021
722513,46,508,8021,50021
722515,15,209,2790,50021
423120,6,22,963,50021
423330,4,0,0,50021
423610,3,17,821,50021
423720,4,0,0,50021
423830,4,7,457,50021
531210,16,24,877,50021
531311,9,50,1629,50021
531320,4,5,240,50021
532120,3,15,412,50021
532210,3,0,0,50021
811111,36,136,4365,50021
811121,10,70,2227,50021
811122,3,10,274,50021
424470,3,12,573,50021
424490,5,37,1759,50021
424710,5,21,1067,50021
424810,3,261,11084,50021
424920,3,0,0,50021
541110,57,212,13285,50021
541211,13,54,3387,50021
541213,4,5,69,50021
541219,7,25,606,50021
811310,7,30,963,50021
812112,13,85,1576,50021
812199,4,16,272,50021
812210,5,14,779,50021
812220,3,5,101,50021
425120,7,29,1575,50021
441110,13,353,16340,50021
441120,15,64,2386,50021
541330,10,32,2443,50021
541430,7,20,737,50021
541511,6,17,419,50021
541512,3,1,95,50021
541611,11,10,858,50021
541613,4,45,1918,50021
113310,7,18,390,50019
236115,17,32,1339,50019
623110,7,332,9877,50019
624120,4,106,1983,50019
624190,7,33,1255,50019
624210,3,5,34,50019
624410,9,0,0,50019
236118,16,27,1142,50019
236220,7,45,3298,50019
237110,3,0,0,50019
237310,3,0,0,50019
238110,6,77,5796,50019
713910,4,1,712,50019
721110,7,0,0,50019
238130,6,37,1514,50019
238140,3,3,90,50019
238160,3,2,171,50019
238170,3,15,636,50019
238210,10,102,5508,50019
238220,12,78,3410,50019
238310,5,9,376,50019
721211,3,1,166,50019
722410,3,18,154,50019
722511,19,203,3509,50019
722513,13,207,3116,50019
238320,5,4,129,50019
238330,3,3,73,50019
238350,5,8,350,50019
238910,17,40,2415,50019
321113,5,33,1020,50019
722515,4,14,199,50019
811111,20,65,2215,50019
811310,3,6,256,50019
423820,8,100,4083,50019
441110,4,86,4279,50019
441120,7,29,1298,50019
812112,6,16,395,50019
812210,3,0,0,50019
812220,3,0,0,50019
813110,16,86,1012,50019
813312,5,8,312,50019
441310,6,60,1292,50019
443142,3,5,38,50019
444190,6,52,2210,50019
444220,4,38,980,50019
813410,6,23,169,50019
445110,13,326,6920,50019
445120,3,9,225,50019
445310,5,0,0,50019
446110,7,68,3044,50019
447110,21,147,2620,50019
451110,3,28,301,50019
452319,9,100,1727,50019
453220,4,16,246,50019
453998,4,12,260,50019
454110,6,39,1308,50019
454310,5,74,3158,50019
454390,4,10,408,50019
484110,3,7,296,50019
484121,3,32,1603,50019
484220,15,94,3587,50019
484230,4,0,0,50019
488510,3,10,380,50019
517311,10,27,1267,50019
519120,6,17,259,50019
522110,8,110,6096,50019
522130,4,20,803,50019
523920,4,11,1012,50019
524210,11,46,2206,50019
531110,4,27,763,50019
531210,5,16,744,50019
541110,12,33,1232,50019
541211,4,16,498,50019
