,fips,relevant_naics,estab,emp,payann
0,50,1133,71,177,5433
2,50,1152,19,37,1073
4,50,1151,17,31,1230
6,50,1153,9,4,245
8,50,2123,42,422,30159
10,50,2211,46,744,79055
12,50,2213,6,3,84
14,50,2382,593,4105,214270
16,50,2383,406,1458,61343
18,50,2381,345,1484,79693
20,50,2373,21,102,8761
22,50,2362,93,2327,156839
24,50,2389,389,1762,117152
26,50,2361,767,2323,106715
28,50,2371,54,441,33730
30,50,3111,11,110,4526
32,50,3116,4,156,7253
34,50,3118,51,909,34219
36,50,3121,66,756,33589
38,50,3115,25,1431,93755
40,50,3114,9,0,0
42,50,3119,33,1044,83576
44,50,3149,3,0,0
46,50,3113,16,169,7874
48,50,3273,12,74,5024
50,50,3271,3,19,497
52,50,3272,8,10,229
54,50,3279,48,600,33493
56,50,3219,50,837,32254
58,50,3261,17,878,41090
60,50,3231,55,887,41924
62,50,3211,27,179,7315
64,50,3256,4,0,0
67,50,3323,14,179,10715
69,50,3328,3,0,0
72,50,3342,5,84,6488
74,50,3371,42,177,7586
76,50,3327,50,838,44925
78,50,3391,12,36,1509
80,50,3335,11,121,5647
82,50,3345,13,471,44301
84,50,3372,3,0,0
85,50,3359,4,449,32303
87,50,3329,5,0,0
89,50,3339,4,0,0
91,50,3399,72,543,27656
93,50,3344,3,0,0
96,50,4243,15,266,13356
98,50,4248,16,694,33018
100,50,4246,9,17,898
102,50,4242,11,322,19655
104,50,4232,7,60,3340
106,50,4244,74,2342,121155
108,50,4237,28,204,11772
110,50,4236,42,279,16659
112,50,4233,38,269,14964
114,50,4238,97,818,49546
116,50,4235,5,164,7432
118,50,4239,64,638,35974
120,50,4249,56,374,21296
122,50,4231,50,664,32328
124,50,4241,7,26,1039
126,50,4247,9,88,5717
128,50,4234,38,378,24567
130,50,4251,54,157,14603
132,50,4411,168,3484,175681
134,50,4413,148,1305,38269
136,50,4453,117,446,13546
138,50,4441,221,2816,101825
140,50,4481,186,1923,31509
142,50,4431,63,489,15248
144,50,4421,52,234,8607
146,50,4471,424,3681,75763
148,50,4451,304,9083,211679
150,50,4461,172,1786,67168
152,50,4422,84,733,20852
154,50,4483,46,413,10061
156,50,4442,77,601,21461
158,50,4412,36,361,16526
160,50,4482,36,234,4840
162,50,4452,57,226,5918
164,50,4512,23,202,3064
166,50,4522,5,383,7784
168,50,4543,164,1459,67789
170,50,4541,131,1029,41345
172,50,4531,32,80,1586
174,50,4523,112,2453,62624
176,50,4532,85,463,9372
178,50,4539,133,692,19499
180,50,4511,181,1552,32162
182,50,4533,73,405,7760
184,50,4542,3,30,1124
186,50,4885,9,10,380
188,50,4841,108,1139,59935
190,50,4859,7,95,3188
192,50,4871,3,0,0
193,50,4811,4,185,4067
195,50,4854,6,39,760
197,50,4842,170,954,44452
199,50,4881,6,162,7603
201,50,4882,3,0,0
203,50,4884,16,49,1374
205,50,4853,14,125,1774
207,50,4921,13,572,28927
209,50,4922,5,266,5678
211,50,4931,15,215,7808
213,50,5182,26,2878,235739
215,50,5121,37,324,7644
217,50,5111,74,756,35193
219,50,5191,81,618,21719
221,50,5179,5,66,1780
223,50,5151,34,532,25440
225,50,5112,19,641,65278
227,50,5122,3,4,112
229,50,5173,141,1462,111606
231,50,5223,6,35,2893
233,50,5242,266,1514,95895
235,50,5221,321,3829,208041
237,50,5241,48,1973,199036
239,50,5222,25,120,9618
241,50,5239,162,612,84359
243,50,5231,33,165,28593
245,50,5313,226,1120,40364
247,50,5321,28,197,7307
249,50,5324,13,69,4378
251,50,5322,48,209,8955
253,50,5311,216,826,32549
255,50,5312,215,546,19595
257,50,5412,282,1936,93465
259,50,5418,71,375,22566
261,50,5413,364,2220,164056
263,50,5415,230,1929,166005
265,50,5411,418,1858,140187
267,50,5416,333,2129,148648
269,50,5419,195,1326,52747
271,50,5417,34,260,28461
273,50,5414,96,211,10026
275,50,5511,66,1809,113781
277,50,5614,39,425,11975
279,50,5613,65,1402,33831
281,50,5612,4,20,762
283,50,5616,32,468,12023
285,50,5611,69,656,34798
287,50,5619,46,364,15525
289,50,5629,49,410,22433
291,50,5617,729,2925,94366
293,50,5615,58,361,16206
295,50,5621,41,304,12310
297,50,6114,28,91,4589
299,50,6113,16,5642,162594
301,50,6117,40,318,12180
303,50,6111,94,2740,98013
305,50,6116,175,1094,20404
307,50,6115,14,162,4136
309,50,6244,274,2449,55150
311,50,6242,82,762,24507
313,50,6233,70,2149,54054
315,50,6221,3,1899,159467
317,50,6216,27,0,0
319,50,6241,286,4969,145184
321,50,6215,7,120,1326
323,50,6231,46,3320,108286
325,50,6212,250,1869,110908
327,50,6213,406,2006,87696
329,50,6211,306,3434,216303
331,50,6219,52,1004,32608
333,50,6239,11,108,3060
335,50,6214,155,4175,166331
337,50,6232,83,1254,43979
339,50,6243,7,183,7067
341,50,7131,3,58,531
342,50,7115,56,143,7134
344,50,7121,51,489,15732
346,50,7139,253,5977,105167
348,50,7111,22,523,9998
350,50,7113,43,401,8936
352,50,7112,3,0,0
353,50,7224,95,704,9413
355,50,7212,67,186,13180
357,50,7225,1252,17285,328783
359,50,7213,4,15,137
360,50,7223,187,2472,42682
362,50,7211,368,12101,235286
364,50,8111,489,2020,79512
366,50,8139,184,966,37379
368,50,8134,146,810,12055
370,50,8113,38,114,4577
372,50,8122,77,201,6824
374,50,8123,39,236,6582
376,50,8112,18,41,2098
378,50,8132,76,514,23951
380,50,8129,105,447,8632
382,50,8114,34,93,2661
384,50,8121,228,1024,26610
386,50,8131,390,1895,33167
388,50,8133,153,873,38933
