,relevant_naics,estab,emp,payann,fips
365625,1133,6,8,144,50021
365626,2123,11,205,17802,50021
365627,2211,6,410,42304,50021
365628,2361,66,218,8290,50021
365629,2362,17,261,13653,50021
365630,2371,9,50,2844,50021
365631,2381,41,112,5700,50021
365632,2382,65,251,11438,50021
365633,2383,45,152,6198,50021
365634,2389,40,295,18776,50021
365635,3118,8,51,3387,50021
365636,3119,4,6,183,50021
365637,3121,4,15,842,50021
365638,3219,10,341,14527,50021
365639,3211,4,47,2346,50021
365640,3231,6,109,4738,50021
365641,3279,10,200,8943,50021
365642,3323,3,7,168,50021
365643,3334,3,37,1210,50021
365644,3328,3,51,2093,50021
365645,3364,3,1158,96636,50021
365646,3371,6,153,7876,50021
365647,3399,3,20,1345,50021
365648,4231,10,58,3458,50021
365649,4233,5,30,1010,50021
365650,4236,5,21,1048,50021
365651,4237,8,64,3726,50021
365652,4238,10,25,1150,50021
365653,4244,10,93,3502,50021
365654,4239,3,2,63,50021
365655,4241,3,50,2652,50021
365656,4243,3,21,1336,50021
365657,4247,4,19,1076,50021
365658,4248,3,241,10642,50021
365659,4249,5,44,3478,50021
365660,4251,5,30,1424,50021
365661,4411,26,400,18520,50021
365662,4413,19,175,5403,50021
365663,4412,6,39,1584,50021
365664,4421,7,30,1349,50021
365665,4422,7,67,2361,50021
365666,4431,8,40,1026,50021
365667,4441,25,298,9575,50021
365668,4442,8,69,2881,50021
365669,4451,30,827,18192,50021
365670,4453,11,37,1252,50021
365671,4452,5,10,132,50021
365672,4461,20,218,8595,50021
365673,4471,56,456,8779,50021
365674,4481,13,158,2782,50021
365675,4482,4,23,575,50021
365676,4483,5,30,788,50021
365677,4511,24,209,3498,50021
365678,4523,14,296,6866,50021
365679,4531,3,8,256,50021
365680,4532,6,39,783,50021
365681,4533,4,35,679,50021
365682,4539,16,85,3005,50021
365683,4541,13,32,1574,50021
365684,4543,26,174,9043,50021
365685,4841,10,62,3226,50021
365686,4842,17,66,3329,50021
365687,4884,3,8,288,50021
365688,5111,3,12,425,50021
365689,5191,10,43,878,50021
365690,5173,17,130,8314,50021
365691,5221,30,315,17524,50021
365692,5231,3,14,3203,50021
365693,5239,8,27,3205,50021
365694,5242,31,169,9687,50021
365695,5311,18,36,1108,50021
365696,5312,17,25,939,50021
365697,5313,13,69,2270,50021
