Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
03862,236115,3,1,0,6
03862,236115,3,210,0,6
03862,236118,7,1,0,6
03862,236118,4,210,0,6
03862,238130,3,1,0,6
03862,238220,3,1,0,6
03862,238910,6,1,0,6
03862,238910,6,210,0,6
03862,423690,3,1,0,6
03862,423690,3,210,0,6
03862,444210,3,1,0,6
03862,445110,3,1,0,6
03862,451110,4,1,0,6
03862,451110,3,210,0,6
03862,522110,3,1,0,6
03862,523920,3,1,0,6
03862,524210,6,1,0,6
03862,524210,3,210,0,6
03862,561320,3,1,0,6
03862,561720,3,1,0,6
03862,561730,8,1,0,6
03862,561730,5,210,0,6
03862,561730,3,220,0,6
03862,621111,3,1,0,6
03862,621210,3,1,0,6
03862,621310,3,1,0,6
03862,621310,3,210,0,6
03862,722511,9,1,0,6
03862,722511,5,230,0,6
03862,722513,7,1,0,6
03862,722513,3,230,0,6
03862,811111,5,1,0,6
03862,811111,5,210,0,6
03862,811121,3,1,0,6
03862,812112,4,1,0,6
