	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	GEO_ID	estab_agg	emp_agg	payann_agg	emp_api	payann_api	estab_api
0	17	999	Statewide	11	Fishing	17	1141	0500000US170310500000US170710500000US170710500000US170970500000US170970500000US171130500000US171130500000US171430500000US171430500000US171450500000US17145	11.5	0.0	0.0	7.555555555555555	204.22222222222223	4.222222222222222
1	17	999	Statewide	11	Forest nurseries and gathering of forest products	17	1132	0500000US170830500000US170830500000US171130500000US17177	4.0	0.0	0.0	3.5555555555555554	84.88888888888889	2.2222222222222223
2	17	999	Statewide	11	Hunting and trapping	17	1142	0500000US170090500000US170310500000US170310500000US170570500000US170770500000US170890500000US170890500000US170970500000US170970500000US171050500000US171050500000US171870500000US171910500000US17191	16.0	0.0	0.0	40.44444444444444	1955.4444444444443	7.333333333333333
3	17	999	Statewide	11	Logging	17	1133	0500000US170190500000US170190500000US170230500000US170230500000US170270500000US170270500000US170410500000US170490500000US170490500000US170550500000US170550500000US170770500000US170770500000US170810500000US170850500000US170850500000US170870500000US170930500000US170950500000US170950500000US171010500000US171050500000US171050500000US171150500000US171210500000US171230500000US171230500000US171310500000US171310500000US171350500000US171430500000US171450500000US171470500000US171470500000US171490500000US171530500000US171530500000US171790500000US171810500000US171810500000US171850500000US171850500000US171910500000US17191	54.041666666666664	4.458333333333333	181.66666666666669	37.22222222222222	1414.7777777777778	24.22222222222222
4	17	999	Statewide	11	Support activities for animal production	17	1152	0500000US170050500000US170050500000US170070500000US170070500000US170170500000US170170500000US170190500000US170250500000US170250500000US170270500000US170270500000US170310500000US170310500000US170370500000US170370500000US170410500000US170410500000US170430500000US170430500000US170490500000US170490500000US170510500000US170510500000US170530500000US170530500000US170570500000US170570500000US170710500000US170710500000US170730500000US170730500000US170770500000US170770500000US170790500000US170790500000US170810500000US170810500000US170830500000US170850500000US170850500000US170890500000US170890500000US170910500000US170910500000US170930500000US170930500000US170970500000US170970500000US170990500000US170990500000US171030500000US171030500000US171050500000US171050500000US171110500000US171110500000US171130500000US171170500000US171170500000US171190500000US171190500000US171210500000US171210500000US171250500000US171250500000US171330500000US171330500000US171410500000US171410500000US171430500000US171450500000US171450500000US171470500000US171470500000US171570500000US171570500000US171610500000US171610500000US171630500000US171630500000US171650500000US171670500000US171670500000US171730500000US171730500000US171750500000US171750500000US171770500000US171770500000US171790500000US171830500000US171830500000US171870500000US171870500000US171890500000US171930500000US171930500000US171950500000US171950500000US171970500000US171970500000US172010500000US172010500000US17203	309.7	594.1666666666666	19548.575	456.6666666666667	13232.444444444443	153.44444444444446
5	17	999	Statewide	11	Support activities for crop production	17	1151	0500000US170010500000US170010500000US170030500000US170050500000US170050500000US170070500000US170110500000US170110500000US170150500000US170150500000US170170500000US170190500000US170190500000US170210500000US170210500000US170230500000US170270500000US170270500000US170290500000US170310500000US170310500000US170350500000US170370500000US170370500000US170390500000US170390500000US170430500000US170430500000US170450500000US170450500000US170470500000US170470500000US170510500000US170510500000US170530500000US170530500000US170570500000US170570500000US170590500000US170590500000US170670500000US170670500000US170710500000US170710500000US170730500000US170730500000US170750500000US170750500000US170790500000US170810500000US170830500000US170830500000US170850500000US170890500000US170890500000US170910500000US170910500000US170930500000US170930500000US170950500000US170950500000US170970500000US170970500000US170990500000US170990500000US171010500000US171010500000US171050500000US171050500000US171070500000US171070500000US171090500000US171090500000US171110500000US171110500000US171130500000US171130500000US171150500000US171150500000US171170500000US171170500000US171190500000US171190500000US171210500000US171210500000US171230500000US171230500000US171250500000US171250500000US171310500000US171310500000US171330500000US171350500000US171350500000US171410500000US171410500000US171430500000US171430500000US171470500000US171470500000US171490500000US171490500000US171570500000US171570500000US171590500000US171630500000US171630500000US171650500000US171670500000US171670500000US171730500000US171730500000US171750500000US171750500000US171770500000US171770500000US171790500000US171790500000US171810500000US171810500000US171830500000US171830500000US171850500000US171850500000US171870500000US171870500000US171890500000US171890500000US171910500000US171910500000US171930500000US171930500000US171950500000US171950500000US171970500000US172010500000US172010500000US172030500000US17203	295.175	1154.065476190476	64421.05952380953	1137.888888888889	74981.55555555556	147.77777777777777
6	17	999	Statewide	11	Support activities for forestry	17	1153	0500000US170190500000US170310500000US170310500000US170490500000US170490500000US170650500000US170650500000US170990500000US171010500000US171050500000US171050500000US171110500000US171110500000US171350500000US171410500000US171410500000US171570500000US171570500000US171730500000US171730500000US171810500000US171810500000US17197	25.0	5.25	358.5	13.333333333333334	576.7777777777778	7.666666666666667
7	17	999	Statewide	11	Timber tract operations	17	1131	0500000US170770500000US170770500000US170970500000US171050500000US171610500000US171610500000US172010500000US17201	8.0	0.0	0.0	0.0	0.0	3.2222222222222223
8	17	999	Statewide	21	Coal mining	17	2121	0500000US170550500000US170550500000US170570500000US170570500000US170590500000US170590500000US170650500000US170690500000US171170500000US171170500000US171350500000US171350500000US171450500000US171450500000US171570500000US171570500000US171650500000US171650500000US171670500000US171670500000US171850500000US171850500000US171930500000US17193	37.0	2068.125	158190.5	2934.0	231068.33333333337	17.22222222222222
9	17	999	Statewide	21	Metal ore mining	17	2122	0500000US171570500000US171570500000US17197	3.0	0.0	0.0	0.0	0.0	1.2
10	17	999	Statewide	21	Nonmetallic mineral mining and quarrying	17	2123	0500000US170010500000US170010500000US170030500000US170030500000US170050500000US170050500000US170070500000US170070500000US170110500000US170110500000US170130500000US170130500000US170150500000US170150500000US170190500000US170190500000US170210500000US170210500000US170230500000US170230500000US170270500000US170270500000US170290500000US170290500000US170310500000US170310500000US170350500000US170350500000US170370500000US170370500000US170410500000US170410500000US170430500000US170430500000US170510500000US170510500000US170530500000US170530500000US170570500000US170570500000US170630500000US170630500000US170670500000US170670500000US170690500000US170690500000US170710500000US170710500000US170730500000US170730500000US170750500000US170750500000US170770500000US170770500000US170850500000US170870500000US170870500000US170890500000US170890500000US170910500000US170910500000US170930500000US170930500000US170950500000US170950500000US170970500000US170970500000US170990500000US170990500000US171030500000US171030500000US171050500000US171050500000US171070500000US171070500000US171090500000US171090500000US171110500000US171110500000US171130500000US171150500000US171150500000US171190500000US171190500000US171230500000US171230500000US171250500000US171250500000US171290500000US171290500000US171330500000US171330500000US171350500000US171350500000US171410500000US171410500000US171430500000US171430500000US171450500000US171450500000US171490500000US171490500000US171530500000US171530500000US171550500000US171550500000US171570500000US171570500000US171610500000US171610500000US171630500000US171630500000US171670500000US171670500000US171730500000US171730500000US171770500000US171770500000US171790500000US171790500000US171810500000US171810500000US171830500000US171830500000US171950500000US171950500000US171970500000US171970500000US172010500000US172010500000US172030500000US17203	365.71666666666664	2261.9	219273.0	2899.3333333333335	199609.11111111112	175.33333333333334
11	17	999	Statewide	21	Oil and gas extraction	17	2111	0500000US170010500000US170090500000US170090500000US170210500000US170210500000US170230500000US170230500000US170250500000US170250500000US170290500000US170290500000US170310500000US170310500000US170330500000US170330500000US170350500000US170350500000US170390500000US170390500000US170430500000US170430500000US170490500000US170490500000US170510500000US170510500000US170550500000US170550500000US170590500000US170590500000US170630500000US170630500000US170650500000US170790500000US170790500000US170810500000US170810500000US170890500000US171010500000US171010500000US171150500000US171150500000US171190500000US171190500000US171210500000US171210500000US171450500000US171450500000US171490500000US171490500000US171590500000US171590500000US171630500000US171630500000US171650500000US171650500000US171670500000US171670500000US171730500000US171730500000US171850500000US171850500000US171890500000US171890500000US171910500000US171910500000US171930500000US17193	319.64166666666665	1001.8142857142856	56944.82142857143	990.3333333333334	68386.11111111111	159.33333333333334
12	17	999	Statewide	21	Support activities for mining	17	2131	0500000US170010500000US170110500000US170110500000US170210500000US170210500000US170230500000US170230500000US170250500000US170250500000US170270500000US170270500000US170290500000US170290500000US170310500000US170310500000US170330500000US170330500000US170350500000US170350500000US170430500000US170430500000US170450500000US170450500000US170470500000US170470500000US170490500000US170490500000US170510500000US170510500000US170550500000US170550500000US170570500000US170570500000US170590500000US170590500000US170650500000US170650500000US170670500000US170670500000US170750500000US170750500000US170770500000US170770500000US170790500000US170790500000US170810500000US170810500000US170850500000US170850500000US170890500000US170890500000US170970500000US171010500000US171010500000US171110500000US171110500000US171150500000US171150500000US171170500000US171170500000US171190500000US171190500000US171210500000US171210500000US171450500000US171450500000US171470500000US171490500000US171510500000US171510500000US171570500000US171570500000US171590500000US171590500000US171630500000US171630500000US171650500000US171650500000US171730500000US171730500000US171850500000US171850500000US171890500000US171890500000US171910500000US171910500000US171930500000US171930500000US171990500000US171990500000US17201	361.6357142857143	1905.4214285714288	95029.15	1491.3333333333333	82277.66666666667	175.0
13	17	999	Statewide	22	Electric power generation, transmission and distribution	17	2211	0500000US170010500000US170010500000US170050500000US170050500000US170070500000US170110500000US170110500000US170170500000US170170500000US170190500000US170190500000US170210500000US170210500000US170250500000US170250500000US170270500000US170270500000US170290500000US170290500000US170310500000US170310500000US170330500000US170330500000US170370500000US170370500000US170390500000US170390500000US170410500000US170410500000US170430500000US170430500000US170450500000US170450500000US170470500000US170470500000US170490500000US170490500000US170510500000US170510500000US170530500000US170530500000US170570500000US170570500000US170610500000US170610500000US170630500000US170630500000US170670500000US170670500000US170690500000US170690500000US170730500000US170730500000US170750500000US170750500000US170770500000US170770500000US170790500000US170790500000US170810500000US170810500000US170830500000US170830500000US170850500000US170850500000US170890500000US170890500000US170910500000US170910500000US170930500000US170930500000US170950500000US170950500000US170970500000US170970500000US170990500000US170990500000US171030500000US171030500000US171050500000US171050500000US171070500000US171070500000US171090500000US171090500000US171110500000US171110500000US171130500000US171130500000US171150500000US171150500000US171170500000US171170500000US171190500000US171190500000US171210500000US171210500000US171230500000US171250500000US171250500000US171270500000US171270500000US171290500000US171290500000US171310500000US171310500000US171330500000US171330500000US171350500000US171350500000US171370500000US171370500000US171390500000US171390500000US171410500000US171410500000US171430500000US171430500000US171490500000US171490500000US171550500000US171550500000US171570500000US171570500000US171590500000US171590500000US171610500000US171610500000US171630500000US171630500000US171650500000US171650500000US171670500000US171670500000US171710500000US171710500000US171730500000US171730500000US171750500000US171750500000US171770500000US171770500000US171790500000US171790500000US171810500000US171810500000US171830500000US171830500000US171850500000US171850500000US171910500000US171910500000US171950500000US171970500000US171970500000US171990500000US171990500000US172010500000US17201	598.7238095238096	10001.47023809524	1317370.1809523809	21781.555555555555	2623764.777777778	286.6666666666667
