Zip Code,naics,Establishments,Employees,Payroll,IND Level
01523,00,129,001,121175,2
01523,00,66,210,0,2
01523,00,25,220,0,2
01523,00,13,230,0,2
01523,00,12,241,0,2
01523,00,7,242,0,2
01523,00,4,251,0,2
01523,23,25,001,0,2
01523,23,16,210,0,2
01523,23,7,220,0,2
01523,31-33,6,001,0,2
01523,42,12,001,0,2
01523,42,4,210,0,2
01523,42,4,220,0,2
01523,44-45,11,001,0,2
01523,44-45,5,210,0,2
01523,52,4,001,0,2
01523,52,4,210,0,2
01523,54,14,001,0,2
01523,54,11,210,0,2
01523,56,5,001,0,2
01523,56,5,210,0,2
01523,61,5,001,0,2
01523,62,18,001,0,2
01523,62,4,210,0,2
01523,62,5,220,0,2
01523,62,3,230,0,2
01523,62,3,241,0,2
01523,71,6,001,0,2
01523,71,3,210,0,2
01523,72,5,001,0,2
01523,72,3,230,0,2
01523,81,11,001,0,2
01523,81,7,210,0,2
01523,81,3,220,0,2
