Naics,Establishments,Employees,Payroll
1141,4,3,76
1152,25,43,845
3212,3,44,2326
3219,64,1073,52819
3271,8,87,4058
3272,14,682,55507
3331,4,0,0
3332,26,1364,86455
3359,36,3000,182443
1153,17,90,10151
3273,34,634,33661
4231,107,1741,80681
2123,39,207,15048
2371,99,1820,152831
2382,1218,8010,488745
3274,3,0,0
3279,21,340,15820
3333,32,2100,148043
3362,8,171,9297
3363,13,1622,93443
3364,6,1122,80626
3221,5,375,27768
3222,16,503,28751
3313,3,200,9337
3334,10,196,8625
3335,35,740,46839
3366,6,174,11357
3369,4,80,7996
3371,38,512,25640
2131,7,34,3770
3111,4,48,1508
3113,21,1136,66090
3231,132,1906,90899
3315,18,1430,61773
2372,15,47,2854
3114,6,37,1083
3115,8,0,0
3116,6,93,4184
3117,5,0,0
3118,45,649,21725
3321,10,238,12360
3336,3,0,0
3339,31,2762,182418
3372,19,444,22179
4232,49,504,35771
2211,88,2578,264299
2373,69,1256,132070
3323,87,2061,112662
3391,64,3010,166399
4233,89,1211,87881
2383,662,4710,294194
3119,27,363,14669
3241,14,94,8637
3341,12,715,99420
2212,10,450,40609
2213,25,228,14847
2379,17,74,5437
3121,49,924,53128
3342,14,256,24810
3343,5,128,8837
3344,83,3934,248012
3251,5,158,10215
3252,13,273,18188
3324,5,658,56788
3325,6,134,7698
3327,196,3457,197415
3399,77,1778,101511
2381,473,3395,200344
3131,3,14,516
3132,14,1068,55436
3253,3,0,0
3254,10,949,75038
3255,10,139,9509
3256,13,247,7165
4234,217,3962,396069
2361,900,3206,171967
3133,4,563,29468
3141,7,36,1324
3149,28,191,6844
3259,12,117,5435
3345,68,10576,1084004
3261,71,3141,172679
3328,27,429,21026
3152,6,58,1824
3159,3,30,442
3162,5,64,2768
3169,9,148,7288
1133,96,435,18344
2389,571,2909,187760
3211,44,758,32908
3329,41,5206,309601
3346,4,22,1469
2362,150,2234,171774
3262,14,1552,73303
3351,6,0,0
3353,15,320,22798
4241,37,369,25893
4244,119,2823,161974
4452,100,832,15263
4522,30,2897,56530
4851,8,141,4362
5174,4,6,569
5179,35,204,11152
4235,33,413,28912
4238,244,2678,194556
4242,35,367,34175
4523,212,10604,266891
4852,13,275,12230
4853,39,533,11904
5324,45,448,31268
4542,12,48,3019
4543,250,2916,155670
5182,98,2965,197028
5223,54,757,70402
5312,327,941,49483
5413,584,5486,461774
4412,123,1404,70011
4441,420,9036,318212
4453,95,0,0
4854,44,2701,53643
5111,88,1851,101198
5242,518,4096,305245
5416,586,3964,312543
4246,61,520,44487
4531,77,318,5801
4855,4,64,1929
4859,28,348,6926
5313,382,2574,122680
5331,11,28,1920
4461,429,4533,160104
4482,136,1274,23536
4532,204,1497,27247
4862,7,25,2615
5191,57,441,28722
5231,109,2213,253364
4247,24,407,24934
4413,318,3157,96619
4483,127,793,25409
4872,11,31,2810
5112,118,4451,508024
4248,15,909,50100
4442,139,1316,44255
4811,5,160,7114
4812,18,375,30484
4881,25,430,24378
5239,421,3407,451673
5411,689,3766,312722
4249,91,1336,62486
4533,129,1022,18918
4883,5,24,1721
4884,64,455,15332
5121,65,753,33878
5321,72,869,58111
4511,316,3278,63617
4841,186,2100,119973
5221,580,6946,461467
5311,537,1798,70857
5414,90,310,16801
5417,93,1945,192504
4421,126,965,42420
4539,330,1965,56696
4885,31,425,25051
5322,108,537,20789
5412,526,5341,236101
4251,230,871,65292
4422,186,2018,48592
4471,565,4440,92993
4889,4,13,256
5122,9,52,1359
5222,159,1167,110254
5415,647,6522,656913
4451,442,20894,423962
4842,196,1090,46276
4921,60,2734,111637
5151,38,539,28840
5241,206,9993,977417
5323,20,134,6280
5418,133,1710,60719
4236,209,2682,334519
4237,109,1334,87686
4512,55,537,8103
4922,14,168,5271
5173,257,5281,437379
4239,121,1339,77011
4243,39,1155,103166
4411,341,7940,473015
4431,160,1924,68738
4481,480,7025,100830
4541,221,3273,161158
4931,47,1827,89409
5419,328,2882,132486
5612,24,550,26310
5613,270,37758,1899353
5615,113,725,31971
5619,79,547,35418
6113,27,15629,662036
5611,131,1418,113938
5614,120,2190,88218
5622,16,151,10088
6116,335,2642,47926
6239,15,484,13067
8113,83,502,29673
8123,138,1725,57292
8139,289,1818,88073
6117,36,549,35906
6241,354,8816,209692
7111,46,164,5921
7212,159,502,33751
6221,27,26977,1564417
6223,6,0,0
6214,199,8612,687366
7112,18,210,8566
7213,6,18,252
8114,108,325,12078
8129,203,1185,24718
6231,98,7404,252643
7113,42,614,19084
8111,1039,4818,199052
6211,742,9347,933972
7114,3,14,461
7115,52,111,35245
7223,301,3562,66220
6232,79,3564,106215
6242,101,883,26479
8121,699,3999,87725
7121,69,482,14005
8131,648,4098,82842
6215,55,537,32143
6233,122,4910,130819
6243,46,981,27670
7224,28,450,10477
8132,72,621,34545
6212,622,4682,295727
6216,102,4890,185062
6244,485,5381,114611
7131,49,389,25085
7211,437,8441,199629
7225,2863,46588,893505
8133,125,2199,61114
8112,78,402,26551
8122,88,406,18356
6213,642,3632,153757
6219,57,1110,44930
7132,12,257,6020
7139,528,9819,177627
8134,183,1445,25162
5617,1381,8090,271904
5629,82,755,43894
6111,157,7479,281952
6114,49,413,43284
5511,225,9292,805554
5616,90,2374,90399
5621,93,1270,79493
6115,44,346,13107
