Zip,Naics,Establishments,Employees,Payroll,NaicsLevel
32829,2361,9,1,0,4
32829,2361,9,210,0,4
32829,2362,3,1,0,4
32829,2362,3,210,0,4
32829,2382,7,1,0,4
32829,2382,7,210,0,4
32829,2383,14,1,0,4
32829,2383,10,210,0,4
32829,2383,3,220,0,4
32829,4471,3,1,0,4
32829,4481,3,1,0,4
32829,4841,9,1,0,4
32829,4841,7,210,0,4
32829,4921,3,1,0,4
32829,5221,5,1,0,4
32829,5239,3,1,0,4
32829,5239,3,210,0,4
32829,5242,4,1,0,4
32829,5242,4,210,0,4
32829,5311,6,1,0,4
32829,5311,6,210,0,4
32829,5313,5,1,0,4
32829,5313,4,210,0,4
32829,5411,3,1,0,4
32829,5411,3,210,0,4
32829,5412,6,1,0,4
32829,5412,5,210,0,4
32829,5415,14,1,0,4
32829,5415,12,210,0,4
32829,5416,11,1,0,4
32829,5416,10,210,0,4
32829,5418,3,1,0,4
32829,5418,3,210,0,4
32829,5419,4,1,0,4
32829,5419,3,210,0,4
32829,5614,3,1,0,4
32829,5617,11,1,0,4
32829,5617,7,210,0,4
32829,5619,3,1,0,4
32829,6116,3,1,0,4
32829,6211,4,1,0,4
32829,6212,4,1,0,4
32829,6213,7,1,0,4
32829,6213,4,210,0,4
32829,6213,3,220,0,4
32829,6244,3,1,0,4
32829,7225,13,1,0,4
32829,7225,5,210,0,4
32829,7225,5,220,0,4
32829,8111,3,1,0,4
32829,8121,4,1,0,4
32829,8121,4,210,0,4
32829,8129,3,1,0,4
32829,8131,4,1,0,4
32829,8131,3,210,0,4
