Zip,Industries,Establishments,Employees,Payroll
02151,80,1323,18908,0
02152,29,282,5600,0
02155,113,1659,23713,0
02163,2,22,453,0
02169,147,2233,31926,0
02170,25,273,4746,0
02171,47,437,8494,0
02176,55,630,10429,0
02180,67,694,11753,0
02184,146,2249,34428,0
02186,53,571,9025,0
02188,26,231,4506,0
02189,47,394,7588,0
02190,45,469,8488,0
02191,16,96,1926,0
02199,30,268,4581,0
02210,92,1554,25823,0
02215,46,628,9839,0
02269,1,3,1,0
02301,123,2073,29682,0
02302,45,441,8236,0
02322,22,130,1942,0
02324,53,557,9778,0
02330,23,210,4103,0
02331,1,3,1,0
02332,38,316,5569,0
02333,32,276,4975,0
02338,13,76,1273,0
02339,71,717,13118,0
02341,20,173,3031,0
02343,27,202,3719,0
02346,71,701,13006,0
02347,28,229,3198,0
02351,44,388,7745,0
02356,39,263,5210,0
02359,54,581,10249,0
02360,170,2556,36566,0
02364,44,394,7732,0
02367,4,26,634,0
02368,63,802,12596,0
02370,52,501,8290,0
02375,45,396,6908,0
02379,46,332,5670,0
02382,25,256,4547,0
02420,56,618,11700,0
02421,59,711,12227,0
02445,48,584,10421,0
02446,70,963,13705,0
02451,108,1662,24578,0
02452,45,429,8228,0
02453,90,1091,17579,0
02457,1,24,431,0
02458,64,559,10220,0
02459,80,988,16174,0
02460,29,215,3890,0
02461,33,221,4253,0
02462,7,93,1570,0
02464,21,112,1542,0
02465,30,288,4270,0
02466,36,240,4068,0
02467,51,571,10121,0
02468,7,41,1057,0
02472,96,1430,20918,0
02474,52,521,10324,0
02476,51,471,8642,0
02478,68,795,13171,0
02481,68,969,14314,0
02482,47,470,9171,0
02492,62,750,13396,0
02493,38,320,5620,0
02494,75,778,13733,0
02532,36,343,6968,0
02534,3,14,213,0
02535,5,33,845,0
02536,50,467,6891,0
02537,11,76,1691,0
02538,7,43,637,0
02539,28,391,5518,0
02540,55,477,8026,0
02543,1,9,211,0
02554,97,1967,20179,0
02556,6,60,1286,0
02557,28,293,4668,0
02558,1,4,1,0
02559,7,38,637,0
02561,1,7,211,0
02562,9,73,1949,0
02563,47,440,7958,0
02564,1,6,211,0
02568,43,494,7473,0
02571,32,260,5358,0
02574,1,7,211,0
02575,8,92,1068,0
02576,5,19,215,0
02584,6,60,1056,0
02601,120,1825,26694,0
02630,7,54,637,0
02631,29,313,5429,0
02632,27,297,5137,0
02633,23,197,3444,0
02635,7,52,1267,0
02637,1,3,1,0
02638,7,52,1057,0
02639,11,125,1911,0
02641,1,6,242,0
02642,14,130,2124,0
02643,1,6,211,0
02644,7,60,1518,0
02645,25,263,3897,0
02646,10,83,1301,0
02648,17,173,2767,0
02649,55,626,11250,0
02650,1,9,211,0
02651,5,26,635,0
02652,5,42,1065,0
02653,40,348,6472,0
02655,22,176,3243,0
02657,34,411,5355,0
02659,3,14,3,0
02660,18,170,2389,0
02663,1,3,1,0
02664,35,358,6957,0
02666,2,18,422,0
02667,12,109,2132,0
02668,8,64,1058,0
02669,2,9,212,0
02670,6,32,646,0
02671,5,22,425,0
02673,23,245,4095,0
02675,15,136,1925,0
02702,12,97,2132,0
02703,95,1216,18577,0
02715,6,42,1056,0
02717,7,61,637,0
02718,8,39,648,0
02719,46,422,8113,0
02720,74,895,15721,0
02721,64,663,10650,0
02722,3,21,223,0
02723,24,176,3245,0
02724,22,172,2772,0
02725,3,14,244,0
02726,33,277,5416,0
02738,18,103,2128,0
02739,21,134,2162,0
02740,92,1214,18323,0
02741,1,8,221,0
02743,14,143,2124,0
02744,11,130,2571,0
02745,48,473,8332,0
02746,31,260,4784,0
02747,73,788,15175,0
02748,21,189,3692,0
02760,76,776,12882,0
02762,40,296,5735,0
02763,4,19,214,0
02764,5,37,855,0
02766,49,371,6510,0
02767,57,583,10273,0
02769,32,293,4482,0
02770,8,74,1478,0
02771,66,617,11055,0
02777,52,433,8495,0
02779,7,50,1057,0
02780,107,1303,19447,0
02790,46,478,7728,0
02804,5,45,635,0
02806,42,392,8373,0
02807,16,192,3176,0
02808,1,3,1,0
02809,61,620,10716,0
02813,14,122,1904,0
02814,16,129,2536,0
02816,63,666,11686,0
02817,13,76,873,0
02818,78,928,15475,0
02822,15,110,2146,0
02825,6,39,636,0
02827,2,22,422,0
02828,18,161,2819,0
02830,9,83,1499,0
02831,6,41,846,0
02832,7,50,1057,0
02835,11,82,1691,0
02837,11,83,1281,0
02838,2,14,422,0
02840,107,1440,22788,0
02841,2,10,212,0
02842,68,711,12076,0
02852,93,828,13638,0
02857,15,170,2535,0
02858,1,8,211,0
02859,7,46,1057,0
02860,112,1225,19592,0
02861,39,455,7791,0
02863,27,280,4027,0
02864,76,891,14562,0
02865,66,646,12844,0
02871,47,518,10778,0
02874,6,53,1266,0
02878,42,386,7333,0
02879,69,765,13714,0
02881,8,75,1718,0
02882,39,404,6723,0
02883,1,3,1,0
02885,43,353,6884,0
02886,168,2244,36750,0
02888,84,724,11567,0
02889,46,464,7851,0
02891,86,973,18222,0
02892,8,68,848,0
02893,54,586,11999,0
02895,79,866,14470,0
02896,34,282,4305,0
02898,7,41,847,0
02901,1,6,211,0
02902,1,3,1,0
02903,119,2454,32113,0
02904,99,1012,15527,0
02905,71,570,9796,0
02906,79,1030,16014,0
02907,66,641,9197,0
02908,59,635,10068,0
02909,78,1013,14703,0
02910,54,631,10387,0
02911,27,225,4497,0
02914,78,815,13156,0
02915,39,316,6346,0
02916,20,141,2391,0
02917,57,603,10682,0
02918,1,14,431,0
02919,109,1433,20958,0
02920,125,1697,26239,0
02921,27,229,3837,0
02940,2,73,422,0
03031,48,379,6731,0
03032,14,89,1504,0
03033,8,51,1278,0
03034,5,29,645,0
03036,9,51,1059,0
03037,8,46,848,0
03038,70,843,15516,0
03042,22,144,2654,0
03043,1,3,1,0
03044,3,15,213,0
03045,29,216,3459,0
03046,3,22,423,0
03048,4,33,854,0
03049,16,135,2986,0
03051,73,717,11568,0
03052,8,51,848,0
03053,92,872,16203,0
03054,72,905,16521,0
03055,45,383,6598,0
03057,2,9,212,0
03060,137,1769,25600,0
03062,47,434,6748,0
03063,77,640,10724,0
03064,21,177,3682,0
03070,7,52,1057,0
03071,9,83,1509,0
03076,31,271,4691,0
03077,19,130,2139,0
03079,141,1653,27620,0
03084,2,11,212,0
03086,4,28,665,0
03087,46,369,6129,0
03101,72,867,11881,0
03102,44,470,9558,0
03103,117,1409,23635,0
03104,53,569,9316,0
03106,58,474,8937,0
03109,30,215,2831,0
03110,97,1216,20536,0
03215,1,4,1,0
03216,1,6,211,0
03217,4,21,214,0
03218,1,3,1,0
03220,15,107,2135,0
03221,6,29,636,0
03222,9,88,1929,0
03223,8,56,1078,0
03224,4,24,844,0
03225,4,24,854,0
03226,3,16,423,0
03227,1,6,211,0
03229,12,77,1492,0
03230,2,14,422,0
03234,10,54,881,0
03235,17,127,2767,0
03237,5,24,425,0
03241,2,11,222,0
03242,11,56,1081,0
03244,15,81,1547,0
03245,5,33,425,0
03246,51,529,9175,0
03249,28,206,3848,0
03251,16,146,2407,0
03253,26,196,3247,0
03254,19,137,2369,0
03255,2,8,2,0
03257,19,124,2380,0
03258,6,29,636,0
03260,1,6,211,0
03261,12,67,1062,0
03262,3,17,213,0
03263,9,44,849,0
03264,27,190,3688,0
03266,2,6,2,0
03268,1,6,211,0
03269,3,23,633,0
03275,20,146,2830,0
03276,24,216,4868,0
03278,3,13,213,0
03279,1,3,1,0
03280,1,6,211,0
03281,17,139,2337,0
03282,1,3,1,0
03284,3,17,423,0
03285,1,6,211,0
03287,2,17,422,0
03290,4,23,634,0
03301,164,2127,35170,0
03303,15,122,2375,0
03304,15,110,1988,0
03307,9,54,1059,0
03431,94,978,17062,0
03435,1,3,1,0
03440,2,10,212,0
03444,4,18,424,0
03446,13,77,1744,0
03447,1,4,1,0
03449,1,7,211,0
03450,1,6,211,0
03451,2,14,422,0
03452,13,70,1073,0
03455,4,18,444,0
03458,34,220,4775,0
03461,18,123,2338,0
03462,1,6,211,0
03465,1,7,211,0
03466,1,3,1,0
03470,4,25,424,0
03561,38,246,4360,0
03570,13,72,1293,0
03574,2,9,212,0
03576,10,71,1700,0
03580,3,32,633,0
03581,5,47,896,0
03582,1,6,211,0
03583,2,10,212,0
03584,11,51,871,0
03585,1,4,1,0
03588,1,6,211,0
03590,1,3,1,0
03592,1,10,211,0
03595,2,14,422,0
03598,3,9,3,0
03602,4,18,424,0
03603,5,24,425,0
03605,1,6,211,0
03608,8,54,1329,0
03741,3,9,3,0
03743,39,266,5072,0
03745,1,6,211,0
03748,5,35,645,0
03753,2,11,212,0
03755,22,192,3703,0
03766,46,320,4830,0
03770,1,3,1,0
03771,1,3,1,0
03773,17,109,1497,0
03774,3,9,3,0
03777,1,6,211,0
03781,3,18,423,0
03782,8,48,1478,0
03784,27,151,1810,0
03785,5,21,215,0
03801,172,2863,41504,0
03809,3,22,423,0
03810,4,21,424,0
03811,6,69,1266,0
03812,3,13,213,0
03813,8,49,858,0
03814,2,9,212,0
03816,1,3,1,0
03818,22,114,1942,0
03819,5,39,845,0
03820,89,1095,17602,0
03823,1,6,211,0
03824,16,139,3278,0
03825,16,114,1916,0
03826,8,40,848,0
03827,7,58,1057,0
03830,1,3,1,0
03833,78,836,15215,0
03835,11,67,1061,0
03836,1,3,1,0
03837,1,6,211,0
03838,1,3,1,0
03839,3,24,423,0
03840,11,73,1102,0
03841,17,138,2587,0
03842,52,564,8174,0
03844,6,33,846,0
03845,2,10,212,0
03846,3,19,454,0
03848,17,94,1748,0
03849,3,12,213,0
03851,2,9,212,0
03854,1,6,211,0
03855,3,19,633,0
03856,3,16,423,0
03857,9,53,1110,0
03858,6,55,1056,0
03860,32,347,6311,0
03861,6,27,426,0
03862,25,175,3886,0
03864,5,19,215,0
03865,39,287,4979,0
03867,46,470,8382,0
03868,3,17,453,0
03869,4,22,424,0
03870,8,59,848,0
03872,6,39,846,0
03873,6,48,636,0
03874,35,303,5857,0
03878,33,228,3766,0
03884,4,28,844,0
03885,28,163,2599,0
03886,4,17,214,0
03887,1,3,1,0
03890,3,11,3,0
03894,29,251,5200,0
03901,7,59,1057,0
03902,5,33,425,0
03903,18,125,2768,0
03904,29,286,5251,0
03906,5,45,865,0
03907,11,196,2832,0
03908,12,91,1492,0
03909,37,392,6447,0
03910,4,34,844,0
04001,1,3,1,0
04002,19,149,2769,0
04003,3,15,423,0
04005,82,809,12825,0
04008,3,23,633,0
04009,29,207,4331,0
04010,1,6,211,0
04011,86,945,16111,0
04015,6,38,846,0
04020,4,20,434,0
04021,21,140,2541,0
04022,1,6,211,0
04027,6,45,1276,0
04029,3,15,423,0
04030,1,6,211,0
04032,40,358,6133,0
04033,1,4,1,0
04037,7,30,437,0
04038,54,500,8186,0
04039,25,205,3605,0
04040,6,39,1066,0
04042,8,47,1058,0
04043,59,466,8200,0
04046,30,313,5560,0
04047,2,9,212,0
04048,4,27,644,0
04049,4,18,424,0
04051,3,16,423,0
04055,13,99,1923,0
04062,68,729,11431,0
04064,22,269,3222,0
04068,2,15,212,0
04069,2,19,422,0
04071,16,133,2336,0
04072,70,765,12165,0
04073,44,413,7416,0
04074,101,1056,16580,0
04076,4,24,844,0
04079,9,115,1689,0
04083,5,30,635,0
04084,18,108,2548,0
04085,1,3,1,0
04086,32,262,5005,0
04087,4,19,424,0
04088,3,9,3,0
04090,38,390,6940,0
04092,75,730,12181,0
04093,16,123,2536,0
04096,38,314,5568,0
04097,10,72,1060,0
04101,165,3186,41694,0
04102,75,784,12943,0
04103,116,1377,22160,0
04105,58,647,11380,0
04106,136,1602,28109,0
04107,17,153,2977,0
04108,2,12,422,0
04110,4,23,634,0
04112,2,31,473,0
04210,101,935,14240,0
04216,1,3,1,0
04217,15,85,1505,0
04219,1,3,1,0
04220,3,14,213,0
04222,8,53,1268,0
04224,1,6,211,0
04236,9,59,1489,0
04238,1,3,1,0
04239,7,45,1057,0
04240,111,1305,22374,0
04250,5,30,435,0
04252,9,47,1059,0
04253,3,9,3,0
04254,4,18,424,0
04256,2,6,2,0
04257,3,16,233,0
04258,6,40,636,0
04259,5,30,855,0
04260,17,113,2127,0
04261,3,10,3,0
04263,1,7,211,0
04265,1,6,211,0
04268,17,100,1917,0
04270,12,77,1502,0
04274,9,45,849,0
04276,13,50,643,0
04280,9,76,1269,0
04281,11,59,1112,0
04282,15,96,2335,0
04287,5,32,635,0
04294,8,36,848,0
04330,111,1308,20685,0
04332,2,6,2,0
04336,1,3,1,0
04344,5,20,215,0
04345,25,191,4315,0
04347,10,72,1511,0
04348,4,28,844,0
04350,2,13,422,0
04351,5,28,425,0
04352,1,3,1,0
04353,1,4,1,0
04355,1,6,211,0
04357,4,15,214,0
04358,8,49,1058,0
04363,3,15,423,0
04364,14,98,2334,0
04401,190,2667,41521,0
04402,1,3,1,0
04411,1,4,1,0
04412,46,329,6599,0
04414,1,6,211,0
04416,15,79,1505,0
04418,1,8,211,0
04419,3,13,213,0
04421,1,6,211,0
04424,1,9,211,0
04426,17,100,1927,0
04427,1,6,211,0
04428,5,32,855,0
04429,13,89,2133,0
04430,1,6,211,0
04438,1,3,1,0
04441,8,52,1298,0
04442,1,3,1,0
04443,3,12,213,0
04444,22,154,2552,0
04449,1,7,211,0
04456,2,10,222,0
04457,27,167,3187,0
04461,3,9,3,0
04462,8,53,1058,0
04463,3,17,443,0
04468,12,66,852,0
04469,1,3,1,0
04472,2,10,212,0
04473,13,76,1344,0
04474,5,34,1055,0
04476,2,15,422,0
04481,1,3,1,0
04493,1,8,211,0
04496,3,21,213,0
04530,40,295,4961,0
04535,1,3,1,0
04537,6,75,1056,0
04538,16,170,3396,0
04539,5,29,425,0
04543,22,163,3023,0
04544,1,6,211,0
04547,4,70,844,0
04548,1,3,1,0
04551,1,8,211,0
04553,7,37,867,0
04554,3,15,423,0
04555,3,17,423,0
04556,2,13,422,0
04562,6,33,846,0
04563,3,22,213,0
04564,1,8,211,0
04572,14,94,2124,0
04573,1,8,211,0
04574,1,3,1,0
04578,15,100,2365,0
04579,5,42,845,0
04605,69,711,10790,0
04606,3,21,633,0
04607,2,21,212,0
04609,38,498,5338,0
04611,2,19,422,0
04612,2,7,2,0
04613,1,12,211,0
04614,13,71,1493,0
04616,1,5,1,0
04617,2,6,2,0
04619,8,42,648,0
04623,1,8,211,0
04624,1,6,211,0
04626,1,10,211,0
04627,2,33,212,0
04631,1,4,1,0
04634,3,15,423,0
04640,9,49,1289,0
04643,1,12,211,0
04646,1,17,211,0
04649,3,20,213,0
04652,1,3,1,0
04653,1,6,211,0
04654,13,60,643,0
04655,1,8,243,0
04658,3,25,423,0
04660,2,9,212,0
04662,2,10,212,0
04664,2,6,2,0
04669,1,6,211,0
04674,1,3,1,0
04676,3,19,633,0
04679,18,123,2968,0
04680,2,16,422,0
04681,3,40,643,0
04684,1,3,1,0
04685,1,8,211,0
04693,3,19,423,0
04730,35,248,4505,0
04732,3,23,423,0
04733,1,3,1,0
04736,30,164,2820,0
04739,2,16,432,0
04740,2,9,212,0
04742,1,3,1,0
04743,19,236,2579,0
04745,2,14,422,0
04747,1,3,1,0
04750,1,7,211,0
04756,6,22,6,0
04757,2,12,422,0
04758,1,3,1,0
04765,1,3,1,0
04768,2,6,2,0
04769,51,333,5683,0
04774,2,22,212,0
04776,3,13,213,0
04781,1,14,211,0
04785,1,3,1,0
04841,45,370,6735,0
04843,34,282,5365,0
04847,2,10,212,0
04848,2,14,422,0
04849,10,70,1690,0
04851,1,12,211,0
04852,1,6,211,0
04853,3,17,423,0
04854,5,54,635,0
04855,1,12,211,0
04856,25,230,4725,0
04858,2,26,422,0
04859,2,29,212,0
04860,3,29,423,0
04861,6,30,426,0
04862,4,21,424,0
04863,2,45,212,0
04864,12,70,1272,0
04901,79,874,15490,0
04911,1,6,211,0
04915,46,340,7567,0
04917,4,25,634,0
04920,2,6,2,0
04921,1,6,211,0
04924,3,18,423,0
04927,2,9,243,0
04930,6,22,226,0
04936,1,3,1,0
04937,17,78,1317,0
04938,35,261,5257,0
04943,1,6,211,0
04945,4,29,214,0
04947,10,55,1111,0
04950,9,48,1079,0
04952,3,17,423,0
04953,13,60,853,0
04957,4,25,634,0
04958,2,11,212,0
04963,11,63,1081,0
04964,1,5,1,0
04965,1,3,1,0
04966,1,10,211,0
04967,7,40,847,0
04970,7,63,1077,0
04971,2,9,212,0
04973,1,6,211,0
04974,3,14,213,0
04976,36,240,4838,0
04979,2,9,212,0
04981,1,3,1,0
04982,1,3,1,0
04983,3,16,423,0
04985,1,12,211,0
04986,1,7,211,0
04989,3,30,633,0
05001,35,234,4295,0
05031,3,18,633,0
05032,5,24,425,0
05033,7,32,427,0
05035,1,6,211,0
05039,1,6,211,0
05043,2,13,212,0
05045,3,17,423,0
05048,6,49,1056,0
05051,1,6,211,0
05055,6,33,856,0
05059,2,9,212,0
05060,11,84,1711,0
05062,1,3,1,0
05068,2,9,212,0
05070,1,3,1,0
05088,1,3,1,0
05089,6,41,856,0
05091,20,108,1930,0
05101,10,66,1070,0
05143,14,86,1484,0
05148,7,43,637,0
05149,14,119,1525,0
05150,1,3,1,0
05152,1,3,1,0
05153,1,8,211,0
05155,5,22,215,0
05156,28,181,2798,0
05161,1,16,211,0
05201,49,408,7032,0
05250,9,59,1269,0
05251,1,9,211,0
05252,1,3,1,0
05253,1,8,211,0
05254,2,11,243,0
05255,35,285,5825,0
05257,1,3,1,0
05262,5,22,425,0
05301,84,788,14538,0
05340,4,13,4,0
05343,1,3,1,0
05345,1,3,1,0
05346,8,49,1058,0
05350,1,3,1,0
05356,8,59,1329,0
05359,1,3,1,0
05361,1,7,211,0
05362,1,6,211,0
05363,9,67,1719,0
05401,122,1749,30329,0
05402,1,3,1,0
05403,104,1240,19586,0
05404,10,67,1111,0
05405,1,21,472,0
05406,1,7,231,0
05408,7,40,1057,0
05440,3,20,633,0
05443,15,132,2355,0
05445,7,48,847,0
05446,53,449,7866,0
05448,1,4,1,0
05450,10,48,850,0
05452,67,670,12100,0
05454,6,32,636,0
05455,2,9,212,0
05456,3,13,213,0
05461,8,65,1478,0
05462,2,11,212,0
05463,1,6,211,0
05464,8,49,1078,0
05465,11,80,1481,0
05468,27,219,4487,0
05471,1,4,1,0
05472,4,26,424,0
05473,3,18,423,0
05474,1,6,211,0
05477,13,61,853,0
05478,52,475,9826,0
05482,34,233,4714,0
05486,2,10,212,0
05488,14,102,2344,0
05489,5,39,1055,0
05491,15,82,1715,0
05495,86,688,11349,0
05601,2,13,422,0
05602,73,614,11257,0
05641,67,549,9863,0
05647,1,8,211,0
05651,3,12,213,0
05655,3,23,633,0
05656,2,15,422,0
05658,1,8,211,0
05660,5,28,635,0
05661,31,230,3671,0
05663,4,27,424,0
05667,2,12,422,0
05672,42,382,7373,0
05673,15,108,1905,0
05674,6,30,636,0
05676,17,96,1318,0
05677,4,22,424,0
05679,2,11,212,0
05680,1,3,1,0
05701,101,1038,18337,0
05733,12,62,1072,0
05735,6,34,656,0
05736,1,3,1,0
05738,3,16,423,0
05743,6,37,636,0
05751,9,94,1801,0
05753,53,402,7386,0
05759,2,6,2,0
05760,2,9,212,0
05761,2,15,212,0
05763,5,19,215,0
05764,6,32,846,0
05767,1,9,211,0
05769,3,18,423,0
05770,1,6,211,0
05773,2,6,2,0
05775,1,3,1,0
05777,1,7,211,0
05819,38,263,4339,0
05821,1,3,1,0
05828,3,17,213,0
05829,9,45,849,0
05832,2,10,212,0
05836,1,8,211,0
05839,1,6,211,0
05843,5,27,425,0
05846,1,3,1,0
05847,1,3,1,0
05851,18,106,2148,0
05855,27,139,1497,0
05857,3,17,423,0
05859,2,6,2,0
05871,1,3,1,0
05903,1,3,1,0
06001,64,706,10407,0
06002,76,717,12055,0
06010,109,1382,23143,0
06013,13,69,1273,0
06016,8,55,1278,0
06018,8,63,1478,0
06019,33,255,5015,0
06023,1,3,1,0
06026,15,70,645,0
06027,1,6,211,0
06029,24,194,4136,0
06031,3,18,423,0
06032,105,1320,22491,0
06033,108,1653,26254,0
06035,17,136,3048,0
06037,57,555,9841,0
06039,5,28,425,0
06040,89,1134,18992,0
06042,53,456,8192,0
06043,5,38,1055,0
06045,1,3,1,0
