Zip,Industries,Establishments,Employees,Payroll
01532,55,738,10816,0
01534,6,47,1056,0
01535,7,62,1267,0
01536,21,177,3012,0
01537,7,37,677,0
01538,1,7,221,0
01540,26,257,4097,0
01541,9,49,1269,0
01542,4,12,4,0
01543,14,137,2364,0
01545,77,1377,17947,0
01550,40,424,7644,0
01560,4,35,634,0
01561,1,3,1,0
01562,23,244,3904,0
01564,18,190,3198,0
01566,35,302,5626,0
01568,18,200,2968,0
01569,28,350,4969,0
01570,45,459,6968,0
01571,20,169,3251,0
01581,92,1455,22183,0
01583,35,315,6296,0
01585,5,40,865,0
01588,33,287,5174,0
01590,28,259,4529,0
01602,34,408,6716,0
01603,53,578,9296,0
01604,63,1112,16652,0
01605,61,882,15478,0
01606,53,576,8757,0
01607,18,129,2389,0
01608,47,718,10617,0
01609,48,693,10757,0
01610,40,465,7655,0
01611,3,12,213,0
01612,5,54,865,0
01613,1,6,211,0
01655,1,3,1,0
01701,93,2005,28729,0
01702,74,1496,18355,0
01719,17,132,3217,0
01720,70,1053,15508,0
01721,39,618,8663,0
01730,58,739,10956,0
01731,2,10,212,0
01740,13,108,1934,0
01741,12,99,1902,0
01742,75,1233,18104,0
01746,45,530,9235,0
01747,19,157,3029,0
01748,46,646,10400,0
01749,64,878,12971,0
01752,115,2660,34369,0
01754,32,326,5654,0
01756,17,205,3448,0
01757,75,1508,17054,0
01760,91,2232,27645,0
01770,15,114,2325,0
01772,43,454,7324,0
01773,18,138,2358,0
01775,20,185,3620,0
01776,52,786,11444,0
01778,40,490,8161,0
01801,126,3764,51480,0
01803,98,2564,36765,0
01805,1,4,1,0
01810,84,1643,21656,0
01821,61,1085,15791,0
01824,71,1280,18357,0
01826,50,944,12004,0
01827,5,36,645,0
01830,47,782,12047,0
01832,37,428,6680,0
01833,24,217,3705,0
01834,15,135,2345,0
01835,30,283,4792,0
01840,42,437,7848,0
01841,46,821,10149,0
01842,1,3,1,0
01843,62,803,11326,0
01844,81,1717,21847,0
01845,73,1506,20888,0
01850,14,153,2595,0
01851,52,684,10508,0
01852,69,1156,16986,0
01853,1,3,1,0
01854,31,357,5202,0
01860,11,77,1691,0
01862,51,521,8755,0
01863,24,223,4755,0
01864,53,767,12420,0
01867,49,837,13134,0
01876,75,1095,15953,0
01879,40,446,6764,0
01880,70,1405,17310,0
01886,52,954,13559,0
01887,80,1246,16615,0
01890,56,908,13265,0
01901,35,392,6540,0
01902,38,1012,9521,0
01904,29,493,6300,0
01905,37,735,6268,0
01906,65,1345,16694,0
01907,35,463,7576,0
01908,3,12,213,0
01913,53,628,9724,0
01915,94,2129,29673,0
01921,18,160,2998,0
01922,3,22,633,0
01923,88,1751,24361,0
01929,15,130,2596,0
01930,77,1394,18845,0
01938,44,437,6696,0
01940,45,674,9789,0
01944,23,201,4094,0
01945,58,853,13341,0
01949,48,523,7633,0
01950,83,1234,20502,0
01951,10,65,1490,0
01952,32,344,5613,0
01960,108,2598,30883,0
01966,18,190,3838,0
01969,23,232,4124,0
01970,96,1914,23312,0
01982,16,117,1926,0
01983,28,252,4571,0
01984,10,60,1060,0
01985,7,62,1267,0
02019,45,628,6547,0
02021,87,1411,20589,0
02025,33,351,6245,0
02026,83,1457,19303,0
02027,1,6,211,0
02030,13,92,1913,0
02032,10,94,1931,0
02035,71,1002,14879,0
02038,77,1407,18678,0
02043,75,1543,21336,0
02045,20,193,3651,0
02048,72,945,14452,0
02050,62,827,12343,0
02052,38,458,8640,0
02053,44,454,6485,0
02054,20,230,3861,0
02056,30,248,3440,0
02061,62,947,14974,0
02062,93,2118,28697,0
02066,43,538,8646,0
02067,42,514,8353,0
02071,1,4,1,0
02072,88,1516,21198,0
02081,63,946,13846,0
02090,52,709,9586,0
02093,39,639,8976,0
02108,62,1855,22506,0
02109,67,2245,27441,0
02110,67,3334,34804,0
02111,70,1549,22069,0
02113,15,248,3068,0
02114,61,1094,16621,0
02115,55,1118,14505,0
02116,91,3701,40994,0
02118,69,1443,18485,0
02119,48,735,10544,0
02120,19,225,3240,0
02121,27,413,5578,0
02122,53,811,13056,0
02124,52,941,13216,0
02125,54,726,11530,0
02126,28,355,6418,0
02127,67,1092,15243,0
02128,74,1391,19475,0
02129,56,717,11531,0
02130,71,1043,15687,0
02131,50,630,8842,0
02132,54,762,11677,0
02133,2,11,212,0
02134,44,720,8888,0
02135,67,990,14102,0
02136,53,655,9664,0
02138,78,1789,23211,0
02139,75,1873,21323,0
02140,44,776,12211,0
02141,45,521,8770,0
02142,36,961,11802,0
02143,74,970,13890,0
02144,45,619,9130,0
02145,48,644,8943,0
02148,81,1700,21748,0
02149,70,1403,15344,0
02150,63,1174,15552,0
02151,65,1531,16512,0
02152,33,417,7784,0
02155,85,1973,22598,0
02163,3,25,454,0
02169,103,2617,30928,0
02170,26,363,5597,0
02171,45,537,8240,0
02176,50,815,11652,0
02180,60,919,13347,0
02184,105,2655,33780,0
02186,47,731,11209,0
02188,33,352,6266,0
02189,47,558,9320,0
02190,42,640,10236,0
02191,19,153,3010,0
02199,27,365,5889,0
02210,81,1849,27194,0
02215,50,778,10264,0
02269,1,3,1,0
02301,98,2476,31391,0
02302,50,584,9112,0
02322,28,201,2798,0
02324,58,773,11482,0
02330,28,296,5219,0
02331,2,6,2,0
02332,40,464,7521,0
02333,32,392,6086,0
02334,2,6,2,0
02338,18,124,1729,0
02339,67,972,15306,0
02341,19,251,3910,0
02343,27,282,4841,0
02346,67,899,12800,0
02347,34,376,5554,0
02351,40,493,6911,0
02356,36,358,6771,0
02359,54,766,10489,0
02360,119,3017,36597,0
02364,41,530,8537,0
02367,5,46,1055,0
02368,61,984,13117,0
02370,54,696,10773,0
02375,56,566,9120,0
02379,46,460,7620,0
02382,22,330,4764,0
02420,49,761,10673,0
02421,56,918,14875,0
02445,48,715,9981,0
02446,59,1173,13556,0
02451,75,1951,26185,0
02452,49,574,8231,0
02453,75,1347,18167,0
02454,1,6,211,0
02457,1,24,431,0
02458,57,749,12014,0
02459,59,1143,14085,0
02460,32,346,6264,0
02461,32,311,5132,0
02462,7,109,1790,0
02464,27,211,3668,0
02465,31,400,5571,0
02466,41,333,5383,0
02467,48,731,12278,0
02468,11,69,1271,0
02472,81,1730,21211,0
02474,42,660,9914,0
02476,46,634,10651,0
02478,57,992,14290,0
02481,55,1177,16298,0
02482,44,626,9789,0
02492,53,916,13386,0
02493,35,424,6457,0
02494,67,1003,16571,0
02532,36,443,8008,0
02534,5,27,425,0
02535,5,44,845,0
02536,39,600,7791,0
02537,12,108,1902,0
02538,12,92,1763,0
02539,29,497,6009,0
02540,52,648,10844,0
02543,3,21,423,0
02554,69,2171,16612,0
02556,9,84,1499,0
02557,25,365,4915,0
02558,2,13,212,0
02559,18,102,1278,0
02561,2,10,212,0
02562,7,86,1957,0
02563,42,572,8183,0
02564,3,15,423,0
02568,45,663,8335,0
02571,40,382,6605,0
02574,1,7,211,0
02575,10,124,1920,0
02576,8,40,428,0
02584,5,82,1065,0
02601,90,2144,27067,0
02630,8,78,1268,0
02631,35,432,6915,0
02632,28,400,5368,0
02633,25,287,4766,0
02635,6,70,1486,0
02637,1,3,1,0
02638,8,70,1498,0
02639,13,159,1923,0
02641,2,11,243,0
02642,15,188,3385,0
02643,1,6,211,0
02644,8,80,1729,0
02645,25,355,4977,0
02646,11,120,2382,0
02647,1,3,1,0
02648,16,229,3026,0
02649,49,777,10193,0
02650,2,19,422,0
02651,4,36,844,0
02652,5,57,1065,0
02653,41,510,8823,0
02655,29,257,4740,0
02657,35,523,6856,0
02659,4,32,854,0
02660,22,260,3514,0
02663,1,7,211,0
02664,34,469,7197,0
02666,4,33,634,0
02667,11,138,2131,0
02668,13,103,1693,0
02669,3,12,213,0
02670,4,37,644,0
02671,6,41,1056,0
02673,23,329,4965,0
02675,20,215,3610,0
02702,14,134,2564,0
02703,81,1503,19533,0
02715,6,65,846,0
02717,12,101,1272,0
02718,13,66,863,0
02719,49,565,8704,0
02720,67,1121,16205,0
02721,63,870,13080,0
02722,3,25,433,0
02723,33,288,5394,0
02724,26,259,3877,0
02725,4,31,885,0
02726,35,391,7076,0
02738,19,157,2979,0
02739,24,209,3465,0
02740,79,1467,19019,0
02741,1,8,221,0
02743,17,210,3448,0
02744,14,166,3025,0
02745,53,663,9858,0
02746,36,353,4998,0
02747,64,1005,15688,0
02748,26,277,4988,0
02760,67,1022,14182,0
02762,44,461,8278,0
02763,11,48,431,0
02764,8,53,1068,0
02766,43,504,8214,0
02767,62,792,11107,0
02769,32,398,5332,0
02770,11,108,2121,0
02771,64,824,13013,0
02777,53,605,9284,0
02779,9,82,1709,0
02780,93,1645,22323,0
02790,43,604,8405,0
02804,7,74,1287,0
02806,39,529,8620,0
02807,18,256,3818,0
02808,1,4,1,0
02809,59,814,12604,0
02813,18,201,3659,0
02814,16,184,3237,0
02816,54,855,11757,0
02817,16,138,2387,0
02818,66,1160,14561,0
02822,16,161,2817,0
02825,9,86,1909,0
02827,3,27,423,0
02828,25,260,4756,0
02830,10,125,1951,0
02831,8,79,1688,0
02832,9,70,849,0
02835,13,136,2333,0
02837,10,116,2360,0
02838,4,25,424,0
02839,1,3,1,0
02840,78,1694,21160,0
02841,3,15,213,0
02842,63,937,14639,0
02852,89,1127,14765,0
02857,20,233,3210,0
02858,2,14,422,0
02859,10,70,1480,0
02860,97,1523,19228,0
02861,41,596,8632,0
02863,26,383,5377,0
02864,66,1121,14950,0
02865,54,829,12861,0
02871,45,638,10556,0
02874,11,95,1901,0
02876,1,3,1,0
02878,44,535,8205,0
02879,66,997,13921,0
02881,9,84,1719,0
02882,44,559,8196,0
02883,1,7,211,0
02885,52,513,8353,0
02886,118,2649,35183,0
02888,75,946,13447,0
02889,41,606,9137,0
02891,68,1169,17224,0
02892,11,115,1942,0
02893,57,762,11940,0
02895,75,1078,14716,0
02896,39,425,6230,0
02898,8,62,1298,0
02901,1,6,211,0
02902,2,6,2,0
02903,84,2778,32291,0
02904,80,1277,17317,0
02905,60,752,11944,0
02906,67,1205,14961,0
02907,66,848,12810,0
02908,56,823,11396,0
02909,70,1246,15166,0
02910,60,815,10633,0
02911,31,302,4993,0
02914,72,1052,15443,0
02915,42,429,7189,0
02916,30,245,3902,0
02917,62,824,11398,0
02918,1,14,431,0
02919,85,1729,20866,0
02920,94,2085,27448,0
02921,33,340,4974,0
02940,2,73,422,0
03031,47,540,9499,0
03032,17,146,2367,0
03033,10,77,1720,0
03034,5,48,855,0
03036,11,82,1481,0
03037,8,73,1268,0
03038,60,1050,15065,0
03042,27,238,3929,0
03043,1,8,211,0
03044,6,30,426,0
03045,32,327,5572,0
03046,3,34,633,0
03047,1,3,1,0
03048,6,46,1066,0
03049,19,205,3859,0
03051,67,953,13592,0
03052,7,82,1508,0
03053,79,1148,16932,0
03054,62,1138,16932,0
03055,49,545,8932,0
03057,2,10,212,0
03060,97,2087,26195,0
03062,48,598,9003,0
03063,66,847,12042,0
03064,25,262,5196,0
03070,10,94,1900,0
03071,7,128,2608,0
03076,34,391,6644,0
03077,25,206,3466,0
03079,101,2101,28738,0
03084,2,13,212,0
03086,6,42,1087,0
03087,49,530,8261,0
03101,67,1117,16970,0
03102,41,597,8924,0
03103,83,1711,25798,0
03104,53,767,10836,0
03105,1,3,1,0
03106,65,663,10493,0
03109,34,344,5697,0
03110,79,1514,21960,0
03215,2,11,232,0
03216,2,12,212,0
03217,5,36,645,0
03218,1,3,1,0
03220,16,141,2356,0
03221,6,45,1066,0
03222,13,121,1943,0
03223,9,79,1739,0
03224,5,29,845,0
03225,5,34,855,0
03226,3,16,423,0
03227,2,11,212,0
03229,15,111,1915,0
03230,1,14,211,0
03234,10,74,1091,0
03235,20,165,2770,0
03237,4,32,634,0
03241,3,17,433,0
03242,16,107,2377,0
03244,17,120,2199,0
03245,5,48,1086,0
03246,57,734,11571,0
03249,29,296,5171,0
03251,15,177,2616,0
03253,30,296,4561,0
03254,24,224,4284,0
03255,2,19,422,0
03256,3,16,213,0
03257,22,195,3873,0
03258,8,41,638,0
03260,1,6,211,0
03261,12,91,1282,0
03262,3,30,643,0
03263,10,72,1270,0
03264,36,306,5828,0
03266,2,12,212,0
03268,2,9,212,0
03269,4,29,844,0
03275,20,196,3690,0
03276,33,362,6746,0
03278,6,30,216,0
03279,1,7,211,0
03280,1,6,211,0
03281,15,188,2775,0
03282,2,6,2,0
03284,4,29,844,0
03285,2,10,212,0
03287,2,19,422,0
03290,6,43,1056,0
03301,115,2614,37880,0
03303,19,189,3900,0
03304,25,207,3298,0
03307,9,69,1069,0
03431,87,1277,20197,0
03435,1,3,1,0
03440,7,29,427,0
03444,6,26,426,0
03446,14,107,1745,0
03447,3,21,633,0
03448,1,6,211,0
03449,1,9,211,0
03450,1,6,211,0
03451,5,39,845,0
03452,14,111,1955,0
03455,4,19,444,0
03458,37,322,5828,0
03461,16,180,2398,0
03462,1,8,211,0
03465,1,7,211,0
03466,2,6,2,0
03467,3,9,3,0
03470,5,32,635,0
03561,46,397,7759,0
03570,19,111,1739,0
03574,3,17,213,0
03576,12,85,2122,0
03579,1,3,1,0
03580,5,39,635,0
03581,12,95,1743,0
03582,1,6,211,0
03583,3,18,423,0
03584,15,85,1715,0
03585,3,17,423,0
03588,2,12,422,0
03590,1,3,1,0
03592,5,35,635,0
03595,2,14,422,0
03598,3,16,233,0
03602,6,36,846,0
03603,6,36,636,0
03605,1,8,211,0
03608,12,79,1753,0
03741,7,32,427,0
03743,48,400,6800,0
03745,1,8,211,0
03748,8,68,1088,0
03750,2,6,2,0
03753,5,34,635,0
03755,31,278,4342,0
03766,51,479,8475,0
03768,2,6,2,0
03770,1,3,1,0
03771,1,3,1,0
03773,22,162,2162,0
03774,4,15,214,0
03777,1,6,211,0
03779,1,6,211,0
03780,1,3,1,0
03781,2,22,422,0
03782,9,69,1499,0
03784,36,257,3781,0
03785,8,42,689,0
03801,119,3369,41418,0
03809,7,49,1067,0
03810,4,34,634,0
03811,12,110,1482,0
03812,3,15,213,0
03813,8,68,1278,0
03814,4,19,424,0
03816,1,3,1,0
03818,29,205,4100,0
03819,6,59,1056,0
03820,77,1362,18238,0
03823,2,12,422,0
03824,21,227,4532,0
03825,18,172,2998,0
03826,7,52,857,0
03827,7,65,1057,0
03830,3,17,423,0
03832,1,6,211,0
03833,76,1100,16143,0
03835,12,91,1272,0
03836,1,3,1,0
03837,1,6,211,0
03838,5,22,425,0
03839,7,46,657,0
03840,14,146,3045,0
03841,26,214,3057,0
03842,48,710,8569,0
03844,8,57,1058,0
03845,4,18,214,0
03846,3,33,884,0
03848,24,157,2595,0
03849,3,24,633,0
03850,1,3,1,0
03851,3,26,633,0
03853,1,6,211,0
03854,2,11,212,0
03855,2,19,422,0
03856,5,32,635,0
03857,18,134,3029,0
03858,7,71,1267,0
03860,38,479,7336,0
03861,7,50,637,0
03862,31,297,5592,0
03864,8,50,1058,0
03865,44,453,8235,0
03867,51,662,10758,0
03868,8,54,1098,0
03869,4,34,854,0
03870,16,124,2167,0
03872,8,54,1319,0
03873,7,71,1057,0
03874,41,453,7413,0
03878,40,348,5534,0
03884,6,47,1056,0
03885,33,258,4765,0
03886,8,38,638,0
03887,1,9,211,0
03890,2,14,243,0
03894,30,355,6062,0
03901,12,98,1692,0
03902,8,61,1278,0
03903,21,179,3401,0
03904,38,438,7192,0
03905,1,3,1,0
03906,9,87,1709,0
03907,11,231,2622,0
03908,14,140,2774,0
03909,44,557,8844,0
03910,3,38,633,0
04001,3,16,423,0
04002,19,201,3870,0
04003,3,19,633,0
04005,73,1093,15918,0
04008,7,52,1057,0
04009,37,298,5179,0
04010,2,13,422,0
04011,72,1199,17077,0
04015,8,58,848,0
04020,7,44,1087,0
04021,23,213,3813,0
04022,2,11,212,0
04027,8,72,1488,0
04029,3,18,423,0
04030,4,17,214,0
04032,40,500,8052,0
04033,1,5,1,0
04037,10,66,1500,0
04038,53,683,10364,0
04039,27,304,4907,0
04040,8,66,1488,0
04042,10,72,1500,0
04043,49,619,9270,0
04046,33,422,7094,0
04047,2,11,212,0
04048,5,41,865,0
04049,6,36,846,0
04051,3,22,423,0
04055,12,141,2813,0
04061,2,9,212,0
04062,62,934,12073,0
04064,26,364,5367,0
04068,3,23,423,0
04069,2,21,422,0
04070,1,4,1,0
04071,18,186,3388,0
04072,64,999,12841,0
04073,45,557,8676,0
04074,91,1392,17939,0
04076,6,35,1056,0
04079,10,144,1900,0
04083,8,60,1478,0
04084,14,158,2784,0
04085,2,13,422,0
04086,35,387,6508,0
04087,9,49,1069,0
04088,3,16,213,0
04090,39,510,6930,0
04092,70,969,15519,0
04093,19,171,3179,0
04095,1,8,211,0
04096,47,498,8177,0
04097,14,128,2124,0
04101,111,3655,40426,0
04102,77,1053,15936,0
04103,103,1748,22812,0
04104,1,3,1,0
04105,47,832,12392,0
04106,102,2023,31090,0
04107,21,227,3821,0
04108,3,20,633,0
04110,6,36,846,0
04112,3,34,474,0
04210,86,1283,20599,0
04216,1,3,1,0
04217,17,142,2987,0
04219,1,3,1,0
04220,4,28,634,0
04222,9,72,1269,0
04224,3,13,213,0
04236,10,92,1910,0
04238,2,13,422,0
04239,10,69,1270,0
04240,94,1567,22006,0
04243,1,3,1,0
04250,5,34,645,0
04252,9,79,1709,0
04253,4,16,214,0
04254,6,29,426,0
04256,4,18,214,0
04257,6,34,676,0
04258,6,53,846,0
04259,7,47,1277,0
04260,17,164,2347,0
04261,3,11,3,0
04263,2,15,422,0
04265,3,15,423,0
04268,22,153,2803,0
04270,15,117,2176,0
04274,11,85,1271,0
04276,18,93,1508,0
04280,12,119,1702,0
04281,18,118,2619,0
04282,20,150,3180,0
04287,8,72,1908,0
04290,1,6,211,0
04294,10,52,850,0
04330,85,1621,23600,0
04332,2,12,212,0
04336,1,3,1,0
04342,1,3,1,0
04344,8,38,638,0
04345,27,259,4507,0
04346,2,9,212,0
04347,14,108,1945,0
04348,6,42,846,0
04349,1,3,1,0
04350,5,25,635,0
04351,9,54,639,0
04352,1,9,211,0
04353,1,4,1,0
04355,1,6,211,0
04357,7,26,217,0
04358,7,56,1057,0
04363,3,17,423,0
04364,19,139,2559,0
04401,124,3200,46676,0
04402,1,7,242,0
04411,2,13,212,0
04412,49,496,10072,0
04414,1,6,211,0
04416,17,118,1927,0
04418,2,11,212,0
04419,4,25,634,0
04421,1,9,211,0
04422,1,6,211,0
04424,1,9,211,0
04426,23,162,3234,0
04427,3,12,213,0
04428,7,48,1277,0
04429,17,127,2347,0
04430,1,6,211,0
04434,1,3,1,0
04438,1,3,1,0
04441,10,87,2360,0
04442,1,3,1,0
04443,4,20,424,0
04444,27,236,3217,0
04448,1,6,211,0
04449,1,7,211,0
04450,1,3,1,0
04456,5,37,855,0
04457,33,243,4094,0
04461,3,14,213,0
04462,10,89,1930,0
04463,4,22,444,0
04468,21,145,2803,0
04469,1,3,1,0
04471,1,3,1,0
04472,4,33,844,0
04473,14,109,1745,0
04474,7,54,1267,0
04476,2,15,422,0
04478,1,3,1,0
04479,2,9,212,0
04481,2,6,2,0
04488,1,6,211,0
04493,1,8,211,0
04496,6,37,636,0
04530,45,480,8386,0
04535,1,7,211,0
04537,8,93,1058,0
04538,16,212,3396,0
04539,5,33,645,0
04543,29,247,4761,0
04544,5,21,425,0
04547,3,74,633,0
04548,3,20,633,0
04551,1,8,211,0
04553,8,51,868,0
04554,4,27,634,0
04555,4,35,634,0
04556,3,21,633,0
04562,8,54,1268,0
04563,3,25,213,0
04564,1,10,211,0
04568,1,3,1,0
04572,17,143,3197,0
04573,1,12,211,0
04574,2,9,212,0
04578,17,147,3028,0
04579,4,50,634,0
04605,62,930,13204,0
04606,3,23,633,0
04607,2,23,212,0
04609,36,570,5157,0
04611,2,21,422,0
04612,3,15,213,0
04613,1,12,211,0
04614,18,115,2558,0
04616,2,8,2,0
04617,3,15,213,0
04619,11,71,1301,0
04623,1,8,211,0
04624,1,6,211,0
04626,1,10,211,0
04627,4,44,424,0
04630,2,12,422,0
04631,1,10,211,0
04634,6,31,636,0
04640,7,59,1287,0
04643,1,12,211,0
04646,1,17,211,0
04649,5,29,425,0
04652,2,12,212,0
04653,1,8,211,0
04654,16,96,1517,0
04655,1,8,243,0
04658,5,46,845,0
04660,4,18,424,0
04662,5,23,215,0
04664,3,12,213,0
04667,1,3,1,0
04669,1,8,211,0
04674,1,3,1,0
04676,3,22,633,0
04679,18,154,2768,0
04680,3,24,633,0
04681,4,50,1064,0
04684,1,9,211,0
04685,1,10,211,0
04693,4,33,634,0
04694,1,3,1,0
04730,34,332,6096,0
04732,5,32,635,0
04733,1,3,1,0
04736,30,241,4331,0
04739,2,16,432,0
04740,2,9,212,0
04742,2,7,2,0
04743,19,282,3029,0
04745,3,19,423,0
04747,1,3,1,0
04750,1,7,211,0
04756,6,39,666,0
04757,6,27,636,0
04758,3,14,223,0
04765,2,6,2,0
04768,2,6,2,0
04769,54,510,9657,0
04774,2,22,212,0
04776,3,15,213,0
04781,1,14,211,0
04785,3,9,3,0
04841,51,555,9752,0
04843,38,386,6859,0
04847,3,19,423,0
04848,2,14,422,0
04849,12,102,1902,0
04851,1,14,211,0
04852,2,14,422,0
04853,4,25,634,0
04854,6,68,846,0
04855,2,17,212,0
04856,29,322,6229,0
04858,2,32,422,0
04859,2,29,212,0
04860,3,40,633,0
04861,8,62,1309,0
04862,10,65,1060,0
04863,5,66,845,0
04864,17,110,1917,0
04865,1,3,1,0
04901,73,1115,17123,0
04911,2,11,212,0
04915,46,482,9477,0
04917,6,39,846,0
04918,2,9,212,0
04920,2,6,2,0
04921,2,13,422,0
04924,4,24,634,0
04927,3,13,244,0
04928,2,13,422,0
04930,9,46,889,0
04936,1,3,1,0
04937,18,127,2798,0
04938,42,367,6953,0
04943,1,6,211,0
04944,1,6,221,0
04945,4,29,214,0
04947,9,62,1110,0
04950,10,68,1710,0
04951,1,6,211,0
04952,5,33,1055,0
04953,14,94,1504,0
04955,1,3,1,0
04957,6,39,846,0
04958,3,14,213,0
04963,15,100,1925,0
04964,2,11,212,0
04965,3,15,213,0
04966,1,10,211,0
04967,11,68,1281,0
04970,8,84,1498,0
04971,2,11,212,0
04973,2,9,212,0
04974,5,35,845,0
04976,41,354,5883,0
04978,1,3,1,0
04979,2,9,212,0
04981,1,3,1,0
04982,1,3,1,0
04983,3,17,423,0
04985,1,12,211,0
04986,1,9,211,0
04988,1,4,1,0
04989,4,37,634,0
05001,40,365,6470,0
05031,3,26,633,0
05032,7,40,847,0
05033,11,64,1271,0
05035,2,9,212,0
05039,1,6,211,0
05043,2,13,212,0
05045,4,26,634,0
05046,1,9,211,0
05048,5,58,1055,0
05051,1,7,211,0
05055,9,59,1489,0
05056,1,3,1,0
05059,5,24,425,0
05060,21,158,3001,0
05061,1,6,211,0
05062,1,3,1,0
05065,3,21,633,0
05068,6,28,636,0
05069,1,6,211,0
05070,1,3,1,0
05077,1,6,211,0
05086,1,6,211,0
05088,3,12,213,0
05089,11,62,861,0
05091,25,174,3646,0
05101,15,109,2165,0
05143,13,132,2343,0
05148,7,53,637,0
05149,16,157,2387,0
05150,2,10,212,0
05152,2,10,212,0
05153,2,11,212,0
05155,4,25,214,0
05156,32,269,4742,0
05158,3,19,423,0
05161,1,18,211,0
05201,52,580,10025,0
05250,8,83,1478,0
05251,6,37,1056,0
05252,1,3,1,0
05253,2,13,212,0
05254,2,13,243,0
05255,37,402,7128,0
05257,1,3,1,0
05261,1,3,1,0
05262,7,35,637,0
05301,80,1048,16094,0
05340,4,17,214,0
05341,1,6,211,0
05343,2,6,2,0
05345,4,15,214,0
05346,9,64,1269,0
05350,1,3,1,0
05353,2,13,422,0
05356,8,78,2000,0
05359,1,3,1,0
05361,2,13,422,0
05362,1,6,211,0
05363,13,103,1513,0
05401,95,2133,30096,0
05402,2,10,212,0
05403,86,1569,22372,0
05404,18,130,2169,0
05405,1,21,472,0
05406,1,7,231,0
05408,12,78,1482,0
05440,4,26,844,0
05443,24,222,3414,0
05444,5,24,635,0
05445,12,92,1912,0
05446,56,661,10048,0
05448,1,8,211,0
05450,15,92,1695,0
05452,60,917,14344,0
05454,11,78,1691,0
05455,2,9,212,0
05456,5,24,425,0
05458,2,9,212,0
05459,1,6,211,0
05461,12,101,1902,0
05462,4,23,424,0
05463,1,6,211,0
05464,10,86,1720,0
05465,12,111,1702,0
05468,31,333,6232,0
05471,2,8,2,0
05472,6,44,846,0
05473,4,26,644,0
05474,2,9,212,0
05476,1,3,1,0
05477,22,123,2372,0
