Zip,Industries,Establishments,Employees,Payroll
01438,3,35,674,12268
01440,16,1681,10833,376115
01441,1,7,211,59012
01450,14,839,6209,106336
01451,14,557,4355,57562
01452,9,184,2169,18645
01453,18,4675,15508,919143
01460,16,1203,9903,475335
01462,15,887,5929,126716
01463,15,906,6357,113124
01464,12,511,3946,101094
01467,1,6,211,495
01468,10,197,2412,19322
01469,11,434,3974,57772
01471,1,3,1,24156
01472,1,6,1,5198
01473,14,727,5507,86862
01474,4,92,1284,6568
01475,12,562,5053,44432
01501,17,2460,12963,744886
01503,11,375,3041,28248
01504,11,544,3493,43895
01505,13,451,3737,73338
01506,8,179,1728,10097
01507,16,963,6391,170194
01508,4,78,1304,12860
01509,1,7,211,823
01510,15,1027,7772,278016
01515,9,161,2170,19324
01516,13,457,3474,48677
01518,11,216,3095,27850
01519,13,406,4627,48983
01520,15,1101,7374,135960
01521,6,100,1276,5007
01522,8,153,1738,8578
01523,14,503,4640,105892
01524,12,438,3923,41738
01525,1,16,441,3540
01526,2,24,432,1604
01527,16,1228,9921,201448
01529,4,101,1064,7813
01531,3,48,633,2507
01532,17,2091,10979,531044
01534,12,308,3724,46884
01535,14,314,3266,47218
01536,14,688,6250,164323
01537,10,249,2872,57585
01538,2,26,652,1528
01540,14,891,6858,320483
01541,13,256,2374,26331
01542,6,118,1526,33902
01543,12,525,5003,57578
01545,16,3462,14366,797805
01550,15,1255,7887,279823
01560,10,256,2591,22757
01561,2,26,452,16823
01562,15,822,5949,151286
01564,14,788,6241,138866
01566,14,1036,8098,179149
01568,14,660,4315,37799
01569,15,1172,8064,224702
01570,16,1411,9146,368895
01571,14,668,6000,121976
01581,18,3771,18132,2445537
01583,15,1036,7823,216827
01585,10,301,3481,37421
01588,15,980,7552,160639
01590,14,865,6199,170356
01601,2,25,212,48134
01602,14,1207,6619,119233
01603,16,1674,9669,333513
01604,17,2936,12384,973529
01605,17,2350,12509,1427741
01606,17,1786,12687,533383
01607,14,543,4849,200418
01608,16,2000,11757,1044940
01609,16,1898,10613,463223
01610,16,1432,8979,444545
01611,7,99,1098,13481
01612,10,287,2631,33382
01613,3,47,853,6689
01615,2,14,2,55784
01653,1,5,1,248714
01655,2,20,432,7306
01701,17,4738,17462,2949826
01702,17,3684,13394,1087345
01703,2,8,2,1805
01704,1,7,211,394
01718,1,8,211,488
01719,15,521,5353,457381
01720,17,2775,13120,896855
01721,16,1704,9376,249566
01730,17,2134,13205,2942937
01731,2,44,872,17435
01740,13,460,4167,78240
01741,13,381,3234,43659
01742,17,3095,13842,963729
01745,2,26,662,19147
01746,18,1601,9870,456635
01747,13,649,5997,167064
01748,17,1825,11303,1923555
01749,17,2427,11505,516141
01752,18,6219,18948,5093705
01754,15,1022,7815,304429
01756,14,708,4618,80305
01757,17,3783,14849,1288339
01760,18,5265,15949,1947353
01770,14,429,2994,23473
01772,17,1408,9423,972288
01773,14,543,5339,152534
01775,13,586,4344,66139
01776,15,2099,10541,387448
01778,15,1424,8023,222026
01801,18,8641,22273,4083071
01803,17,5877,19688,5170234
01805,2,21,432,369758
01810,18,4091,17521,3422453
01821,16,2831,14632,1548721
01824,18,3322,13613,1440267
01826,16,2366,10780,290536
01827,6,172,1946,11991
01830,16,2088,9891,323263
01831,1,6,1,9268
01832,16,1355,8925,264649
01833,14,765,6620,120754
01834,12,500,3923,78189
01835,15,1054,9469,339922
01840,17,1408,9160,272375
01841,16,2126,8707,348842
01842,3,44,663,14089
01843,17,2228,11272,731067
01844,18,4174,14312,828278
01845,18,3702,14063,1000673
01850,12,499,3987,50958
01851,16,1855,11799,1707284
01852,17,3002,13306,560829
01853,2,33,432,42169
01854,15,1154,8558,484318
01860,13,379,3684,32461
01862,17,1672,12010,1072692
01863,16,869,6926,224724
01864,17,2025,11296,705398
01865,1,8,211,232
01866,1,8,211,710
01867,16,2178,10813,354736
01876,17,2798,13667,994071
01879,15,1296,9427,219358
01880,17,3584,13885,1210167
01885,1,11,211,1084
01886,17,2486,11958,963438
01887,17,3351,16323,2433149
01888,2,32,664,67018
01890,16,2267,10341,476143
01901,16,1241,8987,334429
01902,16,2387,7104,201798
01903,1,12,211,1284
01904,14,1305,7381,122623
01905,15,1863,7614,266654
01906,17,3239,12408,412862
01907,16,1302,8926,125011
01908,10,153,1930,19817
01910,1,11,211,338001
01913,16,1834,9805,268031
01915,19,5114,16902,1668897
01921,12,536,4133,54439
01922,8,179,1708,43149
01923,19,4400,17161,1693400
01929,14,582,4848,77884
01930,17,3492,12847,610791
01931,3,38,863,2701
01936,2,27,422,3409
01937,1,5,1,1385
01938,17,1449,9808,438570
01940,14,1787,9185,367180
01944,13,674,5277,82476
01945,16,2251,9996,194344
01949,16,1609,10529,326196
01950,17,3174,14094,800115
01951,12,329,3642,25924
01952,15,1119,8002,192174
01960,17,6060,16907,1290982
01961,1,11,211,25878
01965,1,17,211,108280
01966,14,615,4775,30638
01969,14,840,7173,218075
01970,18,4625,13789,1121834
01982,14,532,4596,56230
01983,14,872,7321,156273
01984,12,304,3012,41127
01985,11,268,2561,13613
02018,1,3,1,1002
02019,17,1833,10803,424399
02020,2,22,212,3501
02021,17,3690,16927,2635040
02025,14,1118,7531,142673
02026,17,3682,14545,1012027
02027,2,27,422,3291
02030,13,414,3443,38987
02032,14,466,4691,151601
02035,17,2663,13415,1186491
02038,17,3599,15279,991642
02041,1,12,211,789
02043,18,3730,14838,1180063
02045,13,632,4616,45749
02047,1,11,211,1177
02048,17,2605,14386,978017
02050,17,2223,10027,291598
02051,2,25,212,1370
02052,16,1250,7333,120345
02053,18,1343,8215,203287
02054,15,776,4827,65405
02056,15,857,6640,131258
02059,1,6,211,277
02060,1,6,1,4671
02061,17,2485,14305,943963
02062,17,5113,17417,2117962
02066,16,1546,8655,153320
02067,16,1446,8705,204455
02070,1,10,211,1622
02071,5,58,635,11155
02072,17,3783,14535,1107808
02081,17,2554,11966,493952
02090,17,1980,12264,1208808
02093,16,1806,8468,248554
02108,17,4276,14158,2566613
02109,17,5187,17602,6938769
02110,18,7399,19750,12847812
02111,17,3705,16863,4795198
02112,1,8,211,1695
02113,12,697,4909,126042
02114,17,2758,13741,5260538
02115,15,2718,12832,6001651
02116,19,8193,20671,11823183
02117,1,16,211,426543
02118,18,3500,12913,1757699
02119,17,2019,11274,499330
02120,10,669,5818,220750
02121,12,1063,6271,112539
02122,15,2181,10842,517526
02123,1,8,211,7558
02124,16,2350,9378,267906
02125,16,2019,11046,720532
02126,14,1019,6921,100773
02127,18,2776,13820,852210
02128,18,3389,14396,1774393
02129,18,2080,12156,1091521
02130,17,2683,11011,1016222
02131,17,1731,8885,290993
02132,16,1937,8749,252847
02133,3,31,423,6843
02134,16,1956,9368,514389
02135,17,2548,11768,1662954
02136,16,1852,9869,314987
02137,1,10,211,4194
02138,17,4237,14325,3706071
02139,18,4415,15113,7655080
02140,16,2046,9870,1014848
02141,16,1548,9888,2194035
02142,17,2362,11938,7458214
02143,17,2655,12461,833238
02144,16,1628,8696,431764
02145,17,1773,9681,407658
02148,17,4080,13797,687972
02149,17,3452,12693,856228
02150,17,2979,12459,647004
02151,16,3623,11702,348424
02152,15,1150,7269,80324
02153,1,5,1,4549
02155,17,4631,14809,1753753
02163,6,108,1778,53106
02169,17,6092,17649,1625298
02170,14,1015,6829,98091
02171,15,1505,9250,1465850
02176,16,2075,9114,301650
02180,16,2469,11722,457443
02184,18,6151,18363,1881749
02185,1,16,441,6858
02186,15,1893,9157,316357
02187,1,8,211,4846
02188,15,1089,8035,169606
02189,17,1669,9681,416754
02190,15,1663,8045,652736
02191,13,554,4396,55195
02196,1,4,1,1701
02199,12,1114,10569,4189026
02201,1,3,1,1289
02203,1,12,211,1443
02205,4,61,1116,14225
02210,19,4521,21374,12148263
02212,1,3,1,984
02215,18,2066,11387,5504880
02222,1,12,211,1246
02238,4,44,634,146384
02269,3,30,433,103457
02301,18,5814,16504,1375531
02302,17,1642,9422,416956
02303,1,6,1,57126
02322,14,871,8850,342153
02324,16,2106,11472,406882
02327,1,10,211,653
02330,16,885,6170,83278
02331,7,90,1087,7560
02332,16,1335,7783,138546
02333,15,1147,7627,112547
02334,3,40,663,7722
02338,9,440,3341,48454
02339,17,2578,11516,476652
02341,15,833,5937,79491
02343,14,1019,8253,169648
02345,3,40,884,8930
02346,15,2337,11050,362136
02347,16,1167,7930,242447
02351,15,1428,9176,194140
02356,15,1115,7816,142278
02357,1,5,1,47958
02358,1,8,221,3040
02359,17,2189,11978,405713
02360,19,6917,17627,1406780
02361,1,9,211,4323
02362,1,19,211,4860
02364,16,1539,10101,266750
02366,1,6,211,159
02367,9,238,2400,108478
02368,16,2617,12393,480385
02370,17,2023,12731,732182
02375,17,1631,10582,327394
02379,16,1518,9710,538070
02382,14,1022,6628,98048
02420,17,1986,10298,281214
02421,17,2281,11330,3470654
02445,16,1878,8476,263775
02446,16,2851,10541,345144
02451,17,4738,20503,8176869
02452,17,1610,9617,652444
02453,19,3420,14515,1898250
02454,6,83,1086,66288
02455,1,5,1,4596
02457,2,55,862,124116
02458,17,2012,10838,759946
02459,17,2804,11289,1260939
02460,16,1002,7303,137182
02461,15,986,7333,182735
02462,10,380,3576,635457
02464,14,801,7415,223961
02465,16,1187,7082,180529
02466,15,1071,8569,1679203
02467,14,1857,9011,875419
02468,13,307,3254,22476
02471,2,26,432,60478
02472,18,4159,14274,1768141
02474,16,1770,9114,219795
02475,1,3,1,5948
02476,16,1715,9127,244354
02478,17,2451,10036,506831
02481,17,2830,11329,1487044
02482,15,1681,9617,341039
02492,16,2332,9870,455484
02493,15,1204,6600,210375
02494,17,2740,15738,2240309
02532,16,1284,8665,197242
02534,10,181,1981,28351
02535,9,207,1909,16217
02536,15,1661,8212,199986
02537,11,503,3252,66138
02538,12,443,4834,49559
02539,15,1341,6347,138279
02540,17,1780,9136,326531
02541,1,27,431,3943
02542,2,21,422,3652
02543,9,145,1750,150901
02552,1,3,1,1995
02553,4,38,434,3289
02554,17,4894,10676,508167
02556,11,356,3031,44301
02557,14,1019,5036,139907
02558,7,115,1507,7748
02559,13,508,4627,107436
02561,4,89,874,8723
02562,12,363,3913,51314
02563,16,1647,8914,187768
02564,4,59,634,14522
02568,16,1782,8382,164235
02571,15,1261,9208,296422
02574,5,63,635,7063
02575,12,446,3483,40255
02576,12,339,3514,110398
02584,5,224,1725,18010
02601,17,5044,15213,1251175
02630,10,306,2801,22445
02631,16,1249,7059,113149
02632,15,1152,6818,77858
02633,16,923,6119,114882
02635,10,342,3241,23243
02637,2,20,422,3342
02638,12,336,3683,27632
02639,9,512,3972,49703
02641,6,120,1778,13373
02642,12,538,3453,28443
02643,2,39,642,2677
02644,9,300,2841,23366
02645,16,1076,6704,134589
02646,12,458,4584,56239
02647,2,21,212,4463
02648,13,758,4614,65343
02649,16,2070,9588,205481
02650,8,154,2179,27796
02651,9,159,1929,21380
02652,8,229,2358,22338
02653,15,1497,7543,146380
02655,15,852,6211,116383
02657,15,1410,6370,124187
02659,9,168,2359,14927
02660,14,921,7573,157677
02661,4,37,434,8227
02662,1,14,211,1453
02663,4,58,854,9197
02664,15,1373,8034,201182
02666,8,157,1278,8051
02667,14,581,4565,48981
02668,15,417,3666,23092
02669,6,72,866,11744
02670,9,233,2589,16272
02671,10,212,2360,10915
02672,2,28,422,776
02673,13,988,6228,115214
02675,12,700,4154,61690
02702,14,506,4420,166485
02703,17,3813,13140,950920
02712,1,3,1,5647
02713,1,19,211,1226
02714,1,3,1,7500
02715,9,290,2610,19587
02717,11,445,4184,56325
02718,11,373,3994,101787
02719,17,1613,9137,571265
02720,17,2957,13893,1032259
02721,17,2414,12386,442564
02722,6,141,1997,21306
02723,15,999,6943,156381
02724,14,866,6431,158461
02725,11,219,3345,49063
02726,14,1085,7101,140588
02738,13,617,5288,115106
02739,14,767,6148,69769
02740,19,3674,13518,785851
02741,2,23,652,2470
02742,1,9,211,6520
02743,13,703,5537,192359
02744,12,632,5308,81670
02745,16,1890,11313,487482
02746,15,1143,7614,226730
02747,16,2640,11316,557934
02748,13,871,6418,77763
02760,16,2680,11641,321108
02761,3,38,643,5193
02762,16,1364,9607,259583
02763,13,439,4941,177222
02764,12,303,3253,28112
02766,17,1514,9860,466955
02767,17,2202,12195,814252
02768,2,20,422,4022
02769,15,1169,7038,77450
02770,12,396,3223,22196
02771,16,2248,11744,349202
02777,16,1739,9828,251809
02779,10,357,3093,31266
02780,18,4186,16004,1433071
02790,16,1702,8666,171971
02791,1,14,211,1363
02801,1,11,211,2278
02802,2,21,432,1871
02804,9,287,2610,26982
02806,15,1418,7773,181981
02807,10,720,3230,43510
02808,5,94,1275,4678
02809,17,2211,10256,316150
02812,3,43,633,1544
02813,13,726,5306,53084
02814,14,638,4816,61401
02815,2,16,422,320
02816,17,2238,10077,274253
02817,15,619,5511,254172
02818,17,2926,10750,493861
02822,15,613,5520,72649
02824,1,13,452,4345
02825,11,340,2361,14673
02826,3,42,633,16855
02827,5,120,1495,6298
02828,15,910,7782,116651
02829,1,15,211,1775
02830,11,463,3723,32414
02831,9,305,2360,13260
02832,11,316,2801,26538
02833,2,17,212,10771
02835,13,553,4774,42802
02837,13,429,4114,26020
02838,8,167,2158,16048
02839,3,48,873,31741
02840,17,4046,12112,697539
02841,4,85,1325,17572
02842,16,2510,11966,628782
02852,18,3089,13612,1168361
02857,14,789,5916,48110
02858,3,43,633,1560
02859,11,343,3316,64106
02860,16,3896,14061,580278
02861,15,1677,8724,323844
02862,2,24,432,224148
02863,13,1143,7352,123758
02864,18,2954,11696,644973
02865,18,2316,13231,1002559
02871,16,1737,8663,331999
02872,2,24,422,1066
02873,1,9,211,884
02874,14,396,3225,25998
02875,1,3,1,1137
02876,7,95,1548,21175
02878,15,1509,8203,152979
02879,16,2580,10747,411580
02880,1,21,211,3514
02881,10,317,2641,31431
02882,16,1566,8433,165540
02883,2,36,642,6073
02885,16,1588,10068,176575
02886,17,6328,18581,1890001
02887,1,13,211,4205
02888,16,2648,12633,427361
02889,16,1627,8749,129828
02891,17,2922,11222,429014
02892,12,437,3484,388470
02893,17,2085,10636,513953
02894,2,15,212,4775
02895,17,2901,12744,808908
02896,15,1281,7322,185207
02898,11,304,3123,43627
02901,4,57,854,5780
02902,3,27,223,179406
02903,18,6308,18392,3266092
02904,17,3275,13654,737383
02905,16,2122,11472,612973
02906,17,2905,10550,631776
02907,17,2312,11484,442690
02908,17,2223,11769,801412
02909,18,3193,11924,320455
02910,16,2284,11253,348856
02911,14,975,6157,76984
02912,1,16,441,497506
02914,16,2900,13182,685882
02915,16,1350,9864,385344
02916,14,868,6924,220287
02917,17,2339,12504,1253374
02918,2,44,862,110659
02919,18,4162,13357,1128761
02920,17,5025,16221,897238
02921,16,1091,7889,272122
02940,4,182,854,20046
03031,16,1598,10067,265193
03032,13,579,5360,173905
03033,10,305,3071,25663
03034,11,272,2402,42906
03036,10,287,2181,23928
03037,12,339,3043,21897
03038,16,2796,12887,453521
03041,1,3,1,855
03042,15,897,7322,125608
03043,4,76,864,6379
03044,11,215,2424,35043
03045,14,1081,6828,118391
03046,5,134,1295,13005
03047,7,88,1087,12941
03048,10,240,2601,25287
03049,16,707,6579,109380
03051,16,2545,12487,843884
03052,9,300,2641,29525
03053,18,3111,16698,926777
03054,17,2979,14622,1987008
03055,15,1592,9238,353946
03057,3,71,1073,6668
03060,17,5002,15317,1246139
03061,2,42,432,243666
03062,16,1710,10854,797986
03063,16,2395,14343,830670
03064,15,916,6829,280949
03070,13,436,3925,30055
03071,9,408,2893,61479
03073,2,18,422,2428
03076,16,1169,7281,157999
03077,15,782,5760,180547
03079,17,5140,16971,1402619
03082,5,69,855,6069
03084,6,106,1097,5314
03086,11,306,3756,49902
03087,16,1566,10255,306191
03101,18,2992,15091,1238328
03102,16,1638,9428,582112
03103,17,4324,17417,1512648
03104,17,2057,9628,505561
03105,2,39,914,18196
03106,17,1994,12211,608179
03108,2,38,432,47772
03109,16,1131,8758,451942
03110,17,3763,15999,1203698
03215,6,69,1116,13099
03216,9,138,1750,27340
03217,11,260,3482,34403
03218,4,46,854,2047
03220,15,658,5299,100936
03221,9,195,1970,16077
03222,14,530,4408,66094
03223,10,345,3511,21594
03224,9,166,1909,12841
03225,7,173,1947,9242
03226,8,130,1958,13074
03227,6,100,1286,4972
03229,15,498,4776,103253
03230,2,66,422,6974
03231,1,10,211,1839
03233,1,8,221,1774
03234,12,380,3734,71559
03235,15,641,5279,103139
03237,5,133,1505,7377
03240,2,25,422,581
03241,5,93,1515,7924
03242,13,497,5075,79521
03243,1,12,211,686
03244,14,529,4627,87846
03245,11,261,2853,32604
03246,16,2109,11482,431875
03247,4,58,854,4781
03249,16,1052,7825,153659
03251,15,612,5509,68487
03252,1,7,211,903
03253,15,1049,7280,140333
03254,15,746,5687,78680
03255,8,132,1948,12106
03256,6,142,1537,25895
03257,13,674,6178,125750
03258,11,293,3052,33920
03259,3,20,213,3026
03260,5,66,1065,11286
03261,11,413,3502,50793
03262,8,174,2368,16503
03263,13,327,3464,53402
03264,15,972,7634,191048
03266,7,132,1277,8758
03268,4,74,1284,4283
03269,6,147,1066,10964
03273,1,13,211,1602
03275,16,791,7342,152431
03276,16,1175,8119,256870
03278,12,234,2203,42867
03279,2,45,642,4015
03280,4,46,1074,2187
03281,12,599,4154,64810
03282,4,48,854,7259
03284,8,143,1698,13175
03285,6,76,1056,7085
03287,6,109,1276,5524
03289,1,9,211,3916
03290,9,194,1719,11140
03291,1,3,1,1956
03293,1,8,211,426
03301,18,6072,18299,1697208
03302,5,99,1316,78369
03303,16,755,5951,120696
03304,14,875,8505,275794
03307,12,338,2843,35302
03431,18,3314,14092,908903
03435,2,11,222,2565
03440,8,158,1969,18018
03442,6,83,1276,22393
03443,3,36,643,44100
03444,11,170,2172,18234
03445,2,21,422,1026
03446,13,486,4637,77705
03447,7,156,1717,32348
03448,3,56,633,5950
03449,6,98,1276,5218
03450,3,46,643,5330
03451,8,189,1979,25622
03452,14,606,5958,120417
03455,7,158,2177,11982
03456,1,20,211,1977
03457,2,22,212,1857
03458,16,1141,8696,192842
03461,13,594,4647,89371
03462,6,80,1097,7951
03464,2,43,422,7134
03465,3,78,873,7456
03466,8,135,1569,25133
03467,5,93,1075,8751
03469,3,30,433,5327
03470,11,274,2591,32911
03561,16,1312,8288,231558
03570,16,598,5952,94353
03574,9,170,1939,15171
03575,1,6,1,29473
03576,14,453,4366,43490
03579,3,40,643,6761
03580,12,282,3024,29094
03581,13,431,4458,82987
03582,7,138,2419,5970
03583,5,71,855,9191
03584,15,518,4598,76439
03585,9,146,1519,60164
03586,2,25,212,3175
03588,4,68,854,5377
03590,3,32,433,1425
03592,6,130,1547,7364
03593,1,9,211,616
03595,3,66,853,5594
03597,2,16,212,1746
03598,10,217,2411,37352
03601,1,9,211,369
03602,8,213,2409,13931
03603,12,260,2875,117305
03605,2,31,422,1513
03607,2,23,422,479
03608,14,434,5509,64718
03609,3,40,893,15170
03740,3,38,633,6496
03741,11,209,3042,21461
03743,17,1390,9693,373530
03745,3,43,853,1310
03748,13,334,3505,41216
03750,4,66,854,5486
03751,3,29,653,9229
03752,1,16,211,542
03753,9,168,1949,10626
03754,1,3,1,1924
03755,16,973,7542,1163996
03756,2,20,212,461765
03765,2,26,422,570
03766,17,1532,9900,571858
03768,8,125,1759,15960
03769,1,5,1,2639
03770,3,38,643,11672
03771,2,50,872,7137
03773,17,751,6413,173384
03774,9,146,1760,16559
03777,5,96,1065,37348
03779,3,44,853,4618
03780,2,12,212,2844
03781,6,122,1086,11039
03782,12,310,3212,22860
03784,16,1017,8758,241047
03785,10,267,3544,58590
03801,18,7778,20313,3502687
03802,3,44,904,12732
03804,1,4,1,4332
03809,11,306,2822,31588
03810,6,135,1537,23242
03811,14,460,3916,72420
03812,7,113,1748,14740
03813,14,346,3045,40851
03814,9,155,2410,11424
03816,4,76,864,4902
03817,3,43,633,3889
03818,15,719,6190,109177
03819,6,217,1936,10913
03820,17,3561,14813,1053613
03821,3,47,884,8066
03823,5,69,865,10977
03824,15,745,5750,69767
03825,14,662,5967,119159
03826,8,185,1969,23508
03827,10,325,3031,20792
03830,5,73,645,3646
03832,3,40,423,1086
03833,17,2909,12914,951004
03835,11,396,3712,36328
03836,6,71,1096,13120
03837,5,79,1065,3553
03838,7,135,1948,11944
03839,11,354,5085,50777
03840,13,579,4887,130613
03841,14,805,7759,91744
03842,17,1982,9357,332039
03843,4,42,455,10572
03844,10,306,3031,23680
03845,9,136,1591,12256
03846,5,127,1557,16989
03847,1,8,211,1578
03848,14,676,5739,85837
03849,8,137,1749,12926
03850,2,34,642,5166
03851,8,161,2179,18448
03852,2,19,432,1663
03853,4,40,634,3567
03854,4,56,854,15046
03855,4,85,854,8528
03856,10,159,1730,24067
03857,15,576,6180,73186
03858,10,276,2360,29040
03859,1,4,1,5096
03860,15,1442,8507,223781
03861,12,327,3514,33690
03862,16,949,7535,119171
03864,10,311,3081,32590
03865,16,1375,9628,205696
03866,2,7,2,2844
03867,16,1926,10853,445554
03868,10,279,3091,40307
03869,9,188,1939,41761
03870,12,493,4166,64918
03871,2,32,212,4932
03872,12,297,3924,16408
03873,9,260,2380,13650
03874,17,1424,9629,323683
03875,1,20,441,2698
03878,16,1237,9257,241871
03882,4,41,644,11003
03883,1,8,211,4010
03884,8,214,1938,17132
03885,15,896,7154,300655
03886,11,280,3272,20961
03887,3,69,863,10372
03890,4,104,1996,8248
03894,15,1138,7289,142932
03896,3,52,653,6612
03901,13,406,3704,36223
03902,11,277,2602,19780
03903,13,631,5035,100030
03904,16,1278,6905,123094
03905,5,67,1065,5010
03906,9,329,3270,282885
03907,11,664,3723,69767
03908,16,521,4137,42382
03909,16,1595,8894,249022
03910,4,120,875,13306
03911,3,34,643,5790
04001,6,143,1516,7654
04002,12,633,4594,35628
04003,4,64,634,3869
04004,1,8,211,1169
04005,17,2978,13129,590212
04006,2,24,422,975
04008,8,209,1698,8435
04009,14,953,6850,117939
04010,4,86,1064,3099
04011,19,3107,12615,680552
04013,1,3,1,1259
04014,1,6,211,496
04015,10,292,3512,35153
04016,1,13,211,3722
04017,4,53,424,4146
04020,9,223,2620,19694
04021,14,684,4565,161122
04022,6,84,1276,7743
04024,2,21,212,7543
04027,12,333,3252,18154
04029,6,134,1506,7267
04030,8,136,1770,18657
04032,16,1490,8223,202934
04033,2,20,212,194311
04037,13,404,3695,55214
04038,17,1863,10561,275240
04039,14,936,6378,91552
04040,7,231,1947,12408
04041,2,39,642,4655
04042,12,308,3483,51462
04043,17,1761,9157,269841
04046,17,1250,6801,118624
04047,4,74,1115,8509
04048,8,221,2819,15043
04049,10,197,1930,7276
04050,2,20,422,362
04051,7,126,1487,7782
04054,1,13,211,3509
04055,12,532,4374,43451
04056,2,16,422,442
04057,1,10,211,382
04061,5,92,1735,6421
04062,17,2460,10290,230342
04063,3,36,633,2976
04064,11,981,4583,51830
04066,2,42,422,1715
04068,6,96,1066,15359
04069,6,126,1276,5656
04070,7,103,1287,20329
04071,13,659,4574,47089
04072,17,2658,12448,463509
04073,16,1671,10340,259851
04074,18,3661,14282,967835
04076,8,179,1718,6719
04077,1,13,211,2450
04078,1,21,431,1803
04079,13,454,3014,14583
04083,11,327,2831,29045
04084,12,556,4164,66635
04085,3,61,633,2335
04086,13,1179,7634,147652
04087,8,216,2209,18659
04088,3,80,863,4029
04090,15,1452,8192,140096
04091,3,57,853,2804
04092,18,2708,14081,1484242
04093,13,576,5005,53510
04094,1,14,452,9664
04095,2,51,652,2511
04096,15,1459,7312,253094
04097,11,402,3052,23221
04098,2,24,652,2503
04101,19,8229,18621,2770128
04102,17,2761,13120,1532534
04103,18,4373,14826,803939
04104,8,121,1729,153721
04105,17,2183,10752,388568
04106,18,4899,16492,1583761
04107,14,701,4336,40688
04108,6,101,1506,7425
04109,2,8,2,1667
