Zip,Industries,Establishments,Employees,Payroll
02129,40,851,9959,0
02130,33,1189,11442,0
02131,32,795,9195,0
02132,28,937,10363,0
02133,2,8,2,0
02134,36,931,11665,0
02135,38,1217,14414,0
02136,35,745,10322,0
02138,42,2161,21353,0
02139,43,2121,18232,0
02140,34,872,9956,0
02141,33,701,9949,0
02142,25,973,9156,0
02143,41,1119,13221,0
02144,26,758,7952,0
02145,32,738,8326,0
02148,44,1865,17631,0
02149,44,1410,13888,0
02150,40,1298,15524,0
02151,38,1489,15206,0
02152,24,466,6045,0
02153,1,4,1,0
02155,43,2134,19013,0
02163,3,33,664,0
02169,49,2970,24462,0
02170,18,444,5619,0
02171,32,677,8336,0
02176,33,947,10339,0
02180,37,1058,11016,0
02184,49,2914,27919,0
02186,24,841,8999,0
02188,30,484,7304,0
02189,30,671,9078,0
02190,25,686,9942,0
02191,17,184,3238,0
02199,19,453,7775,0
02203,1,6,211,0
02205,1,7,211,0
02210,43,1957,19754,0
02215,32,950,10387,0
02222,1,6,211,0
02238,3,25,633,0
02269,2,7,2,0
02301,45,2573,23709,0
02302,33,683,8558,0
02322,26,328,5291,0
02324,34,904,9867,0
02330,21,297,5013,0
02331,4,16,214,0
02332,26,554,6068,0
02333,25,413,5669,0
02334,2,6,2,0
02338,15,140,1946,0
02339,41,1151,16165,0
02341,18,274,3679,0
02343,26,402,6171,0
02345,2,9,2,0
02346,35,932,10143,0
02347,26,490,6967,0
02351,24,573,7365,0
02356,25,446,5710,0
02359,38,961,13498,0
02360,50,2971,26022,0
02361,1,3,1,0
02362,2,9,212,0
02364,30,630,9445,0
02367,9,71,1479,0
02368,43,1084,12833,0
02370,38,795,11039,0
02375,32,639,9499,0
02379,34,616,10256,0
02382,26,387,5658,0
02420,32,893,8766,0
02421,32,1006,10917,0
02445,25,862,8862,0
02446,32,1366,12853,0
02451,44,2359,23925,0
02452,34,764,10390,0
02453,50,1511,16761,0
02454,3,31,643,0
02457,1,25,462,0
02458,32,913,11730,0
02459,36,1325,13333,0
02460,20,440,5452,0
02461,21,385,5694,0
02462,9,151,2232,0
02464,27,395,5680,0
02465,25,538,7115,0
02466,24,416,5415,0
02467,28,937,10410,0
02468,12,134,2332,0
02472,47,1807,18915,0
02474,29,838,8913,0
02476,29,703,8562,0
02478,36,1071,11118,0
02481,27,1324,11433,0
02482,30,779,10724,0
02492,31,953,9144,0
02493,22,534,5625,0
02494,38,1206,15634,0
02532,26,495,7410,0
02534,7,60,1277,0
02535,6,58,1056,0
02536,27,641,7819,0
02537,12,146,1943,0
02538,14,126,2636,0
02539,24,561,6895,0
02540,35,847,10268,0
02541,1,3,1,0
02542,1,9,211,0
02543,6,52,1087,0
02553,1,8,211,0
02554,38,1875,12653,0
02556,14,140,2585,0
02557,20,388,3871,0
02558,6,43,1056,0
02559,13,134,1733,0
02561,4,30,424,0
02562,10,100,1930,0
02563,31,637,7905,0
02564,3,15,423,0
02568,34,649,8655,0
02571,32,494,9300,0
02574,2,13,422,0
02575,11,132,1701,0
02576,12,102,1932,0
02584,3,77,633,0
02601,46,2274,23974,0
02630,10,126,1480,0
02631,22,469,6093,0
02632,20,435,5191,0
02633,23,404,5354,0
02635,10,144,2120,0
02637,1,6,211,0
02638,13,101,1723,0
02639,12,160,2122,0
02641,7,35,637,0
02642,14,180,2994,0
02643,4,22,424,0
02644,10,113,1941,0
02645,21,440,4971,0
02646,14,155,3005,0
02647,1,3,1,0
02648,15,302,3696,0
02649,30,804,10074,0
02650,4,27,644,0
02651,9,74,1699,0
02652,10,96,1900,0
02653,31,694,9374,0
02655,20,318,4792,0
02657,27,621,5819,0
02659,5,42,1075,0
02660,20,332,4801,0
02662,1,3,1,0
02663,2,13,422,0
02664,28,552,9003,0
02666,5,33,635,0
02667,16,208,3836,0
02668,12,135,2122,0
02669,3,22,643,0
02670,5,53,1085,0
02671,5,54,1055,0
02673,25,406,4776,0
02675,14,249,3675,0
02702,14,132,2175,0
02703,47,1710,19167,0
02715,9,94,1919,0
02717,13,117,1943,0
02718,11,114,1751,0
02719,34,644,10800,0
02720,43,1313,14360,0
02721,42,1007,12088,0
02722,6,51,856,0
02723,28,381,5850,0
02724,25,324,4766,0
02725,7,49,1098,0
02726,24,452,7386,0
02738,16,204,4117,0
02739,19,274,3930,0
02740,40,1724,18940,0
02741,2,11,212,0
02743,19,273,4351,0
02744,18,244,3218,0
02745,38,816,11380,0
02746,32,476,6335,0
02747,40,1209,15879,0
02748,19,341,5502,0
02760,40,1243,15932,0
02762,31,550,7852,0
02763,18,130,1779,0
02764,11,98,1701,0
02766,30,594,8555,0
02767,40,898,12412,0
02769,23,436,4933,0
02770,9,112,1269,0
02771,43,984,15057,0
02777,33,706,9114,0
02779,12,122,1702,0
02780,48,1937,20303,0
02790,34,704,9978,0
02802,1,3,1,0
02804,6,88,1286,0
02806,23,598,7825,0
02807,15,307,3625,0
02808,4,22,634,0
02809,40,964,11083,0
02812,2,9,212,0
02813,18,261,3449,0
02814,14,197,2784,0
02815,1,6,211,0
02816,37,982,11853,0
02817,18,217,2850,0
02818,38,1237,13668,0
02822,18,227,3449,0
02825,9,108,1489,0
02826,1,6,211,0
02827,2,25,422,0
02828,22,327,5436,0
02830,13,179,3485,0
02831,6,73,1276,0
02832,9,75,1279,0
02833,1,8,211,0
02835,16,202,3016,0
02837,12,162,2562,0
02838,5,41,1065,0
02839,1,7,211,0
02840,46,1932,17406,0
02841,1,24,452,0
02842,33,1068,14017,0
02852,52,1334,15673,0
02857,19,314,4309,0
02859,12,129,1912,0
02860,52,1844,19511,0
02861,33,756,8788,0
02862,1,4,1,0
02863,26,406,4767,0
02864,40,1289,13251,0
02865,37,1030,13113,0
02871,33,756,9785,0
02872,1,6,211,0
02873,1,3,1,0
02874,14,119,2534,0
02875,1,3,1,0
02876,3,18,213,0
02878,29,574,7810,0
02879,36,1174,13162,0
02881,9,141,2379,0
02882,30,691,7823,0
02883,1,4,1,0
02885,35,602,9586,0
02886,53,3138,31026,0
02887,1,4,1,0
02888,39,1132,13770,0
02889,29,715,8123,0
02891,41,1320,13628,0
02892,11,145,1491,0
02893,36,876,11012,0
02895,44,1307,15786,0
02896,28,477,5649,0
02898,11,98,2202,0
02901,1,4,1,0
02903,45,2976,24061,0
02904,39,1369,15298,0
02905,41,909,12644,0
02906,31,1372,11973,0
02907,39,998,12536,0
02908,36,981,12913,0
02909,38,1231,14375,0
02910,37,991,12176,0
02911,22,348,5684,0
02912,2,11,212,0
02914,38,1308,14644,0
02915,27,554,8329,0
02916,19,265,3963,0
02917,41,1002,13667,0
02918,1,22,451,0
02919,46,1902,19377,0
02920,47,2324,23975,0
02921,26,420,5208,0
02940,3,101,633,0
03031,34,718,10729,0
03032,14,216,3717,0
03033,9,76,1059,0
03034,10,105,1490,0
03036,5,70,1065,0
03037,8,105,1278,0
03038,41,1183,14132,0
03042,25,320,5659,0
03043,3,19,423,0
03044,7,57,847,0
03045,23,414,5633,0
03046,3,44,633,0
03047,3,15,213,0
03048,8,76,1698,0
03049,16,232,3047,0
03051,37,1097,13309,0
03052,7,112,1518,0
03053,49,1261,14463,0
03054,39,1327,15731,0
03055,33,618,8377,0
03057,4,29,844,0
03060,50,2384,23760,0
03061,3,17,423,0
03062,31,778,11353,0
03063,39,1089,15628,0
03064,23,385,5865,0
03070,11,139,2582,0
03071,8,136,1999,0
03076,23,458,6933,0
03077,20,247,3461,0
03079,51,2369,24032,0
03082,3,23,633,0
03084,3,12,213,0
03086,13,103,1336,0
03087,33,619,9177,0
03101,42,1405,17642,0
03102,28,730,8300,0
03103,45,1949,23921,0
03104,27,968,11515,0
03106,41,762,11457,0
03108,2,10,212,0
03109,27,473,6552,0
03110,43,1764,16541,0
03215,5,22,215,0
03216,5,23,425,0
03217,7,63,1508,0
03218,1,6,211,0
03220,25,199,3046,0
03221,6,45,856,0
03222,18,180,3269,0
03223,10,87,1531,0
03224,4,31,844,0
03225,5,37,425,0
03226,2,8,2,0
03227,4,22,424,0
03229,13,141,1923,0
03230,2,18,422,0
03234,12,113,1502,0
03235,21,219,3892,0
03237,3,15,213,0
03241,3,25,633,0
03242,19,160,2400,0
03244,19,174,4141,0
03245,5,45,635,0
03246,38,920,10974,0
03247,2,11,222,0
03249,24,343,6096,0
03251,18,208,3049,0
03253,25,385,6128,0
03254,22,249,4364,0
03255,4,18,214,0
03256,2,14,212,0
03257,22,313,5035,0
03258,9,60,1069,0
03259,1,3,1,0
03260,1,3,1,0
03261,12,101,1292,0
03262,6,58,1066,0
03263,10,75,850,0
03264,27,378,5658,0
03266,6,32,646,0
03268,2,16,422,0
03269,5,37,635,0
03275,23,276,4374,0
03276,31,438,6386,0
03278,7,69,1277,0
03279,1,8,211,0
03280,1,6,211,0
03281,16,184,1946,0
03284,4,25,634,0
03285,3,15,423,0
03287,3,29,423,0
03290,5,42,1055,0
03301,53,2900,26486,0
03302,4,30,665,0
03303,24,244,3245,0
03304,25,328,4817,0
03307,10,102,1720,0
03431,46,1490,17590,0
03435,1,4,1,0
03440,6,37,856,0
03442,1,3,1,0
03444,8,51,1268,0
03446,20,131,1490,0
03447,8,46,1078,0
03448,2,9,212,0
03449,4,23,424,0
03450,1,6,211,0
03451,6,44,1056,0
03452,19,191,3019,0
03455,5,31,635,0
03458,25,441,6516,0
03461,15,184,2867,0
03462,1,6,211,0
03465,2,12,212,0
03466,4,21,434,0
03467,2,11,212,0
03470,10,68,1060,0
03561,33,540,8515,0
03570,22,198,3253,0
03574,5,40,855,0
03575,1,3,1,0
03576,18,144,2558,0
03579,1,3,1,0
03580,11,91,1901,0
03581,15,139,2386,0
03582,4,24,424,0
03583,3,13,213,0
03584,19,157,2779,0
03585,5,29,635,0
03588,4,22,424,0
03590,2,9,212,0
03592,6,40,846,0
03595,1,14,211,0
03597,1,3,1,0
03598,11,67,1501,0
03602,6,49,846,0
03603,10,66,1060,0
03605,1,6,211,0
03607,1,6,211,0
03608,18,133,2369,0
03740,1,3,1,0
03741,7,39,847,0
03743,35,539,8988,0
03748,11,98,1961,0
03750,2,10,212,0
03751,1,3,1,0
03753,4,29,844,0
03755,23,384,5004,0
03756,2,7,2,0
03766,36,705,11023,0
03768,5,24,425,0
03770,1,3,1,0
03771,1,8,211,0
03773,29,285,4542,0
03774,6,39,636,0
03777,4,26,634,0
03780,1,3,1,0
03781,2,22,442,0
03782,9,69,1269,0
03784,34,429,7498,0
03785,10,65,1080,0
03801,58,3674,31804,0
03802,1,9,211,0
03809,13,113,2393,0
03810,4,39,844,0
03811,13,133,1493,0
03812,5,31,425,0
03813,11,75,1071,0
03814,5,23,425,0
03816,3,19,423,0
03818,23,279,4743,0
03819,3,57,633,0
03820,48,1574,16065,0
03821,1,6,211,0
03823,3,12,213,0
03824,18,303,4769,0
03825,18,221,3028,0
03826,7,67,1267,0
03827,9,81,1479,0
03830,1,3,1,0
03832,1,3,1,0
03833,46,1298,16098,0
03835,13,120,2153,0
03836,3,15,213,0
03837,1,6,211,0
03838,7,36,847,0
03839,8,70,1058,0
03840,18,237,4128,0
03841,23,274,4743,0
03842,37,911,10913,0
03844,12,98,2112,0
03845,6,43,636,0
03846,7,51,1108,0
03848,19,238,3429,0
03849,6,36,1056,0
03851,5,33,845,0
03852,1,4,1,0
03853,1,3,1,0
03854,2,18,422,0
03855,1,19,211,0
03856,4,49,634,0
03857,20,213,3671,0
03858,5,69,845,0
03860,31,643,9248,0
03861,9,63,1069,0
03862,24,326,5205,0
03864,11,79,1481,0
03865,33,551,8766,0
03867,36,824,12174,0
03868,9,71,1079,0
03869,4,47,864,0
03870,11,147,2131,0
03871,1,4,1,0
03872,9,84,2170,0
03873,5,72,1065,0
03874,35,546,8550,0
03878,30,455,7967,0
03882,1,3,1,0
03884,4,46,844,0
03885,26,352,5731,0
03886,9,79,1489,0
03887,2,20,422,0
03890,2,16,463,0
03894,25,469,6077,0
03896,2,6,2,0
03901,11,111,1731,0
03902,7,78,1267,0
03903,17,175,2577,0
03904,29,559,6313,0
03905,4,26,844,0
03906,11,113,1721,0
03907,11,308,3273,0
03908,14,149,2375,0
03909,27,623,9139,0
03910,4,60,844,0
03911,3,12,213,0
04001,2,25,642,0
04002,15,184,2576,0
04003,2,11,212,0
04005,48,1218,15722,0
04008,5,62,1055,0
04009,23,318,4365,0
04010,2,9,212,0
04011,44,1463,15686,0
04015,12,97,1692,0
04017,1,6,211,0
04020,7,49,1077,0
04021,16,238,3216,0
04022,3,19,423,0
04027,10,81,1270,0
04029,4,18,214,0
04030,6,40,636,0
04032,30,634,8343,0
04033,1,5,1,0
04037,18,128,2378,0
04038,32,681,8106,0
04039,22,352,4732,0
04040,7,81,1487,0
04041,2,15,422,0
04042,9,71,1279,0
04043,28,754,10524,0
04046,25,495,6215,0
04047,3,18,423,0
04048,8,60,848,0
04049,6,42,846,0
04051,6,40,1056,0
04055,15,177,2785,0
04056,1,6,211,0
04061,2,21,422,0
04062,34,951,11376,0
04063,1,6,211,0
04064,18,436,4299,0
04066,2,14,422,0
04068,3,23,423,0
04069,5,48,1055,0
04070,6,39,846,0
04071,15,198,2975,0
04072,36,1098,12062,0
04073,34,722,9437,0
04074,48,1539,17155,0
04076,7,48,1267,0
04078,1,6,211,0
04079,12,182,2322,0
04083,13,109,1984,0
04084,15,203,2375,0
04085,1,7,211,0
04086,25,470,6610,0
04087,7,42,427,0
04088,3,24,633,0
04090,27,615,7338,0
04091,1,10,211,0
04092,45,1048,13506,0
04093,17,187,2547,0
04094,1,3,1,0
04095,2,11,212,0
04096,27,590,6068,0
04097,11,146,1901,0
04098,1,7,211,0
04101,54,3833,29024,0
04102,40,1099,13384,0
04103,50,1956,23479,0
04104,6,42,856,0
04105,31,888,10378,0
04106,52,2270,26277,0
04107,18,301,4089,0
04108,6,37,1056,0
04110,4,38,634,0
04112,4,40,634,0
04122,1,3,1,0
04210,43,1479,19447,0
04216,2,9,212,0
04217,17,173,2997,0
04219,1,6,211,0
04220,6,41,846,0
04222,6,91,1266,0
04224,2,11,212,0
04231,1,3,1,0
04236,8,107,1908,0
04238,2,22,422,0
04239,13,84,1273,0
04240,52,1741,20745,0
04241,1,8,211,0
04243,5,17,5,0
04250,8,61,1058,0
04252,14,112,1714,0
04253,2,13,212,0
04254,9,52,1059,0
04255,1,3,1,0
04256,9,48,849,0
04257,10,64,1510,0
04258,6,73,1296,0
04259,3,35,633,0
04260,11,171,2141,0
04261,4,17,214,0
04263,3,24,633,0
04265,1,8,211,0
04268,17,198,3027,0
04270,21,171,2361,0
04274,12,119,1692,0
04276,20,168,3000,0
04280,10,130,2391,0
04281,21,181,3032,0
04282,17,166,2987,0
04284,3,14,213,0
04285,1,6,211,0
04287,5,62,1055,0
04289,2,13,422,0
04290,1,6,211,0
04294,13,80,1063,0
04330,46,1801,20882,0
04332,3,18,433,0
04336,1,3,1,0
04342,2,18,422,0
04344,12,80,1502,0
04345,24,348,5078,0
04346,3,19,423,0
04347,15,155,2596,0
04348,6,55,1056,0
04349,2,10,212,0
04350,8,52,1268,0
04351,10,84,1700,0
04352,4,19,424,0
04353,2,11,212,0
04354,1,6,211,0
04355,4,33,844,0
04357,10,56,880,0
04358,12,98,2112,0
04360,2,11,212,0
04363,2,14,422,0
04364,18,215,3408,0
04401,57,3433,32999,0
04402,6,36,248,0
04411,4,28,634,0
04412,37,609,11245,0
04414,2,6,2,0
04416,15,146,2995,0
04418,3,20,423,0
04419,4,35,844,0
04421,2,12,212,0
04422,1,7,211,0
04424,2,17,212,0
04426,22,184,3222,0
04427,8,45,1058,0
04428,5,44,635,0
04429,16,143,2796,0
04430,3,12,213,0
04434,3,19,633,0
04438,2,17,422,0
04441,12,113,1702,0
04442,1,3,1,0
04443,6,34,1066,0
04444,23,303,4103,0
04448,2,12,422,0
04449,1,7,221,0
04450,1,8,211,0
04456,3,33,213,0
04457,27,291,4737,0
04460,3,9,3,0
04461,3,24,423,0
04462,20,148,2350,0
04463,3,19,453,0
04464,1,4,1,0
04468,23,237,4135,0
04469,1,8,211,0
04471,1,7,211,0
04472,6,38,846,0
04473,18,167,3300,0
04474,9,85,1479,0
04476,2,13,422,0
04478,1,3,1,0
04479,1,9,211,0
04487,1,8,211,0
04488,2,6,2,0
04489,1,3,1,0
04493,4,27,634,0
04495,1,7,211,0
04496,6,55,1066,0
04530,29,541,6812,0
04535,2,11,212,0
04537,14,145,1904,0
04538,21,286,4251,0
04539,5,49,1065,0
04543,25,312,4336,0
04544,7,53,1267,0
04547,4,80,634,0
04548,5,36,845,0
04551,2,15,422,0
04553,11,96,1271,0
04554,6,53,1056,0
04555,7,54,1057,0
04556,6,36,636,0
04558,1,6,211,0
04562,6,57,1056,0
04563,4,28,634,0
04564,1,10,211,0
04568,1,6,211,0
04572,19,192,2989,0
04573,2,19,422,0
04574,3,15,423,0
04576,3,22,633,0
04578,18,178,3228,0
04579,9,91,1699,0
04605,43,1063,11860,0
04606,4,34,844,0
04607,2,21,212,0
04609,27,641,5998,0
04611,2,23,422,0
04612,4,24,634,0
04613,1,16,211,0
04614,17,185,3177,0
04616,1,6,1,0
04617,2,12,212,0
04619,19,153,3229,0
04622,2,10,212,0
04623,3,14,213,0
04624,1,8,211,0
04626,1,8,211,0
04627,7,86,1057,0
04630,1,3,1,0
04631,3,18,423,0
04634,4,27,424,0
04640,8,70,1268,0
04643,2,13,212,0
04644,2,9,212,0
04646,1,19,211,0
04649,5,42,645,0
04650,1,6,211,0
04652,2,20,422,0
04653,2,14,422,0
04654,18,156,2369,0
04655,2,7,2,0
04658,7,49,847,0
04660,7,39,847,0
04662,9,62,849,0
04666,2,20,422,0
04668,2,11,212,0
04669,1,8,211,0
04674,3,16,423,0
04675,3,12,213,0
04676,4,30,634,0
04679,18,184,2758,0
04680,3,18,423,0
04681,9,77,859,0
04684,2,15,422,0
04685,2,11,212,0
04693,3,17,433,0
04694,6,27,426,0
04730,31,493,7863,0
04732,6,37,636,0
04736,29,362,5922,0
04739,5,29,645,0
04740,1,3,1,0
04742,6,36,846,0
04743,20,363,5231,0
04744,1,7,211,0
04745,3,22,423,0
04747,2,11,212,0
04750,3,15,213,0
04756,13,85,1733,0
04757,3,26,633,0
04758,5,29,425,0
04761,1,3,1,0
04765,7,48,1277,0
04768,1,3,1,0
04769,36,676,11001,0
04772,2,9,212,0
04774,3,32,643,0
04776,3,28,423,0
04781,1,16,211,0
04785,5,32,635,0
04786,2,9,212,0
04841,42,665,9436,0
04843,27,501,6267,0
04847,5,44,1065,0
04848,5,35,635,0
04849,9,121,2119,0
04851,1,12,211,0
04852,1,8,211,0
04853,7,47,1267,0
04854,6,79,846,0
04855,2,21,212,0
04856,23,342,4794,0
04858,3,41,633,0
04859,3,25,423,0
04860,6,50,1056,0
04861,15,109,1516,0
04862,9,96,1289,0
04863,8,98,1268,0
04864,15,138,1925,0
04865,1,6,231,0
04901,42,1308,16725,0
04903,1,6,211,0
04910,2,6,2,0
04911,1,3,1,0
04912,1,3,1,0
04915,34,671,10706,0
04917,6,54,846,0
04918,4,18,424,0
04920,2,8,2,0
04921,2,12,212,0
04924,4,25,634,0
04927,3,23,423,0
04928,1,12,211,0
04930,15,99,1695,0
04936,1,3,1,0
04937,19,169,2999,0
04938,29,486,8292,0
04939,1,6,211,0
04941,2,17,422,0
04943,3,21,633,0
04944,1,3,1,0
04945,6,52,636,0
04947,12,84,1543,0
04949,2,9,212,0
04950,16,108,2126,0
04951,2,12,422,0
04952,2,24,422,0
04953,18,146,2839,0
04955,2,15,432,0
04956,1,8,211,0
04957,10,76,1500,0
04958,3,16,213,0
