Zip,Industries,Establishments,Employees,Payroll
01982,10,50,640,0
01983,25,141,2366,0
01984,4,17,214,0
01985,8,48,1268,0
02019,44,432,6286,0
02021,106,1069,17612,0
02025,30,223,4152,0
02026,110,1222,21735,0
02030,10,65,1910,0
02032,8,56,1089,0
02035,66,694,12495,0
02038,98,1082,17218,0
02043,98,1221,20380,0
02045,17,122,2368,0
02048,72,683,11947,0
02050,68,596,10451,0
02052,38,318,6470,0
02053,38,313,5368,0
02054,19,159,3000,0
02056,20,166,2811,0
02061,65,738,14003,0
02062,112,1688,26392,0
02066,42,391,5865,0
02067,38,380,6618,0
02071,1,4,1,0
02072,109,1181,19126,0
02081,68,669,10411,0
02090,55,562,11090,0
02093,41,469,8880,0
02108,93,1651,22222,0
02109,106,1987,27979,0
02110,101,3028,37694,0
02111,90,1266,21614,0
02113,14,193,2437,0
02114,75,916,14664,0
02115,65,952,14654,0
02116,142,3282,47611,0
02118,85,1228,17851,0
02119,45,490,8528,0
02120,20,152,2391,0
02121,27,274,4288,0
02122,56,595,9599,0
02124,57,745,11332,0
02125,50,550,9646,0
02126,25,234,4515,0
02127,74,840,13562,0
02128,85,1135,18689,0
02129,58,501,6859,0
02130,83,865,15597,0
02131,46,494,8669,0
02132,55,582,9046,0
02133,2,11,222,0
02134,46,580,7660,0
02135,68,813,13234,0
02136,42,415,6852,0
02138,103,1530,25254,0
02139,102,1683,23674,0
02140,54,627,11362,0
02141,41,348,5934,0
02142,52,859,10728,0
02143,72,742,13226,0
02144,47,520,9770,0
02145,51,466,8357,0
02148,104,1435,20550,0
02149,85,1157,15418,0
02150,75,977,15374,0
02151,79,1235,16884,0
02152,29,267,4960,0
02155,119,1670,24327,0
02163,1,19,452,0
02169,154,2245,31640,0
02170,26,275,4926,0
02171,42,436,8057,0
02176,50,625,10153,0
02180,73,714,12378,0
02184,143,2238,33618,0
02186,55,582,9877,0
02188,31,256,5822,0
02189,47,400,8198,0
02190,45,446,8739,0
02191,17,102,1907,0
02199,29,258,4526,0
02210,93,1499,26777,0
02215,49,646,9014,0
02269,1,3,1,0
02301,125,2127,30660,0
02302,51,478,8223,0
02322,22,133,2342,0
02324,57,528,9384,0
02330,20,183,2810,0
02331,1,4,1,0
02332,38,322,6199,0
02333,27,237,4140,0
02338,11,65,1061,0
02339,76,721,11752,0
02341,19,157,2810,0
02343,27,204,3969,0
02346,70,676,12135,0
02347,29,236,3869,0
02351,41,360,6273,0
02356,40,258,4982,0
02359,54,573,11119,0
02360,170,2537,36931,0
02364,43,385,7199,0
02367,6,35,656,0
02368,63,812,13306,0
02370,51,492,8225,0
02375,45,412,6247,0
02379,46,317,5250,0
02382,25,245,4316,0
02420,58,597,10891,0
02421,63,722,12621,0
02445,49,562,9982,0
02446,72,952,13958,0
02451,106,1726,25313,0
02452,44,425,7658,0
02453,98,1045,14872,0
02454,2,11,2,0
02457,1,24,431,0
02458,62,548,9589,0
02459,75,928,14898,0
02460,26,196,3447,0
02461,30,200,3640,0
02462,6,90,1327,0
02464,20,120,1951,0
02465,31,302,4952,0
02466,36,234,3941,0
02467,52,548,8936,0
02468,9,51,1269,0
02472,104,1389,20484,0
02474,52,552,10974,0
02476,46,475,9527,0
02478,69,797,14461,0
02481,66,964,14603,0
02482,47,443,7872,0
02492,59,696,11771,0
02493,41,343,6842,0
02494,76,789,13913,0
02532,36,325,6098,0
02534,4,13,4,0
02535,5,32,845,0
02536,46,491,8827,0
02537,13,73,1063,0
02538,6,36,676,0
02539,30,381,5990,0
02540,54,464,8016,0
02543,2,12,212,0
02554,93,1822,18895,0
02556,7,49,1067,0
02557,28,288,4678,0
02558,2,12,212,0
02559,6,33,636,0
02561,1,7,211,0
02562,9,71,1740,0
02563,45,423,7786,0
02564,1,8,211,0
02568,42,473,7902,0
02571,29,257,5575,0
02574,1,7,211,0
02575,6,84,846,0
02576,8,36,638,0
02584,5,54,1275,0
02601,117,1772,28292,0
02630,6,58,856,0
02631,34,325,4294,0
02632,27,277,4907,0
02633,24,214,4285,0
02635,6,46,846,0
02637,1,3,1,0
02638,7,56,1287,0
02639,9,126,2129,0
02641,1,6,242,0
02642,15,137,2755,0
02643,1,6,211,0
02644,7,57,1298,0
02645,23,265,3705,0
02646,10,85,1511,0
02648,18,179,2568,0
02649,54,581,9708,0
02650,1,9,221,0
02651,4,17,214,0
02652,7,50,1267,0
02653,40,344,6251,0
02655,23,177,3254,0
02657,33,427,5764,0
02659,2,15,212,0
02660,17,169,2818,0
02663,1,3,1,0
02664,36,342,6359,0
02666,2,18,422,0
02667,12,100,1902,0
02668,8,54,848,0
02669,2,13,422,0
02670,7,34,427,0
02671,5,27,635,0
02673,25,244,4076,0
02675,15,141,2345,0
02702,11,84,1733,0
02703,90,1181,18215,0
02715,5,31,845,0
02717,7,55,1067,0
02718,8,42,658,0
02719,48,432,7695,0
02720,76,866,14454,0
02721,70,683,11756,0
02722,2,12,222,0
02723,25,194,4096,0
02724,22,166,2782,0
02725,5,19,225,0
02726,33,303,5836,0
02738,18,97,2118,0
02739,22,144,2363,0
02740,91,1215,18454,0
02741,1,6,211,0
02743,15,152,2765,0
02744,16,138,3006,0
02745,51,500,8555,0
02746,29,257,4131,0
02747,77,794,14117,0
02748,19,168,3029,0
02760,79,802,13357,0
02762,34,258,5257,0
02763,5,30,425,0
02764,5,34,855,0
02766,46,358,6017,0
02767,54,520,9192,0
02769,31,303,4871,0
02770,8,62,1268,0
02771,67,578,10113,0
02777,47,387,7620,0
02779,5,28,425,0
02780,110,1361,21707,0
02790,44,435,7926,0
02804,5,46,865,0
02806,42,385,7923,0
02807,18,204,3178,0
02808,1,3,1,0
02809,57,595,9842,0
02813,12,113,1912,0
02814,15,111,1695,0
02816,64,671,11237,0
02817,14,80,1064,0
02818,77,911,14864,0
02822,15,115,2146,0
02824,1,3,1,0
02825,7,51,847,0
02827,2,17,212,0
02828,18,143,3050,0
02830,10,89,1721,0
02831,6,40,1056,0
02832,6,39,636,0
02835,14,92,1694,0
02837,11,77,1271,0
02838,2,12,212,0
02840,103,1463,23633,0
02841,2,13,453,0
02842,70,724,11146,0
02852,85,787,13765,0
02857,17,179,3627,0
02858,1,6,211,0
02859,9,57,1301,0
02860,108,1235,20478,0
02861,40,452,6942,0
02863,30,291,3600,0
02864,75,887,14919,0
02865,65,649,13282,0
02871,48,502,9259,0
02874,6,45,1056,0
02878,44,383,7305,0
02879,68,786,13872,0
02881,10,81,1910,0
02882,38,382,6302,0
02883,1,3,1,0
02885,42,329,6524,0
02886,165,2272,37788,0
02888,77,685,11069,0
02889,48,486,8532,0
02891,75,896,15713,0
02892,9,73,1269,0
02893,50,562,10935,0
02895,80,871,14389,0
02896,33,282,4735,0
02898,8,42,638,0
02901,1,6,211,0
02902,1,3,1,0
02903,115,2422,30408,0
02904,95,993,16184,0
02905,71,591,11046,0
02906,79,1019,16296,0
02907,62,680,9904,0
02908,60,668,10405,0
02909,80,1014,14768,0
02910,59,641,10151,0
02911,31,227,4911,0
02914,73,829,14062,0
02915,42,324,6117,0
02916,24,153,2344,0
02917,62,589,10077,0
02918,1,11,221,0
02919,107,1440,22267,0
02920,129,1700,24902,0
02921,24,212,3225,0
02940,3,62,633,0
03031,46,355,6028,0
03032,14,90,1694,0
03033,6,41,846,0
03034,5,28,425,0
03036,7,40,847,0
03037,7,57,1067,0
03038,75,861,15462,0
03042,20,131,1982,0
03043,1,6,211,0
03044,4,24,634,0
03045,30,231,4280,0
03046,3,22,423,0
03048,5,34,845,0
03049,17,148,3397,0
03051,70,705,13056,0
03052,7,52,1277,0
03053,94,880,15723,0
03054,77,919,15773,0
03055,46,394,7009,0
03057,1,3,1,0
03060,134,1722,26309,0
03062,50,455,8042,0
03063,78,663,11859,0
03064,27,225,4737,0
03070,7,50,1057,0
03071,9,83,1520,0
03076,39,288,5139,0
03077,17,132,2547,0
03079,151,1722,28518,0
03084,2,11,212,0
03086,6,31,457,0
03087,48,393,7631,0
03101,77,906,13804,0
03102,44,458,9569,0
03103,111,1389,23430,0
03104,53,590,9526,0
03106,58,480,8334,0
03109,36,239,3257,0
03110,99,1241,21705,0
03215,1,5,1,0
03216,3,12,213,0
03217,5,28,635,0
03220,17,105,1927,0
03221,5,24,425,0
03222,12,93,1922,0
03223,9,57,1289,0
03224,3,20,633,0
03225,2,12,432,0
03226,2,11,212,0
03227,1,3,1,0
03229,12,85,1912,0
03230,2,14,422,0
03234,9,49,880,0
03235,18,110,2328,0
03237,3,13,213,0
03241,2,12,222,0
03242,8,41,658,0
03244,17,93,1507,0
03245,6,38,636,0
03246,54,517,7345,0
03249,27,178,3617,0
03251,14,139,2405,0
03253,25,197,3436,0
03254,20,134,2570,0
03255,2,12,212,0
03256,1,3,1,0
03257,22,133,2383,0
03258,3,17,423,0
03260,1,6,211,0
03261,9,55,849,0
03262,3,19,433,0
03263,8,37,638,0
03264,26,179,3058,0
03266,1,3,1,0
03269,2,15,422,0
03275,19,133,1929,0
03276,24,197,3798,0
03278,4,18,214,0
03279,1,6,211,0
03281,15,127,1695,0
03282,1,3,1,0
03284,2,11,212,0
03287,2,23,422,0
03290,2,14,422,0
03301,162,2125,33615,0
03303,17,124,2157,0
03304,20,118,1530,0
03307,7,49,1267,0
03431,92,981,16159,0
03435,1,3,1,0
03440,2,11,212,0
03444,3,9,3,0
03446,10,66,1311,0
03447,1,3,1,0
03448,1,6,211,0
03449,1,7,211,0
03451,3,18,423,0
03452,14,73,1074,0
03455,4,15,214,0
03458,31,203,4152,0
03461,17,101,1507,0
03466,1,3,1,0
03470,4,25,424,0
03561,36,241,4139,0
03570,12,75,1292,0
03574,3,15,423,0
03576,11,66,1281,0
03579,1,3,1,0
03580,3,26,633,0
03581,4,39,905,0
03582,1,6,211,0
03583,2,9,212,0
03584,16,78,1706,0
03585,1,4,1,0
03588,2,9,212,0
03590,1,3,1,0
03592,2,8,2,0
03595,2,12,422,0
03597,1,3,1,0
03598,3,9,3,0
03602,3,12,213,0
03603,5,23,425,0
03605,1,6,211,0
03608,9,52,1100,0
03741,2,6,2,0
03743,37,267,5981,0
03748,5,22,225,0
03750,1,3,1,0
03753,1,8,211,0
03755,26,192,3226,0
03766,43,314,5205,0
03768,1,3,1,0
03770,1,3,1,0
03771,1,6,211,0
03773,18,127,2548,0
03774,2,9,212,0
03777,1,6,211,0
03781,2,9,222,0
03782,7,30,427,0
03784,27,165,2250,0
03785,4,20,424,0
03801,178,2816,41637,0
03809,5,31,635,0
03810,4,22,424,0
03811,6,59,1266,0
03812,2,6,2,0
03813,9,55,1079,0
03814,1,4,1,0
03816,2,9,212,0
03818,21,112,2171,0
03819,3,26,423,0
03820,91,1162,18926,0
03823,2,9,212,0
03824,17,139,3289,0
03825,14,114,1914,0
03826,8,40,848,0
03827,4,42,844,0
03830,1,6,211,0
03833,72,851,15459,0
03835,11,67,1061,0
03836,1,3,1,0
03837,1,6,211,0
03838,1,3,1,0
03839,3,24,443,0
03840,12,75,1303,0
03841,15,119,2345,0
03842,48,596,9292,0
03844,2,10,212,0
03845,2,12,212,0
03846,4,22,465,0
03848,16,101,2157,0
03849,2,6,2,0
03851,4,16,214,0
03854,1,6,211,0
03855,3,19,633,0
03856,3,16,423,0
03857,8,50,879,0
03858,6,54,1266,0
03860,35,369,7192,0
03861,6,26,426,0
03862,19,128,2360,0
03864,5,25,645,0
03865,39,276,4999,0
03867,49,451,7273,0
03868,4,18,214,0
03869,3,13,213,0
03870,9,61,1269,0
03872,6,35,636,0
03873,5,39,845,0
03874,35,269,4557,0
03878,34,248,4837,0
03884,4,21,634,0
03885,27,161,3091,0
03886,4,21,424,0
03890,3,11,3,0
03894,25,246,4536,0
03901,7,59,1057,0
03902,5,32,425,0
03903,18,124,2558,0
03904,34,304,6159,0
03906,6,48,1076,0
03907,11,197,2361,0
03908,12,80,1302,0
03909,42,383,6443,0
03910,4,35,844,0
04001,1,3,1,0
04002,16,133,2556,0
04003,2,9,212,0
04005,73,748,12719,0
04008,4,27,634,0
04009,24,175,3476,0
04010,1,6,211,0
04011,86,969,16574,0
04015,6,36,636,0
04020,3,14,223,0
04021,20,144,2760,0
04022,1,6,211,0
04027,6,41,1056,0
04029,3,12,213,0
04030,2,9,212,0
04032,44,399,7649,0
04033,1,4,1,0
04037,8,40,878,0
04038,52,457,7104,0
04039,23,185,2963,0
04040,6,40,1066,0
04042,5,26,635,0
04043,52,427,7113,0
04046,32,331,6223,0
04047,1,4,1,0
04048,3,24,423,0
04049,3,15,423,0
04051,3,15,423,0
04055,12,90,1712,0
04062,73,722,11026,0
04064,20,265,3230,0
04068,2,15,212,0
04069,2,15,422,0
04071,14,117,2124,0
04072,72,756,14568,0
04073,42,419,7265,0
04074,106,1068,17297,0
04076,2,11,212,0
04079,9,116,1479,0
04083,10,46,860,0
04084,15,100,2115,0
04085,1,3,1,0
04086,31,265,4962,0
04087,5,17,5,0
04088,3,9,3,0
04090,35,389,7567,0
04092,77,707,11973,0
04093,15,110,2125,0
04095,1,6,211,0
04096,35,306,6088,0
04097,9,63,1059,0
04101,169,3177,43047,0
04102,76,806,12422,0
04103,115,1332,22031,0
04105,56,618,11460,0
04106,142,1641,29168,0
04107,17,149,3187,0
04108,3,12,213,0
04110,3,15,213,0
04112,4,48,864,0
04210,102,945,14861,0
04216,1,3,1,0
04217,16,85,1496,0
04219,1,6,211,0
04220,3,12,213,0
04222,9,67,1689,0
04224,1,6,211,0
04236,7,54,1487,0
04239,6,36,636,0
04240,113,1311,21484,0
04250,5,24,425,0
04252,8,43,1058,0
04253,1,3,1,0
04254,5,24,635,0
04256,4,15,214,0
04257,6,20,6,0
04258,6,42,846,0
04259,4,25,634,0
04260,15,102,1905,0
04261,3,10,3,0
04263,1,6,211,0
04268,14,78,1284,0
04270,13,81,1503,0
04274,8,48,1058,0
04276,11,42,431,0
04280,10,72,1270,0
04281,14,71,1125,0
04282,13,79,1693,0
04287,5,34,845,0
04294,9,42,849,0
04330,112,1265,20749,0
04332,2,6,2,0
04336,1,3,1,0
04344,5,20,215,0
04345,24,180,3444,0
04347,11,81,1901,0
04348,4,29,844,0
04350,2,6,2,0
04351,5,28,425,0
04352,1,3,1,0
04353,3,13,213,0
04354,1,6,211,0
04355,1,6,211,0
04357,5,18,215,0
04358,9,53,1059,0
04363,1,7,211,0
04364,17,107,2327,0
04401,194,2705,42302,0
04402,2,6,2,0
04411,1,7,221,0
04412,43,318,6806,0
04414,1,7,211,0
04416,13,76,1703,0
04418,1,4,1,0
04419,3,13,213,0
04424,2,12,212,0
04426,19,111,2359,0
04427,3,18,633,0
04428,5,32,645,0
04429,12,75,1692,0
04438,1,3,1,0
04441,10,52,1060,0
04442,1,3,1,0
04443,2,6,2,0
04444,20,141,2350,0
04448,1,3,1,0
04456,2,13,432,0
04457,23,155,2973,0
04461,3,9,3,0
04462,7,41,647,0
04463,3,13,213,0
04468,13,55,433,0
04469,1,3,1,0
04472,2,15,422,0
04473,14,88,1995,0
04474,6,35,1056,0
04476,2,10,212,0
04481,1,3,1,0
04493,2,14,422,0
04496,1,17,211,0
04530,34,299,6317,0
04535,1,7,211,0
04537,8,75,1058,0
04538,17,175,3167,0
04539,4,20,214,0
04543,22,145,2132,0
04544,3,17,423,0
04547,4,72,844,0
04551,1,8,211,0
04553,9,42,869,0
04554,4,18,424,0
04555,2,11,212,0
04556,3,21,633,0
04562,6,31,636,0
04563,3,18,213,0
04572,10,74,1480,0
04573,1,9,211,0
04574,1,6,211,0
04578,14,87,1724,0
04579,5,43,845,0
04605,68,717,10979,0
04606,3,20,423,0
04607,1,18,211,0
04609,34,474,5764,0
04611,2,17,422,0
04612,2,10,212,0
04613,1,18,211,0
04614,14,71,1494,0
04616,1,5,1,0
04617,2,6,2,0
04619,9,44,649,0
04623,1,8,211,0
04624,1,8,211,0
04626,1,10,211,0
04627,2,37,212,0
04630,1,3,1,0
04631,1,7,221,0
04634,2,9,212,0
04640,10,56,1060,0
04643,1,12,211,0
04646,1,14,211,0
04649,3,30,423,0
04652,1,3,1,0
04653,1,6,211,0
04654,11,52,651,0
04655,1,5,1,0
04658,3,23,423,0
04660,3,16,423,0
04662,2,6,2,0
04664,2,6,2,0
04666,1,6,211,0
04669,1,6,211,0
04674,1,6,211,0
04676,3,17,423,0
04679,19,137,3179,0
04680,1,8,211,0
04681,2,43,642,0
04685,1,8,211,0
04693,2,13,212,0
04730,36,252,4296,0
04732,4,28,634,0
04733,1,3,1,0
04736,30,168,3020,0
04739,2,15,432,0
04740,2,9,212,0
04743,20,235,2150,0
04745,3,18,633,0
04747,1,3,1,0
04750,2,10,212,0
04756,7,24,7,0
04757,2,12,422,0
04758,1,3,1,0
04761,1,3,1,0
04765,3,12,213,0
04768,2,9,212,0
04769,51,345,5904,0
04774,2,28,432,0
04776,3,17,423,0
04781,1,14,211,0
04785,2,10,212,0
04841,47,370,7128,0
04843,32,281,6213,0
04847,2,9,212,0
04848,2,14,422,0
04849,12,88,2112,0
04851,1,14,211,0
04852,1,6,211,0
04853,3,19,423,0
04854,5,55,635,0
04855,1,12,211,0
04856,28,222,4718,0
04858,2,28,422,0
04859,2,29,212,0
04860,3,27,423,0
04861,7,26,217,0
04862,4,30,634,0
04863,3,59,633,0
04864,13,75,1493,0
04901,84,874,15175,0
04911,1,6,211,0
04915,48,363,7579,0
04917,5,37,1055,0
04920,2,6,2,0
04921,1,6,211,0
04924,4,22,634,0
04927,2,9,243,0
04928,1,3,1,0
04930,5,26,645,0
04937,16,73,1076,0
04938,36,262,4828,0
04941,1,6,211,0
04943,1,6,211,0
04945,4,28,214,0
04947,10,63,1541,0
04950,9,51,1279,0
04951,1,3,1,0
04952,1,10,211,0
04953,10,59,1300,0
04955,1,3,1,0
04957,5,36,1075,0
04958,2,12,212,0
04963,11,65,1081,0
04964,1,9,211,0
04965,2,9,212,0
04966,1,10,211,0
04967,7,37,637,0
04970,7,62,1287,0
04971,1,3,1,0
04974,4,17,214,0
04976,36,229,3697,0
04981,1,3,1,0
04982,1,3,1,0
04983,3,13,213,0
04985,1,13,211,0
04986,1,8,211,0
04989,3,23,633,0
05001,32,191,3053,0
05031,1,6,211,0
05032,4,25,424,0
05033,8,36,428,0
05038,1,3,1,0
05043,2,13,212,0
05045,3,15,213,0
05048,7,48,1057,0
05051,1,6,211,0
05055,6,30,646,0
05059,2,7,2,0
05060,12,89,1912,0
05062,1,3,1,0
05065,1,6,211,0
05068,1,3,1,0
05088,1,3,1,0
05089,8,47,858,0
05091,18,104,1728,0
05101,8,60,1298,0
05143,14,83,1694,0
05148,7,41,637,0
05149,15,139,2596,0
05150,1,3,1,0
05152,1,3,1,0
05153,1,7,211,0
05155,5,21,215,0
05156,23,172,3233,0
05161,1,12,211,0
05201,52,457,7737,0
05250,9,58,1269,0
05251,4,23,634,0
05252,1,3,1,0
05253,1,6,211,0
05254,1,5,1,0
05255,32,275,5172,0
05257,1,3,1,0
05262,5,21,425,0
05301,80,798,13831,0
05340,4,17,214,0
05343,2,6,2,0
05345,1,3,1,0
05346,5,29,635,0
05356,10,80,1961,0
05361,1,7,211,0
05363,10,61,1080,0
05401,128,1772,28716,0
05402,1,3,1,0
05403,109,1233,19908,0
05404,11,68,1132,0
05405,1,23,694,0
05406,1,7,231,0
05408,10,51,1060,0
05440,3,19,633,0
05443,16,123,1696,0
05445,7,50,1067,0
05446,54,474,8266,0
05448,1,4,1,0
05450,11,54,1061,0
05452,64,658,12347,0
05454,4,22,455,0
05455,1,6,211,0
05456,1,3,1,0
05458,1,3,1,0
05461,9,53,639,0
05462,1,10,211,0
05464,9,59,1289,0
05465,10,75,1480,0
05468,26,213,4076,0
05471,1,3,1,0
05472,2,17,422,0
05473,1,8,211,0
05474,1,8,211,0
05477,12,57,1062,0
05478,53,471,8925,0
05482,32,219,4272,0
05486,4,22,634,0
05488,12,81,1492,0
05489,5,39,1055,0
05491,14,72,1294,0
05494,1,6,211,0
05495,87,704,11854,0
05601,2,9,212,0
05602,73,621,11057,0
05641,66,570,10983,0
05651,4,18,424,0
05655,3,22,423,0
05656,4,24,424,0
05658,1,6,211,0
05660,4,24,634,0
05661,27,190,2807,0
05663,4,29,424,0
05667,3,17,423,0
05672,44,396,7755,0
05673,17,116,2327,0
05674,7,29,427,0
05676,18,91,1329,0
05677,3,19,423,0
05679,2,11,212,0
05680,1,3,1,0
05701,103,1100,20300,0
05732,1,3,1,0
05733,10,66,1270,0
05735,6,30,426,0
05736,2,6,2,0
05738,2,10,212,0
05743,8,41,638,0
05751,10,108,2421,0
05753,51,382,7133,0
05759,1,6,211,0
05760,2,13,422,0
05761,1,10,211,0
05763,6,26,426,0
05764,6,31,846,0
05767,1,9,211,0
05769,3,21,633,0
05770,2,9,212,0
05773,2,11,212,0
05775,1,3,1,0
05777,2,9,212,0
05819,40,261,3901,0
05821,1,3,1,0
05828,3,16,213,0
05829,9,39,429,0
05832,2,6,2,0
05836,1,8,211,0
05839,1,6,211,0
05843,7,37,867,0
05845,1,6,211,0
05846,1,3,1,0
05847,1,3,1,0
05851,18,100,2148,0
05855,28,149,2158,0
05857,3,15,423,0
05859,2,6,2,0
05871,1,3,1,0
05903,1,3,1,0
06001,63,700,12135,0
06002,76,728,12912,0
06010,111,1478,23428,0
06013,13,69,1273,0
06016,7,42,857,0
06018,7,50,1057,0
06019,34,249,4366,0
06023,2,9,212,0
06026,15,72,855,0
06027,1,6,211,0
06029,25,202,4106,0
06031,2,14,422,0
06032,104,1304,22322,0
06033,102,1616,26015,0
06035,16,142,3287,0
06037,60,583,11227,0
06039,5,34,635,0
06040,91,1157,18029,0
06042,48,449,8344,0
06043,7,41,847,0
06045,1,3,1,0
06050,2,15,222,0
06051,51,450,6262,0
06052,12,93,1502,0
06053,36,337,6498,0
06057,7,56,1277,0
06058,1,7,211,0
06060,1,4,1,0
