Zip,Industries,Establishments,Employees,Payroll
02767,60,738,10928,0
02769,32,403,5323,0
02770,12,91,1692,0
02771,61,773,11848,0
02777,48,564,9520,0
02779,6,57,1056,0
02780,99,1686,22039,0
02790,46,569,8398,0
02804,7,73,1287,0
02806,40,519,8381,0
02807,18,253,2968,0
02808,1,7,211,0
02809,56,764,10672,0
02813,19,201,4049,0
02814,17,176,3208,0
02816,54,853,11917,0
02817,16,131,1307,0
02818,67,1169,16605,0
02822,15,161,2816,0
02824,1,3,1,0
02825,9,90,1689,0
02827,3,22,213,0
02828,22,214,3673,0
02830,8,124,2169,0
02831,8,72,1478,0
02832,8,57,638,0
02835,11,136,2361,0
02837,11,99,1921,0
02838,5,30,635,0
02839,1,3,1,0
02840,81,1732,21711,0
02841,2,19,663,0
02842,63,953,14450,0
02852,89,1136,16978,0
02857,22,235,3842,0
02858,1,6,211,0
02859,10,72,1302,0
02860,97,1546,20046,0
02861,41,590,8212,0
02863,29,390,4479,0
02864,68,1117,14470,0
02865,56,822,12442,0
02871,44,629,9905,0
02874,12,90,1692,0
02876,1,3,1,0
02878,44,527,8405,0
02879,69,1032,14524,0
02881,9,94,2380,0
02882,42,542,7714,0
02883,1,7,211,0
02885,53,489,7996,0
02886,121,2733,37306,0
02888,75,925,12777,0
02889,42,618,9567,0
02891,66,1110,15724,0
02892,10,109,1931,0
02893,53,737,11586,0
02895,75,1089,15095,0
02896,43,428,6004,0
02898,9,64,1320,0
02901,1,6,211,0
02902,1,3,1,0
02903,82,2770,32321,0
02904,81,1276,18129,0
02905,67,784,12573,0
02906,66,1210,15681,0
02907,63,877,12105,0
02908,55,828,10029,0
02909,72,1239,15659,0
02910,66,856,10987,0
02911,33,320,6254,0
02914,77,1073,15846,0
02915,41,435,7386,0
02916,29,246,4131,0
02917,62,822,12279,0
02918,1,11,221,0
02919,87,1727,20849,0
02920,92,2060,25415,0
02921,32,345,6265,0
02940,2,62,422,0
03031,48,517,8851,0
03032,14,136,2144,0
03033,8,66,1268,0
03034,5,48,855,0
03036,9,81,1689,0
03037,8,91,1918,0
03038,65,1092,16215,0
03042,23,213,3014,0
03043,2,11,212,0
03044,5,31,635,0
03045,32,349,6904,0
03046,4,38,844,0
03047,1,3,1,0
03048,6,44,1087,0
03049,18,212,3838,0
03051,67,940,13604,0
03052,8,87,1698,0
03053,78,1160,18189,0
03054,63,1142,15508,0
03055,47,531,8018,0
03057,1,4,1,0
03060,98,2076,28017,0
03062,46,620,10239,0
03063,70,868,12762,0
03064,26,306,6006,0
03070,11,97,2121,0
03071,9,129,2160,0
03076,38,399,6729,0
03077,25,214,3656,0
03079,105,2177,30774,0
03084,2,13,212,0
03086,7,43,878,0
03087,45,520,8276,0
03101,71,1121,15872,0
03102,42,579,9125,0
03103,86,1743,26661,0
03104,52,791,11296,0
03106,66,681,10532,0
03109,36,341,5289,0
03110,79,1526,22769,0
03215,2,9,2,0
03216,5,26,425,0
03217,5,37,635,0
03220,17,142,2388,0
03221,7,48,1067,0
03222,15,131,2186,0
03223,9,76,1939,0
03224,4,25,634,0
03225,5,27,645,0
03226,3,19,423,0
03227,2,7,2,0
03229,16,131,2797,0
03230,1,14,211,0
03234,10,87,1741,0
03235,21,169,3201,0
03237,4,24,424,0
03241,2,12,222,0
03242,14,95,1724,0
03244,18,132,2379,0
03245,5,42,635,0
03246,55,695,9537,0
03249,27,279,5599,0
03251,15,167,2426,0
03253,27,287,4548,0
03254,26,215,4286,0
03255,3,23,423,0
03256,4,18,214,0
03257,23,198,3444,0
03258,6,31,426,0
03259,1,3,1,0
03260,1,6,211,0
03261,11,86,1281,0
03262,4,31,854,0
03263,10,67,1270,0
03264,33,283,5164,0
03266,2,10,212,0
03268,2,13,422,0
03269,3,21,633,0
03275,22,196,3473,0
03276,31,341,5453,0
03278,5,36,655,0
03279,1,8,211,0
03281,16,168,1716,0
03282,2,6,2,0
03284,2,15,422,0
03285,2,6,2,0
03287,2,25,422,0
03290,4,26,634,0
03301,116,2591,35113,0
03302,1,3,1,0
03303,21,191,3462,0
03304,29,229,3459,0
03307,9,74,1499,0
03431,86,1289,18435,0
03435,1,3,1,0
03440,7,30,427,0
03442,1,6,211,0
03444,4,16,214,0
03446,12,107,1953,0
03447,3,17,423,0
03448,2,12,422,0
03449,2,12,212,0
03451,3,25,213,0
03452,15,117,2176,0
03455,4,15,214,0
03458,37,325,6038,0
03461,16,169,2387,0
03462,1,6,211,0
03465,1,6,211,0
03466,1,3,1,0
03467,2,6,2,0
03470,7,42,847,0
03561,45,404,7568,0
03570,17,107,1087,0
03574,4,25,644,0
03576,13,77,1493,0
03579,1,3,1,0
03580,5,37,635,0
03581,11,101,2182,0
03582,1,6,211,0
03583,3,16,423,0
03584,17,92,1707,0
03585,1,8,211,0
03588,3,12,213,0
03590,1,3,1,0
03592,5,35,635,0
03595,2,12,422,0
03597,1,3,1,0
03598,2,13,232,0
03602,6,34,846,0
03603,7,36,637,0
03605,1,8,211,0
03608,12,77,1523,0
03741,6,33,846,0
03743,46,395,7049,0
03745,2,9,212,0
03748,8,59,1088,0
03750,2,7,2,0
03753,4,36,854,0
03755,34,305,5857,0
03766,49,483,8923,0
03768,3,9,3,0
03770,1,3,1,0
03771,1,6,211,0
03773,21,177,3232,0
03774,2,9,212,0
03777,1,6,211,0
03780,1,3,1,0
03781,1,12,221,0
03782,9,63,1289,0
03784,34,265,4206,0
03785,7,41,877,0
03801,122,3317,40459,0
03809,9,62,1279,0
03810,3,31,423,0
03811,11,102,1721,0
03812,2,8,2,0
03813,10,77,1290,0
03814,5,27,635,0
03816,2,9,212,0
03818,27,204,4768,0
03819,4,42,844,0
03820,80,1463,20695,0
03823,3,15,423,0
03824,21,218,4092,0
03825,19,183,3009,0
03826,7,52,1087,0
03827,5,53,1055,0
03830,2,12,422,0
03832,1,6,211,0
03833,72,1102,15709,0
03835,12,92,1502,0
03836,1,3,1,0
03837,1,6,211,0
03838,4,19,424,0
03839,5,47,865,0
03840,15,155,3056,0
03841,24,202,3685,0
03842,51,750,9074,0
03844,6,42,1056,0
03845,3,18,213,0
03846,3,37,894,0
03848,22,180,3423,0
03849,2,18,422,0
03851,3,30,633,0
03853,1,3,1,0
03854,2,11,212,0
03855,2,19,422,0
03856,5,32,635,0
03857,17,128,2598,0
03858,6,62,1056,0
03860,38,506,8845,0
03861,8,49,858,0
03862,32,271,4943,0
03864,7,52,1297,0
03865,41,407,6962,0
03867,54,668,11432,0
03868,8,56,1308,0
03869,4,23,424,0
03870,14,109,1935,0
03871,1,3,1,0
03872,7,54,1528,0
03873,7,61,1067,0
03874,40,420,6722,0
03878,40,361,6583,0
03884,6,39,846,0
03885,31,248,4585,0
03886,9,45,849,0
03887,1,4,1,0
03890,2,14,243,0
03894,34,371,5836,0
03901,12,94,1482,0
03902,7,52,1067,0
03903,21,169,2771,0
03904,39,444,7583,0
03905,1,3,1,0
03906,8,75,1288,0
03907,11,233,2822,0
03908,13,126,2563,0
03909,45,529,8176,0
03910,3,39,633,0
04001,4,15,214,0
04002,16,176,2807,0
04003,3,19,633,0
04005,73,1059,16179,0
04008,7,53,1057,0
04009,32,270,5404,0
04010,2,13,422,0
04011,75,1250,19002,0
04015,9,58,849,0
04020,7,45,1098,0
04021,22,201,3412,0
04022,2,11,212,0
04027,8,71,1698,0
04029,3,15,213,0
04030,4,17,214,0
04032,40,524,8104,0
04033,1,5,1,0
04037,10,70,1510,0
04038,52,652,10573,0
04039,27,305,5097,0
04040,9,67,1489,0
04042,7,53,1287,0
04043,46,590,9467,0
04046,32,425,7323,0
04047,2,10,212,0
04048,5,39,635,0
04049,4,26,634,0
04051,3,22,633,0
04055,12,134,2603,0
04061,2,9,212,0
04062,60,914,12112,0
04064,24,357,5145,0
04066,1,6,211,0
04068,2,15,212,0
04069,3,23,633,0
04070,2,10,232,0
04071,18,173,3178,0
04072,66,1004,15534,0
04073,41,572,8733,0
04074,93,1405,18594,0
04076,5,27,635,0
04079,8,136,1478,0
04083,11,69,1491,0
04084,14,161,2994,0
04085,2,13,422,0
04086,33,376,6274,0
04087,9,45,849,0
04088,3,16,213,0
04090,38,514,7529,0
04092,69,940,15747,0
04093,18,153,2558,0
04095,1,10,211,0
04096,42,477,8635,0
04097,13,114,1903,0
04101,117,3671,42331,0
04102,74,1054,15503,0
04103,99,1701,23217,0
04104,3,12,213,0
04105,48,795,11071,0
04106,99,2043,31762,0
04107,19,221,4039,0
04108,3,19,423,0
04110,6,30,636,0
04112,4,48,864,0
04210,87,1285,20199,0
04216,1,3,1,0
04217,19,131,2149,0
04219,1,6,211,0
04220,4,23,634,0
04222,8,83,1698,0
04224,3,13,213,0
04236,10,78,1700,0
04238,2,9,212,0
04239,10,63,850,0
04240,97,1606,22880,0
04250,7,34,637,0
04252,7,72,1497,0
04253,2,6,2,0
04254,7,37,847,0
04256,7,28,427,0
04257,7,30,217,0
04258,5,50,845,0
04259,6,42,1056,0
04260,18,171,2998,0
04261,3,11,3,0
04263,2,14,422,0
04265,2,9,212,0
04268,23,165,3653,0
04270,18,127,2158,0
04274,10,88,1920,0
04276,19,97,1509,0
04280,13,114,1493,0
04281,16,111,2177,0
04282,18,129,2558,0
04287,7,59,1267,0
04290,1,6,211,0
04294,11,61,1061,0
04330,85,1594,23935,0
04332,2,12,212,0
04336,1,3,1,0
04342,1,6,211,0
04344,8,42,868,0
04345,27,248,3867,0
04346,2,9,212,0
04347,14,111,1914,0
04348,5,43,1055,0
04350,4,24,634,0
04351,12,67,1062,0
04352,1,9,211,0
04353,3,13,213,0
04354,1,6,211,0
04355,1,6,211,0
04357,8,30,218,0
04358,9,73,1479,0
04363,1,7,211,0
04364,22,149,2552,0
04401,125,3193,44362,0
04402,2,7,2,0
04411,2,15,432,0
04412,44,441,8547,0
04414,1,7,211,0
04416,14,114,2144,0
04418,3,13,213,0
04419,5,27,425,0
04421,2,10,212,0
04422,2,9,212,0
04424,2,12,212,0
04426,23,157,3024,0
04427,5,24,635,0
04428,6,44,856,0
04429,15,106,1905,0
04434,1,3,1,0
04438,1,3,1,0
04441,12,87,2122,0
04442,1,3,1,0
04443,2,6,2,0
04444,25,219,3435,0
04448,2,9,212,0
04450,1,6,211,0
04456,5,40,855,0
04457,32,234,4272,0
04461,4,16,214,0
04462,11,89,1941,0
04463,5,23,425,0
04468,21,123,1731,0
04469,1,3,1,0
04471,1,3,1,0
04472,4,28,634,0
04473,15,123,2396,0
04474,8,64,1688,0
04476,2,10,212,0
04481,2,6,2,0
04488,1,6,211,0
04493,3,17,423,0
04496,3,23,213,0
04530,45,458,8187,0
04535,1,7,211,0
04537,11,104,1481,0
04538,19,227,3819,0
04539,4,20,214,0
04543,28,236,4540,0
04544,6,33,846,0
04547,3,76,633,0
04548,3,16,423,0
04551,1,8,211,0
04553,7,52,867,0
04554,5,33,845,0
04555,5,35,845,0
04556,4,26,634,0
04558,1,6,211,0
04562,8,49,848,0
04563,3,23,213,0
04564,1,6,211,0
04568,1,3,1,0
04572,15,128,2345,0
04573,1,13,211,0
04574,3,18,633,0
04578,16,143,3027,0
04579,4,47,634,0
04605,64,953,14486,0
04606,3,22,423,0
04607,1,20,211,0
04609,36,550,5346,0
04611,2,19,422,0
04612,3,16,423,0
04613,1,18,211,0
04614,19,122,2789,0
04616,1,5,1,0
04617,2,14,212,0
04619,14,88,1964,0
04623,1,8,211,0
04624,1,8,211,0
04626,1,10,211,0
04627,5,51,425,0
04630,2,9,212,0
04631,1,16,431,0
04634,5,33,845,0
04640,8,74,1488,0
04643,1,12,211,0
04646,1,16,211,0
04649,6,45,846,0
04652,2,12,212,0
04653,1,6,211,0
04654,15,87,1336,0
04655,1,5,1,0
04658,4,40,844,0
04660,5,25,635,0
04662,4,25,634,0
04664,2,6,2,0
04666,1,6,211,0
04667,1,3,1,0
04669,1,8,211,0
04674,2,12,422,0
04676,3,20,423,0
04679,19,171,3189,0
04680,2,11,212,0
04681,4,52,854,0
04684,1,8,211,0
04685,1,10,211,0
04693,4,29,634,0
04694,1,3,1,0
04730,32,341,6052,0
04732,6,37,846,0
04733,1,3,1,0
04736,30,254,5150,0
04739,2,15,432,0
04740,2,9,212,0
04742,2,6,2,0
04743,18,293,3888,0
04745,4,25,634,0
04747,1,3,1,0
04750,2,10,212,0
04756,10,49,680,0
04757,4,18,424,0
04758,2,8,2,0
04761,1,3,1,0
04765,3,18,423,0
04768,2,9,212,0
04769,53,513,9416,0
04774,3,34,643,0
04776,3,19,423,0
04781,1,14,211,0
04785,3,17,423,0
04841,53,561,9964,0
04843,36,382,7277,0
04847,3,19,423,0
04848,2,14,422,0
04849,11,111,1901,0
04851,1,16,211,0
04852,2,14,422,0
04853,4,29,634,0
04854,6,69,846,0
04855,2,17,212,0
04856,28,296,5609,0
04858,2,34,422,0
04859,2,29,212,0
04860,3,34,633,0
04861,10,60,1111,0
04862,8,71,1268,0
04863,4,70,844,0
04864,16,99,1496,0
04865,1,3,1,0
04901,76,1119,16347,0
04911,2,15,422,0
04915,50,517,10131,0
04917,6,50,1266,0
04918,1,3,1,0
04920,2,6,2,0
04921,2,13,422,0
04924,5,30,845,0
04927,3,13,244,0
04928,2,15,422,0
04929,1,6,211,0
04930,7,46,1087,0
04937,19,120,2359,0
04938,41,365,6312,0
04941,2,12,422,0
04943,2,9,212,0
04944,1,6,221,0
04945,4,28,214,0
04947,11,83,2182,0
04950,11,81,2361,0
04951,2,9,212,0
04952,3,22,633,0
04953,13,94,1943,0
04955,1,3,1,0
04957,7,50,1287,0
04958,3,18,423,0
04963,19,122,1949,0
04964,2,15,422,0
04965,5,25,215,0
04966,3,19,423,0
04967,12,68,1072,0
04970,8,83,1708,0
04971,1,3,1,0
04973,1,3,1,0
04974,5,33,845,0
04976,41,377,6943,0
04978,1,3,1,0
04981,1,3,1,0
04982,1,3,1,0
04983,4,17,214,0
04985,1,13,211,0
04986,1,10,211,0
04988,2,7,2,0
04989,4,28,634,0
05001,38,344,6949,0
05030,1,3,1,0
05031,3,24,633,0
05032,5,38,845,0
05033,12,67,1272,0
05035,1,3,1,0
05038,1,3,1,0
05043,2,13,212,0
05045,4,27,634,0
05046,1,7,211,0
05048,7,67,1487,0
05051,1,7,211,0
05055,9,55,1069,0
05056,1,3,1,0
05059,4,23,214,0
05060,21,163,3201,0
05062,1,3,1,0
05065,3,19,633,0
05068,4,24,654,0
05069,1,6,211,0
05077,1,6,211,0
05079,1,3,1,0
05088,1,3,1,0
05089,10,63,1070,0
05091,26,187,3656,0
05101,14,111,2594,0
05143,13,125,2343,0
05148,7,53,857,0
05149,16,168,2807,0
05150,2,10,212,0
05152,2,10,212,0
05153,2,10,212,0
05155,4,25,214,0
05156,30,253,4320,0
05158,3,14,213,0
05161,1,12,211,0
05201,56,662,12431,0
05250,8,85,1698,0
05251,8,49,1268,0
05252,1,3,1,0
05253,2,10,212,0
05254,2,10,2,0
05255,37,418,7528,0
05257,2,10,212,0
05261,1,3,1,0
05262,7,34,637,0
05301,73,1071,17524,0
05340,4,19,214,0
05341,1,6,211,0
05343,3,9,3,0
05344,1,3,1,0
05345,4,15,214,0
05346,8,50,848,0
05353,2,9,212,0
05354,1,6,211,0
05356,9,93,2180,0
05361,1,7,211,0
05363,16,113,1716,0
05401,94,2147,29846,0
05402,2,13,432,0
05403,83,1540,21209,0
05404,18,130,2839,0
05405,1,23,694,0
05406,1,7,231,0
05408,12,84,1702,0
05440,4,27,844,0
05443,23,204,2753,0
05444,4,21,634,0
05445,8,67,1068,0
05446,58,670,8899,0
05448,1,8,211,0
05450,14,90,1924,0
05452,60,906,14452,0
05454,9,59,1310,0
05455,1,6,211,0
05456,3,14,213,0
05458,2,13,422,0
05461,15,106,1715,0
05462,4,19,214,0
05464,11,88,1501,0
05465,9,105,1919,0
05468,30,323,5591,0
05471,2,7,2,0
05472,6,39,846,0
05473,3,20,643,0
05474,2,11,212,0
05476,1,3,1,0
05477,20,115,2350,0
05478,56,650,10680,0
05482,39,333,6189,0
05486,7,42,1057,0
05487,1,6,211,0
05488,11,115,1911,0
05489,5,47,1055,0
