Zip,Industries,Establishments,Employees,Payroll
01508,2,18,452,0
01510,29,238,4802,0
01515,3,16,423,0
01516,10,84,1480,0
01518,3,28,474,0
01519,10,71,1511,0
01520,30,322,7194,0
01521,1,6,211,0
01522,2,17,422,0
01523,12,76,1282,0
01524,9,88,2159,0
01527,30,273,4584,0
01529,4,18,214,0
01532,58,600,9930,0
01534,6,32,426,0
01535,6,40,846,0
01536,15,114,2366,0
01537,3,17,213,0
01538,1,4,1,0
01540,23,208,4324,0
01541,5,31,635,0
01542,2,6,2,0
01543,11,103,1931,0
01545,88,1119,16788,0
01550,34,297,5656,0
01560,2,28,422,0
01561,1,3,1,0
01562,21,203,3892,0
01564,19,153,2579,0
01566,29,221,4360,0
01568,18,167,3209,0
01569,29,260,4530,0
01570,42,368,5833,0
01571,16,139,3006,0
01581,110,1272,19205,0
01583,27,213,4077,0
01585,5,39,635,0
01588,25,199,3876,0
01590,18,156,2389,0
01602,33,341,5794,0
01603,53,458,6675,0
01604,69,995,15328,0
01605,70,709,11335,0
01606,51,450,7183,0
01607,15,88,1526,0
01608,48,631,8113,0
01609,50,599,9187,0
01610,36,375,5879,0
01611,2,6,2,0
01612,5,37,865,0
01613,1,6,211,0
01655,1,3,1,0
01701,108,1746,27341,0
01702,93,1301,18830,0
01719,17,104,1927,0
01720,75,884,13890,0
01721,41,487,6683,0
01730,53,646,9860,0
01731,1,9,211,0
01740,10,83,1480,0
01741,8,68,848,0
01742,81,1073,16320,0
01746,40,368,5820,0
01747,15,84,1295,0
01748,47,544,9730,0
01749,59,665,11270,0
01752,144,2238,30340,0
01754,24,219,3244,0
01756,14,145,2815,0
01757,88,1298,17145,0
01760,125,1956,28335,0
01770,10,81,1700,0
01772,31,303,4102,0
01773,13,94,1273,0
01775,12,99,1912,0
01776,50,654,10382,0
01778,38,362,6691,0
01801,186,3299,46613,0
01803,120,2236,36559,0
01810,84,1395,19034,0
01821,70,930,13076,0
01824,84,1114,16676,0
01826,55,811,11657,0
01827,4,26,424,0
01830,48,639,9824,0
01832,31,307,4743,0
01833,13,134,2404,0
01834,13,105,1913,0
01835,25,203,3738,0
01840,38,325,5450,0
01841,54,712,10747,0
01842,1,3,1,0
01843,61,620,8674,0
01844,104,1455,18739,0
01845,84,1287,19256,0
01850,12,109,2162,0
01851,50,562,8244,0
01852,78,975,15161,0
01854,34,318,5427,0
01860,12,77,1902,0
01862,48,365,5753,0
01863,20,171,3503,0
01864,55,601,9541,0
01867,52,660,9826,0
01876,73,890,14191,0
01879,33,316,4605,0
01880,90,1268,18560,0
01886,63,842,13559,0
01887,95,1094,14883,0
01890,54,741,11310,0
01901,35,327,5436,0
01902,51,892,10492,0
01904,30,410,6031,0
01905,42,633,7933,0
01906,81,1137,15929,0
01907,31,368,5842,0
01908,2,9,212,0
01913,46,475,8177,0
01915,122,1921,29421,0
01921,17,142,3218,0
01922,4,24,634,0
01923,123,1573,23441,0
01929,13,103,2174,0
01930,83,1181,15925,0
01938,43,344,5164,0
01940,48,529,8775,0
01944,19,121,2159,0
01945,63,744,12864,0
01949,47,414,6058,0
01950,87,963,14752,0
01951,7,51,1287,0
01952,32,291,5435,0
01960,142,2286,31026,0
01966,13,164,3213,0
01969,21,170,3052,0
01970,108,1629,21336,0
01982,11,64,851,0
01983,25,173,3247,0
01984,5,29,425,0
01985,8,56,1268,0
02019,47,504,7328,0
02021,107,1148,16482,0
02025,27,261,4559,0
02026,107,1303,20882,0
02030,11,76,1911,0
02032,8,75,1739,0
02035,67,767,12895,0
02038,94,1167,16363,0
02043,93,1281,18624,0
02045,19,146,2580,0
02048,69,741,11263,0
02050,68,644,9079,0
02052,35,345,6047,0
02053,37,353,6248,0
02054,19,186,3640,0
02056,19,183,3260,0
02061,62,809,15143,0
02062,113,1809,26455,0
02066,37,424,5850,0
02067,33,419,6623,0
02071,1,4,1,0
02072,109,1267,18434,0
02081,65,724,10387,0
02090,52,608,9955,0
02093,39,510,9518,0
02108,80,1719,21651,0
02109,96,2091,27800,0
02110,91,3188,37985,0
02111,81,1360,21617,0
02113,12,212,2425,0
02114,69,987,14691,0
02115,58,1013,13827,0
02116,130,3383,44718,0
02118,81,1280,16976,0
02119,40,528,8575,0
02120,19,174,2820,0
02121,27,291,4288,0
02122,55,637,9178,0
02124,58,801,11334,0
02125,54,618,9641,0
02126,23,243,4083,0
02127,69,887,11995,0
02128,84,1193,18028,0
02129,54,547,6885,0
02130,75,925,14279,0
02131,44,531,7976,0
02132,53,611,8174,0
02133,2,11,222,0
02134,46,620,6550,0
02135,71,882,12116,0
02136,44,462,6634,0
02138,93,1611,22642,0
02139,91,1755,21002,0
02140,54,697,10679,0
02141,38,390,6131,0
02142,44,911,8886,0
02143,66,785,12194,0
02144,46,562,8628,0
02145,50,499,7445,0
02148,99,1505,18763,0
02149,80,1208,14972,0
02150,73,1003,14031,0
02151,76,1286,15339,0
02152,28,284,4749,0
02155,115,1774,23444,0
02163,1,19,452,0
02169,141,2363,30378,0
02170,24,286,4515,0
02171,40,465,7384,0
02176,47,673,9319,0
02180,66,763,11941,0
02184,137,2330,32499,0
02186,51,631,10355,0
02188,33,280,5384,0
02189,45,433,7987,0
02190,50,501,8703,0
02191,18,127,2778,0
02199,26,301,5823,0
02210,86,1597,25890,0
02215,50,709,8860,0
02269,1,3,1,0
02301,124,2251,30606,0
02302,48,512,8651,0
02322,23,155,2983,0
02324,56,568,8691,0
02330,21,209,3461,0
02331,2,10,212,0
02332,33,348,6234,0
02333,25,257,3677,0
02334,1,3,1,0
02338,12,81,1523,0
02339,73,771,11099,0
02341,17,173,3018,0
02343,24,232,4386,0
02346,70,729,11874,0
02347,30,283,4740,0
02351,39,401,6450,0
02356,38,297,6123,0
02359,51,622,10895,0
02360,164,2673,35864,0
02364,44,433,6959,0
02367,6,35,656,0
02368,62,848,12866,0
02370,53,549,8857,0
02375,45,438,6267,0
02379,43,343,5436,0
02382,22,267,4723,0
02420,53,646,9125,0
02421,56,758,11363,0
02445,45,614,9968,0
02446,67,1020,12632,0
02451,98,1850,25327,0
02452,44,488,8067,0
02453,90,1117,15147,0
02454,3,17,213,0
02457,1,24,431,0
02458,56,614,10684,0
02459,66,987,14028,0
02460,24,248,4335,0
02461,31,244,4271,0
02462,8,98,1329,0
02464,20,159,2611,0
02465,29,335,5170,0
02466,37,285,5662,0
02467,49,601,9373,0
02468,11,71,1691,0
02472,100,1479,19370,0
02474,47,585,9669,0
02476,49,522,9782,0
02478,63,846,13595,0
02481,58,1021,13755,0
02482,43,490,7867,0
02492,54,752,11586,0
02493,37,366,6418,0
02494,71,865,14390,0
02532,35,341,6087,0
02534,5,17,5,0
02535,4,38,844,0
02536,45,534,9236,0
02537,13,82,1273,0
02538,5,45,916,0
02539,29,402,5569,0
02540,55,512,8426,0
02543,1,15,452,0
02554,90,1874,17812,0
02556,7,58,1287,0
02557,25,302,4485,0
02558,2,18,422,0
02559,9,53,859,0
02561,2,10,212,0
02562,9,81,1740,0
02563,43,464,7974,0
02564,2,16,422,0
02568,43,509,8113,0
02571,29,278,4874,0
02574,1,7,211,0
02575,5,87,855,0
02576,10,42,640,0
02584,5,57,1275,0
02601,112,1856,27355,0
02630,7,62,857,0
02631,32,345,4292,0
02632,27,309,5337,0
02633,23,251,5154,0
02635,5,53,1065,0
02637,1,3,1,0
02638,6,61,1296,0
02639,8,133,1928,0
02641,2,10,243,0
02642,15,159,2965,0
02643,2,9,212,0
02644,7,64,1508,0
02645,23,278,3464,0
02646,8,97,1959,0
02648,18,203,3228,0
02649,54,621,9067,0
02650,2,17,432,0
02651,3,29,633,0
02652,6,60,1266,0
02653,41,373,6022,0
02655,23,197,3684,0
02657,34,459,6185,0
02659,3,25,633,0
02660,19,185,2820,0
02663,1,7,211,0
02664,34,370,6116,0
02666,3,27,423,0
02667,11,109,1691,0
02668,10,71,1500,0
02669,3,16,423,0
02670,5,46,1085,0
02671,5,36,845,0
02673,23,264,4294,0
02675,15,151,2555,0
02702,14,101,2156,0
02703,90,1262,17301,0
02715,7,44,1057,0
02717,7,62,1277,0
02718,10,56,1090,0
02719,45,461,6770,0
02720,75,937,14484,0
02721,66,727,11531,0
02722,2,12,222,0
02723,25,210,3876,0
02724,24,207,3665,0
02725,4,22,465,0
02726,31,328,5572,0
02738,16,101,2116,0
02739,19,162,2170,0
02740,88,1276,17319,0
02741,1,6,211,0
02743,14,165,3235,0
02744,16,150,2996,0
02745,52,541,8315,0
02746,28,287,4360,0
02747,76,862,13646,0
02748,17,190,3258,0
02760,77,863,12885,0
02762,34,308,5845,0
02763,5,34,635,0
02764,5,34,855,0
02766,44,388,6245,0
02767,54,582,9611,0
02769,31,334,5322,0
02770,9,66,1269,0
02771,63,617,9638,0
02777,49,437,8451,0
02779,4,35,424,0
02780,110,1439,20605,0
02790,44,466,7946,0
02804,5,52,865,0
02806,37,415,7508,0
02807,15,208,2545,0
02808,1,3,1,0
02809,55,627,9181,0
02813,11,134,2361,0
02814,14,131,2575,0
02816,62,712,10144,0
02817,11,85,882,0
02818,73,975,14441,0
02822,14,134,2595,0
02824,1,3,1,0
02825,7,53,847,0
02827,3,20,213,0
02828,15,164,3036,0
02830,10,104,2171,0
02831,6,42,1056,0
02832,7,42,637,0
02835,11,105,1721,0
02837,11,83,1271,0
02838,3,18,423,0
02840,100,1532,22509,0
02841,2,19,663,0
02842,68,794,10934,0
02852,86,862,13064,0
02857,16,187,3626,0
02858,1,6,211,0
02859,9,61,1301,0
02860,105,1314,19604,0
02861,38,476,6469,0
02863,29,320,4029,0
02864,75,962,14177,0
02865,61,689,11936,0
02871,45,528,8626,0
02874,8,64,1478,0
02876,1,3,1,0
02878,43,426,7724,0
02879,66,833,12750,0
02881,9,91,2380,0
02882,36,415,5178,0
02883,1,3,1,0
02885,43,368,6066,0
02886,156,2397,36668,0
02888,75,734,10627,0
02889,45,525,8090,0
02891,75,948,15232,0
02892,8,80,1299,0
02893,47,589,9800,0
02895,82,926,14141,0
02896,32,322,5563,0
02898,7,51,1108,0
02901,1,6,211,0
02902,1,3,1,0
02903,111,2546,30834,0
02904,92,1081,16400,0
02905,73,644,10377,0
02906,75,1070,14700,0
02907,63,737,9915,0
02908,60,725,9954,0
02909,77,1071,14544,0
02910,59,697,9470,0
02911,31,257,5382,0
02914,77,886,13395,0
02915,42,350,5897,0
02916,24,184,3035,0
02917,61,645,9144,0
02918,1,11,221,0
02919,108,1527,21618,0
02920,124,1782,23596,0
02921,28,259,4330,0
02940,3,62,633,0
03031,43,394,6255,0
03032,14,96,1694,0
03033,7,59,1267,0
03034,5,30,425,0
03036,8,53,1058,0
03037,8,77,1708,0
03038,70,911,14188,0
03042,18,161,2379,0
03043,1,8,211,0
03044,4,26,634,0
03045,32,267,5173,0
03046,4,28,634,0
03047,1,3,1,0
03048,6,40,1087,0
03049,14,168,3204,0
03051,70,773,12575,0
03052,8,58,1278,0
03053,87,955,15254,0
03054,72,958,14237,0
03055,46,432,6727,0
03057,1,4,1,0
03060,124,1822,25468,0
03062,46,501,8708,0
03063,75,732,11175,0
03064,26,262,5356,0
03070,10,81,2120,0
03071,8,88,1519,0
03076,37,309,5608,0
03077,20,165,3231,0
03079,147,1853,27192,0
03084,2,13,212,0
03086,7,43,878,0
03087,43,424,7374,0
03101,77,982,14015,0
03102,40,481,8663,0
03103,104,1483,22921,0
03104,50,634,8483,0
03106,59,529,8105,0
03109,35,258,3486,0
03110,92,1321,21077,0
03215,1,5,1,0
03216,4,18,214,0
03217,4,34,634,0
03220,16,118,2167,0
03221,6,35,856,0
03222,11,109,2172,0
03223,8,63,1518,0
03224,3,20,633,0
03225,3,15,433,0
03226,3,19,423,0
03227,2,6,2,0
03229,11,96,2162,0
03230,1,14,211,0
03234,10,71,1531,0
03235,19,133,2779,0
03237,3,13,213,0
03241,2,12,222,0
03242,9,60,1089,0
03244,16,102,1747,0
03245,6,40,636,0
03246,53,550,7355,0
03249,25,220,4726,0
03251,13,149,2214,0
03253,23,229,3874,0
03254,20,163,3430,0
03255,2,18,422,0
03256,2,7,2,0
03257,22,168,3233,0
03258,3,17,423,0
03259,1,3,1,0
03260,1,6,211,0
03261,9,61,849,0
03262,3,24,643,0
03263,7,43,847,0
03264,25,197,3026,0
03266,1,3,1,0
03268,1,7,211,0
03269,3,21,633,0
03275,20,154,2580,0
03276,25,229,3717,0
03278,4,25,444,0
03279,1,8,211,0
03281,13,133,1713,0
03282,1,3,1,0
03284,2,11,212,0
03287,2,25,422,0
03290,3,18,423,0
03301,149,2253,32061,0
03303,17,156,3248,0
03304,22,143,1952,0
03307,9,60,1499,0
03431,94,1074,16623,0
03435,1,3,1,0
03440,3,15,213,0
03444,3,13,213,0
03446,12,85,1733,0
03447,2,9,212,0
03448,1,6,211,0
03449,1,7,211,0
03451,2,20,212,0
03452,13,86,1754,0
03455,4,15,214,0
03458,30,241,4761,0
03461,17,118,1717,0
03466,1,3,1,0
03467,1,3,1,0
03470,6,36,636,0
03561,36,269,4359,0
03570,11,79,1081,0
03574,3,20,643,0
03576,11,66,1281,0
03579,1,3,1,0
03580,4,30,634,0
03581,5,57,1116,0
03582,1,6,211,0
03583,2,9,212,0
03584,15,79,1705,0
03585,1,4,1,0
03588,2,9,212,0
03590,1,3,1,0
03592,4,23,424,0
03595,2,12,422,0
03597,1,3,1,0
03598,2,13,232,0
03602,3,12,213,0
03603,6,31,636,0
03605,1,6,211,0
03608,10,64,1521,0
03741,3,13,213,0
03743,41,307,6174,0
03745,1,6,211,0
03748,6,43,876,0
03750,1,4,1,0
03753,4,29,854,0
03755,24,220,4105,0
03766,42,367,6546,0
03768,2,6,2,0
03770,1,3,1,0
03771,1,6,211,0
03773,18,144,3019,0
03774,2,9,212,0
03777,1,6,211,0
03781,2,9,222,0
03782,7,48,1077,0
03784,25,183,2227,0
03785,5,33,875,0
03801,162,2939,39323,0
03809,5,36,635,0
03810,4,28,424,0
03811,7,65,1267,0
03812,2,6,2,0
03813,9,62,1079,0
03814,1,9,211,0
03816,2,9,212,0
03818,23,152,3453,0
03819,3,26,423,0
03820,85,1224,17839,0
03823,3,15,423,0
03824,17,162,3028,0
03825,14,130,2354,0
03826,6,46,1296,0
03827,4,42,844,0
03830,2,12,422,0
03832,1,6,211,0
03833,70,893,13916,0
03835,12,78,1062,0
03836,1,3,1,0
03837,1,6,211,0
03838,3,13,213,0
03839,3,31,443,0
03840,12,99,2183,0
03841,18,156,3459,0
03842,48,649,8841,0
03844,5,35,845,0
03845,3,15,213,0
03846,3,30,894,0
03848,17,123,2368,0
03849,2,12,212,0
03851,3,22,423,0
03854,1,8,211,0
03855,3,19,633,0
03856,5,26,635,0
03857,7,68,1328,0
03858,6,54,1266,0
03860,34,400,6700,0
03861,7,33,427,0
03862,21,181,3872,0
03864,6,34,856,0
03865,37,319,6298,0
03867,50,510,8126,0
03868,4,24,444,0
03869,3,13,213,0
03870,9,73,1510,0
03872,7,50,1318,0
03873,5,43,845,0
03874,35,305,3876,0
03878,35,289,5478,0
03884,5,27,845,0
03885,25,185,3509,0
03886,5,33,845,0
03890,2,14,243,0
03894,27,284,4958,0
03901,8,64,1058,0
03902,6,41,636,0
03903,18,132,2348,0
03904,34,330,5688,0
03905,1,3,1,0
03906,5,52,1075,0
03907,9,209,2610,0
03908,9,89,1509,0
03909,41,413,6672,0
03910,3,39,633,0
04001,2,6,2,0
04002,16,144,2797,0
04003,3,19,633,0
04005,74,842,13319,0
04008,3,29,633,0
04009,22,200,4334,0
04010,1,6,211,0
04011,85,1051,15692,0
04015,7,45,637,0
04020,2,17,463,0
04021,19,159,2989,0
04022,2,9,212,0
04027,6,49,1276,0
04029,3,13,213,0
04030,2,10,212,0
04032,42,435,7426,0
04033,1,4,1,0
04037,7,49,1087,0
04038,51,502,7732,0
04039,22,208,3182,0
04040,6,43,1066,0
04042,7,35,847,0
04043,49,472,7320,0
04046,29,337,5590,0
04047,1,4,1,0
04048,4,31,424,0
04049,3,19,423,0
04051,3,19,633,0
04055,10,108,2171,0
04061,1,6,211,0
04062,67,763,11239,0
04064,20,284,3251,0
04068,2,15,212,0
04069,3,23,633,0
04070,1,7,231,0
04071,14,139,2544,0
04072,67,809,13945,0
04073,43,466,7164,0
04074,107,1157,16177,0
04076,3,18,423,0
04079,7,123,1267,0
04083,9,47,859,0
04084,12,116,2552,0
04085,1,3,1,0
04086,30,295,5601,0
04087,6,25,216,0
04088,3,16,213,0
04090,32,405,6453,0
04092,78,765,11954,0
04093,15,117,2125,0
04095,1,10,211,0
04096,33,346,6286,0
04097,9,70,1059,0
04101,161,3307,41529,0
04102,76,877,12694,0
04103,111,1404,20496,0
04105,51,663,11004,0
04106,131,1726,27667,0
04107,14,169,3194,0
04108,3,19,423,0
04110,5,24,425,0
04112,4,48,864,0
04210,97,1035,15538,0
04216,1,3,1,0
04217,15,99,1515,0
04219,1,6,211,0
04220,3,17,423,0
04222,8,71,1698,0
04224,2,10,212,0
04236,8,57,1488,0
04238,1,6,211,0
04239,7,42,637,0
04240,110,1378,20969,0
04250,6,27,426,0
04252,7,52,1287,0
04253,2,6,2,0
04254,6,32,846,0
04256,6,21,216,0
04257,6,23,6,0
04258,6,46,846,0
04259,5,32,845,0
04260,15,111,1905,0
04261,3,11,3,0
04263,2,12,422,0
04268,13,92,1943,0
04270,12,95,1732,0
04274,8,64,1498,0
04276,13,69,1293,0
04280,11,79,1271,0
04281,12,83,1543,0
04282,14,95,2134,0
04287,6,43,1056,0
04290,1,6,211,0
04294,10,50,1060,0
04330,103,1346,21358,0
04332,2,6,2,0
04336,1,3,1,0
04344,6,29,446,0
04345,22,196,3442,0
04346,1,3,1,0
04347,10,92,1910,0
04348,3,29,633,0
04350,3,13,213,0
04351,8,42,428,0
04352,1,3,1,0
04353,3,13,213,0
04354,1,6,211,0
04355,1,6,211,0
04357,6,24,216,0
04358,8,67,1268,0
04363,1,7,211,0
04364,17,117,2327,0
04401,181,2841,42598,0
04402,2,6,2,0
04411,2,10,222,0
04412,43,347,7226,0
04414,1,7,211,0
04416,12,93,2142,0
04418,1,4,1,0
04419,3,13,213,0
04421,1,7,211,0
04422,1,3,1,0
04424,2,12,212,0
04426,18,121,2809,0
04427,4,21,634,0
04428,6,40,856,0
04429,14,92,2114,0
04438,1,3,1,0
04441,9,59,1269,0
04442,1,3,1,0
04443,2,6,2,0
04444,18,149,2368,0
04448,1,3,1,0
04456,2,17,432,0
04457,25,180,3625,0
04461,3,9,3,0
04462,8,65,1298,0
04463,3,14,213,0
04468,14,67,664,0
04469,1,3,1,0
04472,3,23,633,0
04473,12,99,1973,0
04474,6,42,1056,0
04476,2,10,212,0
04481,1,3,1,0
04493,2,14,422,0
04496,1,17,211,0
04530,35,342,6687,0
04535,1,7,211,0
04537,7,86,1267,0
04538,16,191,3176,0
04539,4,20,214,0
04543,21,178,3452,0
04544,5,23,425,0
04547,3,72,633,0
04548,1,4,1,0
04551,1,8,211,0
04553,8,42,658,0
04554,4,29,844,0
04555,3,17,213,0
04556,3,21,633,0
04562,5,37,635,0
04563,3,22,213,0
04572,9,92,1919,0
04573,1,13,211,0
04574,2,12,422,0
04578,12,102,2183,0
04579,4,43,634,0
04605,71,783,10952,0
04606,3,22,423,0
04607,1,20,211,0
04609,33,488,5133,0
04611,2,19,422,0
04612,3,16,423,0
04613,1,18,211,0
04614,15,91,1935,0
04616,1,5,1,0
04617,2,12,212,0
04619,10,57,1100,0
04623,1,8,211,0
04624,1,8,211,0
04626,1,10,211,0
04627,3,45,423,0
04630,1,3,1,0
04631,1,16,431,0
04634,2,9,212,0
04640,9,64,1489,0
04643,1,12,211,0
04646,1,16,211,0
04649,4,36,634,0
04652,1,9,211,0
04653,1,6,211,0
04654,10,60,1121,0
04655,1,5,1,0
04658,3,31,633,0
04660,5,25,635,0
04662,2,11,212,0
04664,2,6,2,0
04666,1,6,211,0
04667,1,3,1,0
04669,1,8,211,0
04674,2,12,422,0
04676,3,20,423,0
04679,17,147,2967,0
04680,1,8,211,0
04681,4,52,854,0
04684,1,8,211,0
04685,1,10,211,0
04693,3,23,423,0
04694,1,3,1,0
04730,35,271,4305,0
04732,4,28,634,0
04733,1,3,1,0
04736,30,191,3860,0
04739,2,15,432,0
04740,2,9,212,0
04743,19,246,2379,0
04745,4,21,634,0
04747,1,3,1,0
04750,2,10,212,0
04756,7,32,237,0
04757,3,15,423,0
04758,2,6,2,0
04761,1,3,1,0
04765,3,18,423,0
04768,2,9,212,0
04769,52,377,6135,0
04774,2,28,432,0
04776,3,17,423,0
04781,1,14,211,0
04785,3,13,213,0
04841,48,402,6709,0
04843,31,306,6422,0
04847,1,10,211,0
04848,2,14,422,0
04849,9,94,1899,0
04851,1,16,211,0
04852,2,12,422,0
04853,3,22,423,0
04854,5,58,635,0
04855,2,17,212,0
04856,25,252,5396,0
04858,1,28,211,0
04859,2,29,212,0
04860,3,34,633,0
04861,7,41,898,0
04862,5,36,635,0
04863,4,70,844,0
04864,12,76,1492,0
04865,1,3,1,0
04901,84,929,14033,0
04911,2,13,422,0
04915,49,399,7780,0
04917,6,43,1266,0
04920,2,6,2,0
04921,1,6,211,0
04924,4,22,634,0
04927,2,9,243,0
04928,1,3,1,0
04930,5,32,865,0
04937,17,95,1727,0
04938,35,273,4146,0
04941,1,6,211,0
04943,1,6,211,0
04945,4,28,214,0
04947,9,70,1760,0
04950,9,60,1699,0
04951,1,3,1,0
04952,1,10,211,0
04953,9,72,1729,0
04955,1,3,1,0
04957,6,42,1286,0
04958,3,18,423,0
04963,11,79,1311,0
04964,2,15,422,0
04965,4,17,214,0
04966,2,16,422,0
04967,8,51,1068,0
04970,7,71,1497,0
04971,1,3,1,0
04974,3,21,423,0
04976,39,274,4310,0
04981,1,3,1,0
04982,1,3,1,0
04983,4,16,214,0
04985,1,13,211,0
04986,1,8,211,0
04988,1,4,1,0
04989,3,23,633,0
05001,34,228,3915,0
05030,1,3,1,0
05031,1,10,211,0
05032,4,30,634,0
05033,9,44,639,0
05035,1,3,1,0
05038,1,3,1,0
05043,2,13,212,0
05045,4,22,424,0
05048,6,52,1276,0
05051,1,7,211,0
05055,5,32,645,0
05059,3,14,213,0
05060,14,111,2144,0
05062,1,3,1,0
05065,1,6,211,0
05068,2,10,232,0
05088,1,3,1,0
05089,8,50,858,0
05091,21,134,2381,0
05101,6,69,1526,0
05143,12,90,1922,0
05148,6,43,636,0
05149,13,148,2594,0
05150,2,9,212,0
05152,1,3,1,0
05153,1,7,211,0
05155,5,23,215,0
05156,21,187,3471,0
05158,1,3,1,0
05161,1,12,211,0
05201,55,506,8329,0
05250,9,67,1489,0
05251,5,28,635,0
05252,1,3,1,0
05253,1,7,211,0
05254,2,8,2,0
05255,30,293,4961,0
05257,1,4,1,0
05262,5,21,425,0
05301,78,854,13809,0
05340,4,17,214,0
05343,3,9,3,0
05345,1,3,1,0
05346,6,37,636,0
05353,1,6,211,0
05354,1,6,211,0
05356,9,87,2180,0
05361,1,7,211,0
05363,8,67,1288,0
05401,114,1838,26510,0
05402,2,9,212,0
05403,102,1311,19050,0
05404,12,83,1553,0
05405,1,23,694,0
05406,1,7,231,0
05408,9,57,1069,0
05440,4,27,844,0
05443,14,129,1694,0
05444,1,6,211,0
05445,8,62,1068,0
05446,53,526,8884,0
05448,1,8,211,0
05450,11,62,1281,0
05452,67,721,11429,0
05454,4,22,455,0
05455,1,6,211,0
05456,2,8,2,0
05458,1,3,1,0
05461,10,76,1500,0
05462,1,10,211,0
05464,8,64,1078,0
05465,9,96,1919,0
05468,25,239,4956,0
05471,1,4,1,0
05472,3,23,423,0
05473,3,20,643,0
05474,1,8,211,0
05476,1,3,1,0
05477,13,71,1503,0
05478,54,517,8728,0
05482,31,251,4711,0
05486,6,39,1056,0
05488,11,87,1281,0
05489,4,39,844,0
05491,14,86,1504,0
05494,1,12,211,0
05495,83,764,12090,0
05601,2,9,212,0
05602,66,683,11972,0
05641,69,628,11825,0
05651,4,18,424,0
05655,4,28,634,0
05656,3,25,213,0
05658,1,6,211,0
05660,5,32,845,0
05661,26,212,3277,0
05663,7,43,637,0
05667,3,19,423,0
05672,41,422,6882,0
05673,16,135,3007,0
05674,8,39,638,0
05676,18,112,1969,0
05677,2,21,422,0
05679,2,13,212,0
05680,1,3,1,0
05701,102,1175,19870,0
05732,1,4,1,0
05733,9,75,1489,0
05735,6,35,636,0
05736,2,6,2,0
05738,2,14,212,0
05743,7,45,847,0
05747,1,6,211,0
05751,10,121,2851,0
05753,48,423,7760,0
05759,1,10,211,0
05760,2,13,422,0
05761,1,10,211,0
05763,6,26,426,0
05764,7,38,847,0
05767,1,9,211,0
05769,3,21,633,0
05770,2,10,212,0
05773,2,15,432,0
05775,1,3,1,0
05777,3,12,213,0
05819,39,291,4581,0
05821,1,3,1,0
05822,1,3,1,0
05828,3,20,423,0
05829,9,48,900,0
05832,2,13,222,0
05836,1,8,211,0
